match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_expectedGoals,stat_dispossessed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_punches,stat_outfielderBlock,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
12436517,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,40.0,27.0,21.0,8.0,0.0,21.0,22.0,6.0,18.0,14.0,1.0,4.0,5.0,90.0,55.0,7.2,13.0,0.0060533,0,-0.2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436517,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,False,33.0,21.0,8.0,2.0,0.0,11.0,17.0,11.0,19.0,1.0,,,,68.0,54.0,6.1,18.0,0.0942491,0,,3.0,1.0,2.0,2.0,6.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436517,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,69.0,53.0,22.0,13.0,0.0,27.0,29.0,26.0,40.0,13.0,,,,90.0,81.0,7.3,17.0,0.13439,0,,,,2.0,7.0,4.0,12.0,,4.0,1.0,1.0,2.0,,True,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,
12436517,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,64.0,53.0,10.0,4.0,0.0,22.0,24.0,31.0,40.0,6.0,,,,90.0,74.0,7.0,12.0,0.0955418,1,,,,5.0,4.0,6.0,6.0,,5.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.1325,,,,,,,,,,,,,
12436517,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,31.0,24.0,2.0,1.0,0.0,4.0,6.0,23.0,35.0,1.0,,,,90.0,66.0,7.0,17.0,0.18117,0,,10.0,3.0,,2.0,2.0,6.0,1.0,2.0,1.0,,,3.0,,1.0,1.0,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,
12436517,home,Everton,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,8,8,False,58.0,54.0,2.0,2.0,0.0,19.0,20.0,36.0,41.0,3.0,,,,90.0,72.0,7.1,10.0,0.0353831,1,,3.0,1.0,2.0,2.0,4.0,5.0,,2.0,2.0,,,,,4.0,3.0,1.0,,,1.0,0.1684,1.0,,,,,,,,,,,,
12436517,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,30.0,24.0,2.0,,0.0,8.0,9.0,16.0,21.0,3.0,,,,68.0,41.0,6.8,8.0,0.0123497,0,,,,,,2.0,5.0,,,,1.0,1.0,,,1.0,,1.0,4.0,4.0,,,,,,,,,,,,,,,
12436517,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,46.0,39.0,,,0.0,8.0,13.0,31.0,33.0,5.0,,,,90.0,56.0,6.3,12.0,0.0445723,1,,,,1.0,2.0,6.0,4.0,1.0,,2.0,,2.0,2.0,,,,,2.0,2.0,,0.0495,2.0,1.0,1.0,,,,,,,,,,
12436517,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,F,11,11,False,17.0,9.0,2.0,1.0,0.0,3.0,5.0,6.0,16.0,1.0,,,,45.0,25.0,6.7,12.0,0.0116154,0,,4.0,,2.0,,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436517,home,Everton,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,22,22,False,17.0,13.0,,,0.0,2.0,3.0,11.0,14.0,1.0,,,,75.0,35.0,6.7,13.0,0.00512724,3,,,,2.0,4.0,9.0,5.0,,2.0,5.0,1.0,3.0,,,1.0,,,,,3.0,0.0728,3.0,,,,,,,,,,,,
12436517,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,F,10,10,False,39.0,38.0,1.0,1.0,0.0,11.0,11.0,27.0,31.0,3.0,,,,90.0,62.0,7.1,14.0,0.0373799,2,,3.0,,1.0,,6.0,7.0,,,5.0,2.0,,,,8.0,4.0,,1.0,1.0,2.0,0.2078,1.0,,,,,,,,,,,,
12436517,home,Everton,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2672,M,,947929,EUR,951782400,M,29,29,True,13.0,13.0,,,0.0,1.0,1.0,13.0,19.0,1.0,,,,45.0,35.0,6.5,11.0,0.0571631,2,,7.0,1.0,3.0,,6.0,3.0,1.0,,3.0,,,1.0,,3.0,2.0,,1.0,,1.0,0.0708,1.0,1.0,,,,,,,,,,,
12436517,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,16.0,15.0,2.0,2.0,0.0,3.0,3.0,14.0,17.0,1.0,,,,22.0,29.0,7.0,4.0,0.17946,0,,4.0,2.0,1.0,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,Nathan,Patterson,,,,,,,,
12436517,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,True,8.0,7.0,,,0.0,,,7.0,8.0,1.0,,,,22.0,12.0,7.1,2.0,0.0342021,2,,,,1.0,3.0,2.0,4.0,,,,1.0,,1.0,,,,,,,1.0,0.1448,1.0,,,,,1.0,1.0,0.1021,,,,,
12436517,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,,,,15.0,7.0,7.0,3.0,0.00110325,1,,,,,1.0,,3.0,,,1.0,1.0,,,,,,,1.0,1.0,,0.0386,,,,,,1.0,,0.0746,,,,,
12436517,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,,,
12436517,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436517,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436517,home,Everton,Harrison Armstrong,harrison-armstrong,H. Armstrong,M,45,185,581,M,,1627560,EUR,1169164800,M,45,45,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436517,home,Everton,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,,1145627,EUR,1085356800,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436517,away,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188,2413,M,,78152,EUR,699062400,G,26,26,False,28.0,15.0,27.0,14.0,0.0,2.0,3.0,13.0,25.0,11.0,2.0,2.0,2.0,90.0,37.0,7.6,13.0,0.00404573,0,0.1768,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12436517,away,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182,4052,M,,800417,EUR,844732800,D,34,34,False,25.0,17.0,4.0,1.0,0.0,8.0,13.0,9.0,12.0,8.0,,,,90.0,46.0,7.0,16.0,0.00378448,0,,,,1.0,,5.0,6.0,1.0,3.0,3.0,2.0,2.0,,,1.0,1.0,1.0,3.0,3.0,,,1.0,,,,,,,,,,,,
