match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,player_firstName,player_lastName,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_outfielderBlock,stat_bigChanceMissed,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12117118,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,19.0,19.0,1.0,1.0,0.0,19.0,19.0,1.0,3.0,2.0,1.0,90.0,24.0,7.2,0.00013433,0,0.4487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117118,home,Botafogo,Damián Suárez,damian-suarez,D. Suárez,D,,172,369,M,36982,EUR,578102400,D,22,22,False,54.0,45.0,7.0,3.0,0.0,14.0,15.0,,2.0,,,90.0,76.0,7.2,0.0846742,0,,31.0,44.0,5.0,1.0,7.0,6.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,18.0,1.0,,,,,,,,,,,,,,,,,,,
12117118,home,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,57.0,56.0,,,0.0,33.0,33.0,1.0,3.0,,,90.0,60.0,7.0,0.00875015,0,,23.0,24.0,,,2.0,2.0,,,,,,1.0,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12117118,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,64.0,55.0,7.0,3.0,0.0,28.0,28.0,,7.0,,,90.0,70.0,7.4,0.0125289,2,,27.0,36.0,,1.0,4.0,6.0,,,2.0,2.0,,2.0,1.0,,,4.0,9.0,,2.0,1.0,1.0,0.0165,,,,,,,,,,,,,,,
12117118,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,66,66,False,39.0,35.0,,,0.0,11.0,13.0,3.0,1.0,,,90.0,68.0,8.1,0.018396,3,,25.0,30.0,4.0,1.0,5.0,7.0,,,2.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,14.0,1.0,2.0,1.0,1.0,0.0734,Cuiabano,,1.0,1.0,1.0,0.3287,,,,,,,,,
12117118,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,False,37.0,30.0,4.0,3.0,1.0,5.0,6.0,,3.0,,,57.0,43.0,7.2,0.03155,0,,25.0,31.0,,2.0,4.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,8.0,1.0,1.0,,,0.0521,,,,,,0.1528,,,,,,,,,
12117118,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,66.0,60.0,7.0,5.0,0.0,19.0,19.0,,3.0,,,71.0,72.0,7.3,0.0584653,1,,41.0,48.0,1.0,,,3.0,,,,,1.0,2.0,1.0,,,,7.0,,1.0,1.0,,0.0156,,,,,,,True,,,,,,,,
12117118,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,28.0,21.0,1.0,,0.0,2.0,2.0,,2.0,,,83.0,43.0,7.7,0.122808,1,,19.0,27.0,1.0,3.0,5.0,6.0,,,1.0,,,,,1.0,5.0,1.0,11.0,1.0,1.0,,1.0,0.0271,Luiz Henrique,,,,1.0,0.4266,,luizhenrique_07,1.0,,,,,,
12117118,home,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,M,33,33,False,39.0,33.0,5.0,4.0,0.0,5.0,6.0,,4.0,,,71.0,51.0,7.3,0.274956,2,,29.0,37.0,4.0,1.0,3.0,2.0,,,2.0,,,,,,2.0,,11.0,2.0,,,1.0,0.2018,,,1.0,1.0,,0.4107,,,,,,,,,
12117118,home,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,M,11,11,False,17.0,15.0,,,0.0,4.0,5.0,,9.0,,,90.0,31.0,7.0,0.0595503,4,,11.0,12.0,,,3.0,4.0,2.0,,3.0,2.0,,,,3.0,1.0,,7.0,1.0,1.0,1.0,2.0,0.5246,,,,1.0,,1.0075,,,,1.0,,,,,
