match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_wasFouled,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_outfielderBlock,stat_errorLeadToAShot,stat_totalOffside
14064474,home,Nantes,Matthis Abline,,,abline-matthis,M. Abline,F,10,182.0,1315,M,999070,EUR,1048809600,F,10,10,False,,15.0,8.0,1.0,1.0,0.0,1.0,2.0,7.0,13.0,3.0,87.0,36.0,5.6,22.0,0.0123916,84.83686462687,9.0,40.635,25.725,1,,-0.39,-0.06,-0.07,,1.0,,1.0,12.0,4.0,3.0,9.0,,,,,,,1.0,0.0383,,27.749213340201,1.0,,-0.05,1.0,1.0,,4.0,1.0,2.0,,1.0,,,,,,,,,
14064474,home,Nantes,Bahmed Deuff,Bahmed Deuff,,bahmed-deuff,B. Deuff,M,52,178.0,109,M,1562126,EUR,1141948800,M,52,52,True,,3.0,1.0,,,0.0,,,1.0,3.0,2.0,9.0,5.0,6.5,2.0,0.00018366,20.743426026889,2.0,13.965,9.87,1,,-0.17,0.1,-0.04,,,,,,2.0,,,1.0,,,,,,,0.0152,,,,,-0.08,1.0,,,,1.0,,,,,,,,,,,,
14064474,home,Nantes,Youssef El Arabi,,,youssef-el-arabi,Y. E. Arabi,F,19,183.0,2462,M,45512,EUR,539308800,F,19,19,True,,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,1.0,8.0,5.0,6.4,2.0,0.00088456,26.934278687704,3.0,5.145,5.46,1,,-0.15,0.01,0.0,,,,1.0,1.0,,,,1.0,,,,,,,0.0601,,17.682811569431,1.0,1.0,0.03,,,,,,,,,,,,,,,,,
14064474,home,Nantes,Patrik Carlgren,,,patrik-carlgren,P. Carlgren,G,30,188.0,122,M,156236,EUR,694828800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,home,Nantes,Mathieu Acapandié,Mathieu Acapandié,,mathieu-acapandie,M. Acapandié,D,22,182.0,128,M,1405926,EUR,1102982400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,home,Nantes,Uroš Radaković,,,uros-radakovic,U. Radaković,D,26,194.0,312,M,151900,EUR,765072000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,home,Nantes,Ali Youssef,,,ali-yusuf,A. Yusuf,D,2,188.0,2549,M,1107439,EUR,994636800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,home,Nantes,Bahereba Guirassy,,,bahereba-guirassy,B. Guirassy,F,11,177.0,1755,M,1406007,EUR,1156809600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,home,Nantes,Doumbia Koné,Doumbia Koné,,doumbia-kone,D. Koné,F,49,190.0,28,M,2325034,EUR,1173571200,F,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,home,Nantes,Ignatius Ganago,,,ignatius-ganago,I. Ganago,F,37,176.0,477,M,890329,EUR,919123200,F,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,away,Nice,Maxime Dupé,,,maxime-dupe,M. Dupé,G,31,186.0,170,M,96542,EUR,731203200,G,31,31,False,,30.0,16.0,17.0,4.0,0.0,13.0,15.0,3.0,15.0,11.0,90.0,43.0,7.5,14.0,0.00027639,25.499814644881,4.0,3.15,2.73,0,0.4033,0.13,0.01,-0.01,0.48,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,5.0,0.6086,,,
14064474,away,Nice,Jonathan Clauss,,,jonathan-clauss,J. Clauss,M,92,178.0,2004,M,821728,EUR,717379200,D,92,92,False,,49.0,38.0,11.0,6.0,1.0,17.0,20.0,21.0,29.0,5.0,90.0,76.0,8.4,15.0,0.192799,260.74223090834,22.0,222.705,35.28,0,,0.4,0.28,0.4,,3.0,,3.0,4.0,11.0,,4.0,,,3.0,4.0,5.0,3.0,,,,95.178203011727,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,1.0,,
14064474,away,Nice,Abdulay Juma Bah,,,abdulay-juma-bah,A. J. Bah,D,28,195.0,5965,M,1606792,EUR,1144713600,D,28,28,False,,48.0,42.0,6.0,3.0,0.0,36.0,40.0,6.0,8.0,7.0,90.0,69.0,7.2,6.0,0.00284431,79.938078590534,12.0,7.245,10.395,0,,0.16,0.03,0.38,,,,4.0,5.0,6.0,,,,,10.0,3.0,4.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,
14064474,away,Nice,Kojo Peprah Oppong,,,peprah-oppong-kojo,K. P. Oppong,D,37,185.0,1391,M,1473092,EUR,1086307200,D,37,37,False,,32.0,29.0,2.0,,0.0,26.0,29.0,3.0,3.0,3.0,90.0,60.0,7.6,4.0,0.00142983,77.232429124725,13.0,31.5,9.03,0,,0.07,0.06,0.62,,,,1.0,1.0,7.0,,,,,18.0,1.0,2.0,2.0,,,,,,,,4.0,,,1.0,2.0,,,,,,,,,,,,
14064474,away,Nice,Ali Abdi,,,ali-abdi,A. Abdi,M,2,183.0,4213,M,919027,EUR,756345600,D,2,2,False,,40.0,22.0,10.0,2.0,0.0,14.0,22.0,8.0,18.0,8.0,90.0,80.0,5.9,26.0,0.00254445,102.26350133307,13.0,44.625,18.48,0,,-0.11,-0.07,-0.12,,1.0,,4.0,12.0,7.0,1.0,7.0,,,4.0,2.0,3.0,2.0,4.0,,,26.871568281754,2.0,,,2.0,,,1.0,,2.0,,,,,,,,,,,
14064474,away,Nice,Charles Vanhoutte,,,charles-vanhoutte,C. Vanhoutte,M,24,182.0,622,M,928033,EUR,905904000,M,24,24,False,,29.0,22.0,3.0,2.0,0.0,11.0,13.0,11.0,16.0,5.0,81.0,47.0,6.8,11.0,0.195521,10.99643279855,2.0,10.605,6.72,0,,0.23,0.02,0.0,,,,3.0,8.0,6.0,1.0,,,,5.0,1.0,3.0,1.0,2.0,,,,,,,3.0,2.0,,1.0,,,,,,,,,,,1.0,,
14064474,away,Nice,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,99,180.0,2025,M,993455,EUR,954028800,M,99,99,False,,30.0,25.0,3.0,,0.0,19.0,21.0,6.0,9.0,7.0,90.0,48.0,6.4,9.0,0.00167514,70.305742567828,5.0,14.805,20.475,0,,-0.07,0.04,0.14,,,,2.0,8.0,5.0,1.0,3.0,,,,2.0,4.0,4.0,2.0,,,20.569744991127,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,
14064474,away,Nice,Mohamed-Ali Cho,,,mohamed-ali-cho,M. Cho,F,25,182.0,1757,M,1063235,EUR,1074470400,M,25,25,False,,22.0,12.0,1.0,1.0,0.0,4.0,8.0,8.0,14.0,4.0,89.0,45.0,8.9,17.0,0.122335,263.93477109178,18.0,211.575,40.635,3,,-0.37,0.66,-0.08,,1.0,,2.0,5.0,6.0,,4.0,1.0,2.0,2.0,,1.0,1.0,,0.6669,0.7821,140.61955257837,6.0,1.0,0.85,,2.0,,5.0,2.0,3.0,1.0,,,,2.0,,,,,,
14064474,away,Nice,Morgan Sanson,,,morgan-sanson,M. Sanson,M,8,182.0,499,M,250133,EUR,777168000,M,8,8,False,True,24.0,17.0,5.0,2.0,1.0,7.0,11.0,10.0,13.0,5.0,89.0,36.0,6.8,13.0,0.10746,34.184508359603,7.0,13.86,5.88,0,,0.28,0.08,-0.18,,1.0,1.0,,5.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,
14064474,away,Nice,Sofiane Diop,,,sofiane-diop,S. Diop,M,10,175.0,3842,M,944164,EUR,960508800,M,10,10,False,,29.0,21.0,6.0,3.0,0.0,14.0,16.0,7.0,13.0,7.0,70.0,44.0,7.5,14.0,0.0417276,102.6591282551,12.0,7.14,7.245,2,,-0.03,0.1,-0.03,,,,,5.0,3.0,2.0,3.0,1.0,1.0,,3.0,,,,0.3399,0.946,,,,0.52,1.0,1.0,,2.0,2.0,1.0,,,,,1.0,,,,,,
14064474,away,Nice,Elye Wahi,,,elye-wahi,E. Wahi,F,11,180.0,3162,M,979315,EUR,1041465600,F,11,11,False,,7.0,4.0,,,0.0,,,4.0,7.0,2.0,70.0,23.0,6.0,12.0,0.00438927,63.549923595833,5.0,56.175,23.835,1,,-0.12,0.46,-0.02,,,,2.0,9.0,2.0,2.0,2.0,1.0,,,,1.0,,4.0,0.05,,53.077831577424,3.0,1.0,-0.43,,,,6.0,,1.0,,,e.wahi7,,,,,,,,3.0
14064474,away,Nice,Tom Louchet,,,tom-louchet,T. Louchet,M,20,176.0,395,M,1127313,EUR,1052006400,M,20,20,True,,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,1.0,20.0,14.0,7.7,2.0,0.00149274,64.863756453201,6.0,55.86,21.63,1,,-0.08,0.16,0.19,,1.0,,,,,,,,1.0,1.0,1.0,,,,0.0604,0.622,42.661177658928,2.0,,0.54,,,,,,,,,,,1.0,,,,,,
14064474,away,Nice,Tiago Gouveia,,,tiago-gouveia,T. Gouveia,F,47,176.0,1493,M,976410,EUR,992822400,F,47,47,True,,11.0,6.0,1.0,,0.0,3.0,7.0,3.0,4.0,2.0,20.0,12.0,6.5,5.0,0.00422486,34.537086553116,5.0,0.21000000000002,3.36,0,,0.01,0.02,0.13,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,away,Nice,Dante,,,dante,Dante,D,4,188.0,1257,M,3577,EUR,435283200,D,4,4,True,,3.0,2.0,1.0,,0.0,2.0,2.0,,1.0,,9.0,6.0,6.6,1.0,2.346e-05,4.8809631221717,1.0,-4.725,-4.725,0,,-0.01,0.0,0.14,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,away,Nice,Tanguy Ndombélé,,,tanguy-ndombele,T. Ndombélé,M,22,181.0,2715,M,845486,EUR,851731200,M,22,22,True,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,,0.00447321,,,,,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
14064474,away,Nice,Gabin Bernardeau,,,gabin-bernardeau,G. Bernardeau,M,23,181.0,228,M,1893993,EUR,1138060800,M,23,23,True,,5.0,4.0,1.0,1.0,0.0,4.0,4.0,,1.0,1.0,1.0,8.0,,3.0,5.894e-05,22.387877434004,1.0,15.54,15.54,0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
14064474,away,Nice,Yehvann Diouf,,,yehvann-diouf,Y. Diouf,G,80,188.0,2968,M,845183,EUR,942710400,G,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,away,Nice,Antoine Mendy,,,mendy-antoine,A. Mendy,D,5,186.0,6281,M,1120615,EUR,1085529600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,away,Nice,Kaïl Boudache,Kaïl,Boudache,kail-boudache,K. Boudache,F,32,,360,M,1518669,EUR,1150329600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064474,away,Nice,Kevin Carlos Omoruyi,Kevin,,kevin-omoruyi,K. Carlos,F,9,188.0,479,M,1035619,EUR,986860800,F,90,90,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
