match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_lastManTackle,captain,stat_errorLeadToAGoal,stat_fouls,stat_accurateCross,stat_wonContest,stat_wasFouled,stat_totalOffside,stat_aerialLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_shotValueNormalized,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork
14763682,home,Swansea City,Andrew Fisher,,,andrew-fisher,A. Fisher,G,1,183,42,M,878130,EUR,887241600,G,1,1,False,21.0,12.0,17.0,8.0,0.0,6.0,8.0,6.0,13.0,2.0,10.0,2.0,1.0,3.0,1.0,1.0,90.0,32.0,6.0,9.0,0.0831,0,0.06,-0.01,-0.14,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763682,home,Swansea City,Josh Key,,,josh-key,J. Key,D,2,178,59,M,930251,EUR,941414400,D,2,2,False,16.0,10.0,1.0,,1.0,6.0,8.0,4.0,8.0,2.0,2.0,,,,,,90.0,35.0,6.1,14.0,,0,0.03,0.2,-0.52,,2.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
14763682,home,Swansea City,Kaelan Casey,Kaelan Casey,,casey-kaelan,K. Casey,D,16,185,226,M,1142343,EUR,1098921600,D,26,26,False,28.0,22.0,7.0,2.0,0.0,19.0,21.0,3.0,7.0,14.0,3.0,,,,,,90.0,50.0,7.1,6.0,,0,-0.05,0.05,0.9,,,,5.0,,,,2.0,2.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14763682,home,Swansea City,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,194,331,M,358084,EUR,814233600,D,15,15,False,25.0,24.0,1.0,,0.0,21.0,21.0,3.0,4.0,5.0,2.0,,,,,,90.0,33.0,6.2,2.0,,0,0.06,0.02,-0.59,,,1.0,1.0,,,,,,,,1.0,1.0,,True,1.0,1.0,,,,,,,,,,,,,,,
14763682,home,Swansea City,Ishé Samuels-Smith,Ishé Samuels-Smith,,ishe-samuels-smith,I. Samuels-Smith,D,16,186,1185,M,1196791,EUR,1149465600,D,16,16,False,20.0,18.0,2.0,1.0,0.0,11.0,11.0,7.0,9.0,10.0,1.0,,,,,,83.0,38.0,6.6,4.0,,0,0.0,0.02,0.17,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
14763682,home,Swansea City,Josh Tymon,,,josh-tymon,J. Tymon,D,14,178,120,M,830238,EUR,927331200,D,14,14,False,28.0,19.0,3.0,1.0,0.0,12.0,15.0,7.0,13.0,3.0,2.0,,,,,,90.0,57.0,6.4,17.0,,0,-0.09,0.02,-0.15,,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,
14763682,home,Swansea City,Melker Widell,,,melker-widell,M. Widell,M,7,181,212,M,1102764,EUR,1019174400,M,7,7,False,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,2.0,4.0,,,,,,69.0,29.0,6.8,5.0,,1,0.01,0.22,-0.06,,1.0,9.0,6.0,2.0,2.0,,4.0,3.0,,,,1.0,,,,1.0,,1.0,1.0,,3.0,2.0,1.0,1.0,0.18,,,,,,
14763682,home,Swansea City,Gonçalo Franco,,,goncalo-franco,G. Franco,M,17,176,247,M,984866,EUR,974419200,M,17,17,False,15.0,12.0,3.0,1.0,0.0,7.0,8.0,5.0,7.0,1.0,6.0,,,,,,69.0,37.0,7.6,8.0,,1,0.05,0.03,0.17,,,7.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,,,2.0,,,,2.0,,1.0,,,1.0,1.0,,1.0,0.53,1.0,,,,,
14763682,home,Swansea City,Ethan Galbraith,,,ethan-galbraith,E. Galbraith,M,30,175,395,M,158661,EUR,989539200,M,30,30,False,33.0,25.0,4.0,1.0,0.0,17.0,17.0,8.0,16.0,,8.0,,,,,,90.0,58.0,6.8,14.0,,0,0.14,0.07,-0.04,,1.0,4.0,8.0,,3.0,6.0,5.0,3.0,3.0,,1.0,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,
14763682,home,Swansea City,Zeidane Inoussa,,,inoussa-zeidane,Z. Inoussa,F,27,172,321,M,1065865,EUR,1021248000,M,27,27,False,11.0,8.0,,,0.0,4.0,4.0,4.0,7.0,,3.0,,,,,,60.0,25.0,6.1,10.0,,0,-0.16,0.04,-0.16,,,7.0,4.0,2.0,3.0,2.0,,,1.0,,2.0,,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,
14763682,home,Swansea City,Adam Idah,,,adam-idah,A. Idah,F,9,190,1404,M,879850,EUR,981849600,F,33,33,False,12.0,6.0,,,0.0,3.0,4.0,3.0,8.0,1.0,,,,,,,59.0,16.0,6.5,8.0,,0,-0.23,0.07,0.14,,,4.0,5.0,,1.0,,1.0,1.0,1.0,,4.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,,
14763682,home,Swansea City,Žan Vipotnik,,,zan-vipotnik,Ž. Vipotnik,F,9,185,1627,M,1000160,EUR,1016409600,F,9,9,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,,,,,31.0,7.0,6.5,1.0,,0,0.01,,0.0,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
14763682,home,Swansea City,Ronald,Ronald,,ronald,Ronald,M,35,177,293,M,1123234,EUR,992476800,F,35,35,True,4.0,1.0,,,0.0,1.0,2.0,,2.0,,1.0,,,,,,30.0,8.0,6.5,6.0,,0,-0.05,0.09,0.15,,,3.0,2.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,
14763682,home,Swansea City,Jay Fulton,,,jay-fulton,J. Fulton,M,4,178,58,M,164291,EUR,765417600,M,4,4,True,5.0,4.0,,,0.0,3.0,4.0,1.0,1.0,1.0,1.0,,,,,,21.0,9.0,6.7,1.0,,0,0.01,,0.15,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,
14763682,home,Swansea City,Manuel Benson,,,manuel-benson,M. Benson,M,14,166,3188,M,552632,EUR,859507200,F,21,21,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,21.0,6.0,6.5,2.0,,0,0.06,-0.36,0.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
14763682,home,Swansea City,Liam Cullen,,,cullen-liam,L. Cullen,F,20,178,472,M,1006994,EUR,924825600,F,20,20,True,1.0,,,,0.0,,1.0,,,,,,,,,,14.0,3.0,6.7,1.0,,0,0.0,,0.15,,,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
14763682,home,Swansea City,Paul Farman,,,paul-farman,P. Farman,G,1,196,35,M,93150,EUR,625968000,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763682,home,Swansea City,Ben Cabango,,,ben-cabango,B. Cabango,D,5,188,254,M,939563,EUR,959644800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763682,home,Swansea City,Ricardo Santos,,,ricardo-santos,R. Santos,D,23,196,94,M,555376,EUR,803433600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763682,home,Swansea City,Ji-sung Eom,,,ji-sung-eom,J. Eom,M,10,178,944,M,1002508,EUR,1020902400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763682,away,Manchester City,James Trafford,,,james-trafford,J. Trafford,G,1,197,21835,M,980643,EUR,1034208000,G,1,1,False,20.0,19.0,1.0,,0.0,17.0,17.0,2.0,3.0,,7.0,1.0,,1.0,1.0,1.0,90.0,27.0,7.1,1.0,0.3994,0,0.05,0.03,-0.06,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14763682,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17470,M,1136731,EUR,1100995200,D,82,82,False,51.0,47.0,1.0,1.0,0.0,25.0,25.0,22.0,26.0,2.0,3.0,,,,,,90.0,73.0,6.3,10.0,,1,-0.23,0.34,-0.16,,,6.0,6.0,2.0,3.0,,4.0,3.0,2.0,3.0,,,,,,1.0,,1.0,1.0,,1.0,,,1.0,-0.34,,Rico_Lewis,,,,
14763682,away,Manchester City,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186,86376,M,1194333,EUR,1078012800,D,45,45,False,74.0,64.0,7.0,1.0,0.0,31.0,36.0,33.0,38.0,4.0,4.0,,,,,,63.0,82.0,6.1,12.0,,0,0.1,0.02,-0.24,,,5.0,,,,1.0,,,2.0,,,,,,,1.0,,,,,3.0,1.0,,,,,abdukodir_khusanov,1.0,,,
14763682,away,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21204,M,149663,EUR,793065600,D,6,6,False,102.0,94.0,2.0,,0.0,47.0,52.0,47.0,50.0,6.0,2.0,,,,,,90.0,109.0,6.7,8.0,,0,0.07,0.34,-0.04,,,4.0,2.0,,,1.0,,,,,2.0,,,True,,,,,,,4.0,,,,,,nathanake,,,,
14763682,away,Manchester City,Rayan Aït-Nouri,,,rayan-ait-nouri,R. A. Nouri,M,21,179,45066,M,931278,EUR,991785600,D,21,21,False,72.0,67.0,3.0,2.0,1.0,18.0,20.0,49.0,52.0,1.0,9.0,,,,,,63.0,89.0,6.6,7.0,,1,0.14,0.11,-0.16,,,2.0,3.0,,2.0,3.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,-0.26,,r_aitnouri,,1.0,,
14763682,away,Manchester City,Nico González,,,nico-gonzalez,N. González,M,14,186,19848,M,954056,EUR,1010016000,M,14,14,False,130.0,123.0,2.0,1.0,0.0,42.0,44.0,81.0,86.0,3.0,6.0,,,,,,90.0,146.0,7.4,9.0,,2,0.07,0.39,-0.04,,,3.0,7.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,-0.27,,nico14,,1.0,,
14763682,away,Manchester City,Divine Mukasa,,,divine-mukasa,D. Mukasa,M,29,178,12978,M,1467990,EUR,1187740800,M,63,63,False,35.0,30.0,,,0.0,7.0,7.0,23.0,28.0,1.0,,,,,,,63.0,43.0,6.4,8.0,,1,-0.34,0.11,-0.06,,1.0,3.0,3.0,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,-0.28,,,,1.0,,
