match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_keyPass,captain,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11598402,home,Port Vale,Connor Ripley,connor-ripley,C. Ripley,G,1,180.0,33,M,372316,EUR,729561600,G,1,1,False,59.0,40.0,28.0,9.0,35.0,37.0,5.0,22.0,1.0,1.0,1.0,6.0,1.0,1.0,90.0,63.0,6.5,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598402,home,Port Vale,Lewis Cass,lewis-cass,L. Cass,D,24,185.0,7,M,970368,EUR,951609600,D,2,2,False,65.0,47.0,9.0,2.0,16.0,22.0,31.0,45.0,6.0,9.0,5.0,6.0,,,90.0,92.0,6.7,22.0,0,,,2.0,5.0,5.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11598402,home,Port Vale,Kofi Balmer,kofi-balmer,K. Balmer,D,17,183.0,77,M,891238,EUR,969321600,D,5,5,False,64.0,55.0,12.0,7.0,31.0,34.0,24.0,30.0,7.0,12.0,5.0,9.0,,,81.0,84.0,6.9,11.0,0,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11598402,home,Port Vale,Daniel Jones,daniel-jones,D. Jones,D,3,183.0,6,M,340473,EUR,787363200,D,3,3,False,66.0,49.0,10.0,3.0,27.0,34.0,22.0,32.0,4.0,6.0,2.0,,,,69.0,79.0,7.2,18.0,0,,,,1.0,1.0,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
11598402,home,Port Vale,Gavin Massey,gavin-massey,G. Massey,M,,179.0,17,M,115427,EUR,719020800,M,19,19,False,30.0,22.0,3.0,2.0,6.0,8.0,17.0,24.0,5.0,8.0,3.0,4.0,,,90.0,44.0,7.0,15.0,0,Gavin,Massey,2.0,1.0,4.0,1.0,,,3.0,,,,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11598402,home,Port Vale,Jason Lowe,jason-lowe,J. Lowe,M,16,183.0,8,M,144194,EUR,683769600,M,16,16,False,64.0,58.0,4.0,3.0,31.0,31.0,27.0,33.0,2.0,5.0,1.0,7.0,,,90.0,73.0,7.4,6.0,2,Jason,Lowe,,1.0,1.0,,,3.0,,,2.0,2.0,,,,,,True,2.0,,,,,,,,,,,,,
11598402,home,Port Vale,Rhys Walters,rhys-walters,R. Walters,M,12,,20,M,1423760,EUR,1132272000,M,24,24,False,38.0,29.0,3.0,1.0,11.0,14.0,18.0,24.0,2.0,9.0,,6.0,,,81.0,50.0,7.6,10.0,2,Rhys Walters,,,,,3.0,3.0,2.0,,1.0,,1.0,,2.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,
11598402,home,Port Vale,Conor Grant,conor-grant,C. Grant,M,4,176.0,18,M,585826,EUR,798163200,M,15,15,False,44.0,36.0,2.0,1.0,22.0,29.0,16.0,22.0,2.0,4.0,,4.0,,,90.0,62.0,6.7,15.0,0,,,7.0,4.0,5.0,,,2.0,2.0,,1.0,,,,2.0,,1.0,,,,1.0,,1.0,,,,,,,,,
11598402,home,Port Vale,Thomas Sang,thomas-sang,T. Sang,D,10,188.0,35,M,920368,EUR,930614400,F,4,4,False,37.0,29.0,1.0,,11.0,11.0,19.0,28.0,2.0,7.0,1.0,4.0,,,76.0,55.0,7.4,14.0,2,,,2.0,,3.0,4.0,4.0,1.0,4.0,,,1.0,,,1.0,,2.0,,1.0,,,,2.0,1.0,1.0,,,,,,,
11598402,home,Port Vale,Alfie Devine,alfie-devine,A. Devine,M,21,182.0,1504,M,1049459,EUR,1091318400,F,11,11,False,61.0,50.0,5.0,4.0,16.0,18.0,34.0,44.0,,6.0,,9.0,,,90.0,79.0,8.0,19.0,3,,,1.0,,5.0,6.0,4.0,1.0,2.0,,,,,1.0,,3.0,5.0,,1.0,1.0,,2.0,,,,1.0,,,,,,
11598402,home,Port Vale,Josh Thomas,josh-thomas,J. Thomas,F,17,172.0,52,M,1005903,EUR,1032825600,F,44,44,False,4.0,3.0,,,2.0,3.0,1.0,1.0,,2.0,,3.0,,,76.0,11.0,7.0,5.0,1,,,,4.0,8.0,,,,3.0,,,,,2.0,,1.0,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,,
11598402,home,Port Vale,Jesse Debrah,jesse-debrah,J. Debrah,D,15,187.0,28,M,943651,EUR,988675200,D,27,27,True,14.0,12.0,1.0,,7.0,8.0,5.0,6.0,1.0,3.0,3.0,1.0,,,21.0,19.0,6.6,2.0,0,,,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
11598402,home,Port Vale,Ethan Chislett,ethan-chislett,E. Chislett,M,23,178.0,549,M,962951,EUR,902793600,M,10,10,True,11.0,10.0,,,1.0,2.0,9.0,10.0,,1.0,1.0,1.0,,,14.0,16.0,6.6,4.0,0,,,1.0,1.0,3.0,,,,1.0,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,,
11598402,home,Port Vale,James Wilson,james-wilson,J. Wilson,F,,183.0,110,M,353222,EUR,817776000,F,29,29,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,1.0,,2.0,,,14.0,9.0,6.7,1.0,1,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,
11598402,home,Port Vale,Funso Ojo,funso-ojo,F. Ojo,M,14,177.0,44,M,51602,EUR,683337600,M,14,14,True,8.0,7.0,,,2.0,2.0,5.0,6.0,,2.0,1.0,,,,9.0,12.0,7.9,1.0,1,Funso,Ojo,,,,,,2.0,,,,2.0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,
11598402,home,Port Vale,James Plant,james-plant,J. Plant,M,26,174.0,16,M,1949271,EUR,1099440000,F,21,21,True,8.0,7.0,1.0,1.0,3.0,4.0,4.0,4.0,,3.0,,3.0,,,9.0,13.0,6.9,1.0,0,James,Plant,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11598402,home,Port Vale,Jayson Leutwiler,jayson-leutwiler,J. Leutwiler,G,13,192.0,11,M,31156,EUR,609465600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598402,home,Port Vale,Nathan Smith,nathan-smith,N. Smith,D,5,182.0,11,M,551224,EUR,828489600,D,6,6,True,,,,,,,,,,,,,,,,,,,0,Nathan,Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598402,home,Port Vale,Mitchell Clark,mitchell-clark,M. Clark,M,24,173.0,23,M,893068,EUR,921283200,D,7,7,True,,,,,,,,,,,,,,,,,,,0,Mitchell,Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598402,home,Port Vale,Ben Garrity,ben-garrity,B. Garrity,M,8,182.0,29,M,1022861,EUR,856483200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,Ben,Garrity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11598402,away,Sutton United,Jack Rose,jack-rose,J. Rose,G,,183.0,13,M,770477,EUR,786153600,G,1,1,False,34.0,13.0,30.0,9.0,5.0,5.0,8.0,29.0,,,,7.0,2.0,3.0,90.0,40.0,6.8,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11598402,away,Sutton United,Ryan Jackson,ryan-jackson,R. Jackson,D,20,175.0,6,M,137388,EUR,649382400,D,23,23,False,33.0,22.0,1.0,,9.0,15.0,13.0,19.0,4.0,6.0,,4.0,,,90.0,50.0,6.8,19.0,0,Ryan,Jackson,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11598402,away,Sutton United,Ben Goodliffe,ben-goodliffe,B. Goodliffe,D,6,188.0,84,M,855857,EUR,929750400,D,5,5,False,33.0,21.0,7.0,1.0,14.0,17.0,7.0,16.0,1.0,3.0,4.0,5.0,,,88.0,43.0,6.3,13.0,0,Ben,Goodliffe,,2.0,4.0,1.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,
11598402,away,Sutton United,Omar Sowunmi,omar-sowunmi,O. Sowunmi,D,5,198.0,61,M,770719,EUR,815702400,D,4,4,False,32.0,22.0,4.0,2.0,16.0,18.0,6.0,14.0,5.0,5.0,5.0,4.0,,,90.0,38.0,6.5,10.0,0,,,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
