match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_fouls,captain,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_challengeLost,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonContest,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
11408378,home,Sporting CP,Franco Israel,franco-israel,F. Israel,G,81,189,2282,M,1084846,EUR,956361600,G,12,12,False,29.0,24.0,7.0,3.0,23.0,25.0,1.0,4.0,5.0,1.0,90.0,33.0,6.8,5.0,0.00019399,0,0.0649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408378,home,Sporting CP,Jeremiah St. Juste,jeremiah-st-juste,J. St. Juste,D,8,185,1155,M,787640,EUR,845683200,D,3,3,False,90.0,88.0,2.0,2.0,49.0,50.0,39.0,40.0,4.0,,82.0,94.0,6.8,3.0,0.0158849,0,,,,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408378,home,Sporting CP,Sebastián Coates,sebastian-coates,S. Coates,D,4,196,2042,M,47443,EUR,655257600,D,4,4,False,87.0,82.0,7.0,4.0,57.0,58.0,25.0,29.0,3.0,,90.0,93.0,7.2,6.0,0.0106024,0,,Sebastián,Coates,2.0,4.0,,2.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11408378,home,Sporting CP,Gonçalo Inácio,goncalo-inacio,G. Inácio,D,25,186,6686,M,1001196,EUR,998697600,D,25,25,False,116.0,110.0,9.0,7.0,66.0,67.0,44.0,49.0,2.0,,90.0,122.0,7.2,6.0,0.0282295,0,,Gonçalo,Inácio,5.0,2.0,,2.0,1.0,,3.0,,2.0,1.0,,,goncaloinacio_25,1.0,,,,,,,,,,,,,,,,,,,,
11408378,home,Sporting CP,Geny Catamo,geny-catamo,G. Catamo,M,10,172,10919,M,1001140,EUR,980467200,M,21,21,False,49.0,38.0,1.0,,13.0,16.0,26.0,34.0,4.0,,86.0,68.0,6.9,16.0,0.0426715,1,,,,4.0,4.0,2.0,2.0,,,,,,1.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1596,1.0,,,,,,,,,,,,,
11408378,home,Sporting CP,Morten Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,False,60.0,51.0,5.0,,24.0,26.0,27.0,34.0,4.0,,90.0,66.0,6.9,9.0,0.0736861,0,,Morten,Hjulmand,1.0,4.0,,2.0,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
11408378,home,Sporting CP,Daniel Bragança,daniel-braganca,D. Bragança,M,23,178,1406,M,861979,EUR,927763200,M,23,23,False,42.0,36.0,,,18.0,20.0,19.0,23.0,2.0,,78.0,56.0,7.2,8.0,0.0373321,1,,Daniel,Bragança,4.0,5.0,,2.0,1.0,,2.0,,,2.0,,3.0,,,1.0,1.0,1.0,,1.0,0.0245,1.0,1.0,1.0,,,,,,,,,,,
11408378,home,Sporting CP,Nuno Santos,nuno-santos,N. Santos,M,11,179,1386,M,352882,EUR,792547200,M,11,11,False,54.0,46.0,6.0,4.0,16.0,19.0,30.0,37.0,5.0,,90.0,74.0,7.2,14.0,0.0858945,0,,Nuno,Santos,2.0,5.0,1.0,3.0,,,,1.0,,,2.0,1.0,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,
11408378,home,Sporting CP,Francisco Trincão,francisco-trincao,F. Trincão,F,17,184,11949,M,830431,EUR,946425600,F,17,17,False,40.0,36.0,2.0,1.0,12.0,12.0,24.0,28.0,3.0,,78.0,48.0,7.1,7.0,0.782121,1,,Francisco,Trincão,2.0,1.0,1.0,1.0,2.0,,,,,,2.0,,trincao,,,,,,1.0,0.1913,1.0,,,1.0,1.0,1.0,,,,,,,,
11408378,home,Sporting CP,Pedro Gonçalves,pedro-goncalves,P. Gonçalves,F,8,173,8267,M,895764,EUR,898992000,F,8,8,False,30.0,27.0,,,7.0,9.0,22.0,26.0,2.0,,78.0,46.0,8.6,10.0,0.70627,2,,,,3.0,2.0,3.0,,,,,,,,1.0,1.0,pedroogoncalves28,,5.0,2.0,1.0,1.0,,0.1091,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.3809,,,,
