match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_crossNotClaimed,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_totalContest,stat_wonContest,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_clearanceOffLine,player_sofascoreId
14035939,home,Royal Antwerp FC,Taishi Brandon Nozawa,,,taishi-brandon-nozawa,T. B. Nozawa,G,41,191.0,524,M,1002358,EUR,1040774400,G,41,41,False,25.0,16.0,15.0,6.0,0.0,10.0,12.0,6.0,13.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,90.0,32.0,6.1,10.0,0.00138433,42.882317498494,7.0,16.905,3.885,0.0001,0,-1.1645,0.07,0.01,-0.49,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035939,home,Royal Antwerp FC,Yuto Tsunashima,Yuto Tsunashima,,tsunashima-yuto,Y. Tsunashima,D,4,188.0,256,M,1470622,EUR,966297600,D,4,4,False,55.0,47.0,6.0,3.0,0.0,29.0,31.0,18.0,24.0,2.0,5.0,5.0,7.0,,1.0,,,90.0,68.0,6.3,12.0,0.0170243,273.8151155922,29.0,167.055,22.155,,0,,0.18,0.18,-0.55,,1.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14035939,home,Royal Antwerp FC,Boubakar Kouyaté,,,boubakar-kouyate,B. Kouyaté,D,25,192.0,905,M,848537,EUR,861062400,D,25,25,False,47.0,40.0,5.0,2.0,0.0,28.0,28.0,12.0,19.0,2.0,5.0,12.0,4.0,,2.0,,,90.0,68.0,8.1,8.0,0.0031395,148.66279104791,23.0,14.385,6.405,,1,,0.02,0.08,0.52,,,5.0,,8.0,,,1.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,0.1191,0.3636,0.53,,,,,,,,,,,,,,
14035939,home,Royal Antwerp FC,Rosen Bozhinov,Rosen Bozhinov,,rosen-bozhinov,R. Bozhinov,D,2,195.0,619,M,1152943,EUR,1106438400,D,26,26,False,35.0,32.0,,,0.0,18.0,18.0,14.0,17.0,,1.0,7.0,3.0,,1.0,,,60.0,46.0,7.1,4.0,0.00306391,100.57295368634,14.0,15.33,14.385,,0,,0.03,0.03,-0.09,,,5.0,,6.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
14035939,home,Royal Antwerp FC,Thibo Somers,,,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,M,24,24,False,24.0,15.0,4.0,2.0,0.0,8.0,12.0,7.0,12.0,1.0,4.0,3.0,4.0,,1.0,,,90.0,47.0,6.9,20.0,0.0221075,60.793936369166,9.0,9.135,17.955,,0,,0.21,0.04,-0.08,,3.0,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,
14035939,home,Royal Antwerp FC,Mauricio Benitez,Mauricio Benitez,,mauricio-benitez,M. Benitez,M,16,185.0,390,M,1402224,EUR,1075766400,M,16,16,False,25.0,20.0,,,0.0,10.0,12.0,10.0,13.0,1.0,3.0,5.0,2.0,,,,,68.0,43.0,6.7,9.0,0.0349357,80.053618203211,12.0,10.71,11.55,,0,,0.2,0.11,0.13,,,,,1.0,2.0,,2.0,,,,,,4.0,2.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,
14035939,home,Royal Antwerp FC,Dennis Praet,,,dennis-praet,D. Praet,M,8,181.0,724,M,135647,EUR,768873600,M,8,8,False,48.0,43.0,5.0,3.0,0.0,20.0,20.0,23.0,28.0,,5.0,5.0,9.0,,1.0,,,90.0,69.0,7.0,9.0,0.399445,223.8672167103,31.0,71.715,21.525,,1,,0.43,0.27,-0.12,,2.0,,2.0,3.0,3.0,,2.0,3.0,,,,,4.0,1.0,1.0,0.0561,,-0.52,2.0,,1.0,1.0,,True,1.0,1.0,,,,,,
14035939,home,Royal Antwerp FC,Glenn Bijl,,,glenn-bijl,G. Bijl,D,23,184.0,90,M,612016,EUR,805593600,M,23,23,False,44.0,37.0,4.0,2.0,0.0,15.0,18.0,22.0,26.0,,3.0,9.0,2.0,,2.0,,,82.0,55.0,7.3,7.0,0.0718493,217.0388405519,22.0,138.495,21.63,,0,,0.25,0.22,-0.13,,,5.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,
14035939,home,Royal Antwerp FC,Christopher Scott,,,christopher-scott,C. Scott,M,30,174.0,169,M,997118,EUR,1023408000,F,30,30,False,13.0,10.0,,,0.0,2.0,3.0,8.0,10.0,1.0,7.0,5.0,3.0,,1.0,,,68.0,32.0,6.5,11.0,0.00513204,77.287841466747,11.0,47.04,22.26,,3,,-0.01,-0.01,0.28,,,1.0,,1.0,,,3.0,1.0,,,,,3.0,1.0,,0.1774,,-0.52,,,,5.0,,,,2.0,1.0,,,,,
14035939,home,Royal Antwerp FC,Farouck Adekami,Farouck Adekami,,farouck-adekami,F. Adekami,M,22,,253,M,1920581,EUR,1139788800,F,22,22,False,29.0,19.0,3.0,,1.0,8.0,9.0,11.0,20.0,1.0,6.0,8.0,4.0,,2.0,,,90.0,68.0,7.4,27.0,0.142963,302.27398823366,35.0,121.485,15.855,,6,,-0.07,0.6,-0.03,,13.0,,1.0,,,,,,3.0,,,,1.0,1.0,1.0,0.3065,0.5075,-0.12,3.0,,1.0,9.0,5.0,,1.0,3.0,,,,,,
