match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_totalCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_clearanceOffLine,stat_bigChanceMissed,stat_accurateCross,stat_hitWoodwork
10385423,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,,2.0,1.0,,,,,1.0,2.0,1.0,,,,,,,,32.0,7.0,6.4,4.0,0.0,0.0,6.49e-05,0,,2.0,,,,,,2.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,
10385423,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1206,M,,294593,EUR,739497600,D,15,15,True,,49.0,33.0,5.0,1.0,17.0,22.0,16.0,29.0,8.0,1.0,9.0,,,,,,80.0,81.0,6.8,27.0,0.1488,0.0715,0.0682534,2,,4.0,3.0,1.0,,,,3.0,3.0,3.0,,,,1.0,2.0,,4.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,
10385423,home,Aston Villa,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,,130181,EUR,711849600,F,9,9,True,,13.0,7.0,,,,2.0,7.0,11.0,6.0,,1.0,,,,,,58.0,31.0,6.3,14.0,0.3983,0.2264,0.00539986,2,,4.0,3.0,,,2.0,1.0,4.0,,1.0,,,2.0,4.0,,1.0,,,1.0,1.0,,1.0,,,,,,1.0,,
10385423,home,Aston Villa,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,10,172,68776,M,Coutinho,119159,EUR,708307200,M,23,23,True,,9.0,5.0,,,1.0,2.0,4.0,7.0,1.0,,4.0,,,,,,9.0,12.0,6.7,4.0,0.0202,0.0,0.00117451,1,,2.0,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,
10385423,home,Aston Villa,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,8,8,True,,4.0,2.0,,,,,2.0,4.0,,,1.0,,,,,,9.0,8.0,6.7,3.0,0.0,0.0,0.00060584,0,,3.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10385423,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385423,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385423,home,Aston Villa,Jan Bednarek,jan-bednarek,J. Bednarek,D,5,189,6978,M,janbednarek_,286085,EUR,829267200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385423,home,Aston Villa,Kadan Young,kadan-young,K. Young,M,19,176,315,M,,1167065,EUR,1137628800,M,72,72,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385423,home,Aston Villa,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,,556904,EUR,758937600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385423,away,Leeds United,Illan Meslier,illan-meslier,I. Meslier,G,16,196,1694,M,,906076,EUR,951955200,G,1,1,False,,16.0,11.0,7.0,2.0,9.0,9.0,2.0,7.0,1.0,,5.0,1.0,2.0,3.0,3.0,3.0,90.0,26.0,6.5,6.0,0.0,0.0,0.00026288,0,-0.8296,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10385423,away,Leeds United,Luke Ayling,luke-ayling,L. Ayling,D,12,183,334,M,,102624,EUR,683078400,D,2,2,False,,36.0,21.0,7.0,1.0,13.0,19.0,9.0,18.0,7.0,1.0,8.0,,,,,,90.0,61.0,6.5,19.0,0.0,0.0,0.486229,0,,7.0,,,3.0,2.0,2.0,2.0,2.0,3.0,,,3.0,,1.0,2.0,1.0,,,,,,1.0,,1.0,,,,1.0,
10385423,away,Leeds United,Robin Koch,robin-koch,R. Koch,D,4,190,1826,M,,581302,EUR,837561600,D,5,5,False,,38.0,26.0,3.0,1.0,17.0,22.0,9.0,16.0,4.0,1.0,6.0,,,,,,88.0,48.0,6.5,12.0,0.0,0.0,0.00302628,0,,3.0,1.0,,4.0,3.0,2.0,,,2.0,,,,,,1.0,,,,,,,,,1.0,,,,,
10385423,away,Leeds United,Liam Cooper,liam-cooper,L. Cooper,D,16,186,304,M,,39327,EUR,681177600,D,6,6,False,True,49.0,37.0,4.0,1.0,24.0,31.0,13.0,18.0,3.0,,11.0,,,,,,90.0,59.0,6.8,12.0,0.0,0.0,0.0047169,0,,8.0,1.0,1.0,,3.0,1.0,,,1.0,,,5.0,,,2.0,,,,,,,,,,,,,,
10385423,away,Leeds United,Pascal Struijk,pascal-struijk,P. Struijk,D,5,190,1365,M,,836675,EUR,934329600,D,21,21,False,,19.0,13.0,1.0,,5.0,5.0,8.0,14.0,2.0,1.0,2.0,,,,,,67.0,44.0,6.3,14.0,0.0,0.0,0.00723381,0,,3.0,,,2.0,2.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385423,away,Leeds United,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,,847128,EUR,848966400,M,8,8,False,,35.0,25.0,4.0,1.0,7.0,9.0,18.0,30.0,6.0,1.0,4.0,,,,,,77.0,56.0,6.6,18.0,0.0332,0.0,0.00972251,1,,6.0,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,,1.0,2.0,4.0,1.0,3.0,2.0,,1.0,,,,,,,,,,
10385423,away,Leeds United,Tyler Adams,tyler-adams,T. Adams,M,12,175,2918,M,,800419,EUR,918950400,M,12,12,False,,47.0,37.0,8.0,3.0,19.0,22.0,18.0,25.0,4.0,1.0,9.0,,,,,,90.0,66.0,7.2,14.0,0.0,0.0,0.0165115,0,,9.0,,,1.0,7.0,3.0,2.0,,1.0,,,2.0,1.0,,,1.0,,,,,1.0,,,1.0,,,,,
10385423,away,Leeds United,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,,17.0,8.0,1.0,,,2.0,9.0,25.0,4.0,,2.0,,,,,,67.0,46.0,6.7,26.0,0.9301,0.7476,0.210869,2,,4.0,,,,3.0,1.0,4.0,,1.0,,,,1.0,10.0,,3.0,1.0,1.0,,,,1.0,1.0,3.0,,,2.0,1.0,1.0
10385423,away,Leeds United,Brenden Aaronson,brenden-aaronson,B. Aaronson,M,11,178,2596,M,,973431,EUR,972172800,M,7,7,False,,23.0,19.0,,,2.0,3.0,17.0,21.0,11.0,1.0,4.0,,,,,,77.0,40.0,5.9,13.0,0.1409,0.0,0.0622756,2,,4.0,,,,2.0,2.0,,2.0,1.0,,,,6.0,1.0,1.0,2.0,,,2.0,,,,,1.0,,,,,
10385423,away,Leeds United,Wilfried Gnonto,wilfried-gnonto,W. Gnonto,M,29,170,3597,M,,998951,EUR,1067990400,M,29,29,False,,23.0,18.0,,,1.0,2.0,17.0,24.0,14.0,1.0,5.0,,,,,,90.0,58.0,5.9,23.0,0.3708,0.341,0.204598,3,,6.0,,,,1.0,,3.0,3.0,2.0,,,,4.0,3.0,2.0,7.0,2.0,1.0,2.0,,,,,3.0,,,1.0,,
10385423,away,Leeds United,Rodrigo,rodrigo,Rodrigo,M,19,181,2040,M,,542472,EUR,668217600,F,19,19,False,,18.0,14.0,2.0,2.0,9.0,9.0,6.0,10.0,8.0,1.0,2.0,,,,,,90.0,37.0,6.6,9.0,0.5035,0.0,0.0803301,5,,2.0,,,,,,4.0,1.0,2.0,,,,,1.0,4.0,2.0,1.0,1.0,2.0,,2.0,,2.0,1.0,,,1.0,1.0,
10385423,away,Leeds United,Maximilian Wöber,maximilian-wober,M. Wöber,D,39,188,655,M,,794962,EUR,886550400,D,39,39,True,,16.0,9.0,3.0,,7.0,9.0,2.0,7.0,1.0,,1.0,,,,,,23.0,28.0,6.6,9.0,0.0436,0.0,0.00330857,1,,1.0,2.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
10385423,away,Leeds United,Patrick Bamford,patrick-bamford,P. Bamford,F,45,185,2242,M,,204336,EUR,747187200,F,9,9,True,,4.0,2.0,,,1.0,2.0,1.0,2.0,3.0,,1.0,,,,,,23.0,7.0,7.2,3.0,0.4939,0.6879,0.00113146,2,,,,,,,,1.0,,1.0,,,,,,2.0,,,1.0,,1.0,2.0,,1.0,,,,,,
10385423,away,Leeds United,Joe Gelhardt,joe-gelhardt,J. Gelhardt,M,21,179,945,M,,945806,EUR,1020470400,F,30,30,True,,8.0,2.0,,,1.0,4.0,1.0,4.0,,,1.0,,,,,,13.0,13.0,7.3,7.0,0.0,0.0,0.00016576,0,,3.0,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,
10385423,away,Leeds United,Sam Greenwood,sam-greenwood,S. Greenwood,F,90,180,626,M,,980640,EUR,1012003200,F,42,42,True,,7.0,5.0,1.0,,3.0,4.0,4.0,5.0,1.0,,2.0,,,,,,13.0,9.0,6.7,2.0,0.0,0.0,0.0675625,0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,2.0,
10385423,away,Leeds United,Junior Firpo,junior-firpo,J. Firpo,D,23,184,2241,M,,914835,EUR,840672000,D,3,3,True,,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,,10.0,7.0,6.4,2.0,0.0,0.0,0.0002737,0,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10385423,away,Leeds United,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,,93796,EUR,645580800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385423,away,Leeds United,Diego Llorente,diego-llorente,D. Llorente,D,3,185,1146,M,,305278,EUR,745459200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385423,away,Leeds United,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186,1609,M,,921789,EUR,868579200,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385423,away,Leeds United,Sonny Perkins,sonny-perkins,S. Perkins,M,20,186,199,M,,1142344,EUR,1076371200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,Sonny Perkins,,,,,,,,,,,,,,,,,,,
