match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,captain,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalContest,stat_totalOffside,stat_wonContest,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_bigChanceMissed
13472590,home,Fortaleza,Brenno,brenno,Brenno,G,12,188,501,M,914481,EUR,922924800,G,12,12,False,20.0,12.0,20.0,12.0,0.0,2.0,3.0,10.0,17.0,4.0,1.0,3.0,6.0,90.0,27.0,8.2,8.0,0.00109078,7.0985942974648,1.0,1.155,1.155,0,1.3401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472590,home,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171,489,M,1116624,EUR,924307200,D,14,14,False,20.0,14.0,2.0,,0.0,12.0,12.0,2.0,8.0,5.0,,,,90.0,41.0,7.0,8.0,0.00108978,77.390321859412,7.0,54.495,17.955,1,,Eros Mancuso,,1.0,2.0,8.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,0.0763,,,,,,,,,,,,,,,,,,,,,,
13472590,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178,532,M,789395,EUR,701568000,D,33,33,False,33.0,23.0,9.0,3.0,0.0,17.0,21.0,6.0,12.0,6.0,,,,90.0,52.0,6.9,12.0,0.033007,179.28771068351,18.0,124.005,40.32,0,,,,2.0,4.0,4.0,,,10.0,2.0,,,2.0,,True,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,
13472590,home,Fortaleza,Gastón Ávila,gaston-avila,G. Ávila,D,13,182,1203,M,975526,EUR,1001808000,D,3,3,False,23.0,20.0,6.0,3.0,0.0,16.0,16.0,4.0,7.0,1.0,,,,90.0,42.0,7.6,4.0,0.00111188,53.756470823756,7.0,41.79,8.085,0,,,,1.0,2.0,5.0,,,8.0,,3.0,2.0,2.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,,
13472590,home,Fortaleza,Diogo Barbosa,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,16,16,False,14.0,12.0,1.0,1.0,0.0,3.0,3.0,9.0,11.0,5.0,,,,90.0,37.0,7.2,7.0,0.0573542,162.59319646376,8.0,142.905,51.765,0,,,,1.0,4.0,3.0,2.0,,3.0,2.0,3.0,2.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
13472590,home,Fortaleza,Lucas Sasha,lucas-sasha,L. Sasha,M,88,177,479,M,123225,EUR,636249600,M,88,88,False,22.0,20.0,2.0,1.0,0.0,12.0,12.0,8.0,10.0,2.0,,,,90.0,28.0,6.7,2.0,0.0017293,33.981510248068,6.0,9.24,11.445,0,,,,,4.0,4.0,2.0,,2.0,,3.0,3.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
13472590,home,Fortaleza,Matheus Pereira,pereira-matheus,M. Pereira,M,23,181,3434,M,795268,EUR,888364800,M,5,5,False,43.0,34.0,5.0,3.0,0.0,17.0,19.0,17.0,24.0,1.0,,,,81.0,49.0,6.9,9.0,0.00557233,108.74159742589,15.0,37.905,7.665,1,,,,,3.0,4.0,1.0,1.0,1.0,,3.0,3.0,1.0,0.0162,,,,,,2.0,,2.0,,,,,,,,,,,,,,
13472590,home,Fortaleza,José Herrera,jose-herrera,J. Herrera,F,32,172,470,M,1179171,EUR,1050451200,M,80,80,False,8.0,5.0,4.0,2.0,1.0,3.0,4.0,2.0,4.0,2.0,,,,80.0,27.0,8.0,9.0,0.20961,62.312609396279,4.0,40.425,32.025,3,,José Herrera,,,8.0,6.0,3.0,1.0,1.0,,4.0,2.0,2.0,0.3408,,,2.0,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0978,,,,,,,,
13472590,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178,1395,M,937552,EUR,822441600,M,26,26,False,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,2.0,,,,45.0,5.0,6.4,1.0,0.00747753,30.057213333766,4.0,21.0,12.39,0,,,,,2.0,2.0,,,,,,,2.0,,,,,,,1.0,,,,,,,,,1.0,3.0,,,,,,
13472590,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178,994,M,824626,EUR,823132800,M,7,7,False,19.0,9.0,3.0,1.0,0.0,2.0,3.0,7.0,16.0,6.0,,,,76.0,34.0,8.0,13.0,0.00329591,203.3090124348,16.0,104.475,42.21,4,,,,1.0,1.0,6.0,,1.0,,,1.0,1.0,1.0,0.6469,,,,,1.0,,1.0,,,,1.0,2.0,1.0,1.0698,4.0,,4.0,,,,,
