match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,from,length,playerName,reason,rescinded,confirmed
14288946,FT,3.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14288946,,3.0,3.0,,90,9.0,,1,,,goal,335825760.0,False,regular,1900362.0,Guilherme Neiva,,,,,,,
14288946,,,,,90,3.0,,1,,,substitution,125381172.0,True,regular,,,False,,,,,,
14288946,,3.0,2.0,,90,,,1,,,goal,335825457.0,False,penalty,44685.0,Nenê,,penalty,,,,,
14288946,,,,,90,0.0,,1,,,injuryTime,,,,,,,,7.0,,,,
14288946,,,,,88,,,3,,,card,124546304.0,True,yellow,1151667.0,João Goulart,,,,João Goulart,Foul,False,
14288946,,,,,81,,,10,,,card,124546275.0,False,yellow,324345.0,Kiki Afonso,,,,Kiki Afonso,Foul,False,
14288946,,,,,80,,,11,,,substitution,125381135.0,True,regular,,,False,,,,,,
14288946,,,,,80,,,11,,,substitution,125381134.0,True,regular,,,False,,,,,,
14288946,,3.0,1.0,,75,,,16,,,goal,335825088.0,False,penalty,44685.0,Nenê,,penalty,,,,,
14288946,,,,,74,,,17,,,card,124546262.0,True,yellow,851276.0,Abdu Conté,,,,Abdu Conté,Foul,False,
14288946,,,,,73,,,18,,,varDecision,94051.0,False,penaltyNotAwarded,1900362.0,Guilherme Neiva,,,,,,,False
14288946,,,,,69,,,22,,,card,124546246.0,False,yellow,988778.0,Leonardo Rivas,,,,Leonardo Rivas,Foul,False,
14288946,,,,,68,,,23,,,substitution,125381091.0,False,regular,,,False,,,,,,
14288946,,,,,68,,,23,,,substitution,125381090.0,False,regular,,,False,,,,,,
14288946,,3.0,0.0,,65,,,26,,,goal,335824478.0,True,regular,1190517.0,Oluwakorede Osundina,,,,,,,
14288946,,,,,65,,,26,,,substitution,125381074.0,True,regular,,,False,,,,,,
14288946,,,,,63,,,28,,,card,124546228.0,True,yellow,157023.0,Cassiano,,,,Cassiano,Persistent fouling,False,
14288946,,,,,60,,,31,,,substitution,125381051.0,False,regular,,,False,,,,,,
14288946,,,,,60,,,31,,,substitution,125381057.0,False,regular,,,False,,,,,,
14288946,,2.0,0.0,,50,,,41,,,goal,335823864.0,True,regular,849719.0,Gaizka Larrazabal,,,,,,,
14288946,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14288946,,,,,45,0.0,,1,,,injuryTime,,,,,,,,5.0,,,,
14288946,,,,,44,,,2,,,card,124546109.0,False,yellow,1067648.0,Pedro Lima,,,,Pedro Lima,Simulation,False,
14288946,,,,,30,,,16,,,card,124546045.0,False,yellow,344199.0,Rúben Semedo,,,,Rúben Semedo,Simulation,False,
14288946,,,,,13,,,33,,,card,124545996.0,False,yellow,1046440.0,Roni,,,,Roni,Foul,False,
14288946,,1.0,0.0,,5,,,41,,,goal,335810185.0,True,regular,1015932.0,David Sousa,,,,,,,
14288946,,,,,-5,,,6,,,card,124546248.0,False,red,,,,,,João Henriques,Argument,False,
