match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalContest,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_totalCross,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_blockedScoringAttempt,stat_bigChanceMissed,captain,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyWon
14288946,home,Casa Pia,Patrick Sequeira,patrick-sequeira,P. Sequeira,G,1,190,969,M,821628,EUR,920246400,G,1,1,False,27.0,10.0,19.0,2.0,0.0,9.0,10.0,1.0,17.0,1.0,1.0,2.0,13.0,2.0,2.0,4.0,1.0,1.0,1.0,90.0,38.0,7.2,18.0,0.00147401,8.0607763894057,1.0,3.99,3.99,0.4533,0,0.2105,0.09,0.0,-0.22,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288946,home,Casa Pia,João Goulart,joao-goulart,J. Goulart,D,4,191,68,M,1151667,EUR,948931200,D,4,4,False,16.0,6.0,7.0,1.0,0.0,2.0,5.0,4.0,11.0,6.0,7.0,11.0,1.0,,,,,,,90.0,47.0,5.6,16.0,0.00188,,,,,,0,,-0.07,-0.11,-0.52,,,,2.0,5.0,3.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14288946,home,Casa Pia,Domingos Jose Gabriel Bandeira,kaly,Kaly,D,3,192,77,M,1835218,EUR,1069891200,D,3,3,False,14.0,7.0,4.0,1.0,0.0,6.0,10.0,1.0,4.0,9.0,10.0,8.0,2.0,,,,,,,90.0,30.0,6.4,9.0,0.00491822,21.585747964156,2.0,18.48,13.755,,0,,-0.07,0.02,-0.4,,,,3.0,4.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14288946,home,Casa Pia,David Sousa,david-sousa,David Sousa,D,43,190,146,M,1015932,EUR,994204800,D,43,43,False,23.0,7.0,14.0,1.0,0.0,4.0,11.0,3.0,12.0,9.0,9.0,20.0,1.0,,,,,,,90.0,50.0,7.2,16.0,0.00338762,27.954363364673,5.0,16.485,9.87,,1,,-0.06,0.03,-0.08,,,,3.0,5.0,2.0,2.0,,,,1.0,,1.0,1.0,1.0,0.2548,0.8906,1.0,0.45,,,,,,,,,,,,,,,,
14288946,home,Casa Pia,Gaizka Larrazabal,gaizka-larrazabal,G. Larrazabal,M,72,179,117,M,849719,EUR,882316800,M,72,72,False,17.0,8.0,7.0,2.0,0.0,3.0,8.0,5.0,9.0,1.0,4.0,9.0,4.0,,,,,,,90.0,56.0,7.8,22.0,0.0099658,70.809988456678,7.0,52.29,31.185,,2,,0.28,0.04,0.24,,,,1.0,5.0,1.0,,2.0,,,,6.0,,1.0,1.0,0.1109,0.7673,,0.54,3.0,1.0,3.0,1.0,31.477879232884,1.0,,,,,,,,,,
14288946,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,8,8,False,16.0,8.0,6.0,2.0,1.0,3.0,5.0,5.0,11.0,,,2.0,2.0,,,,,,,80.0,31.0,7.1,10.0,0.476499,5.0941967963556,1.0,-4.725,-4.725,,0,,0.56,0.0,0.2,,,,3.0,5.0,3.0,2.0,,,,2.0,,,,,,,1.0,,3.0,,,,,,1.0,1.0,,,,,,,,
14288946,home,Casa Pia,Renato Nhaga,renato-nhaga,R. Nhaga,M,74,172,1735,M,2119726,EUR,1174953600,M,74,74,False,34.0,17.0,12.0,3.0,0.0,6.0,13.0,11.0,21.0,,6.0,5.0,7.0,,,,,,,90.0,54.0,6.5,23.0,0.0169571,130.07771298817,11.0,90.51,28.665,,0,,0.01,0.29,0.2,,Renato Nhaga,,5.0,8.0,1.0,,2.0,,2.0,,1.0,,,,,,,,,3.0,1.0,,72.945391016276,3.0,,,3.0,2.0,,,,,,
14288946,home,Casa Pia,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,M,5,5,False,13.0,8.0,7.0,2.0,0.0,1.0,2.0,7.0,11.0,1.0,2.0,6.0,4.0,,,,,,,80.0,38.0,7.0,13.0,0.301219,59.263560250741,7.0,50.19,16.8,,1,,0.5,0.1,-0.3,,,,,4.0,1.0,,1.0,1.0,,2.0,,2.0,,,0.0092,,2.0,0.0,5.0,,,,16.987355768335,1.0,2.0,2.0,1.0,1.0,1.0,,,,,
14288946,home,Casa Pia,Tiago Morais,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,21,21,False,9.0,5.0,3.0,1.0,0.0,2.0,3.0,3.0,6.0,,2.0,,4.0,,,,,,,65.0,18.0,6.7,7.0,0.00223615,22.148413962319,3.0,14.49,14.28,,1,,0.05,0.02,0.19,,,,,1.0,,,2.0,,2.0,,1.0,,1.0,,0.2572,0.442,,-0.53,,,,,,,,,,,,1.0,,,,
14288946,home,Casa Pia,Cassiano,cassiano,Cassiano,F,90,184,251,M,157023,EUR,613958400,F,90,90,False,13.0,8.0,,,0.0,1.0,1.0,7.0,12.0,3.0,4.0,9.0,1.0,,,,,,,90.0,38.0,5.5,14.0,0.00431554,38.019208193997,6.0,30.45,7.56,,1,,-0.18,0.19,0.34,,,,7.0,17.0,1.0,1.0,5.0,,2.0,5.0,1.0,1.0,,,0.2669,,,-0.53,,3.0,,1.0,9.2724676327286,1.0,,,,,,1.0,True,1.0,,
14288946,home,Casa Pia,Jérémy Livolant,jeremy-livolant,J. Livolant,F,29,175,282,M,826054,EUR,884304000,F,29,29,False,20.0,10.0,1.0,,1.0,2.0,2.0,8.0,18.0,5.0,8.0,3.0,,,,,,,,89.0,41.0,7.7,17.0,0.444958,85.980881208962,7.0,48.405,17.64,,0,,0.6,0.16,-0.03,,,,2.0,7.0,,,1.0,,2.0,2.0,2.0,2.0,,,,,2.0,,7.0,,1.0,,57.363660079851,3.0,2.0,1.0,,,,,,1.0,,
14288946,home,Casa Pia,Oluwakorede Osundina,oluwakorede-osundina,O. Osundina,M,13,180,112,M,1190517,EUR,1076630400,F,13,13,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,4.0,1.0,,,,,,,,25.0,11.0,7.9,2.0,0.00269331,,,,,,2,,0.03,0.15,0.15,,Oluwakorede Osundina,,1.0,1.0,,,1.0,,1.0,,2.0,,1.0,1.0,0.6539,0.9304,,0.49,,,2.0,,,,,,,,1.0,,,,,
14288946,home,Casa Pia,Kevin Prieto,kevin-prieto,K. Prieto,D,19,184,57,M,1464186,EUR,1056672000,F,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,,,1.0,,,,,,,,10.0,5.0,6.6,,0.00042084,,,,,,0,,0.01,,0.22,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14288946,home,Casa Pia,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,True,7.0,4.0,3.0,1.0,0.0,2.0,2.0,2.0,5.0,,,1.0,3.0,,,,,,,10.0,12.0,6.4,4.0,0.00206919,,,,,,1,,0.14,,-0.13,,,,,1.0,,1.0,1.0,,,,,1.0,,,0.0723,,,0.02,,,,,,,,,,,1.0,,,,,
14288946,home,Casa Pia,Iyad Mohamed,mohamed-iyad,I. Mohamed,M,24,191,113,M,1131015,EUR,983750400,M,24,24,True,,,,,0.0,,,,,,,2.0,,,,,,,,8.0,3.0,6.4,,,,,,,,0,,,,-0.02,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
