match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wasFouled,captain,stat_outfielderBlock,player_sofascoreId,stat_totalCross,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,player_firstName,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_lastName,stat_totalOffside,stat_penaltyConceded,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12436567,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193.0,4212,M,994363,EUR,1029628800,G,1,1,False,37.0,15.0,28.0,6.0,0.0,12.0,12.0,3.0,25.0,2.0,11.0,1.0,3.0,1.0,4.0,90.0,48.0,7.4,22.0,0.00100963,0,0.658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188.0,2191,M,959628,EUR,942710400,D,27,27,False,20.0,13.0,2.0,,1.0,6.0,8.0,7.0,12.0,1.0,3.0,,,,,54.0,37.0,6.9,11.0,0.0147904,0,,1.0,2.0,5.0,8.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189.0,3186,M,962012,EUR,960422400,D,29,29,False,51.0,44.0,10.0,6.0,0.0,24.0,25.0,20.0,26.0,4.0,1.0,,,,,90.0,59.0,7.0,8.0,0.0112587,0,,,5.0,2.0,8.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190.0,1911,M,115365,EUR,690681600,D,5,5,False,56.0,54.0,3.0,2.0,0.0,34.0,34.0,20.0,22.0,5.0,2.0,,,,,90.0,67.0,7.0,3.0,0.00520452,0,,1.0,2.0,1.0,3.0,,,,1.0,,,,1.0,,,1.0,True,1.0,,,,,,,,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175.0,14887,M,805465,EUR,885340800,D,30,30,False,38.0,34.0,2.0,,0.0,16.0,18.0,18.0,23.0,1.0,1.0,,,,,90.0,69.0,7.5,11.0,0.0163621,1,,,2.0,2.0,8.0,,1.0,1.0,4.0,4.0,3.0,,1.0,,,1.0,,,pervisestupinan,3.0,2.0,1.0,0.1368,,,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179.0,25912,M,1199043,EUR,1073088000,M,20,20,False,41.0,30.0,5.0,1.0,0.0,16.0,18.0,14.0,23.0,4.0,4.0,,,,,90.0,54.0,6.4,14.0,0.0174603,1,,1.0,,3.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,carlos_baleba,,2.0,,0.0211,1.0,,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182.0,1561,M,1142315,EUR,1113177600,M,41,41,False,34.0,28.0,5.0,1.0,0.0,11.0,12.0,17.0,22.0,1.0,3.0,,,,,69.0,40.0,6.5,8.0,0.0111859,0,,1.0,,5.0,2.0,1.0,2.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,Jack Hinshelwood,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180.0,7051,M,1400106,EUR,1090454400,M,17,17,False,14.0,12.0,1.0,1.0,0.0,3.0,3.0,10.0,14.0,3.0,2.0,,,,,89.0,43.0,7.4,10.0,0.026443,2,,7.0,,13.0,5.0,,3.0,2.0,1.0,2.0,1.0,,2.0,3.0,,1.0,,,minteh01,3.0,2.0,,0.2481,,,1.0,2.0,1.0,0.9574,,,,,,,
12436567,home,Brighton & Hove Albion,Matt O'Riley,matt-oriley,M. O'Riley,M,33,187.0,5045,M,891829,EUR,974764800,M,33,33,False,22.0,14.0,3.0,1.0,0.0,6.0,6.0,8.0,17.0,1.0,1.0,,,,,89.0,33.0,6.7,11.0,0.00743428,0,,,2.0,2.0,2.0,,,,1.0,,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175.0,53010,M,1110842,EUR,1009843200,M,11,11,False,24.0,23.0,,,0.0,9.0,9.0,14.0,16.0,1.0,3.0,,,,,69.0,35.0,6.8,6.0,0.0250813,0,,,1.0,3.0,5.0,,2.0,1.0,,2.0,1.0,,2.0,1.0,,1.0,,,simon.adingra,1.0,1.0,,,,,,,,,,,,,,,
12436567,home,Brighton & Hove Albion,Danny Welbeck,danny-welbeck,D. Welbeck,F,18,185.0,4510,M,33902,EUR,659577600,F,18,18,False,18.0,16.0,1.0,1.0,0.0,4.0,4.0,12.0,14.0,1.0,3.0,,,,,90.0,26.0,6.8,5.0,0.0247595,0,,5.0,,7.0,2.0,,,,,1.0,1.0,,1.0,,2.0,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,
