match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon,stat_goals,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_penaltyConceded
12437577,home,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199.0,17417,M,_franglez1,1493226,EUR,1119571200,G,26,26,False,17.0,16.0,4.0,3.0,0.0,16.0,16.0,1.0,2.0,4.0,1.0,90.0,23.0,6.3,1.0,6.187e-05,0,-1.4069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437577,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173.0,60349,M,LucasVaz91,255239,EUR,678326400,D,17,17,False,59.0,54.0,1.0,1.0,0.0,23.0,24.0,39.0,,2.0,,85.0,79.0,6.8,16.0,0.0643532,0,,,,32.0,4.0,1.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12437577,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188.0,145918,M,ATchouaméni,859025,EUR,948931200,D,14,14,False,72.0,70.0,3.0,2.0,0.0,38.0,39.0,34.0,3.0,7.0,,90.0,88.0,7.6,4.0,0.015585,0,,,,32.0,1.0,,1.0,1.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,7.0,3.0,,,,,,,,,,,,,,,,,,
12437577,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191.0,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,61.0,56.0,6.0,4.0,0.0,38.0,39.0,22.0,,5.0,,90.0,69.0,6.9,6.0,0.254718,3,,,,18.0,,,4.0,4.0,5.0,,,,,,2.0,2.0,,,,3.0,,1.0,2.0,1.0,0.4008,0.2468,,,,,,,,,,,,,
12437577,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170.0,66463,M,frangarci11,851271,EUR,934588800,D,20,20,False,50.0,41.0,2.0,1.0,0.0,12.0,18.0,36.0,,7.0,,77.0,73.0,6.8,15.0,0.141126,0,,,,29.0,4.0,,2.0,4.0,4.0,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,
12437577,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170.0,258553,M,Brahim,835485,EUR,933638400,M,21,21,False,17.0,17.0,,,0.0,4.0,4.0,13.0,,1.0,,57.0,30.0,6.4,7.0,0.0300285,0,,,,13.0,,,,5.0,3.0,3.0,,3.0,1.0,,,,3.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
12437577,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173.0,354764,M,LModric10,15466,EUR,495072000,M,10,10,False,92.0,85.0,6.0,5.0,0.0,19.0,20.0,76.0,,2.0,,77.0,104.0,7.9,9.0,0.235523,0,,,,68.0,4.0,2.0,,2.0,3.0,,,,,3.0,3.0,3.0,,,2.0,,,,,,,,3.0,True,,,,,,,,,,,
12437577,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181.0,375509,M,Fede,831808,EUR,901065600,M,8,8,False,88.0,86.0,10.0,10.0,0.0,35.0,35.0,53.0,1.0,7.0,,90.0,108.0,8.2,4.0,0.280699,1,,,,51.0,,,1.0,2.0,8.0,1.0,,,,4.0,4.0,3.0,2.0,3.0,,1.0,,1.0,,1.0,0.7192,0.7695,2.0,,1.0,,,,,,,,,,
12437577,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188.0,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,48.0,42.0,3.0,3.0,1.0,10.0,11.0,37.0,,2.0,,90.0,61.0,7.8,10.0,0.992539,2,,,,32.0,,,1.0,5.0,6.0,2.0,,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,0.3196,,4.0,,1.0,1.0,1.0,,,,,,,,
12437577,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178.0,1731608,M,KMbappé,826643,EUR,914112000,F,9,9,False,39.0,29.0,3.0,3.0,0.0,8.0,8.0,34.0,,,,90.0,63.0,8.1,20.0,0.726486,6,,,,21.0,3.0,,,5.0,4.0,,4.0,3.0,2.0,,,,2.0,2.0,,,,,3.0,2.0,0.4509,0.4657,2.0,,1.0,1.0,3.0,1.0,,,,,,,
12437577,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176.0,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,False,22.0,20.0,3.0,2.0,0.0,2.0,2.0,22.0,,1.0,,77.0,41.0,6.8,13.0,0.188082,4,,,,19.0,2.0,1.0,,7.0,2.0,1.0,2.0,4.0,,1.0,1.0,,3.0,1.0,,,,1.0,,4.0,1.3009,1.7791,1.0,,,,1.0,,1.0,1.0,,,,,
12437577,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174.0,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,True,19.0,17.0,,,0.0,4.0,4.0,18.0,,3.0,,33.0,31.0,7.1,7.0,0.032653,3,,,,13.0,3.0,,,2.0,4.0,,,2.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,0.0755,0.0136,1.0,,,1.0,,,,,,,,,
12437577,home,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180.0,93395,M,DAlaba,66492,EUR,709344000,D,4,4,True,8.0,8.0,,,0.0,3.0,3.0,7.0,,,,13.0,15.0,6.7,2.0,0.0662752,0,,,,5.0,2.0,,,,2.0,,,,,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,
12437577,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182.0,191301,M,Tacklevinga,973887,EUR,1036886400,M,6,6,True,19.0,17.0,4.0,3.0,0.0,9.0,10.0,9.0,,3.0,,13.0,25.0,6.6,3.0,0.00573818,0,,,,8.0,,,1.0,3.0,3.0,1.0,,1.0,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12437577,home,Real Madrid,Endrick,endrick,Endrick,F,9,173.0,411797,M,Endrick,1174937,EUR,1153440000,F,16,16,True,5.0,3.0,,,0.0,2.0,2.0,3.0,1.0,,,13.0,10.0,6.7,3.0,0.00039221,2,,,,1.0,,,,2.0,3.0,,,1.0,1.0,,,,1.0,,2.0,2.0,,,1.0,,0.2011,,,,,1.0,1.0,,,,,,,,
12437577,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176.0,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,True,5.0,4.0,,,0.0,2.0,2.0,6.0,,1.0,,14.0,9.0,6.7,2.0,0.0741645,0,,Arda Guler,,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12437577,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191.0,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437577,home,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193.0,11703,M,,1403015,EUR,1108252800,G,34,34,True,,,,,,,,,,,,,,,,,0,,Sergio Mestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437577,home,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184.0,117937,M,asencio,1156645,EUR,1045094400,D,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437577,home,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184.0,19861,M,jesusvallejo1997,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437577,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200.0,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,33.0,12.0,27.0,7.0,0.0,7.0,11.0,22.0,2.0,9.0,,90.0,49.0,8.5,22.0,0.00046127,0,2.2748,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,1.0,8.0,
12437577,away,Valencia,Max Aarons,max-aarons,M. Aarons,D,3,178.0,1261,M,,943645,EUR,946944000,D,19,19,False,21.0,13.0,3.0,,0.0,4.0,7.0,14.0,3.0,1.0,,74.0,36.0,6.5,12.0,0.0114774,0,,,,9.0,,,1.0,3.0,5.0,,,2.0,,,2.0,2.0,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,
12437577,away,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191.0,15807,M,,1144630,EUR,1088294400,D,3,3,False,22.0,19.0,3.0,2.0,0.0,13.0,14.0,8.0,3.0,3.0,,90.0,36.0,6.9,5.0,0.00361316,0,,Cristhian Mosquera,,6.0,,,1.0,3.0,5.0,1.0,,,,,4.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437577,away,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193.0,816,M,,996928,EUR,1014681600,D,15,15,False,10.0,9.0,3.0,2.0,0.0,7.0,8.0,2.0,9.0,1.0,,90.0,28.0,6.8,1.0,0.00178201,2,,,,2.0,,,,2.0,2.0,,,2.0,2.0,,,,,,2.0,,1.0,,2.0,,0.1472,,1.0,,,,,,,,,,,,1.0
12437577,away,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192.0,4026,M,mouctar_dkh,797306,EUR,850953600,D,4,4,False,30.0,22.0,7.0,3.0,0.0,13.0,20.0,10.0,7.0,2.0,,90.0,49.0,7.9,9.0,0.00278071,2,,,,9.0,,,1.0,2.0,4.0,1.0,,,,1.0,2.0,,,1.0,,1.0,2.0,,1.0,1.0,0.1523,0.3153,,True,,,,,1.0,,,,,,
12437577,away,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182.0,419,M,,996929,EUR,1041465600,D,21,21,False,31.0,25.0,2.0,,0.0,9.0,9.0,22.0,1.0,2.0,,90.0,50.0,6.7,9.0,0.0123606,1,,,,16.0,,,,5.0,8.0,2.0,,4.0,2.0,1.0,2.0,1.0,,3.0,1.0,1.0,,,,,0.0404,,,,,1.0,,,,,,,,,
12437577,away,Valencia,Diego López,diego-lopez,D. López,M,16,172.0,1350,M,,998950,EUR,1021248000,M,16,16,False,29.0,23.0,2.0,2.0,0.0,4.0,4.0,25.0,,6.0,,90.0,39.0,6.7,10.0,0.111282,1,,,,19.0,,,2.0,7.0,4.0,1.0,,5.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,0.0434,,1.0,,,,,,,,,,,,
