match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalCross,player_sofascoreId,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_clearanceOffLine,stat_bigChanceCreated,stat_penaltyConceded,stat_bigChanceMissed
10434109,home,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169.0,2594,M,826258,EUR,869702400,M,99,99,True,15.0,13.0,,,5.0,6.0,8.0,10.0,,10.0,,6.0,,,,,,26.0,33.0,6.6,9.0,0,6.0,1.0,1.0,9.0,5.0,,,,1.0,4.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,
10434109,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180.0,4224,M,226986,EUR,805766400,M,17,17,True,12.0,11.0,1.0,,3.0,3.0,10.0,13.0,,4.0,,2.0,,,,,,12.0,24.0,7.5,5.0,0,2.0,,1.0,3.0,2.0,,,,1.0,1.0,,3.0,,,,1.0,,,,4.0,irfankahveci,2.0,,,,,1.0,,,,,
10434109,home,Fenerbahçe,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187.0,618,M,972410,EUR,842400000,M,27,27,True,15.0,12.0,1.0,1.0,4.0,5.0,8.0,10.0,,5.0,,3.0,,,,,,12.0,25.0,7.8,3.0,2,1.0,,,2.0,2.0,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,
10434109,home,Fenerbahçe,Osman Ertuğrul Çetin,osman-ertugrul-cetin,O. E. Çetin,G,34,188.0,500,M,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,home,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183.0,609,M,43528,EUR,656640000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189.0,3123,M,1048324,EUR,988243200,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Jayden Oosterwolde,,,,,,,,,,,,,,
10434109,home,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174.0,1764,M,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,home,Fenerbahçe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180.0,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Gökhan Akkan,gokhan-akkan,G. Akkan,G,22,188.0,109,M,225012,EUR,788918400,G,32,32,False,29.0,6.0,28.0,5.0,1.0,2.0,5.0,27.0,2.0,2.0,5.0,9.0,4.0,6.0,3.0,1.0,1.0,90.0,43.0,7.7,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
10434109,away,MKE Ankaragücü,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173.0,90,M,189627,EUR,749174400,D,17,17,False,15.0,12.0,3.0,2.0,2.0,2.0,10.0,15.0,,5.0,1.0,4.0,,,,,,87.0,47.0,7.1,13.0,1,8.0,2.0,,4.0,2.0,,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,1.0,,,2.0,,,,,,,,,1.0,,,
10434109,away,MKE Ankaragücü,Kévin Malcuit,kevin-malcuit,K. Malcuit,D,,178.0,215,,115666,EUR,680918400,D,24,24,False,23.0,12.0,6.0,2.0,8.0,13.0,4.0,13.0,2.0,10.0,1.0,7.0,,,,,,90.0,42.0,6.9,16.0,1,5.0,,,1.0,1.0,,,1.0,5.0,2.0,2.0,,3.0,1.0,,5.0,2.0,,,3.0,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Atakan Çankaya,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,D,4,4,False,16.0,13.0,4.0,2.0,12.0,13.0,1.0,3.0,,4.0,3.0,3.0,,,,,,90.0,27.0,6.1,5.0,0,8.0,2.0,1.0,,,,,,3.0,1.0,2.0,,3.0,,,2.0,,Atakan Cankaya,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Nihad Mujakić,nihad-mujakic,N. Mujakić,D,5,189.0,775,M,858004,EUR,892598400,D,18,18,False,22.0,14.0,5.0,2.0,10.0,14.0,4.0,8.0,1.0,4.0,5.0,6.0,,,,,,90.0,35.0,6.3,8.0,0,6.0,2.0,,1.0,1.0,,,1.0,2.0,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182.0,56,M,320905,EUR,738979200,D,5,5,False,21.0,10.0,5.0,1.0,3.0,8.0,9.0,17.0,1.0,6.0,4.0,5.0,,,,,,90.0,55.0,6.0,26.0,0,7.0,4.0,,2.0,2.0,,,1.0,2.0,1.0,3.0,1.0,,,,1.0,3.0,,,4.0,,2.0,,,,,,,,1.0,1.0,
10434109,away,MKE Ankaragücü,Taylan Antalyalı,taylan-antalyali,T. Antalyalı,M,14,180.0,286,M,190197,EUR,789523200,M,48,48,False,38.0,30.0,5.0,4.0,14.0,15.0,16.0,24.0,,6.0,,7.0,,,,,,89.0,52.0,6.3,13.0,0,8.0,3.0,3.0,3.0,3.0,,,1.0,,3.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Ghayas Zahid,ghayas-zahid,G. Zahid,M,29,173.0,472,M,252121,EUR,785116800,M,19,19,False,11.0,9.0,,,5.0,5.0,4.0,7.0,2.0,2.0,1.0,4.0,,,,,,45.0,20.0,6.5,7.0,1,5.0,,,1.0,,,1.0,,,,,,4.0,,,,2.0,,,1.0,,,1.0,1.0,True,,,,,,,
10434109,away,MKE Ankaragücü,Lamine Diack,lamine-diack,L. Diack,M,25,186.0,193,M,982317,EUR,974246400,M,14,14,False,26.0,22.0,4.0,4.0,10.0,11.0,12.0,15.0,1.0,5.0,1.0,6.0,,,,,,90.0,35.0,6.7,5.0,1,10.0,4.0,,2.0,2.0,1.0,,,2.0,,4.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,1.0
10434109,away,MKE Ankaragücü,Emre Kılınç,emre-kilinc,E. Kılınç,M,11,174.0,320,M,202032,EUR,777600000,M,54,54,False,13.0,10.0,,,1.0,1.0,11.0,18.0,1.0,4.0,2.0,1.0,,,,,,64.0,29.0,7.0,11.0,1,7.0,1.0,,2.0,,1.0,,,2.0,1.0,2.0,2.0,2.0,,,,2.0,,,6.0,,2.0,,,,,,,,1.0,,
10434109,away,MKE Ankaragücü,Ali Sowe,ali-sowe,A. Sowe,F,9,186.0,1037,M,238394,EUR,771552000,F,22,22,False,13.0,9.0,,,5.0,6.0,4.0,7.0,3.0,5.0,,1.0,,,,,,90.0,30.0,6.3,9.0,5,14.0,2.0,,2.0,,2.0,,,1.0,1.0,2.0,,8.0,1.0,,,3.0,,,,,,2.0,,,1.0,,,,,,2.0
10434109,away,MKE Ankaragücü,Andrej Đokanović,andrej-dokanovic,A. Đokanović,M,88,177.0,78,M,985366,EUR,983404800,M,16,16,True,12.0,8.0,2.0,1.0,7.0,9.0,1.0,4.0,1.0,9.0,,6.0,,,,,,45.0,23.0,6.8,6.0,0,3.0,1.0,,2.0,1.0,,1.0,,4.0,3.0,1.0,,,,,4.0,,,,1.0,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Milson,milson,Milson,M,77,170.0,4189,M,939721,EUR,939686400,F,70,70,True,8.0,4.0,2.0,1.0,,2.0,4.0,8.0,,1.0,,3.0,,,,,,26.0,17.0,6.0,11.0,0,8.0,3.0,,2.0,,,,,1.0,,3.0,,,,,1.0,2.0,,,2.0,,,,1.0,,,,,,,,
10434109,away,MKE Ankaragücü,Firatcan Üzüm,firatcan-uzum,F. Üzüm,D,88,178.0,23,M,904112,EUR,928454400,M,88,88,True,,,,,,,,,,,,,,,,,,16.0,1.0,5.8,1.0,0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,,185.0,60,M,806520,EUR,791251200,F,29,29,True,,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Bahadır Han Güngördü,bahadir-han-gungordu,B. H. Güngördü,G,13,190.0,97,M,807289,EUR,821750400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Hasan Ali Kaldırım,hasan-ali-kaldirim,H. A. Kaldırım,D,3,182.0,94,M,39847,EUR,629164800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Anastasios Chatzigiovanis,anastasios-chatzigiovanis,A. Chatzigiovanis,M,10,175.0,405,M,850770,EUR,865036800,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Pedrinho,pedrinho,Pedrinho,M,14,170.0,130,M,182385,EUR,724809600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434109,away,MKE Ankaragücü,Sitki Ferdi Imdat,imdat-sitki-ferdi,S. F. Imdat,F,,,6,M,1015655,EUR,1002240000,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
