match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_shotValueNormalized,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_bigChanceMissed,stat_goals,player_sofascoreId,stat_errorLeadToAGoal,stat_totalOffside
14109781,home,Alanyaspor,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191.0,137,M,105974,EUR,626227200,G,1,1,False,15.0,9.0,10.0,4.0,0.0,8.0,11.0,1.0,4.0,1.0,6.0,1.0,3.0,1.0,1.0,90.0,25.0,5.6,6.0,0.00015719,26.506926225059,3.0,0.059432310463791,0.2549,0,-0.9218,0.01,0.06,-0.25,-0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109781,home,Alanyaspor,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184.0,123,M,1133301,EUR,984700800,D,3,3,False,65.0,59.0,9.0,5.0,0.0,33.0,34.0,26.0,31.0,3.0,4.0,,,,,90.0,73.0,7.0,6.0,0.149574,149.07043862913,17.0,74.512745360747,,1,,0.46,0.08,-0.27,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.051,19.224487203285,23.23377629659,1.0,2.0,-0.13,,,,,,,,,,,,,,,,,,,,
14109781,home,Alanyaspor,Fidan Aliti,,,fidan-aliti,F. Aliti,D,5,182.0,320,M,385296,EUR,749606400,D,5,5,False,44.0,42.0,1.0,1.0,0.0,30.0,30.0,12.0,14.0,5.0,6.0,,,,,90.0,54.0,6.3,2.0,0.00447543,36.912998013557,6.0,23.394485413657,,0,,0.17,0.02,-0.39,,1.0,1.0,4.0,3.0,,,,,2.0,,,,,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
14109781,home,Alanyaspor,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192.0,604,M,1215071,EUR,1065398400,D,50,50,False,51.0,46.0,2.0,,0.0,30.0,30.0,16.0,21.0,1.0,2.0,,,,,90.0,61.0,6.5,6.0,0.019545,128.39805931651,16.0,92.033137974752,,1,,0.31,0.09,-0.45,,,2.0,2.0,6.0,1.0,1.0,1.0,,,0.0858,,,,,-0.24,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
14109781,home,Alanyaspor,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183.0,410,M,354860,EUR,775612800,M,94,94,False,34.0,25.0,11.0,7.0,1.0,14.0,15.0,11.0,19.0,2.0,1.0,,,,,90.0,60.0,7.6,17.0,0.316624,90.879643395191,10.0,60.639897150796,,1,,0.67,0.08,-0.26,,,,1.0,3.0,,,1.0,,,0.0258,13.85645990844,19.929749647198,1.0,2.0,-0.09,1.0,1.0,1.0,,8.0,2.0,3.0,1.0,1.0,,,,,,,,,,,
14109781,home,Alanyaspor,Gaius Makouta,,,makouta-gaius,G. Makouta,M,42,180.0,298,M,847013,EUR,869788800,M,42,42,False,35.0,31.0,2.0,2.0,0.0,18.0,19.0,13.0,16.0,,2.0,,,,,90.0,44.0,6.3,5.0,0.115978,26.503167768915,4.0,-8.3085020409773,,1,,0.0,-0.13,-0.29,,1.0,1.0,5.0,3.0,2.0,2.0,,,4.0,0.0543,,,,2.0,0.0,2.0,,,2.0,,,,,,1.0,1.0,0.0853,,,,,,,,
14109781,home,Alanyaspor,Nicolas Janvier,,,nicolas-janvier,N. Janvier,M,17,171.0,91,M,802150,EUR,902793600,M,17,17,False,37.0,33.0,4.0,4.0,0.0,22.0,24.0,11.0,13.0,,5.0,,,,,80.0,42.0,6.4,7.0,0.00426603,49.365679130066,6.0,22.461304387767,,2,,-0.09,0.04,-0.05,,1.0,,2.0,,1.0,,1.0,,,0.0524,17.705679677815,20.979235829744,1.0,,-0.11,,,,,,,,,,1.0,2.0,0.0532,,,,,,,,
14109781,home,Alanyaspor,Ruan,,,ruan,Ruan,M,11,172.0,179,M,1400494,EUR,1115078400,M,11,11,False,23.0,17.0,3.0,1.0,0.0,5.0,7.0,12.0,16.0,1.0,2.0,,,,,90.0,51.0,6.4,15.0,0.0550563,99.819728770655,12.0,42.440545748852,,2,,0.27,0.21,-0.15,,1.0,,6.0,4.0,5.0,2.0,1.0,,2.0,0.0922,16.038822878382,21.636839787732,1.0,1.0,-0.36,,1.0,1.0,2.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,
14109781,home,Alanyaspor,Efecan Karaca,,,efecan-karaca,E. Karaca,M,7,166.0,109,M,60510,EUR,627177600,F,7,7,False,14.0,11.0,1.0,,0.0,5.0,7.0,6.0,7.0,,2.0,,,,,65.0,24.0,6.4,7.0,0.0146657,12.344899655968,2.0,-1.055476948804,,0,,-0.08,-0.09,-0.01,,1.0,,3.0,2.0,,,,,,,,,,2.0,,,2.0,,1.0,1.0,,,,,,2.0,,,True,1.0,,,,,
14109781,home,Alanyaspor,Güven Yalçın,,,guven-yalcin,G. Yalçın,F,10,184.0,385,M,826162,EUR,916617600,F,10,10,False,16.0,9.0,3.0,2.0,0.0,3.0,7.0,6.0,9.0,1.0,3.0,,,,,72.0,30.0,7.0,15.0,0.00357752,21.005527346608,4.0,12.357941340073,,3,,-0.14,0.08,0.14,,,,6.0,1.0,3.0,1.0,,,,0.4865,,,,,0.44,,,,1.0,1.0,,,,,2.0,2.0,1.5109,1.0,,3.0,1.0,1.0,,,
14109781,home,Alanyaspor,Ui-Jo Hwang,,,ui-jo-hwang,U. Hwang,F,16,186.0,1040,M,791314,EUR,714960000,F,16,16,False,15.0,13.0,,,0.0,5.0,6.0,8.0,9.0,1.0,3.0,,,,,80.0,26.0,7.3,5.0,0.405363,44.839932767738,8.0,13.416961980559,,2,,0.43,0.17,-0.03,,1.0,,3.0,2.0,1.0,1.0,,,1.0,0.1548,,,,3.0,0.09,1.0,1.0,1.0,,2.0,,1.0,2.0,,2.0,1.0,0.4813,,,1.0,,,,,
14109781,home,Alanyaspor,Ibrahim Kaya,,,ibrahim-kaya,İ. Kaya,M,27,184.0,83,M,996405,EUR,984096000,F,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,25.0,8.0,6.5,5.0,0.00043838,19.396049814113,2.0,0.27777603439069,,0,,-0.07,-0.17,-0.04,,,,3.0,2.0,1.0,,,,,,,,,,,1.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,
14109781,home,Alanyaspor,Steve Mounié,,,steve-mounie,S. Mounié,F,9,190.0,6015,M,345035,EUR,780796800,F,9,9,True,9.0,4.0,,,0.0,,,4.0,9.0,,,,,,,18.0,12.0,6.5,5.0,0.0127295,14.468213969626,2.0,-3.1350334710474,,2,,0.04,0.0,0.0,,,1.0,,1.0,,,2.0,,,0.5367,,,,1.0,-0.4,,,,,,,,,,,,,,,,2.0,,,,
14109781,home,Alanyaspor,Fatih Aksoy,,,fatih-aksoy,F. Aksoy,D,20,189.0,69,M,827922,EUR,878774400,D,20,20,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,,,,,,,10.0,8.0,6.0,2.0,0.00274139,6.8263548838307,1.0,5.7707264025429,,1,,0.04,0.01,-0.37,,,,,,,,,,,0.213,,,,,-0.13,,,,,,,,,,,,,1.0,,,,,,,
14109781,home,Alanyaspor,Meschack Elia,,,meschack-elia,M. Elia,F,12,173.0,23605,M,862078,EUR,870825600,F,12,12,True,,,,,0.0,,,,0.0,,1.0,,,,,10.0,4.0,6.5,2.0,,44.874828292084,3.0,29.67095359629,,1,,-0.04,0.21,0.0,,,,,,,,,,,0.0283,21.336537774413,41.121044068131,2.0,,-0.08,,,,,1.0,,,,,,1.0,,1.0,,,,,meschackelialina,,
