match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_unsuccessfulTouch,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_penaltyConceded,stat_dispossessed,stat_blockedScoringAttempt,stat_shotOffTarget,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_totalOffside
10411451,home,Sampdoria,Francesco Caputo,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,10,10,False,15.0,12.0,,,5.0,6.0,7.0,9.0,1.0,,,,78.0,19.0,6.5,6.0,0.0,0.0,0.0427945,0,,,,2.0,1.0,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,
10411451,home,Sampdoria,Manolo Gabbiadini,manolo-gabbiadini,M. Gabbiadini,F,11,186,447,M,53816,EUR,691113600,F,23,23,True,14.0,10.0,,,1.0,2.0,9.0,12.0,1.0,,,,31.0,22.0,6.7,5.0,0.256,0.6846,0.444994,4,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,3.0,,,1.0,,
10411451,home,Sampdoria,Valerio Verre,valerio-verre,V. Verre,M,,180,102,M,139267,EUR,758246400,M,5,5,True,10.0,9.0,2.0,2.0,2.0,2.0,7.0,10.0,,,,,11.0,18.0,6.5,7.0,0.0759,0.0,0.011456,1,,,,4.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,,1.0,,,1.0,,,,
10411451,home,Sampdoria,Fabio Quagliarella,fabio-quagliarella,F. Quagliarella,F,,180,717,,11621,EUR,412819200,F,27,27,True,5.0,4.0,1.0,1.0,,,4.0,5.0,,,,,12.0,8.0,6.7,2.0,0.0,0.0,0.10564,0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10411451,home,Sampdoria,Ronaldo Vieira,ronaldo-vieira,R. Vieira,M,37,180,211,M,839818,EUR,900806400,M,14,14,True,16.0,15.0,1.0,1.0,3.0,3.0,12.0,13.0,1.0,,,,13.0,17.0,6.7,1.0,0.0,0.0,0.0379918,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,home,Sampdoria,Nicola Ravaglia,nicola-ravaglia,N. Ravaglia,G,30,184,68,M,130802,EUR,597888000,G,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,home,Sampdoria,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,990050,EUR,1010016000,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,home,Sampdoria,Andrea Conti,andrea-conti,A. Conti,D,,184,275,M,139262,EUR,762566400,D,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,home,Sampdoria,Nicola Murru,nicola-murru,N. Murru,D,29,180,66,M,148745,EUR,787536000,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,home,Sampdoria,Gerard Yepes,gerard-yepes,G. Yepes,M,14,170,98,M,1067220,EUR,1030233600,M,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,home,Sampdoria,Ignacio Pussetto,ignacio-pussetto,I. Pussetto,F,25,180,532,M,340509,EUR,819504000,F,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,away,Milan,Mike Maignan,mike-maignan,M. Maignan,G,16,190,15444,M,191210,EUR,804729600,G,16,16,False,30.0,23.0,10.0,3.0,20.0,21.0,3.0,9.0,6.0,2.0,,3.0,90.0,38.0,6.8,8.0,0.0,0.0,0.00095789,0,0.5794,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMaignan,,,,,1.0,
10411451,away,Milan,Davide Calabria,davide-calabria,D. Calabria,D,2,177,2430,M,318607,EUR,849830400,D,2,2,False,42.0,32.0,8.0,2.0,26.0,28.0,6.0,16.0,4.0,,,,90.0,66.0,7.1,13.0,0.0,0.0,0.0197047,0,,True,,4.0,7.0,2.0,1.0,,4.0,,,,4.0,6.0,5.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,
10411451,away,Milan,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,20,20,False,56.0,48.0,8.0,3.0,31.0,34.0,17.0,22.0,4.0,,,,90.0,67.0,6.8,8.0,0.0,0.0,0.00778228,0,,,1.0,1.0,3.0,,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,Kalulujr_,,,,,,
10411451,away,Milan,Simon Kjær,simon-kjaer,S. Kjær,D,24,189,1458,M,21535,EUR,606873600,D,24,24,False,45.0,38.0,8.0,2.0,32.0,32.0,6.0,13.0,8.0,,,,90.0,54.0,6.8,7.0,0.0,0.0,0.00174722,0,,,1.0,3.0,2.0,,,,3.0,,2.0,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
10411451,away,Milan,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26616,M,788027,EUR,876096000,D,19,19,False,33.0,27.0,2.0,1.0,11.0,11.0,18.0,27.0,3.0,,,,90.0,65.0,7.3,15.0,0.0932,0.1876,0.11415,2,,,,5.0,7.0,1.0,7.0,3.0,1.0,2.0,,1.0,1.0,2.0,2.0,2.0,,3.0,,,,5.0,2.0,,,,,1.0,TheoHdez,1.0,,,,,
10411451,away,Milan,Tommaso Pobega,tommaso-pobega,T. Pobega,M,4,188,1344,M,928796,EUR,931996800,M,32,32,False,41.0,35.0,4.0,1.0,19.0,20.0,16.0,21.0,6.0,,,,78.0,49.0,7.0,7.0,0.0294,0.0,0.0349033,1,,,1.0,4.0,5.0,1.0,,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,
10411451,away,Milan,Sandro Tonali,sandro-tonali,S. Tonali,M,8,181,14225,M,892673,EUR,957744000,M,8,8,False,32.0,22.0,7.0,2.0,12.0,13.0,11.0,20.0,5.0,,,,90.0,45.0,6.9,14.0,0.0,0.0,0.132276,0,,,,4.0,6.0,,1.0,,,,,,,3.0,3.0,3.0,2.0,1.0,,,,1.0,1.0,,,1.0,,,sandrotonali,,,,,,
10411451,away,Milan,Junior Messias,junior-messias,J. Messias,F,10,179,1230,M,888219,EUR,674092800,M,30,30,False,18.0,13.0,,,6.0,6.0,8.0,13.0,3.0,,,,59.0,28.0,7.2,8.0,0.1253,0.1196,0.0895965,2,,,,4.0,1.0,,2.0,,1.0,,2.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,
10411451,away,Milan,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,960441,EUR,984182400,M,90,90,False,13.0,12.0,,,5.0,6.0,7.0,7.0,4.0,,,,71.0,28.0,6.8,5.0,0.041,0.0,0.011138,1,,,1.0,5.0,6.0,1.0,4.0,4.0,1.0,3.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,cdk,,,,,,
10411451,away,Milan,Rafael Leão,rafael-leao,R. Leão,M,10,188,75751,M,851284,EUR,928972800,M,17,17,False,11.0,9.0,1.0,,5.0,5.0,5.0,7.0,2.0,,,,47.0,20.0,6.2,4.0,0.1367,0.0,0.208142,2,,,,5.0,3.0,1.0,3.0,3.0,,1.0,1.0,,,,,,2.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,RLeão,,,,,,
10411451,away,Milan,Olivier Giroud,olivier-giroud,O. Giroud,F,9,192,23426,M,39070,EUR,528422400,F,9,9,False,18.0,10.0,,,2.0,4.0,8.0,14.0,4.0,,,,90.0,30.0,6.7,10.0,1.4483,1.1859,0.0207297,7,,,4.0,4.0,5.0,,,,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,1.0,2.0,3.0,OGiroud,2.0,,1.0,2.0,,1.0
10411451,away,Milan,Fikayo Tomori,fikayo-tomori,F. Tomori,D,23,185,7146,M,788255,EUR,882489600,D,23,23,True,16.0,13.0,4.0,1.0,12.0,14.0,1.0,2.0,4.0,,,,31.0,19.0,6.7,3.0,0.0,0.0,0.00543133,0,,,,1.0,2.0,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,fikayotomori,,,,,,
10411451,away,Milan,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,823733,EUR,880934400,M,4,4,True,7.0,7.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,,,,19.0,10.0,6.3,1.0,0.0,0.0,0.00261274,0,,,,2.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,IsmaëlBennacer,,,,,,1.0
10411451,away,Milan,Aster Vranckx,vranckx-aster,A. Vranckx,M,40,183,1108,M,989371,EUR,1033689600,M,40,40,True,5.0,2.0,1.0,,2.0,2.0,,3.0,1.0,,,,12.0,7.0,6.5,3.0,0.0,0.0,3.654e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,away,Milan,Ciprian Tătărușanu,ciprian-tatarusanu,C. Tătărușanu,G,,198,630,M,44453,EUR,508291200,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,away,Milan,Antonio Mirante,antonio-mirante,A. Mirante,G,,193,328,M,27955,EUR,426470400,G,83,83,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,away,Milan,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177,1466,M,788170,EUR,852249600,D,5,5,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,away,Milan,Sergiño Dest,sergino-dest,S. Dest,D,8,173,6149,M,906021,EUR,973209600,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sergino,,,,,,
10411451,away,Milan,Malick Thiaw,malick-thiaw,M. Thiaw,D,12,194,6237,M,1014286,EUR,997228800,D,28,28,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MThiaw,,,,,,
10411451,away,Milan,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,826195,EUR,940464000,D,46,46,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,away,Milan,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,835485,EUR,933638400,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brahim,,,,,,
10411451,away,Milan,Yacine Adli,yacine-adli,Y. Adli,M,29,187,3790,M,859024,EUR,964828800,M,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adliyacine,,,,,,
10411451,away,Milan,Tiemoué Bakayoko,tiemoue-bakayoko,T. Bakayoko,M,14,188,1233,M,149735,EUR,777081600,M,14,14,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411451,away,Milan,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,901891,EUR,930441600,M,56,56,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AS56,,,,,,
