match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_challengeLost,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_wonTackle,captain,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_errorLeadToAShot,stat_lastManTackle
11391329,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,22.0,20.0,5.0,3.0,17.0,18.0,3.0,4.0,1.0,7.0,1.0,90.0,28.0,6.3,2.0,0.00174607,0,-1.3161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391329,home,Lille,Tiago Santos,,,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,False,41.0,33.0,6.0,4.0,15.0,19.0,18.0,31.0,1.0,2.0,,90.0,77.0,7.1,23.0,0.155323,2,,9.0,2.0,4.0,10.0,2.0,2.0,1.0,1.0,3.0,7.0,2.0,0.0533,1.0,,,,,,,,,,,,,,,,,,,,,,,
11391329,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,91.0,85.0,7.0,7.0,47.0,50.0,38.0,41.0,2.0,3.0,,90.0,100.0,7.2,6.0,0.0388951,1,,,2.0,3.0,3.0,,,3.0,,,1.0,1.0,0.0337,1.0,2.0,1.0,2.0,0.3566,,,,,,,,,,,,,,,,,,,
11391329,home,Lille,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,56.0,54.0,4.0,3.0,43.0,43.0,11.0,13.0,1.0,3.0,,90.0,61.0,6.5,2.0,0.0185698,0,,,,3.0,,,,,,,,2.0,,,,,,,YL15,1.0,2.0,,,,,,,,,,,,,,,,
11391329,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,44.0,36.0,3.0,1.0,19.0,23.0,17.0,22.0,,6.0,,58.0,51.0,6.3,9.0,0.00878053,0,,1.0,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11391329,home,Lille,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,43.0,36.0,4.0,3.0,23.0,24.0,13.0,19.0,,3.0,,58.0,51.0,6.8,8.0,0.0357204,0,,,3.0,1.0,8.0,,,,3.0,,1.0,1.0,,,,,,,nabilbentaleb,,,1.0,1.0,1.0,,,,,,,,,,,,,
11391329,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,False,52.0,43.0,6.0,5.0,18.0,20.0,25.0,32.0,1.0,6.0,,82.0,64.0,7.1,11.0,0.0271812,0,,,4.0,3.0,9.0,1.0,,3.0,3.0,1.0,2.0,2.0,,,1.0,,,,,,,,,2.0,True,,,,,,,,,,,,
11391329,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,59.0,53.0,10.0,8.0,13.0,13.0,40.0,48.0,,6.0,,90.0,67.0,7.1,9.0,0.14235,1,,2.0,,5.0,1.0,1.0,,1.0,,,,3.0,0.0215,2.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,
11391329,home,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,F,23,23,False,27.0,23.0,1.0,,6.0,7.0,18.0,26.0,,1.0,,78.0,50.0,7.5,14.0,0.550369,3,,6.0,2.0,6.0,5.0,3.0,,1.0,,2.0,1.0,1.0,0.2214,2.0,2.0,2.0,1.0,0.2188,edonzhegrova10,1.0,,2.0,2.0,,,1.0,1.0,1.0,,,,,,,,,
11391329,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,20.0,16.0,,,9.0,10.0,7.0,10.0,,3.0,,90.0,34.0,9.0,8.0,0.0168523,5,,,2.0,2.0,3.0,1.0,,,,2.0,2.0,2.0,1.4012,1.0,,3.0,2.0,1.2131,jodavid,,,,,,,2.0,,1.0,1.0,2.0,,,,,,,
11391329,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,F,7,7,False,15.0,14.0,1.0,1.0,5.0,5.0,9.0,12.0,,2.0,,58.0,24.0,6.8,6.0,0.00554404,0,,2.0,,3.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,
