match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_dispossessed,stat_shotOffTarget,player_sofascoreId,captain,stat_accurateCross,stat_bigChanceCreated,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
14109794,home,Beşiktaş JK,Ersin Destanoğlu,,,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,False,25.0,24.0,6.0,5.0,0.0,23.0,23.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,90.0,31.0,6.0,1.0,0.00033453,29.195560813069,6.0,24.306649317295,0.0,0,-0.7887,0.04,0.01,-0.18,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109794,home,Beşiktaş JK,Gökhan Sazdağı,,,gokhan-sazdagi,G. Sazdağı,D,25,179,949,M,595396,EUR,780019200,D,25,25,False,34.0,26.0,7.0,1.0,0.0,15.0,15.0,11.0,19.0,,6.0,6.0,,,,78.0,51.0,6.2,13.0,0.00917452,110.89867448808,15.0,59.611413714654,,0,,-0.06,0.05,-0.4,,4.0,5.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,2.0,19.107382783247,22.70011068255,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14109794,home,Beşiktaş JK,Emmanuel Agbadou,,,emmanuel-agbadou,E. Agbadou,D,12,192,3307,M,1013842,EUR,866505600,D,12,12,False,79.0,74.0,3.0,3.0,1.0,45.0,47.0,29.0,32.0,3.0,5.0,8.0,,,,90.0,89.0,7.1,6.0,0.315209,185.95212666542,26.0,56.07982664262,,1,,0.38,-0.61,-0.26,,,2.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.0154,0.0347,2.0,0.0,,,,,,,,,,,,,,,,
14109794,home,Beşiktaş JK,Emirhan Topçu,,,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,False,74.0,67.0,7.0,3.0,0.0,36.0,39.0,31.0,35.0,1.0,5.0,5.0,,,,90.0,87.0,6.5,7.0,0.00987786,183.00748733069,23.0,45.355109366645,,0,,0.16,0.1,-0.28,,,5.0,,,,4.0,1.0,3.0,1.0,,3.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
14109794,home,Beşiktaş JK,Rıdvan Yılmaz,,,ridvan-yilmaz,R. Yılmaz,D,33,174,1724,M,910086,EUR,990403200,D,33,33,False,57.0,48.0,4.0,1.0,0.0,15.0,16.0,33.0,41.0,,3.0,2.0,,,,90.0,76.0,6.4,14.0,0.0469043,151.31237362056,21.0,49.056218429679,,1,,0.27,0.12,-0.42,,3.0,1.0,1.0,,,2.0,3.0,1.0,,1.0,,,,,,,,2.0,0.005,,2.0,-0.02,1.0,1.0,,,,,,,,,,,,,,
14109794,home,Beşiktaş JK,Wilfred Ndidi,,,wilfred-ndidi,W. Ndidi,M,4,186,9682,M,787885,EUR,850694400,M,4,4,False,66.0,60.0,5.0,2.0,0.0,32.0,33.0,28.0,33.0,3.0,8.0,7.0,,,,90.0,77.0,6.9,6.0,0.0207439,105.24741701087,16.0,9.2990579801377,,1,,0.16,0.04,-0.1,,,5.0,1.0,,,1.0,2.0,2.0,,,2.0,,,,2.0,1.0,,3.0,0.0263,0.0642,2.0,-0.03,,,,,,,,,,,,,,,,
14109794,home,Beşiktaş JK,Václav Černý,,,vaclav-cerny,V. Černý,M,18,182,3503,M,280631,EUR,877046400,M,18,18,False,31.0,27.0,2.0,1.0,0.0,10.0,10.0,17.0,21.0,,3.0,6.0,,,,78.0,44.0,6.3,8.0,0.0337813,127.95414147308,16.0,48.7636212851,,2,,-0.07,0.37,-0.19,,2.0,5.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,14.58517970417,24.270162396834,2.0,1.0,2.0,,,0.5517,0.475,1.0,0.01,,,1.0,,,,,,,,,,,,,
14109794,home,Beşiktaş JK,Junior Olaitan,Junior Olaitan,,junior-olaitan,J. Olaitan,M,15,174,5168,M,1124357,EUR,1020902400,M,15,15,False,41.0,33.0,8.0,6.0,0.0,8.0,8.0,25.0,33.0,1.0,4.0,2.0,,,,88.0,59.0,7.0,14.0,0.0576326,171.91041304815,19.0,90.825873812762,,3,,0.23,0.31,-0.1,,,3.0,,2.0,2.0,1.0,,1.0,,3.0,1.0,17.968624330663,59.144013088545,4.0,1.0,,,,0.1045,,2.0,-0.39,,1.0,,1.0,3.0,,,,,,,,,,,
14109794,home,Beşiktaş JK,Orkun Kökçü,,,orkun-kokcu,O. Kökçü,M,10,175,13536,M,907461,EUR,978048000,M,10,10,False,67.0,54.0,4.0,4.0,0.0,12.0,14.0,42.0,53.0,1.0,3.0,,,,,90.0,86.0,8.0,17.0,0.594499,257.85434710017,24.0,141.32378130055,,4,,0.57,0.26,-0.16,,5.0,,,2.0,2.0,,,,,,,34.275127820193,106.34249315723,4.0,,1.0,,,0.9073,0.798,5.0,0.3,2.0,,,,1.0,orkunkokcu,True,1.0,1.0,1.0,,,,,,
14109794,home,Beşiktaş JK,Cengiz Ünder,,,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,M,11,11,False,19.0,17.0,1.0,,0.0,9.0,9.0,8.0,10.0,1.0,7.0,2.0,,,,88.0,41.0,7.1,10.0,0.111732,106.64201378812,13.0,32.885926007066,,2,,0.1,0.04,-0.07,,4.0,1.0,,1.0,1.0,1.0,,2.0,,3.0,,10.760642453779,11.385281068116,1.0,1.0,,,4.0,0.1731,,1.0,-0.33,1.0,1.0,,,1.0,cengizunder,,1.0,1.0,,,,,,,
