match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_totalContest,stat_wonContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_expectedGoals,stat_fouls,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,player_sofascoreId,stat_goodHighClaim
11392807,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,37.0,21.0,23.0,8.0,17.0,21.0,4.0,16.0,2.0,2.0,2.0,9.0,2.0,3.0,2.0,90.0,49.0,7.3,17.0,0.00144435,0,0.3415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,37.0,30.0,2.0,1.0,15.0,18.0,15.0,21.0,,2.0,3.0,11.0,,,,90.0,55.0,7.9,11.0,0.0590614,0,,2.0,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,D,27,27,False,48.0,44.0,7.0,5.0,32.0,32.0,12.0,16.0,1.0,5.0,2.0,4.0,,,,90.0,54.0,7.3,4.0,0.00448608,0,,,,,,,,,5.0,5.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,False,42.0,37.0,4.0,,30.0,32.0,7.0,10.0,4.0,5.0,9.0,4.0,,,,90.0,59.0,7.4,6.0,0.00956302,1,,,,,,1.0,2.0,,2.0,4.0,1.0,1.0,,1.0,Maxime Estève,,1.0,1.0,1.0,0.0155,,,,,,,,,,,,
11392807,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,False,28.0,24.0,,,18.0,20.0,6.0,9.0,1.0,4.0,5.0,4.0,,,,78.0,46.0,6.8,9.0,0.00300363,0,,1.0,2.0,,,,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,False,39.0,31.0,4.0,1.0,18.0,20.0,13.0,19.0,,5.0,3.0,8.0,,,,90.0,51.0,6.9,10.0,0.0121148,0,,,2.0,1.0,,1.0,,1.0,2.0,4.0,3.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,,,
11392807,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,73.0,66.0,3.0,1.0,33.0,36.0,34.0,38.0,1.0,3.0,3.0,9.0,,,,90.0,86.0,7.0,10.0,0.134384,1,,1.0,,,,,1.0,2.0,,6.0,,,2.0,1.0,,,2.0,1.0,1.0,0.0219,3.0,1.0,1.0,,,,,,,,,
11392807,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,9,9,False,13.0,6.0,,,3.0,5.0,3.0,9.0,,3.0,,2.0,,,,90.0,23.0,6.5,11.0,0.00050787,1,,1.0,,,,,,2.0,,1.0,,,3.0,,,,,1.0,,0.024,,,,1.0,1.0,,,,,,,
11392807,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,50.0,40.0,5.0,2.0,21.0,25.0,20.0,29.0,,3.0,,6.0,,,,89.0,61.0,6.9,17.0,0.192715,0,,4.0,,,,,,2.0,1.0,3.0,,,3.0,2.0,,,,1.0,,,1.0,1.0,,,,True,,,,,,
11392807,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,False,19.0,15.0,,,9.0,9.0,6.0,11.0,,5.0,1.0,1.0,,,,84.0,31.0,6.7,7.0,0.00176207,1,,1.0,2.0,1.0,,,1.0,1.0,2.0,6.0,,,4.0,1.0,Khalil Fayad,,2.0,,,0.0263,1.0,,,1.0,1.0,,,,,,,
11392807,home,Montpellier,Akor Adams,akor-adams,A. Adams,F,9,190,25542,M,946381,EUR,949104000,F,8,8,False,10.0,5.0,,,3.0,3.0,2.0,7.0,2.0,5.0,,1.0,,,,90.0,22.0,6.8,10.0,0.0040392,4,,,2.0,1.0,,,,3.0,3.0,7.0,2.0,2.0,,,,,1.0,,2.0,0.3616,2.0,,,1.0,1.0,,1.0,1.0,2.0,0.1485,,
11392807,home,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,12.0,4.0,6.5,1.0,3.331e-05,0,,,,,,,,,2.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,
11392807,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,True,,,,,,,,,,,1.0,,,,,12.0,2.0,6.6,,,1,,,,,,,,,,1.0,,,,,,,,,1.0,0.0159,1.0,,,,,,,,,,,
11392807,home,Montpellier,Kelvin Yeboah,kelvin-yeboah,K. Yeboah,F,9,185,975,M,940262,EUR,957571200,F,23,23,True,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,
11392807,home,Montpellier,Teo Allix,teo-allix,T. Allix,D,34,183,12,M,1391384,EUR,1088985600,D,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,1512339,EUR,1074124800,D,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Enzo Tchato Mbiayi,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Sacha Delaye,,,,,,,,,,,,,,,,,
11392807,home,Montpellier,Othmane Maamma,maamma-othmane,O. Maamma,F,42,180,11668,M,1515917,EUR,1128556800,F,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392807,away,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,1,1,False,24.0,21.0,3.0,1.0,21.0,23.0,,1.0,1.0,1.0,1.0,9.0,,1.0,,90.0,36.0,7.1,3.0,5.933e-05,0,0.1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,marcinbulka1,2.0
11392807,away,Nice,Pablo Rosario,pablo-rosario,P. Rosario,M,13,188,1208,M,804472,EUR,852595200,D,8,8,False,52.0,49.0,2.0,1.0,26.0,29.0,24.0,25.0,3.0,5.0,1.0,6.0,,,,90.0,69.0,7.2,7.0,0.171345,0,,2.0,1.0,1.0,,,1.0,1.0,2.0,5.0,,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
11392807,away,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,6,6,False,96.0,85.0,10.0,5.0,49.0,51.0,36.0,45.0,3.0,4.0,1.0,3.0,,,,90.0,105.0,7.3,13.0,0.035407,0,,,1.0,1.0,,2.0,2.0,1.0,2.0,6.0,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,,
11392807,away,Nice,Dante,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,121.0,111.0,8.0,3.0,57.0,62.0,54.0,59.0,1.0,2.0,2.0,3.0,,,,90.0,127.0,7.2,12.0,0.0338012,0,,,,,,,,2.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,True,,,,,,
11392807,away,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,40.0,33.0,2.0,1.0,17.0,20.0,17.0,22.0,,3.0,3.0,4.0,,,,86.0,64.0,7.2,12.0,0.0350688,0,,2.0,,,,1.0,2.0,3.0,,4.0,1.0,1.0,2.0,,,,1.0,,,,3.0,1.0,,,,,,,,,,
11392807,away,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,False,32.0,28.0,,,17.0,18.0,11.0,14.0,2.0,7.0,,4.0,,,,90.0,40.0,7.1,6.0,0.0313657,1,,,2.0,2.0,,,,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,0.0676,2.0,,,1.0,,,,,,,hicham_boudaoui,
