match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_errorLeadToAShot,stat_challengeLost,stat_bigChanceCreated,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_firstName,player_lastName,captain,stat_goals,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12499479,home,VfL Bochum 1848,Timo Horn,timo-horn,T. Horn,G,1,192,267,M,97923,EUR,737164800,G,1,1,False,26.0,15.0,20.0,9.0,0.0,10.0,14.0,5.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,90.0,30.0,6.4,11.0,0.00486902,0,-1.0449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499479,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,False,40.0,36.0,2.0,,0.0,13.0,16.0,24.0,26.0,1.0,4.0,,7.0,,,90.0,51.0,6.5,7.0,0.0447226,1,,2.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0284,,,,,,,,,,,,,,,,,,,,,,,,,
12499479,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,45.0,40.0,7.0,5.0,0.0,23.0,25.0,17.0,20.0,5.0,7.0,6.0,2.0,,,90.0,58.0,7.9,5.0,1.1087,0,,,,3.0,5.0,,,1.0,1.0,,2.0,,1.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
12499479,home,VfL Bochum 1848,Bernardo,bernardo,Bernardo,D,13,186,580,M,828571,EUR,800409600,D,5,5,False,63.0,41.0,13.0,4.0,0.0,19.0,26.0,22.0,37.0,7.0,10.0,7.0,7.0,,,90.0,81.0,6.8,24.0,0.0264284,1,,,,1.0,4.0,,1.0,2.0,1.0,,1.0,0.1098,,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,
12499479,home,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,15,15,False,26.0,21.0,2.0,1.0,1.0,8.0,10.0,15.0,19.0,,2.0,4.0,1.0,,,82.0,42.0,7.3,8.0,0.326445,1,,3.0,2.0,,3.0,1.0,1.0,2.0,1.0,,,0.1035,,,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,
12499479,home,VfL Bochum 1848,Matúš Bero,matus-bero,M. Bero,M,19,181,413,M,187207,EUR,810345600,M,19,19,False,40.0,26.0,3.0,1.0,0.0,7.0,11.0,24.0,37.0,,2.0,3.0,7.0,,,90.0,62.0,7.3,21.0,0.250853,0,,8.0,5.0,3.0,6.0,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12499479,home,VfL Bochum 1848,Ibrahima Sissoko,ibrahima-sissoko,I. Sissoko,M,28,193,1219,M,829093,EUR,877910400,M,6,6,False,47.0,40.0,7.0,5.0,0.0,19.0,20.0,22.0,29.0,5.0,10.0,3.0,8.0,,,90.0,74.0,8.1,13.0,0.315953,3,,2.0,1.0,,8.0,5.0,2.0,3.0,2.0,1.0,4.0,0.3572,,1.0,,,4.0,,1.0,,1.0,1.0,2.0,1.0,1.0,0.1982,,,,,,,,,,,
12499479,home,VfL Bochum 1848,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,17,17,False,39.0,32.0,3.0,,0.0,9.0,9.0,23.0,31.0,1.0,5.0,,5.0,,,87.0,60.0,6.9,14.0,0.0493863,1,,1.0,,1.0,4.0,2.0,,2.0,2.0,3.0,,0.032,,,1.0,,1.0,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,
12499479,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,M,32,32,False,43.0,35.0,5.0,2.0,0.0,9.0,11.0,27.0,34.0,,2.0,4.0,6.0,,,90.0,61.0,6.9,10.0,0.0949806,1,,2.0,1.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,0.02,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12499479,home,VfL Bochum 1848,Philipp Hofmann,philipp-hofmann,P. Hofmann,F,33,195,413,M,340719,EUR,733449600,F,33,33,False,22.0,14.0,2.0,1.0,0.0,8.0,8.0,6.0,15.0,5.0,7.0,2.0,1.0,,,90.0,41.0,7.9,13.0,0.04239,6,,1.0,,2.0,5.0,1.0,,2.0,,1.0,1.0,0.893,,1.0,1.0,,1.0,1.0,,,,,,3.0,,0.7004,3.0,,,True,1.0,,,,,,
