match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_outfielderBlock,player_sofascoreId,stat_goals
12117152,home,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,False,,16.0,14.0,1.0,,0.0,4.0,4.0,10.0,13.0,3.0,,,90.0,31.0,6.2,11.0,0.0278085,2,,,,1.0,,1.0,10.0,3.0,1.0,2.0,4.0,,,,3.0,2.0,1.0,1.0,1.0,,1.0,0.1216,2.0,,,1.0,0.4251,,1.0,,,,,
12117152,home,Cuiabá,Max,max,Max,M,8,187,253,M,1105838,EUR,989539200,M,10,10,True,,19.0,15.0,3.0,1.0,0.0,3.0,5.0,13.0,16.0,4.0,,,45.0,36.0,6.7,10.0,0.0524232,3,,Max,,2.0,1.0,,7.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,0.1225,1.0,,1.0,1.0,0.5261,,,,,,,
12117152,home,Cuiabá,Deyverson,deyverson,Deyverson,F,16,185,4460,M,270287,EUR,673660800,F,16,16,True,,8.0,5.0,2.0,1.0,0.0,1.0,2.0,4.0,6.0,,,,33.0,11.0,6.8,4.0,0.0113207,1,,,,,,2.0,4.0,3.0,,1.0,,,1.0,,,1.0,1.0,,,,,0.0433,2.0,,,1.0,0.0683,,,,,,,
12117152,home,Cuiabá,Clayson,clayson,Clayson,M,29,166,372,M,811308,EUR,795571200,M,25,25,True,,6.0,5.0,,,0.0,2.0,2.0,3.0,5.0,1.0,,,15.0,9.0,6.5,3.0,0.00094421,0,,,,1.0,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12117152,home,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179,174,M,876286,EUR,861580800,F,97,97,True,,7.0,5.0,1.0,,0.0,1.0,3.0,4.0,4.0,,,,15.0,13.0,6.6,5.0,0.0239864,0,,,,,,1.0,3.0,4.0,,1.0,1.0,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,
12117152,home,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,home,Cuiabá,Allyson,allyson,Allyson,D,3,184,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,home,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184,260,M,1102383,EUR,1058313600,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,home,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,home,Cuiabá,Filipe Augusto,filipe-augusto,Filipe Augusto,M,6,182,119,M,254561,EUR,745113600,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,home,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187,206,M,1463460,EUR,973900800,D,8,8,True,,,,,,,,,,,,,,,,,,,0,,Guilherme Madruga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,home,Cuiabá,Railan,railan,Railan,M,2,185,87,M,1047213,EUR,952646400,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,home,Cuiabá,Eliel,eliel,Eliel,F,22,175,94,M,1391413,EUR,1043539200,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,Eliel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,away,Fluminense,Fábio,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,,19.0,13.0,13.0,7.0,0.0,7.0,8.0,6.0,11.0,11.0,4.0,6.0,90.0,33.0,8.3,6.0,0.00063744,0,1.7456,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,
12117152,away,Fluminense,Samuel Xavier,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,,53.0,45.0,8.0,3.0,0.0,27.0,31.0,18.0,23.0,6.0,,,90.0,76.0,7.5,12.0,0.0268176,1,,,,1.0,,1.0,4.0,8.0,,1.0,1.0,,3.0,2.0,,1.0,1.0,,1.0,1.0,4.0,0.1776,2.0,,,,,,,,,1.0,,
12117152,away,Fluminense,Thiago Silva,thiago-silva,T. Silva,D,3,181,42324,M,33541,EUR,464659200,D,3,3,False,True,62.0,58.0,6.0,3.0,0.0,38.0,40.0,20.0,22.0,,,,90.0,66.0,7.3,4.0,0.155064,1,,,,,,,4.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,1.0,0.0324,1.0,1.0,,1.0,0.0557,,,,,1.0,ThiagoSilva,
12117152,away,Fluminense,Thiago Santos,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,,67.0,57.0,13.0,8.0,0.0,35.0,39.0,22.0,28.0,3.0,,,90.0,83.0,7.7,10.0,0.00882235,2,,,,,,3.0,4.0,9.0,1.0,,,,5.0,3.0,,,,,1.0,7.0,1.0,0.4162,3.0,,,1.0,0.0347,,1.0,,,,,
12117152,away,Fluminense,Diogo Barbosa,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,False,,44.0,40.0,3.0,2.0,0.0,19.0,21.0,22.0,24.0,3.0,,,90.0,63.0,7.1,9.0,0.0905222,1,,,,1.0,1.0,,3.0,1.0,2.0,,,,1.0,1.0,1.0,,1.0,,1.0,3.0,,0.0165,1.0,,,,,,,,,,,
12117152,away,Fluminense,Ganso,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,,44.0,41.0,2.0,2.0,0.0,12.0,13.0,31.0,34.0,5.0,,,83.0,61.0,7.8,6.0,0.307391,2,,,,3.0,2.0,,2.0,8.0,,1.0,,1.0,4.0,1.0,1.0,,3.0,,1.0,,4.0,0.17,1.0,,,1.0,0.6311,,1.0,,,,,
12117152,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,,21.0,19.0,1.0,1.0,0.0,12.0,13.0,7.0,8.0,3.0,,,45.0,30.0,6.7,5.0,0.00225248,1,,,,,,1.0,3.0,3.0,,2.0,1.0,,,,1.0,1.0,,1.0,1.0,2.0,1.0,0.1001,,,,,,,,,,,,
12117152,away,Fluminense,André,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,,48.0,47.0,3.0,3.0,0.0,31.0,31.0,16.0,17.0,7.0,,,90.0,58.0,7.1,3.0,0.0105038,0,,André,,,,,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,Andre7,
12117152,away,Fluminense,Jhon Arias,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,,47.0,44.0,,,1.0,14.0,15.0,33.0,36.0,3.0,,,90.0,66.0,7.7,7.0,0.144776,0,,,,4.0,3.0,1.0,4.0,7.0,2.0,,5.0,,2.0,,1.0,,3.0,3.0,,,1.0,,,1.0,,,,,,,,,jhonariasa,
12117152,away,Fluminense,Marquinhos,marquinhos,Marquinhos,M,7,175,4094,M,1116954,EUR,1049673600,M,77,77,False,,15.0,11.0,,,0.0,4.0,5.0,7.0,11.0,1.0,,,60.0,28.0,6.5,10.0,0.00884672,0,,Marquinhos,,1.0,,,6.0,3.0,1.0,3.0,,2.0,2.0,,2.0,,,,,,1.0,,2.0,,,,,,,,,,_marquinhos011,
12117152,away,Fluminense,Germán Cano,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,,7.0,6.0,,,0.0,5.0,6.0,1.0,1.0,1.0,,,67.0,15.0,6.6,4.0,0.0158122,0,,,,,,1.0,4.0,4.0,,,1.0,,2.0,1.0,2.0,1.0,,,,,1.0,,2.0,,,,,1.0,,,,,germancano14,
12117152,away,Fluminense,Alexsander,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,True,,15.0,9.0,1.0,,0.0,4.0,7.0,5.0,8.0,1.0,,,45.0,31.0,5.9,14.0,0.00144888,0,,Alexsander,,,,1.0,12.0,6.0,2.0,2.0,4.0,,3.0,1.0,2.0,2.0,,,,1.0,2.0,,2.0,,,,,,,,,,,
12117152,away,Fluminense,Keno,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,,8.0,4.0,,,0.0,1.0,2.0,3.0,6.0,2.0,,,30.0,20.0,7.0,7.0,0.00142866,1,,,,,,,2.0,5.0,,,3.0,1.0,4.0,2.0,,,,1.0,1.0,,,0.0393,,,,,,,,,,1.0,,
12117152,away,Fluminense,Kauã Elias,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,True,,9.0,6.0,1.0,,0.0,2.0,2.0,4.0,7.0,1.0,,,23.0,22.0,7.2,10.0,0.00342884,1,,Kauã Elias,,,,,7.0,4.0,,3.0,4.0,,,,3.0,,,3.0,,,1.0,0.3371,3.0,,,1.0,0.3988,,,,,,,1.0
12117152,away,Fluminense,Nonato,nonato,Nonato,M,16,174,1213,M,922566,EUR,888883200,M,16,16,True,,10.0,7.0,2.0,1.0,0.0,3.0,3.0,4.0,7.0,,,,16.0,12.0,6.8,3.0,0.00161746,0,,,,,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,
12117152,away,Fluminense,Vitor Eudes,vitor-eudes,Vitor Eudes,G,98,195,588,M,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,away,Fluminense,Antônio Carlos,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,away,Fluminense,Felipe Andrade,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,away,Fluminense,Esquerdinha,esquerdinha,Esquerdinha,D,28,180,428,M,1597264,EUR,1141084800,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,Esquerdinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,away,Fluminense,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,34152,EUR,571276800,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,away,Fluminense,Isaac,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,F,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117152,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
