match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_fouls,captain,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_dispossessed,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,player_sofascoreId,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_savedShotsFromInsideTheBox,stat_hitWoodwork
10408319,home,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,home,Mallorca,Franco Russo,franco-russo,F. Russo,D,22,187,107,M,914775,EUR,783043200,D,5,5,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,home,Mallorca,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1316,M,158257,EUR,679276800,M,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,home,Mallorca,Clément Grenier,clement-grenier,C. Grenier,M,,186,105,M,39009,EUR,663206400,M,8,8,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,home,Mallorca,Ángel Rodríguez,angel-rodriguez,Á. Rodríguez,F,,172,145,M,52093,EUR,546393600,F,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Jordi Masip,jordi-masip,J. Masip,G,,180,189,M,128600,EUR,599788800,G,1,1,False,43.0,28.0,23.0,8.0,23.0,24.0,5.0,19.0,,10.0,,3.0,,90.0,51.0,6.9,15.0,0.0,0.0,0.00247223,0,-0.1876,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
10408319,away,Real Valladolid,Iván Fresneda,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,27,27,False,41.0,38.0,7.0,6.0,23.0,24.0,15.0,19.0,,4.0,,,,90.0,68.0,6.6,11.0,0.0605,0.0,0.00908877,1,,2.0,1.0,5.0,2.0,,,5.0,,,1.0,2.0,2.0,3.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,
10408319,away,Real Valladolid,Joaquín Fernández,joaquin-fernandez,J. Fernández,D,24,190,92,M,822923,EUR,833500800,D,24,24,False,53.0,39.0,10.0,5.0,28.0,35.0,11.0,18.0,6.0,6.0,,,,90.0,63.0,6.9,14.0,0.0676,0.0,0.00696336,1,,,4.0,5.0,1.0,,5.0,7.0,1.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Jawad El Yamiq,jawad-el-yamiq,J. E. Yamiq,D,18,190,4375,M,877103,EUR,699321600,D,15,15,False,51.0,46.0,3.0,2.0,41.0,41.0,5.0,10.0,3.0,5.0,,,,65.0,61.0,6.9,6.0,0.0,0.0,0.00193406,0,,,,1.0,,,3.0,3.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10408319,away,Real Valladolid,Lucas Rosa,lucas-rosa,L. Rosa,D,2,177,706,M,970860,EUR,954720000,D,39,39,False,40.0,29.0,2.0,,19.0,23.0,10.0,18.0,3.0,9.0,,,,90.0,63.0,6.6,14.0,0.0,0.0,0.0646039,0,,1.0,1.0,5.0,1.0,,3.0,6.0,,,4.0,1.0,1.0,2.0,,,2.0,,1.0,,,,,1.0,,,,,,,,,
10408319,away,Real Valladolid,Roque Mesa,roque-mesa,Roque,M,,171,180,M,182243,EUR,613180800,M,17,17,False,41.0,37.0,2.0,,14.0,14.0,24.0,28.0,,4.0,,,,57.0,51.0,6.4,7.0,0.0291,0.0,0.0571813,1,,1.0,2.0,8.0,3.0,,1.0,5.0,,,,,,4.0,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,
10408319,away,Real Valladolid,Monchu,monchu,Monchu,M,6,173,615,M,859774,EUR,937180800,M,8,8,False,57.0,50.0,4.0,2.0,29.0,30.0,23.0,30.0,2.0,7.0,,,,90.0,76.0,7.2,12.0,0.0465,0.0,0.0594524,2,,3.0,2.0,5.0,2.0,,,4.0,2.0,,,2.0,1.0,2.0,,,1.0,3.0,,,,,2.0,3.0,,,,,,,,,
10408319,away,Real Valladolid,Álvaro Aguado,alvaro-aguado,Á. Aguado,M,,174,148,M,916136,EUR,830908800,M,6,6,False,58.0,46.0,5.0,2.0,27.0,31.0,19.0,28.0,1.0,7.0,,,,90.0,69.0,6.9,13.0,0.0,0.0,0.0150312,0,,1.0,1.0,2.0,1.0,,3.0,6.0,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Gonzalo Plata,gonzalo-plata,G. Plata,M,19,178,20323,M,937937,EUR,973036800,F,11,11,False,16.0,15.0,,,5.0,5.0,10.0,11.0,,5.0,,,,57.0,38.0,6.4,13.0,0.0985,0.1154,0.00953615,2,,,2.0,12.0,2.0,,1.0,5.0,,,,1.0,,2.0,,,6.0,4.0,,3.0,1.0,,,,1.0,1.0,gonzaloplata,,,,,,
10408319,away,Real Valladolid,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,16,16,False,22.0,17.0,,,8.0,11.0,9.0,12.0,1.0,4.0,,,,65.0,31.0,6.7,9.0,0.0428,0.0,0.0309835,1,,1.0,5.0,6.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Óscar Plano,oscar-plano,Ó. Plano,F,20,180,117,M,255235,EUR,666230400,F,10,10,False,27.0,21.0,,,9.0,10.0,12.0,17.0,2.0,5.0,,,,84.0,42.0,6.8,9.0,0.0,0.0,0.0190816,0,,,1.0,4.0,,,,4.0,,,,2.0,2.0,1.0,,,1.0,,,3.0,1.0,,,1.0,,,,,,,,,
10408319,away,Real Valladolid,Kenedy,kenedy,Kenedy,M,29,182,1421,M,801391,EUR,823737600,M,19,19,True,15.0,10.0,1.0,,4.0,4.0,6.0,12.0,,2.0,,,,33.0,23.0,6.2,9.0,0.0,0.0,0.015537,0,,1.0,,4.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,3.0,1.0,,,,,,,,,,,,
10408319,away,Real Valladolid,Kike Pérez,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,4,4,True,21.0,17.0,3.0,2.0,5.0,6.0,12.0,15.0,1.0,1.0,,,,33.0,25.0,6.6,5.0,0.266,0.0,0.0104314,1,,,3.0,6.0,2.0,,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0
10408319,away,Real Valladolid,Zouhair Feddal,zouhair-feddal,Z. Feddal,D,,191,532,,220131,EUR,630374400,D,3,3,True,11.0,8.0,4.0,1.0,4.0,4.0,4.0,7.0,2.0,2.0,,,,25.0,14.0,6.4,3.0,0.0,0.0,0.0019245,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Shon Weissman,shon-weissman,S.Weissman,F,18,174,695,M,790817,EUR,824256000,F,9,9,True,6.0,5.0,,,1.0,2.0,4.0,4.0,,2.0,,,,25.0,7.0,6.5,2.0,0.0,0.0,0.00560381,0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Iván Sánchez,ivan-sanchez,I. Sánchez,M,23,168,223,M,142018,EUR,717206400,M,21,21,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,12.0,7.0,6.5,2.0,0.0,0.0,0.00148973,0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
10408319,away,Real Valladolid,Alvaro Aceves Catalina,alvaro-aceves-catalina,A. A. Catalina,G,1,190,60,M,1112734,EUR,1059177600,G,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Luis Pérez,luis-perez,L. Pérez,D,2,173,199,M,843180,EUR,791856000,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,David Torres,david-torres,D. Torres,D,4,182,147,M,1214359,EUR,1046822400,D,32,32,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Lucas Olaza,lucas-olaza,L. Olaza,D,15,175,372,M,333595,EUR,774748800,D,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Juan Narváez,juan-narvaez,J. Narváez,M,8,180,133,M,893140,EUR,792547200,M,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408319,away,Real Valladolid,Mickaël Malsa,mickael-malsa,M. Malsa,M,,178,278,M,360866,EUR,813456000,M,14,14,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
