match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,player_firstName,stat_shotOffTarget,stat_totalClearance,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_totalOffside,stat_punches,stat_clearanceOffLine
14109762,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,45.0,38.0,11.0,4.0,0.0,36.0,39.0,2.0,6.0,1.0,1.0,3.0,1.0,1.0,2.0,90.0,50.0,7.1,7.0,0.00059284,36.286350466664,8.0,-1.575,4.935,0.1688,0,0.3671,0.01,-0.03,0.17,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109762,home,Kasımpaşa,Cláudio Winck,claudio-winck,C. Winck,D,2,183.0,184,M,155998,EUR,766368000,D,2,2,False,29.0,21.0,4.0,1.0,0.0,8.0,10.0,13.0,19.0,1.0,5.0,1.0,2.0,,,90.0,62.0,6.8,17.0,0.0280635,77.411592866507,10.0,28.665,27.51,,2,,0.13,0.05,0.14,,True,3.0,1.0,2.0,6.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,0.1702,27.644140427946,1.0,-0.47,,,,,,,,,,,,,,,
14109762,home,Kasımpaşa,Adem Arous,adem-arous,A. Arous,D,4,188.0,619,M,2018238,EUR,1090022400,D,4,4,False,59.0,43.0,13.0,3.0,0.0,29.0,33.0,14.0,26.0,2.0,5.0,5.0,,,,90.0,71.0,7.1,18.0,0.0106547,322.42643649882,30.0,283.815,25.62,,1,,0.1,0.13,0.24,,,,,1.0,1.0,,,,,,3.0,3.0,1.0,,0.0527,69.590418994051,3.0,-0.12,Adem Arous,1.0,5.0,,,,,,,,,,,,
14109762,home,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190.0,508,M,885683,EUR,871257600,D,20,20,False,65.0,59.0,4.0,1.0,0.0,55.0,57.0,4.0,8.0,2.0,4.0,7.0,1.0,,,90.0,74.0,7.2,6.0,0.00177535,166.47396042936,18.0,138.39,20.265,,0,,0.05,0.08,0.33,,,,,2.0,2.0,,,,,3.0,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,
14109762,home,Kasımpaşa,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180.0,172,M,931743,EUR,924652800,D,21,21,False,47.0,40.0,4.0,2.0,0.0,32.0,35.0,8.0,12.0,1.0,5.0,4.0,2.0,,,90.0,67.0,7.2,10.0,0.0924284,87.144233053693,17.0,41.055,8.505,,1,,0.18,0.1,-0.05,,,2.0,1.0,,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0481,,,-0.2,,,1.0,,,,,,,,,,,,
14109762,home,Kasımpaşa,Andri Baldursson,andri-baldursson,A. Baldursson,M,16,187.0,234,M,932856,EUR,1010620800,M,16,16,False,18.0,15.0,,,0.0,11.0,12.0,4.0,6.0,1.0,3.0,3.0,1.0,,,62.0,25.0,6.7,4.0,0.0146213,31.174841122884,7.0,-12.18,3.045,,0,,0.15,0.02,-0.03,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
14109762,home,Kasımpaşa,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185.0,2104,M,142619,EUR,741657600,M,26,26,False,60.0,46.0,16.0,10.0,0.0,22.0,26.0,24.0,34.0,1.0,6.0,13.0,1.0,,,90.0,82.0,7.4,25.0,0.0471116,98.190592083092,16.0,2.31,7.98,,0,,0.37,0.19,-0.02,,,8.0,,,6.0,1.0,2.0,1.0,,,3.0,3.0,,4.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,
14109762,home,Kasımpaşa,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180.0,4224,M,226986,EUR,805766400,M,71,71,False,25.0,18.0,,,0.0,3.0,4.0,15.0,21.0,,1.0,7.0,1.0,,,62.0,36.0,6.9,11.0,0.503101,53.758280387215,8.0,24.255,11.445,,0,,0.53,0.03,0.15,,,3.0,3.0,,5.0,,3.0,,,,,,1.0,2.0,,,,,,,,,,1.0,3.0,irfankahveci,,,,,,,
14109762,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182.0,1246,M,919225,EUR,773107200,M,12,12,False,18.0,14.0,,,0.0,9.0,9.0,5.0,9.0,,2.0,3.0,,,,88.0,37.0,6.5,13.0,0.178049,71.871288622491,8.0,43.89,31.5,,1,,0.07,0.1,-0.01,,,5.0,1.0,1.0,3.0,,1.0,,,,2.0,2.0,3.0,2.0,0.2765,32.539754147811,1.0,-0.47,,,,,,,3.0,,1.0,1.0,0.2303,,,,
14109762,home,Kasımpaşa,Fousseni Diabaté,fousseni-diabate,F. Diabaté,M,34,175.0,1077,M,796374,EUR,813974400,M,34,34,False,23.0,18.0,2.0,1.0,0.0,5.0,7.0,13.0,16.0,1.0,2.0,,1.0,,,81.0,38.0,6.6,9.0,0.0316999,84.82131640338,9.0,50.19,27.51,,3,,-0.07,0.03,-0.03,,,3.0,1.0,,3.0,2.0,1.0,,,2.0,,,1.0,,0.521,27.547037662878,1.0,0.1,,1.0,1.0,,,,,,2.0,2.0,0.0149,1.0,1.0,,
