match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_unsuccessfulTouch,stat_totalOffside,player_firstName,player_lastName,stat_totalCross,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId
13472769,home,Vitória,Thiago Couto,thiago-couto,T. Couto,G,12,188,418,M,871291,EUR,922406400,G,12,12,False,24.0,8.0,19.0,3.0,0.0,6.0,9.0,2.0,15.0,1.0,7.0,2.0,1.0,3.0,1.0,90.0,34.0,7.3,17.0,0.0002527,0,0.1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472769,home,Vitória,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,5,5,False,39.0,34.0,4.0,1.0,0.0,21.0,22.0,13.0,17.0,1.0,3.0,,,,,90.0,48.0,7.2,5.0,0.00661298,2,,True,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1734,,,,,,,,,,,,,,,
13472769,home,Vitória,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,77,77,False,34.0,33.0,2.0,2.0,0.0,27.0,27.0,6.0,7.0,8.0,4.0,,,,,90.0,46.0,7.2,1.0,0.00376436,2,,,1.0,1.0,3.0,3.0,,,2.0,,,,1.0,,1.0,2.0,0.0749,,,,,,,,,,,,,,,
13472769,home,Vitória,Zé Marcos,ze-marcos,Z. Marcos,D,3,188,355,M,901700,EUR,886291200,D,3,3,False,39.0,30.0,11.0,4.0,0.0,19.0,24.0,11.0,15.0,7.0,6.0,,,,,90.0,51.0,6.9,10.0,0.00527353,0,,,1.0,2.0,2.0,4.0,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
13472769,home,Vitória,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,M,33,33,False,27.0,21.0,6.0,3.0,0.0,6.0,6.0,15.0,21.0,2.0,2.0,,,,,89.0,51.0,6.7,18.0,0.0398978,2,,,,,4.0,2.0,2.0,,1.0,1.0,,1.0,,,2.0,,0.1375,,,,,,7.0,2.0,,,,,,,,
13472769,home,Vitória,Willian Oliveira,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,29,29,False,27.0,25.0,1.0,1.0,0.0,8.0,8.0,17.0,19.0,1.0,5.0,,,,,90.0,35.0,7.1,3.0,0.0499961,0,,,,1.0,1.0,5.0,,,,,,1.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,
13472769,home,Vitória,Ronald,ronald,Ronald,M,8,171,426,M,931521,EUR,866592000,M,8,8,False,27.0,20.0,2.0,,0.0,9.0,12.0,11.0,15.0,1.0,5.0,,,,,89.0,41.0,6.7,12.0,0.185885,0,,,,,6.0,,1.0,,,,1.0,1.0,,,,4.0,,2.0,3.0,,,,3.0,,3.0,2.0,,,,,,
13472769,home,Vitória,Ramon,ramon,Ramon,D,13,176,862,M,980761,EUR,984441600,M,13,13,False,22.0,11.0,1.0,,0.0,7.0,12.0,4.0,10.0,,2.0,,,,,90.0,45.0,6.5,24.0,0.0717993,0,,,,,4.0,3.0,1.0,,,,,,1.0,1.0,2.0,2.0,,1.0,2.0,,,,4.0,,1.0,1.0,,,,,,
13472769,home,Vitória,Matheuzinho,matheuzinho,Matheuzinho,M,10,165,1521,M,795266,EUR,877132800,F,10,10,False,19.0,18.0,2.0,1.0,0.0,7.0,8.0,11.0,11.0,,3.0,,,,,78.0,33.0,7.2,9.0,0.255428,1,,,1.0,,3.0,4.0,1.0,,,1.0,,1.0,,,4.0,,0.1274,,1.0,,,,3.0,1.0,2.0,,1.0,,,,,
13472769,home,Vitória,Aitor Cantalapiedra,aitor-cantalapiedra,A. Cantalapiedra,F,17,178,882,M,823831,EUR,823910400,F,17,17,False,13.0,9.0,1.0,,0.0,3.0,5.0,6.0,8.0,,1.0,,,,,63.0,20.0,6.6,7.0,0.0690493,1,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,0.0447,,1.0,,,,3.0,,1.0,1.0,,,,,,
13472769,home,Vitória,Renzo López,renzo-lopez,R. López,F,31,190,440,M,926513,EUR,766454400,F,31,31,False,7.0,4.0,,,0.0,2.0,2.0,2.0,5.0,,3.0,,,,,63.0,14.0,6.6,4.0,0.00938109,2,,,7.0,4.0,9.0,7.0,,,2.0,,,,1.0,1.0,2.0,4.0,0.5533,1.0,,1.0,,,,1.0,,,,1.0,,,,
13472769,home,Vitória,Lucas Braga,lucas-braga,L. Braga,M,22,184,437,M,934801,EUR,847584000,F,22,22,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,1.0,1.0,,,,,27.0,19.0,6.5,4.0,0.0119825,0,,,1.0,,3.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,
13472769,home,Vitória,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178,1333,M,814723,EUR,824515200,F,79,79,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,27.0,6.0,6.6,2.0,0.00619239,0,,,1.0,1.0,3.0,2.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,
13472769,home,Vitória,Osvaldo,osvaldo,Osvaldo,M,11,170,559,M,90468,EUR,545097600,F,11,11,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,1.0,,,,,12.0,4.0,6.8,1.0,0.0857667,0,,,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,
13472769,home,Vitória,Kike Saverio,kike-saverio,K. Saverio,M,19,178,443,M,1032938,EUR,929750400,M,19,19,True,2.0,,,,0.0,,1.0,,1.0,,1.0,,,,,1.0,2.0,,2.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472769,home,Vitória,Ricardo Ryller,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,28,28,True,,,,,0.0,,,,,,,,,,,1.0,1.0,,,,0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13472769,home,Vitória,Yuri Sena,yuri-sena,Y. Sena,G,71,190,93,M,905464,EUR,978480000,G,71,71,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472769,home,Vitória,Kauan,kauan-santos-neves,Kauan,D,18,189,53,M,2025518,EUR,1173916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Kauan Santos,Neves Coutinho,,,,,,,,,,
13472769,home,Vitória,Paulo Roberto,paulo-roberto-dos-santos-almeida,P. Roberto,D,50,177,58,M,2112480,EUR,1131840000,D,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Paulo Roberto,dos Santos Almeida,,,,,,,,,,
