match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,captain,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_totalOffside,stat_hitWoodwork,stat_bigChanceCreated,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_goals
12513716,home,CF Estrela Amadora,Leonel Bucca,,,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,True,4.0,2.0,,,0.0,1.0,1.0,4.0,,,,,,,,17.0,14.0,5.9,8.0,0.00058009,1,,1.0,2.0,5.0,,,,1.0,3.0,,,,,,,1.0,,,0.0783,,,,1.0,,,,,1.0,,,,,
12513716,home,CF Estrela Amadora,Alan Ruiz,,,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,True,16.0,16.0,4.0,4.0,0.0,6.0,6.0,12.0,,2.0,,1.0,,,,17.0,21.0,7.5,2.0,0.142365,1,,10.0,,,,,,2.0,,,1.0,,1.0,,,,,,0.0386,1.0,,,,1.0,0.0225,,,,1.0,,,,
12513716,home,CF Estrela Amadora,Gerson Sousa,Gerson,Sousa,gerson-sousa,G. Sousa,M,10,176,199,M,1495553,EUR,1020988800,F,11,11,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,,,,1.0,,,,1.0,6.0,,1.0,0.00011078,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,home,CF Estrela Amadora,Francisco Meixedo,,,francisco-meixedo,F. Meixedo,G,1,184,107,M,954721,EUR,990144000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,home,CF Estrela Amadora,Semeu Commey,,,commey-semeu,S. Commey,D,44,190,48,M,1468197,EUR,1084320000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,home,CF Estrela Amadora,Ferro,,,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,home,CF Estrela Amadora,Paulo Moreira,Paulo,Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,away,SC Farense,Kaique,Kaique,,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,False,29.0,14.0,23.0,8.0,0.0,7.0,7.0,22.0,1.0,1.0,2.0,7.0,2.0,3.0,2.0,90.0,37.0,8.0,15.0,0.00466682,0,0.8719,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
12513716,away,SC Farense,Pastor,,,pastor,Pastor,D,2,176,138,M,1046354,EUR,951004800,D,28,28,False,14.0,10.0,1.0,1.0,0.0,2.0,3.0,12.0,,3.0,,,,,,90.0,34.0,7.1,7.0,0.0115636,0,,9.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12513716,away,SC Farense,Claudio Falcão,,,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,D,29,29,False,29.0,16.0,13.0,4.0,0.0,10.0,14.0,15.0,3.0,6.0,10.0,1.0,,,,90.0,47.0,7.2,14.0,0.00860079,2,,6.0,2.0,3.0,,1.0,1.0,,,,1.0,,2.0,,,,,,0.1968,,,,1.0,2.0,0.3438,,,,,,,,
12513716,away,SC Farense,Tomás Ribeiro,,,tomas-ribeiro,T. Ribeiro,D,16,185,137,M,996765,EUR,925430400,D,5,5,False,25.0,17.0,9.0,2.0,0.0,14.0,16.0,9.0,5.0,9.0,8.0,,,,,90.0,41.0,7.4,9.0,0.00197331,1,,3.0,2.0,3.0,,,,,,,2.0,,2.0,,,,,1.0,0.0619,,,1.0,,1.0,0.0376,,,,,,,,
12513716,away,SC Farense,Paulo Victor,Paulo Victor,,paulo-victor,P. Victor,D,64,180,200,M,1108505,EUR,987120000,D,2,2,False,15.0,10.0,3.0,1.0,0.0,6.0,7.0,8.0,2.0,5.0,3.0,1.0,,,,85.0,44.0,6.9,14.0,0.0127027,0,,4.0,2.0,7.0,1.0,2.0,2.0,,2.0,,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,
12513716,away,SC Farense,Rony Lopes,,,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,M,20,20,False,27.0,23.0,2.0,1.0,0.0,8.0,9.0,22.0,1.0,6.0,2.0,3.0,,,,89.0,47.0,7.6,11.0,0.196964,2,,17.0,,,,4.0,,4.0,,,2.0,2.0,3.0,2.0,,1.0,1.0,,0.0483,2.0,,,,,,,,,,,,,
12513716,away,SC Farense,Neto,,,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,53.0,43.0,6.0,4.0,0.0,20.0,27.0,27.0,1.0,4.0,2.0,7.0,,,,90.0,65.0,6.9,10.0,0.029653,0,,24.0,,2.0,2.0,,2.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,1.0,True,1.0,,,,,,,,,,1.0,
12513716,away,SC Farense,Miguel Menino,,,menino-miguel,M. Menino,M,8,181,78,M,1163100,EUR,1042156800,M,93,93,False,17.0,13.0,7.0,6.0,0.0,6.0,7.0,10.0,,5.0,2.0,4.0,,,,85.0,32.0,6.9,8.0,0.533228,0,,7.0,,5.0,,1.0,2.0,,3.0,,3.0,1.0,2.0,,,,,,,1.0,,,,,,,,,1.0,,,,
12513716,away,SC Farense,Derick Poloni,,,derick-poloni,D. Poloni,D,6,173,38,M,892169,EUR,746841600,M,31,31,False,18.0,8.0,3.0,,1.0,2.0,2.0,18.0,1.0,5.0,1.0,5.0,,,,90.0,36.0,6.9,16.0,0.0622488,0,,7.0,1.0,5.0,1.0,2.0,2.0,2.0,1.0,,3.0,3.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,1.0,,,,
12513716,away,SC Farense,Tomané,,,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,False,24.0,13.0,2.0,,0.0,2.0,2.0,22.0,7.0,11.0,2.0,3.0,,,,89.0,39.0,7.1,16.0,0.061971,2,,11.0,7.0,11.0,,2.0,1.0,,2.0,1.0,1.0,1.0,3.0,,2.0,2.0,,,0.0493,1.0,,,,,,,1.0,,,,,,
12513716,away,SC Farense,Rui Costa,,,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,False,12.0,6.0,2.0,1.0,0.0,1.0,1.0,11.0,1.0,3.0,,3.0,,,,77.0,18.0,7.4,7.0,0.0314768,2,,5.0,1.0,3.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,0.4724,1.0,,1.0,,1.0,0.2964,,1.0,,,,,,1.0
12513716,away,SC Farense,Zé Carlos,Zé Carlos,,ze-carlos,Z. Carlos,M,6,172,109,M,1138915,EUR,1004400000,M,8,8,True,6.0,5.0,,,0.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,,13.0,9.0,6.6,1.0,0.00175099,0,,4.0,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12513716,away,SC Farense,Artur Jorge,,,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,0.0,,,,,,2.0,,,,,11.0,2.0,6.5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,away,SC Farense,Marco Matias,,,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,F,77,77,True,4.0,2.0,,,0.0,1.0,1.0,4.0,,,1.0,1.0,,,,11.0,10.0,6.0,5.0,0.00354922,1,,2.0,,2.0,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,0.2264,,,,1.0,1.0,0.1781,,,,,,,,
12513716,away,SC Farense,Álex Bermejo Escribano,Álex,Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,,,,,0.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12513716,away,SC Farense,Yusupha Njie,,,yusupha-njie,Y. Njie,F,9,188,325,M,887517,EUR,757555200,F,10,10,True,,,,,0.0,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,away,SC Farense,Miguel Carvalho,,,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,away,SC Farense,Raúl Silva,,,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,away,SC Farense,Filipe Soares,,,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513716,away,SC Farense,Darío Poveda,,,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
