match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_fouls,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_goals,stat_totalOffside,stat_errorLeadToAGoal
12436444,home,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,49.0,32.0,21.0,5.0,0.0,29.0,33.0,3.0,16.0,1.0,5.0,1.0,1.0,1.0,5.0,90.0,60.0,6.9,17.0,0.0004371,0,1.1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436444,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,False,52.0,42.0,3.0,1.0,0.0,30.0,35.0,12.0,18.0,6.0,3.0,,,,,90.0,73.0,6.7,13.0,0.0117203,2,,,,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.1201,0.2283,,,,,,,,,,,,,,
12436444,home,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,False,89.0,83.0,5.0,4.0,0.0,66.0,68.0,17.0,21.0,2.0,4.0,,,,,90.0,94.0,6.6,7.0,0.0100468,0,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
12436444,home,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,120538,EUR,712800000,D,23,23,False,65.0,61.0,,,0.0,46.0,48.0,15.0,17.0,4.0,3.0,,,,,81.0,73.0,6.9,5.0,0.00691259,0,,,,,1.0,2.0,1.0,,1.0,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,
12436444,home,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,31.0,24.0,3.0,,0.0,15.0,20.0,13.0,23.0,6.0,3.0,,,,,90.0,67.0,6.5,16.0,0.320267,0,,,,12.0,,1.0,3.0,,1.0,1.0,,,,2.0,,4.0,2.0,,,,,4.0,3.0,1.0,2.0,1.0,,,,,,,
12436444,home,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,27.0,26.0,1.0,,0.0,18.0,18.0,8.0,9.0,1.0,2.0,,,,,52.0,35.0,6.4,3.0,0.00592421,0,,,,,1.0,,5.0,2.0,,,,,,2.0,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,
12436444,home,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,61.0,51.0,1.0,1.0,0.0,28.0,30.0,23.0,31.0,9.0,6.0,2.0,,,,90.0,80.0,6.8,15.0,0.0256683,1,,,,,,1.0,6.0,1.0,5.0,3.0,,,,2.0,1.0,3.0,,0.0287,,1.0,,,2.0,,,,1.0,1.0,,,,,
12436444,home,Leicester City,Kasey McAteer,kasey-mcateer,K. McAteer,M,20,177,513,M,1065134,EUR,1006387200,M,35,35,False,17.0,12.0,1.0,1.0,0.0,6.0,6.0,6.0,13.0,3.0,1.0,3.0,,,,62.0,29.0,6.4,12.0,0.0151061,0,,Kasey McAteer,,2.0,1.0,,6.0,2.0,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,,
12436444,home,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,11,11,False,43.0,36.0,3.0,3.0,0.0,16.0,19.0,20.0,27.0,5.0,5.0,,,,,81.0,58.0,7.0,15.0,0.0490717,0,,Bilal,El Khannouss,3.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,,3.0,2.0,,,3.0,,,,,,1.0,1.0,,bilalekns_34,,,,
12436444,home,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,M,18,18,False,20.0,16.0,1.0,1.0,0.0,8.0,9.0,8.0,11.0,2.0,4.0,,,,,62.0,25.0,6.5,6.0,0.133963,1,,,,,2.0,1.0,6.0,,1.0,1.0,,,,,,,,0.0203,,2.0,,,2.0,,,1.0,2.0,1.0,jordanayew9,,,,
12436444,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,13.0,10.0,,,1.0,1.0,2.0,9.0,11.0,4.0,1.0,1.0,,,,90.0,24.0,8.3,6.0,0.368637,3,,,,,3.0,2.0,5.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,0.4849,0.688,2.0,,,,1.0,,1.0,1.0,1.0,Vardy7,True,1.0,1.0,
12436444,home,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,True,18.0,16.0,,,0.0,10.0,10.0,6.0,8.0,,,,,,,38.0,20.0,6.5,2.0,0.00528403,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
12436444,home,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,F,14,14,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,,,,28.0,13.0,7.1,2.0,0.00319876,2,,,,,,1.0,2.0,,,,,,1.0,,,,,0.6153,0.8832,1.0,,,1.0,,,,1.0,1.0,,,1.0,,
12436444,home,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,F,10,10,True,14.0,11.0,1.0,,0.0,3.0,3.0,9.0,13.0,3.0,1.0,,,,,28.0,28.0,6.6,8.0,0.204986,1,,,,2.0,,,6.0,1.0,6.0,3.0,,,,,,,,0.0455,,,,1.0,1.0,,,2.0,1.0,1.0,,,,,
12436444,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,True,13.0,12.0,1.0,,0.0,9.0,9.0,3.0,4.0,1.0,,,,,,9.0,14.0,6.6,1.0,0.00107279,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436444,home,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,9.0,4.0,6.4,,0.0034241,0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,patsondaka,,,,
12436444,home,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436444,home,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436444,home,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436444,home,Leicester City,Hamza Choudhury,hamza-choudhury,H. Choudhury,M,17,178,84995,M,833057,EUR,875664000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HChoudhury,,,,
12436444,away,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,29.0,21.0,12.0,5.0,0.0,21.0,25.0,,4.0,1.0,6.0,,,1.0,1.0,90.0,34.0,6.5,8.0,5.902e-05,0,-0.2005,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12436444,away,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,False,46.0,43.0,2.0,1.0,0.0,25.0,25.0,19.0,24.0,4.0,7.0,1.0,,,,90.0,72.0,7.4,11.0,0.0641717,1,,,,3.0,,,5.0,2.0,3.0,2.0,,,1.0,3.0,1.0,1.0,1.0,0.0232,0.8022,1.0,,1.0,2.0,,,1.0,1.0,,TariqLamptey,,1.0,,
12436444,away,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,74.0,65.0,5.0,2.0,0.0,48.0,51.0,17.0,23.0,6.0,4.0,1.0,,,,90.0,85.0,6.8,10.0,0.0119398,1,,,,,1.0,4.0,3.0,1.0,,,,,,3.0,1.0,1.0,1.0,0.0829,,,1.0,,,,,,1.0,1.0,,,,,
12436444,away,Brighton & Hove Albion,Lewis Dunk,lewis-dunk,L. Dunk,D,5,190,1911,M,115365,EUR,690681600,D,5,5,False,81.0,74.0,7.0,3.0,0.0,63.0,65.0,11.0,16.0,4.0,4.0,,,,,90.0,89.0,7.0,7.0,0.118966,1,,,,,1.0,3.0,1.0,,,,,1.0,,4.0,1.0,1.0,1.0,0.0204,,,,,,,,1.0,,,,True,,,
12436444,away,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,47.0,39.0,3.0,1.0,1.0,29.0,34.0,13.0,20.0,7.0,9.0,1.0,,,,90.0,72.0,7.6,14.0,0.029794,3,,,,7.0,3.0,2.0,5.0,,1.0,1.0,,1.0,2.0,4.0,,3.0,2.0,0.0971,0.3921,,,3.0,,,,2.0,2.0,,pervisestupinan,,,,
12436444,away,Brighton & Hove Albion,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,1199043,EUR,1073088000,M,20,20,False,14.0,11.0,4.0,3.0,0.0,5.0,7.0,6.0,7.0,,2.0,,,,,45.0,17.0,6.6,5.0,0.009067,0,,,,,1.0,,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,carlos_baleba,,,,
