match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,captain,stat_aerialLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated
11369366,away,Deportivo Alavés,Álex Sola,alex-sola,Á. Sola,M,7,178.0,195,M,,966836,EUR,928886400,M,7,7,False,14.0,8.0,,,1.0,4.0,7.0,13.0,2.0,7.0,4.0,,,,,77.0,35.0,6.8,16.0,0.0285447,0,,,,4.0,,2.0,,,1.0,,2.0,2.0,2.0,,,1.0,3.0,3.0,,,3.0,,,1.0,,,,,,,,,,
11369366,away,Deportivo Alavés,Jon Guridi,jon-guridi,J. Guridi,M,18,179.0,324,M,,788141,EUR,793929600,M,18,18,False,24.0,18.0,2.0,2.0,8.0,9.0,10.0,17.0,,2.0,7.0,,,,,90.0,39.0,7.4,12.0,0.363247,2,,,,8.0,2.0,,,,3.0,2.0,2.0,1.0,,1.0,,1.0,1.0,,0.1103,,2.0,,4.0,1.0,,1.0,,,,,,,1.0,1.0
11369366,away,Deportivo Alavés,Luis Rioja,luis-rioja,L. Rioja,M,11,173.0,860,M,,900433,EUR,750729600,M,11,11,False,20.0,15.0,1.0,1.0,4.0,6.0,11.0,17.0,1.0,5.0,5.0,,,,,89.0,38.0,7.7,10.0,0.126763,6,,,,1.0,1.0,1.0,,,,,,,,1.0,3.0,1.0,2.0,1.0,0.4297,0.1725,3.0,,1.0,3.0,3.0,2.0,1.0,,,,,,,
11369366,away,Deportivo Alavés,Samu Aghehowa,omorodion-samuel,S. Aghehowa,F,9,193.0,14784,M,samuaghehowa9,1503836,EUR,1083715200,F,32,32,False,10.0,7.0,,,1.0,1.0,6.0,9.0,1.0,4.0,4.0,,,,,88.0,27.0,7.0,8.0,0.0589912,4,,Samuel,Aghehowa,8.0,,2.0,1.0,,4.0,1.0,1.0,,2.0,1.0,3.0,,3.0,,0.9581,1.4071,,,1.0,3.0,2.0,,,1.0,2.0,,,,,
11369366,away,Deportivo Alavés,Nahuel Tenaglia,nahuel-tenaglia,N. Tenaglia,D,14,182.0,1025,M,,896073,EUR,824860800,D,14,14,True,3.0,1.0,2.0,1.0,,,1.0,3.0,,1.0,,,,,,13.0,11.0,6.8,2.0,0.00368621,0,,,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
11369366,away,Deportivo Alavés,Kike García,kike-garcia,K. García,F,19,186.0,1005,M,,84972,EUR,627955200,F,15,15,True,2.0,,,,,1.0,,1.0,1.0,2.0,,,,,,10.0,5.0,6.6,3.0,,0,,,,2.0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11369366,away,Deportivo Alavés,Rafa Marín,rafa-marin,R. Marín,D,4,190.0,2354,M,,984623,EUR,1021766400,D,16,16,True,2.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,3.0,,1.0,4.3e-07,0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369366,away,Deportivo Alavés,Xeber Alkain,xeber-alkain,X. Alkain,M,7,174.0,53,M,,1010409,EUR,867283200,F,17,17,True,,,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369366,away,Deportivo Alavés,Abderrahman Rebbach,abderrahman-rebbach,A. Rebbach,M,21,176.0,1315,M,,1082968,EUR,902793600,F,21,21,True,,,,,,,,,,,1.0,,,,,1.0,2.0,,1.0,,1,,,,1.0,,,,,,,,,,1.0,,,,,0.0305,,,,,1.0,,,,,,,,,,
11369366,away,Deportivo Alavés,Jesús Owono,jesus-owono,J. Owono,G,13,183.0,434,M,,990659,EUR,983404800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369366,away,Deportivo Alavés,Nikola Maraš,nikola-maras,N. Maraš,D,19,189.0,116,M,,101156,EUR,819331200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369366,away,Deportivo Alavés,Eneko Ortiz,eneko-ortiz,E. Ortiz,D,3,,13,M,,1120373,EUR,1053907200,M,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,Eneko Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369366,away,Deportivo Alavés,Selu Diallo,selu-diallo,S. Diallo,M,23,187.0,166,M,,1522234,EUR,1064966400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,Selu Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369366,away,Deportivo Alavés,Ianis Hagi,ianis-hagi,I. Hagi,M,14,180.0,7098,M,ianishagi,756344,EUR,909014400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369366,away,Deportivo Alavés,Jon Karrikaburu,jon-karrikaburu,J. Karrikaburu,F,19,183.0,323,M,,1099175,EUR,1032393600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
