match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,player_firstName,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,stat_totalCross,stat_totalContest,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,captain,player_lastName,stat_lastManTackle,stat_totalOffside
14083144,home,Barcelona,Joan García,joan-garcia,J. García,G,13,193.0,111965,M,930267,EUR,988934400,G,13,13,False,39.0,33.0,9.0,3.0,0.0,30.0,30.0,3.0,9.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,90.0,46.0,6.8,6.0,0.00135776,24.944923293776,5.0,12.495,4.41,0.3076,0,0.1807,0.05,0.01,-0.11,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083144,home,Barcelona,Eric García,eric-garcia,E. García,D,24,182.0,56393,M,876214,EUR,978998400,D,24,24,False,35.0,33.0,2.0,1.0,0.0,15.0,16.0,18.0,19.0,,2.0,,,,,,45.0,43.0,6.5,2.0,0.00729521,65.010089425117,10.0,44.73,18.48,,1,,0.07,0.07,-0.13,,ericgm3,1.0,2.0,1.0,1.0,2.0,1.0,0.1538,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,
14083144,home,Barcelona,Pau Cubarsí,pau-cubarsi,P. Cubarsí,D,5,184.0,156448,M,1402913,EUR,1169424000,D,5,5,False,104.0,102.0,2.0,2.0,0.0,58.0,59.0,44.0,45.0,1.0,3.0,,,,,,84.0,112.0,7.6,3.0,0.0227874,424.85586548913,56.0,129.045,12.705,,0,,0.4,0.28,0.16,,PauCubarsí,2.0,2.0,1.0,,1.0,1.0,,,Pau Cubarsí,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14083144,home,Barcelona,Gerard Martín,gerard-martin,G. Martín,D,18,186.0,43738,M,1094827,EUR,1014681600,D,18,18,False,111.0,103.0,10.0,5.0,0.0,63.0,63.0,40.0,48.0,5.0,2.0,,,,,,90.0,128.0,8.0,9.0,0.065965,459.0638779085,60.0,244.965,17.22,,0,,0.54,0.35,-0.09,,gerardmaartin,3.0,10.0,1.0,,5.0,4.0,,,Gerard,3.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,
14083144,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175.0,128076,M,997035,EUR,1066435200,D,3,3,False,59.0,55.0,2.0,1.0,0.0,17.0,18.0,38.0,41.0,3.0,7.0,,,,,,90.0,87.0,7.2,9.0,0.0349214,220.531506197,26.0,85.995,20.475,,0,,-0.03,0.3,-0.15,,AlejandroBalde,3.0,7.0,,,3.0,1.0,,,,,,1.0,1.0,1.0,,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,
14083144,home,Barcelona,Marc Bernal,marc-bernal,M. Bernal,M,22,191.0,55696,M,1526618,EUR,1180137600,M,22,22,False,28.0,27.0,2.0,2.0,0.0,12.0,12.0,15.0,16.0,1.0,1.0,,,,,,45.0,33.0,6.2,2.0,0.00929067,75.169029833591,12.0,5.355,7.875,,1,,0.01,0.08,-0.08,,marc_bernal,5.0,,,,,,0.021,-0.1,,,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,
14083144,home,Barcelona,Marc Casadó,marc-casado,M. Casadó,M,17,172.0,64339,M,1000483,EUR,1063497600,M,17,17,False,75.0,67.0,2.0,1.0,0.0,30.0,33.0,37.0,42.0,1.0,3.0,,,,,,90.0,95.0,6.4,12.0,0.0336,161.05363761404,24.0,7.77,9.135,,1,,-0.2,0.13,-0.24,,marccasado,6.0,5.0,2.0,,2.0,1.0,0.0366,-0.11,,,,1.0,3.0,3.0,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,
14083144,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180.0,1693852,M,1402912,EUR,1184284800,M,10,10,False,55.0,42.0,1.0,,1.0,5.0,5.0,37.0,50.0,,8.0,,,,,,90.0,94.0,8.9,24.0,0.129115,299.46338496731,34.0,114.765,21.315,,7,,0.26,0.95,0.14,,Lamiyamal,8.0,16.0,,4.0,3.0,2.0,0.7041,0.32,,,,,1.0,,1.0,3.0,2.0,15.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5708,1.0,,,,,
14083144,home,Barcelona,Dani Olmo,dani-olmo,D. Olmo,M,20,179.0,191682,M,789071,EUR,894499200,M,20,20,False,51.0,43.0,3.0,,0.0,13.0,15.0,30.0,36.0,1.0,5.0,,,,,,90.0,79.0,9.5,15.0,0.399418,101.32891724076,12.0,33.915,10.815,,3,,0.36,0.46,-0.05,,DaniOlmo,6.0,10.0,1.0,1.0,5.0,4.0,0.9786,0.82,,1.0,,,5.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,2.0,,2.0,1.1468,5.0,1.0,,,,
14083144,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176.0,878494,M,831005,EUR,850521600,M,11,11,False,25.0,19.0,1.0,1.0,1.0,4.0,4.0,15.0,21.0,,2.0,,,,,,60.0,40.0,7.3,9.0,0.825296,90.585269383792,9.0,48.405,16.695,,3,,0.6,0.16,-0.12,,Raphinha,3.0,2.0,1.0,,,,0.1699,-0.26,,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,0.1029,4.0,1.0,True,,,
