match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,captain,stat_errorLeadToAShot,stat_accurateCross,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_clearanceOffLine,player_sofascoreId
12825259,home,Al-Taawoun,Awn Al Saluli,awn-al-saluli,A. A. Saluli,D,93,194.0,64,M,881830,EUR,904694400,D,93,93,True,4.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,,,,30.0,6.0,6.3,2.0,0,,2.0,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,
12825259,home,Al-Taawoun,Ahmed Bahusayn,ahmed-bahusayn,A. Bahusayn,M,29,170.0,41,M,1113791,EUR,981676800,M,29,29,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,Ahmed Bahusayn,,,,,,,,,,
12825259,home,Al-Taawoun,Abdulquddus Atiah,abdulquddus-atiah,A. Atiah,G,13,183.0,100,M,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825259,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170.0,23,M,1521216,EUR,956534400,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,
12825259,home,Al-Taawoun,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800,M,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825259,home,Al-Taawoun,Abdulfattah Adam Mohammed,abdulfattah-adam-mohammed,A. A. Mohammed,F,77,180.0,85,M,952442,EUR,788918400,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825259,home,Al-Taawoun,Mateus Castro,mateus-castro,Mateus Castro,F,10,167.0,280,M,815630,EUR,779241600,F,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825259,home,Al-Taawoun,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825259,away,Al-Ettifaq,Marek Rodák,marek-rodak,M. Rodák,G,1,188.0,518,M,358694,EUR,850435200,G,1,1,False,21.0,17.0,6.0,3.0,0.0,15.0,16.0,2.0,5.0,5.0,,3.0,4.0,90.0,31.0,7.3,4.0,0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,
12825259,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,D,29,29,False,1.0,1.0,1.0,1.0,0.0,,,2.0,3.0,,,,,13.0,4.0,6.7,2.0,0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,Mohammed Abdulrahman,,,,1.0,,,,,,
12825259,away,Al-Ettifaq,Abdulbaset Hindi,abdulbaset-hindi,A. Hindi,D,37,181.0,80,M,949218,EUR,854841600,D,25,25,False,79.0,71.0,6.0,4.0,0.0,30.0,32.0,42.0,48.0,5.0,,,,90.0,90.0,7.5,8.0,0,1.0,5.0,6.0,2.0,,2.0,2.0,1.0,,,,1.0,3.0,2.0,,,2.0,3.0,1.0,,2.0,,,,,,1.0,,,,,,
12825259,away,Al-Ettifaq,Abdullah Madu,abdullah-madu,A. Madu,D,3,186.0,189,M,794347,EUR,742694400,D,3,3,False,63.0,57.0,3.0,2.0,0.0,35.0,38.0,22.0,26.0,1.0,,,,90.0,72.0,7.2,8.0,2,1.0,3.0,5.0,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,3.0,1.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,
12825259,away,Al-Ettifaq,Madallah Al-Olayan,madallah-al-olayan,M. Al-Olayan,D,33,170.0,81,M,818813,EUR,777772800,D,33,33,False,28.0,26.0,3.0,2.0,0.0,13.0,14.0,14.0,16.0,,,,,67.0,51.0,7.2,6.0,1,2.0,4.0,8.0,3.0,,1.0,1.0,,,,1.0,2.0,5.0,3.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,
12825259,away,Al-Ettifaq,Seko Fofana,seko-fofana,S. Fofana,M,42,184.0,12170,M,191188,EUR,799804800,M,75,75,False,52.0,51.0,3.0,3.0,0.0,18.0,18.0,35.0,40.0,3.0,,,,90.0,64.0,6.9,7.0,2,6.0,4.0,2.0,2.0,,,,,,,,,,,2.0,2.0,1.0,2.0,,1.0,1.0,,,,,,2.0,,,,1.0,,sekofofana
12825259,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,M,8,8,False,37.0,35.0,2.0,1.0,0.0,20.0,20.0,15.0,17.0,2.0,,,,66.0,41.0,6.8,2.0,0,,,2.0,,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,True,,,,,,,,gwijnaldum
12825259,away,Al-Ettifaq,Álvaro Medrán,alvaro-medran,Á. Medrán,M,10,176.0,321,M,537018,EUR,763689600,M,10,10,False,49.0,45.0,4.0,3.0,0.0,11.0,11.0,36.0,46.0,5.0,,,,86.0,68.0,7.3,14.0,2,8.0,5.0,3.0,2.0,1.0,2.0,,,,1.0,,,1.0,1.0,1.0,2.0,,4.0,,1.0,,,,,,,2.0,,,,,,
12825259,away,Al-Ettifaq,Karl Toko Ekambi,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,842931,EUR,716428800,F,7,7,False,19.0,17.0,,,0.0,5.0,5.0,12.0,15.0,2.0,,,,90.0,32.0,6.1,8.0,3,1.0,3.0,3.0,,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,1.0,,karltokoekambi
12825259,away,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,12.0,10.0,1.0,1.0,0.0,4.0,4.0,6.0,8.0,,,,,90.0,20.0,7.4,4.0,3,,4.0,2.0,,,1.0,,,,1.0,,,,,1.0,,1.0,,2.0,2.0,2.0,,,,,,,1.0,,,,,
12825259,away,Al-Ettifaq,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185.0,510,M,1101759,EUR,1043107200,F,21,21,False,14.0,10.0,,,0.0,3.0,4.0,7.0,14.0,6.0,,,,90.0,41.0,7.7,16.0,2,4.0,4.0,12.0,,2.0,3.0,2.0,1.0,,1.0,,,5.0,3.0,5.0,3.0,,1.0,2.0,1.0,1.0,,Abdullah Radif,,,,,,,,,,
12825259,away,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,True,60.0,53.0,5.0,2.0,1.0,18.0,23.0,37.0,45.0,5.0,,,,77.0,79.0,7.1,13.0,0,8.0,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,
12825259,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,F,14,14,True,20.0,20.0,3.0,3.0,0.0,5.0,5.0,15.0,17.0,,,,,24.0,26.0,7.1,2.0,0,2.0,,2.0,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,
12825259,away,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,11,11,True,17.0,16.0,,,0.0,1.0,1.0,15.0,19.0,,,,,23.0,29.0,7.0,7.0,1,3.0,1.0,2.0,,,3.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
12825259,away,Al-Ettifaq,Abdulaziz Al-Aliwa,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182.0,344,M,1067777,EUR,1076457600,F,46,46,True,7.0,7.0,,,0.0,,,7.0,8.0,,,,,12.0,9.0,6.4,2.0,0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825259,away,Al-Ettifaq,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825259,away,Al-Ettifaq,Meshal Ali Khayrallah,meshal-ali-khayrallah,M. A. Khayrallah,D,87,177.0,40,M,1156413,EUR,986947200,D,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Meshal Ali Khayrallah,,,,,,,,,,
12825259,away,Al-Ettifaq,Abdullah Al Bishi,abdullah-al-bishi,A. A. Bishi,D,,,1,,1935093,EUR,1167436800,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Abdullah Al Bishi,,,,,,,,,,
12825259,away,Al-Ettifaq,Majed Dawran,majed-dawran,M. Dawran,M,11,184.0,39,M,1547401,EUR,1060992000,M,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Majed Dawran,,,,,,,,,,
12825259,away,Al-Ettifaq,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,818840,EUR,781833600,M,88,88,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
