match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_accurateLongBalls,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_challengeLost,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,stat_goodHighClaim,stat_punches
13473342,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,F,8,8,False,,26.0,17.0,2.0,0.0,5.0,5.0,21.0,1.0,3.0,,,,,90.0,33.0,6.8,11.0,0.124582,3,,12.0,1.0,,1.0,3.0,2.0,3.0,,1.0,,,,1.0,,,0.2171,1.0,1.0,,,,,2.0,,0.282,,,,,,1.0,,
13473342,home,Red Bull Bragantino,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,True,,8.0,7.0,1.0,1.0,1.0,1.0,7.0,,2.0,,,,,26.0,16.0,7.2,3.0,0.0566489,2,,6.0,1.0,,2.0,,2.0,3.0,,1.0,1.0,,1.0,,1.0,,0.0648,1.0,1.0,,,1.0,,1.0,1.0,0.0104,,,,Lucas Barbosa,,,,
13473342,home,Red Bull Bragantino,Eric Ramires,eric-ramires,E. Ramires,M,7,172,386,M,950545,EUR,965865600,M,7,7,True,,20.0,18.0,1.0,0.0,2.0,4.0,16.0,,3.0,,,,,23.0,25.0,7.5,3.0,0.0262183,1,,16.0,,,,,1.0,2.0,,,,,,,,,0.2345,,1.0,,1.0,2.0,1.0,1.0,1.0,0.8203,,1.0,,,,,,
13473342,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,F,30,30,True,,12.0,10.0,,0.0,1.0,1.0,11.0,,2.0,,,,,23.0,24.0,6.7,9.0,0.0688315,1,,9.0,3.0,1.0,,,5.0,3.0,,6.0,2.0,,,,1.0,1.0,0.0212,1.0,,,,,1.0,1.0,1.0,0.0411,,,,Henry Mosquera,,,,
13473342,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,M,22,22,True,,11.0,9.0,3.0,0.0,3.0,4.0,7.0,,,,,,,15.0,17.0,6.6,8.0,0.0304035,0,,6.0,5.0,,1.0,,2.0,,,,,,,,,,,,2.0,,,,2.0,,1.0,,,,,,,,,
13473342,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,home,Red Bull Bragantino,Eduardo Santos,eduardo-santos,Eduardo,D,3,196,161,M,925189,EUR,880675200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,home,Red Bull Bragantino,Douglas Mendes,douglas-mendes,D. Mendes,D,39,189,257,M,1134472,EUR,1087084800,D,39,39,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Douglas Mendes,,,,
13473342,home,Red Bull Bragantino,Fabinho,fabinho,Fabinho,M,5,178,1291,M,1117513,EUR,1018310400,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,home,Red Bull Bragantino,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183,1815,M,979861,EUR,934588800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,home,Red Bull Bragantino,Athyrson,athyrson,Athyrson,F,59,182,55,M,1517147,EUR,1073347200,F,59,59,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Athyrson,,,,
13473342,away,Ceará,Bruno Ferreira,bruno-ferreira,B. Ferreira,G,94,197,350,M,1066241,EUR,763776000,G,94,94,False,,45.0,17.0,40.0,0.0,9.0,11.0,34.0,1.0,14.0,4.0,5.0,,,90.0,59.0,7.2,28.0,0.00410065,0,-0.0152,8.0,,,,,,1.0,,,,,,,,,,,12.0,,,1.0,,,,,,,,Bruno Ferreira,Ventura Diniz,,2.0,1.0
13473342,away,Ceará,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,374,M,1130513,EUR,952992000,D,70,70,False,,21.0,19.0,2.0,0.0,11.0,12.0,9.0,3.0,7.0,,,,,90.0,48.0,6.8,8.0,0.0142425,2,,8.0,,,3.0,1.0,8.0,6.0,1.0,1.0,1.0,,1.0,,3.0,3.0,0.0262,,1.0,,3.0,1.0,3.0,1.0,3.0,0.0821,1.0,,,,,,,
13473342,away,Ceará,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,3,3,False,True,25.0,20.0,7.0,0.0,14.0,16.0,9.0,9.0,1.0,,,,,90.0,39.0,7.5,6.0,0.00414855,1,,6.0,1.0,,1.0,3.0,1.0,4.0,,,,,,,1.0,1.0,0.0647,,4.0,1.0,,,,1.0,,0.2477,,1.0,,,,,,
13473342,away,Ceará,Willian Machado,willian-machado,W. Machado,D,23,185,452,M,925871,EUR,847843200,D,23,23,False,,27.0,23.0,4.0,0.0,17.0,18.0,9.0,13.0,,,,,,90.0,43.0,6.8,4.0,0.00107327,1,,6.0,,,,5.0,,5.0,,,,,,1.0,,,0.012,,1.0,,,,,,,,,,,,,,,
13473342,away,Ceará,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,False,,38.0,28.0,2.0,0.0,15.0,18.0,20.0,3.0,4.0,,,,,90.0,63.0,6.7,17.0,0.0549366,0,,13.0,5.0,2.0,1.0,,6.0,,1.0,,,,,,,,,2.0,,1.0,,,2.0,,2.0,,2.0,,,,,,,
13473342,away,Ceará,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,False,,20.0,14.0,3.0,0.0,4.0,5.0,15.0,1.0,2.0,,,,,75.0,31.0,6.9,9.0,0.0163073,0,,10.0,,,,,5.0,4.0,2.0,,,1.0,,,4.0,2.0,,2.0,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,
13473342,away,Ceará,Dieguinho,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,,27.0,24.0,4.0,1.0,16.0,17.0,10.0,2.0,6.0,,,,,81.0,46.0,8.2,3.0,0.341786,1,,8.0,,,,2.0,,10.0,,2.0,2.0,1.0,1.0,,2.0,1.0,0.018,1.0,2.0,,5.0,4.0,,,,,,,,,,,,
13473342,away,Ceará,Antonio Galeano,antonio-galeano,Galeano,M,27,169,1101,M,883207,EUR,953683200,M,27,27,False,,19.0,13.0,2.0,0.0,7.0,10.0,9.0,2.0,8.0,,,,,74.0,37.0,6.8,13.0,0.00453893,1,,6.0,,,,2.0,7.0,5.0,2.0,2.0,,,,,,,0.0843,,,1.0,1.0,3.0,,1.0,3.0,0.1732,3.0,,,,,,,
13473342,away,Ceará,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,False,,26.0,20.0,3.0,1.0,6.0,6.0,20.0,,4.0,,,,,63.0,56.0,7.0,17.0,0.098351,1,,14.0,2.0,1.0,,,10.0,4.0,5.0,5.0,2.0,,1.0,,2.0,2.0,0.0273,1.0,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,
13473342,away,Ceará,Fernandinho,fernandinho,Fernandinho,M,11,174,370,M,871219,EUR,869270400,M,77,77,False,,14.0,10.0,,0.0,3.0,3.0,11.0,,2.0,,,,,63.0,23.0,7.0,6.0,0.03312,2,,7.0,,,1.0,2.0,2.0,4.0,,2.0,1.0,,1.0,,1.0,1.0,0.0356,1.0,,,1.0,,,1.0,1.0,0.0092,,,1.0,,,,,
13473342,away,Ceará,Pedro Raul,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,,20.0,13.0,,0.0,3.0,4.0,16.0,,2.0,,,,,90.0,29.0,7.1,11.0,0.0077269,3,,10.0,,,4.0,4.0,9.0,6.0,1.0,,,,1.0,,,,0.5511,1.0,,,,2.0,3.0,2.0,3.0,0.6286,1.0,1.0,,,,1.0,,
13473342,away,Ceará,Lourenço,lourenco,Lourenço,M,97,169,376,M,879871,EUR,873590400,M,97,97,True,,10.0,7.0,3.0,0.0,3.0,3.0,7.0,2.0,3.0,,,,,27.0,17.0,6.7,5.0,0.00120863,1,,4.0,1.0,,,,,1.0,,,,,1.0,,,,0.0189,,1.0,1.0,,1.0,,,1.0,,,,,,,,,
13473342,away,Ceará,Aylon,aylon,Aylon,F,11,180,434,M,364528,EUR,702604800,F,11,11,True,,13.0,8.0,,0.0,1.0,1.0,12.0,1.0,1.0,,,,,27.0,19.0,6.5,6.0,0.00500966,0,,7.0,,,3.0,1.0,6.0,2.0,,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,
13473342,away,Ceará,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,True,,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,,,,,,16.0,9.0,6.5,3.0,0.00135872,0,,1.0,,,,,2.0,3.0,,1.0,,,,,3.0,2.0,,,,,,,,,,,1.0,,,,,,,
13473342,away,Ceará,Rômulo,romulo,Rômulo,M,10,176,1438,M,1105078,EUR,1002412800,M,19,19,True,,8.0,6.0,1.0,0.0,2.0,2.0,6.0,1.0,1.0,,,,,15.0,12.0,6.4,5.0,0.00397732,0,,4.0,,,3.0,,3.0,,,,,,,,,,,,1.0,,,,,,3.0,,,,,Rômulo,,,,
13473342,away,Ceará,Lucas Lima,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,,2.0,2.0,,0.0,2.0,2.0,,,1.0,,,,,9.0,3.0,6.4,,2.37e-05,0,,,,,,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
13473342,away,Ceará,Fernando Miguel,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,away,Ceará,Éder,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,away,Ceará,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,away,Ceará,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marcos Victor,,,,
13473342,away,Ceará,Alejandro Martínez,silvio-martinez,A. Martínez,M,14,170,184,M,1110829,EUR,861148800,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silvio Alejandro Martínez,,,,
13473342,away,Ceará,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473342,away,Ceará,Guilherme Luiz,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,1631434,EUR,1114387200,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guilherme Luiz,,,,
