match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_unsuccessfulTouch,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_outfielderBlock,stat_totalOffside,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateCross,player_sofascoreId,stat_errorLeadToAShot,stat_hitWoodwork
11369321,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,27.0,15.0,16.0,4.0,13.0,17.0,2.0,10.0,1.0,8.0,1.0,4.0,5.0,1.0,1.0,1.0,90.0,40.0,7.4,13.0,0.0,0.0,0.00178985,0,0.2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369321,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,30.0,24.0,4.0,2.0,11.0,13.0,13.0,18.0,2.0,7.0,,,,,,,90.0,47.0,7.6,8.0,0.0931,0.1636,0.0170192,1,,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,
11369321,home,Rayo Vallecano,Aridane Hernández,,,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,False,25.0,22.0,7.0,5.0,18.0,19.0,4.0,6.0,6.0,3.0,,,,,,,90.0,32.0,6.7,4.0,0.0,0.0,0.00205241,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369321,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,40.0,32.0,13.0,7.0,20.0,22.0,12.0,19.0,5.0,2.0,,,,,,,90.0,52.0,6.8,11.0,0.0,0.0,0.00580544,0,,1.0,2.0,4.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,
11369321,home,Rayo Vallecano,Alfonso Espino,,,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,12,12,False,39.0,32.0,6.0,5.0,16.0,18.0,16.0,21.0,,7.0,,,,,,,90.0,67.0,6.8,18.0,0.0,0.0,0.0470068,0,,,,6.0,8.0,2.0,2.0,1.0,,2.0,3.0,3.0,3.0,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,
11369321,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,28.0,26.0,7.0,6.0,12.0,12.0,14.0,17.0,1.0,5.0,,,,,,,70.0,36.0,7.4,3.0,0.026,0.0,0.0249452,1,,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,2.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
11369321,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,35.0,31.0,4.0,3.0,10.0,12.0,21.0,23.0,1.0,4.0,,,,,,,90.0,44.0,6.8,5.0,0.0,0.0,0.0159823,0,,,1.0,4.0,3.0,2.0,,,,2.0,2.0,,1.0,1.0,,,,1.0,,,,True,1.0,,,,,,,,
11369321,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,17.0,10.0,3.0,1.0,2.0,2.0,8.0,15.0,1.0,3.0,,,,,,,60.0,24.0,6.4,10.0,0.0106,0.163,0.0274968,1,,,1.0,5.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,3.0,,,,,,,1.0,,,,,,,
11369321,home,Rayo Vallecano,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,False,16.0,11.0,3.0,2.0,3.0,5.0,8.0,11.0,1.0,3.0,,,,,,,70.0,33.0,6.8,12.0,0.5531,0.312,0.213753,1,,,4.0,18.0,5.0,1.0,4.0,1.0,1.0,,1.0,1.0,3.0,7.0,1.0,,3.0,,,,,,,,1.0,,,,,,
11369321,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,20.0,14.0,5.0,2.0,2.0,3.0,12.0,19.0,1.0,5.0,,,,,,,88.0,37.0,6.8,13.0,0.2071,0.6303,0.237375,2,,2.0,,5.0,3.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,4.0,,,1.0,,,2.0,,1.0,,,,,
