match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalOffside,stat_possessionLostCtrl,captain,stat_interceptionWon,stat_dispossessed,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_keyPass,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyConceded,stat_errorLeadToAShot,stat_goalAssist
10390087,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,False,26.0,26.0,1.0,1.0,26.0,26.0,1.0,1.0,6.0,1.0,1.0,2.0,90.0,33.0,6.7,0.0,0.0,5.111e-05,0,-0.4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,SergioRamos,10710,EUR,512524800,D,4,4,False,82.0,79.0,10.0,8.0,61.0,61.0,1.0,4.0,4.0,1.0,,,90.0,91.0,6.9,0.0,0.0,0.00798494,0,,18.0,22.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,False,91.0,89.0,1.0,1.0,72.0,74.0,,3.0,6.0,1.0,,,87.0,100.0,7.1,0.0,0.0,0.0104071,0,,17.0,17.0,,1.0,1.0,,,,,2.0,2.0,,,3.0,True,3.0,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Presnel Kimpembe,presnel-kimpembe,P. Kimpembe,D,3,183,7212,M,kimpembe3,352916,EUR,808272000,D,3,3,False,78.0,74.0,1.0,1.0,49.0,52.0,3.0,5.0,7.0,1.0,,,90.0,94.0,6.3,0.0,0.0,0.0195268,0,,25.0,26.0,,1.0,7.0,1.0,,,2.0,1.0,1.0,2.0,,9.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,M,2,2,False,49.0,46.0,1.0,,22.0,24.0,,3.0,5.0,1.0,,,90.0,64.0,7.5,0.0591,0.0,0.562808,1,,26.0,27.0,2.0,1.0,4.0,2.0,,,,2.0,1.0,1.0,,5.0,,,,2.0,2.0,1.0,1.0,1.0,5.0,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Renato Sanches,renato-sanches,R. Sanches,M,8,176,9189,M,renatosanches,318967,EUR,871862400,M,18,18,False,44.0,44.0,,,20.0,20.0,1.0,1.0,5.0,,,,63.0,47.0,6.5,0.0699,0.0,0.0251996,1,,24.0,24.0,,,4.0,1.0,,,,,,3.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Marco Verratti,marco-verratti,M. Verratti,M,6,165,6337,M,marcoverratti,126691,EUR,720921600,M,6,6,False,116.0,106.0,4.0,1.0,62.0,62.0,2.0,10.0,10.0,3.0,,,90.0,140.0,7.1,0.0,0.0,0.0548657,0,,44.0,54.0,,1.0,6.0,1.0,,,,5.0,4.0,1.0,,17.0,,1.0,4.0,3.0,,,,,1.0,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Nuno Mendes,nuno-mendes,N. Mendes,D,25,180,37370,M,nunomendes_5,989768,EUR,1024444800,M,25,25,False,40.0,36.0,2.0,2.0,15.0,16.0,2.0,6.0,6.0,,,,90.0,58.0,7.1,0.0,0.0,0.356151,0,,21.0,24.0,,,5.0,,6.0,3.0,1.0,1.0,1.0,2.0,,9.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Lionel Messi,lionel-messi,L. Messi,F,10,169,2023630,M,LM10,12994,EUR,551491200,F,30,30,False,50.0,43.0,2.0,1.0,9.0,9.0,,8.0,1.0,2.0,,,87.0,70.0,7.2,0.0709,0.0,0.229079,2,,34.0,43.0,2.0,,6.0,,6.0,4.0,,2.0,1.0,,,15.0,,,4.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Neymar,neymar,Neymar,F,10,175,1000788,M,Neymar,124712,EUR,697248000,F,10,10,False,64.0,46.0,3.0,2.0,15.0,18.0,,6.0,3.0,4.0,,,90.0,94.0,6.9,1.2509,1.4413,0.29896,4,,33.0,48.0,2.0,,7.0,1.0,5.0,2.0,,,,2.0,1.0,26.0,,,1.0,3.0,2.0,,1.0,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,
10390087,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,False,29.0,25.0,,,6.0,6.0,2.0,6.0,1.0,,,,90.0,59.0,6.5,1.1888,0.3089,0.0407137,9,,20.0,26.0,3.0,,10.0,1.0,8.0,4.0,,,,,1.0,18.0,,,5.0,3.0,1.0,,5.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,M,15,15,True,19.0,19.0,,,10.0,10.0,,,1.0,,,,27.0,21.0,6.7,0.0559,0.0,0.0104977,1,,9.0,9.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,,780014,EUR,878342400,D,26,26,True,4.0,3.0,,,2.0,2.0,1.0,3.0,1.0,,,,10.0,7.0,6.9,0.0,0.0,5.33e-05,0,,1.0,2.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Pablo Sarabia,pablo-sarabia,P. Sarabia,M,7,176,2486,M,,138573,EUR,705542400,M,19,19,True,1.0,1.0,,,,,,1.0,,1.0,,,10.0,2.0,6.6,0.0,0.0,0.00010769,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Juan Bernat,juan-bernat,J. Bernat,D,,170,1161,M,,96368,EUR,730944000,D,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Abdou Diallo,abdou-diallo,A. Diallo,D,37,188,2789,M,,280435,EUR,831168000,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,LeoParedes,255389,EUR,772848000,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390087,home,Paris Saint-Germain,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,44,44,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hugo Ekitiké,,,,,,,,,
10390087,away,AS Monaco,Alexander Nübel,alexander-nubel,A. Nübel,G,33,193,2042,M,,584722,EUR,844041600,G,16,16,False,24.0,14.0,14.0,5.0,11.0,13.0,,,6.0,,,4.0,90.0,32.0,7.1,0.0,0.0,0.0008595,0,0.7502,3.0,11.0,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,,,
10390087,away,AS Monaco,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,,579576,EUR,735782400,D,26,26,False,29.0,23.0,3.0,1.0,16.0,17.0,,6.0,7.0,1.0,,,90.0,48.0,6.5,0.0,0.0,0.0226788,0,,7.0,12.0,,1.0,6.0,4.0,,,1.0,5.0,2.0,,,10.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10390087,away,AS Monaco,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,6,6,False,31.0,25.0,7.0,3.0,17.0,18.0,1.0,3.0,5.0,,,,90.0,42.0,6.8,0.0,0.0,0.00677656,0,,8.0,13.0,,1.0,5.0,1.0,,,,2.0,2.0,2.0,,7.0,,5.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,
10390087,away,AS Monaco,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,,339909,EUR,768182400,D,3,3,False,18.0,14.0,3.0,,10.0,12.0,,4.0,3.0,,,,90.0,29.0,6.5,0.0,0.0,0.00146743,0,,4.0,6.0,,2.0,6.0,1.0,,,2.0,4.0,4.0,3.0,,5.0,,2.0,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,
10390087,away,AS Monaco,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,False,32.0,28.0,4.0,2.0,21.0,23.0,1.0,3.0,7.0,,,,90.0,44.0,6.8,0.0,0.0,0.00703925,0,,7.0,9.0,,1.0,2.0,,,,7.0,2.0,2.0,2.0,,4.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,
10390087,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3679,M,,845170,EUR,870307200,D,12,12,False,38.0,32.0,2.0,,17.0,20.0,,3.0,3.0,2.0,,,90.0,54.0,6.8,0.1047,0.1751,0.0135806,1,,15.0,22.0,4.0,,1.0,,1.0,,1.0,1.0,1.0,,,12.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10390087,away,AS Monaco,Youssouf Fofana,youssouf-fofana,Y. Fofana,M,19,185,6182,M,YFofana19_,945062,EUR,915926400,M,19,19,False,35.0,30.0,3.0,2.0,13.0,16.0,,5.0,2.0,1.0,,,90.0,49.0,7.7,0.045,0.0556,0.188357,1,,17.0,19.0,,1.0,4.0,1.0,2.0,2.0,,2.0,,2.0,,6.0,,4.0,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
10390087,away,AS Monaco,Aleksandr Golovin,aleksandr-golovin,A. Golovin,M,10,180,8439,M,alex_golovin17,318963,EUR,833414400,M,17,17,False,21.0,16.0,2.0,1.0,4.0,4.0,,3.0,2.0,,,,64.0,30.0,7.0,0.0,0.0,0.434911,0,,13.0,19.0,2.0,1.0,3.0,,1.0,1.0,,2.0,1.0,,,10.0,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0
10390087,away,AS Monaco,Mohamed Camara,camara-mohamed,M. Camara,M,4,175,3786,M,camara_mohamed6,1008849,EUR,947116800,M,4,4,False,31.0,27.0,4.0,3.0,10.0,12.0,,10.0,7.0,4.0,,,74.0,47.0,6.4,0.0,0.0,0.0688017,0,,17.0,19.0,,,12.0,5.0,1.0,1.0,,5.0,2.0,4.0,,9.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,
10390087,away,AS Monaco,Kevin Volland,kevin-volland,K. Volland,F,31,179,1036,M,,117373,EUR,712454400,F,31,31,False,7.0,5.0,,,3.0,4.0,,4.0,2.0,2.0,,,25.0,15.0,7.6,0.123,0.2748,0.194684,1,,2.0,3.0,,1.0,1.0,,,,,2.0,,,,3.0,,,,1.0,,,,,,,,1.0,1.0,,Kevin,Volland,,,,,,,,
10390087,away,AS Monaco,Wissam Ben Yedder,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,wisbenyedder,119192,EUR,650419200,F,10,10,False,34.0,29.0,2.0,1.0,12.0,13.0,1.0,3.0,4.0,,,,90.0,47.0,6.0,0.9236,0.0,0.0791022,1,,17.0,22.0,1.0,,7.0,1.0,6.0,1.0,,1.0,,,,13.0,True,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
10390087,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,,1130939,EUR,1014595200,M,21,21,True,17.0,13.0,,,3.0,5.0,1.0,4.0,3.0,,,,39.0,25.0,6.8,0.0,0.0,0.0202847,0,,10.0,13.0,1.0,,2.0,,2.0,1.0,,2.0,1.0,1.0,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10390087,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8866,M,Minamino,155818,EUR,790214400,M,18,18,True,5.0,3.0,,,1.0,2.0,1.0,3.0,2.0,1.0,,,26.0,12.0,6.6,0.0,0.0,0.00078216,0,,2.0,3.0,,1.0,2.0,,,,,1.0,,1.0,1.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
10390087,away,AS Monaco,Breel Embolo,breel-embolo,B. Embolo,F,7,185,4494,M,breelembolo97,352296,EUR,855878400,F,36,36,True,7.0,3.0,,,2.0,2.0,,,2.0,,,,26.0,8.0,6.3,0.0,0.0,0.00129689,0,,1.0,5.0,,4.0,6.0,1.0,,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
