match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_firstName,player_lastName,stat_aerialLost,stat_errorLeadToAShot,stat_fouls,captain,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_wonContest,stat_shotOffTarget,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_punches
15294982,home,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190.0,290,M,837072,EUR,940464000,G,22,22,False,45.0,31.0,27.0,13.0,0.0,20.0,21.0,11.0,24.0,15.0,5.0,7.0,90.0,59.0,8.9,14.0,0.0172611,53.311205538975,10.0,42.798368823549,0.0,1.2186,1.0,0,0.7344,0.13,0.02,-0.17,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180.0,197,M,842536,EUR,891820800,D,2,2,False,16.0,12.0,1.0,,0.0,9.0,10.0,3.0,6.0,5.0,,,77.0,34.0,6.1,7.0,0.00249011,90.403302795429,8.0,14.453358584822,1.0,,,0,,-0.08,0.04,-0.39,,1.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,24.225367337677,27.166702044967,,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Giovanni van Zwam,giovanni-van-zwam,G. v. Zwam,D,25,185.0,62,M,1119473,EUR,1073001600,D,25,25,False,23.0,20.0,5.0,2.0,0.0,14.0,14.0,6.0,9.0,,,,45.0,27.0,6.9,4.0,0.00224273,39.430820115907,9.0,-7.8761500499857,0.0,,,0,,0.06,0.0,0.38,,,1.0,2.0,1.0,,,,2.0,1.0,,,1.0,,,,Giovanni van Zwam,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,54.0,49.0,12.0,10.0,0.0,36.0,37.0,13.0,17.0,6.0,,,90.0,66.0,6.7,6.0,0.0166358,98.923154012662,16.0,32.703369424253,0.0,,,0,,0.06,0.23,-0.32,,,2.0,2.0,3.0,,1.0,5.0,1.0,2.0,,,,1.0,,,,,,,1.0,True,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Julius Dirksen,julius-dirksen,J. Dirksen,D,26,185.0,74,M,1001943,EUR,1044144000,D,26,26,False,24.0,21.0,3.0,2.0,0.0,7.0,8.0,14.0,16.0,1.0,,,55.0,37.0,8.2,6.0,0.0384494,61.464610977012,3.0,59.604381479168,2.0,,1.0,1,,0.28,0.02,0.32,,1.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,,1.0,,,,33.941745970147,56.615964877326,,,,,1.0,,1.0,1.0,1.0,0.0631,0.5182,0.51,,,,,,,,,
15294982,home,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,201,M,891795,EUR,931046400,M,21,21,False,43.0,38.0,8.0,5.0,0.0,26.0,29.0,12.0,14.0,3.0,,,90.0,54.0,6.9,5.0,0.00987154,158.9105063806,19.0,71.120453666698,1.0,,,0,,-0.08,0.19,-0.09,,,1.0,3.0,5.0,2.0,1.0,2.0,,4.0,2.0,1.0,,1.0,17.009519272179,25.383692107335,,,1.0,,,,,,,,,,1.0,,,,,,,,
15294982,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,123,M,932555,EUR,952041600,M,8,8,False,32.0,27.0,4.0,2.0,0.0,16.0,18.0,11.0,14.0,3.0,,,77.0,40.0,6.5,7.0,0.00833893,53.880186788438,8.0,-3.9233502578025,0.0,,,0,,0.06,-0.36,0.14,,,1.0,2.0,1.0,,,4.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Jaden Slory,slory-jaden,J. Slory,M,19,175.0,403,M,1218004,EUR,1115596800,M,19,19,False,11.0,8.0,1.0,,0.0,4.0,4.0,4.0,7.0,1.0,,,64.0,21.0,6.3,9.0,0.00784182,64.146053176423,7.0,28.719222904443,2.0,,,1,,-0.08,0.16,-0.09,,2.0,,2.0,1.0,1.0,,1.0,,,,,4.0,1.0,24.939033326211,38.863530299051,,,1.0,,,,,,,0.0316,,-0.15,,1.0,,,,,,,
15294982,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173.0,868,M,1029724,EUR,1069027200,M,7,7,False,49.0,42.0,9.0,6.0,1.0,19.0,21.0,23.0,28.0,6.0,,,90.0,69.0,8.0,12.0,0.270519,310.10161699594,29.0,119.28833331606,4.0,,3.0,3,,0.48,0.3,-0.05,,7.0,,2.0,7.0,,,,1.0,,4.0,4.0,1.0,3.0,33.209902894905,102.78954608777,,,1.0,,1.0,,,2.0,,0.1597,0.0704,-0.36,,,3.0,2.0,1.0,,,,
15294982,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183.0,162,M,964766,EUR,1023148800,M,23,23,False,13.0,11.0,,,0.0,5.0,5.0,6.0,8.0,5.0,,,90.0,53.0,6.3,22.0,0.0198453,280.57120670358,25.0,136.81664962544,7.0,,1.0,0,,-0.14,0.31,-0.12,,11.0,,9.0,7.0,1.0,3.0,3.0,,,,,5.0,5.0,20.467225140346,138.82760216906,,,1.0,,3.0,,3.0,,,,,,2.0,,2.0,1.0,,,,,
15294982,home,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185.0,433,M,841420,EUR,821577600,F,16,16,False,19.0,12.0,3.0,1.0,0.0,5.0,6.0,7.0,13.0,1.0,,,90.0,27.0,6.7,12.0,0.0752953,73.264110301173,7.0,33.610025196722,2.0,,1.0,2,,0.01,0.43,-0.02,,3.0,1.0,1.0,1.0,,,,,,,,3.0,,16.05515893961,28.94451367868,,,1.0,,,,,1.0,,0.0849,0.117,-0.32,,1.0,1.0,,,1.0,,,
15294982,home,Go Ahead Eagles,Søren Tengstedt,soren-tengstedt,S. Tengstedt,M,10,187.0,88,M,987647,EUR,962323200,M,10,10,True,15.0,12.0,1.0,,0.0,3.0,4.0,9.0,11.0,3.0,,,45.0,30.0,6.6,8.0,0.0513723,112.81231136878,9.0,51.830068542523,2.0,,3.0,2,,0.1,0.25,-0.19,,,1.0,3.0,6.0,,5.0,,,1.0,,,2.0,2.0,20.686378722062,68.91371024336,,,1.0,,,,,,,0.1925,,-0.33,3.0,1.0,,,1.0,,1.0,,
15294982,home,Go Ahead Eagles,Oskar Siira Sivertsen,oskar-siira-sivertsen,O. S. Sivertsen,M,11,177.0,192,M,1022552,EUR,1076803200,F,11,11,True,13.0,11.0,,,0.0,7.0,9.0,4.0,4.0,2.0,,,35.0,21.0,6.7,4.0,0.0287809,42.396139297669,5.0,27.073969613828,0.0,,,0,,0.05,0.05,-0.08,,1.0,,3.0,4.0,1.0,5.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,4.0,,1.0,,,,,,
15294982,home,Go Ahead Eagles,Stefán Ingi Sigurðarson,stefan-ingi-sigurdarson,S. I. Sigurðarson,F,9,191.0,282,M,907517,EUR,980553600,F,9,9,True,6.0,3.0,,,0.0,1.0,1.0,2.0,5.0,1.0,,,26.0,10.0,6.5,4.0,0.00242525,7.4501950307036,2.0,5.8266634643993,0.0,,,3,,-0.03,0.1,-0.01,,,2.0,1.0,2.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,0.3891,0.1849,0.02,,1.0,,,1.0,,2.0,,
15294982,home,Go Ahead Eagles,Eus Waayers,eus-waayers,E. Waayers,D,20,181.0,80,M,1479476,EUR,1144454400,D,20,20,True,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,13.0,8.0,6.3,,0.00313979,26.782673844435,3.0,1.3514777577363,0.0,,,1,,-0.03,-0.08,-0.17,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0311,0.0384,0.01,,,,,,,,,
15294982,home,Go Ahead Eagles,Yassir Rahmouni,yassir-rahmouni,Y. Rahmouni,M,34,,133,M,2180363,EUR,1150156800,M,34,34,True,13.0,11.0,3.0,2.0,0.0,6.0,6.0,5.0,7.0,,,,13.0,15.0,6.7,3.0,0.00586785,35.717178882162,5.0,15.375908079431,0.0,,,0,,-0.02,0.03,-0.05,,1.0,1.0,,2.0,,,,,,1.0,1.0,,,,,Yassir Rahmouni,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189.0,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187.0,85,M,877840,EUR,952646400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Dani Tijman,dani-tijman,D. Tijman,D,31,183.0,11,M,2399094,EUR,1150156800,F,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Dani Tijman,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,318,M,909960,EUR,996105600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Kenzo Goudmijn,kenzo-goudmijn,K. Goudmijn,M,24,174.0,248,M,916947,EUR,1008633600,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191.0,393,M,973716,EUR,968284800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294982,home,Go Ahead Eagles,Ofosu Boakye,ofosu-boakye,O. Boakye,F,32,181.0,61,M,2056009,EUR,1184025600,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Ofosu Boakye,,,,,,,,,,,,,,,,,,,,
