match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,player_firstName,stat_challengeLost,stat_blockedScoringAttempt,stat_wasFouled,stat_keyPass,stat_totalContest,stat_wonContest,stat_fouls,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_clearanceOffLine,stat_outfielderBlock,player_lastName,captain,stat_lastManTackle,stat_penaltyConceded,stat_punches,stat_errorLeadToAGoal,stat_hitWoodwork,stat_penaltyWon,stat_penaltyMiss
12189931,home,Richmond Kickers,Pablo Jara,pablo-jara,P. Jara,G,1,182.0,16,M,935721,EUR,765244800,G,1,1,False,41.0,32.0,19.0,10.0,28.0,29.0,4.0,12.0,12.0,2.0,1.0,2.0,90.0,51.0,6.6,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Simon Fitch,simon-fitch,S. Fitch,D,4,185.0,4,M,882256,EUR,919987200,D,4,4,False,44.0,35.0,4.0,2.0,13.0,15.0,22.0,30.0,3.0,,,,90.0,68.0,6.8,14.0,0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Dakota Barnathan,dakota-barnathan,D. Barnathan,M,2,188.0,2,M,984442,EUR,784339200,D,2,2,False,72.0,60.0,11.0,4.0,44.0,49.0,16.0,23.0,6.0,,,,90.0,80.0,8.5,12.0,3,,,,4.0,,2.0,1.0,2.0,1.0,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Griffin Garnett,griffin-garnett,G. Garnett,D,38,191.0,20,M,1821121,EUR,1156291200,D,38,38,False,76.0,71.0,4.0,,64.0,66.0,7.0,11.0,4.0,,,,89.0,83.0,6.5,6.0,1,1.0,,1.0,2.0,,2.0,,,,,,1.0,,,,Griffin Garnett,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Maximiliano Schenfeld,maximiliano-schenfeld,M. Schenfeld,D,,175.0,19,M,935208,EUR,719366400,D,5,5,False,56.0,48.0,6.0,1.0,30.0,37.0,18.0,21.0,3.0,,,,89.0,85.0,6.7,15.0,1,2.0,1.0,3.0,7.0,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,3.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Zacarias Moran Correa,zacarias-moran-correa,Z. M. Correa,M,,170.0,10,M,358970,EUR,824947200,M,6,6,False,41.0,36.0,1.0,,15.0,16.0,21.0,25.0,6.0,,,,90.0,52.0,6.5,7.0,0,,,4.0,4.0,,2.0,,2.0,,,,,,,,,,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Adrian Billhardt,adrian-billhardt,A. Billhardt,F,20,173.0,9,M,845538,EUR,877046400,M,20,20,False,27.0,18.0,1.0,,8.0,11.0,11.0,21.0,3.0,,,,89.0,46.0,7.4,17.0,1,5.0,,3.0,4.0,,,1.0,2.0,1.0,3.0,1.0,,,1.0,,,,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
12189931,home,Richmond Kickers,Nil Vinyals,nil-vinyals,N. Vinyals,M,8,180.0,7,M,935841,EUR,843264000,M,10,10,False,47.0,40.0,4.0,3.0,23.0,23.0,21.0,31.0,4.0,,,,90.0,79.0,8.4,24.0,3,7.0,1.0,9.0,5.0,6.0,,,3.0,2.0,4.0,,,,2.0,1.0,,,1.0,2.0,4.0,1.0,,1.0,1.0,4.0,1.0,,,,,True,1.0,,,,,,
12189931,home,Richmond Kickers,Justin Sukow,justin-sukow,J. Sukow,M,19,179.0,1,M,1119325,EUR,906163200,M,19,19,False,23.0,18.0,,,13.0,13.0,5.0,10.0,3.0,,,,60.0,30.0,6.1,8.0,1,,,5.0,,2.0,1.0,,,,1.0,,,,1.0,,Justin Sukow,1.0,,,,,,2.0,,,,,,,,,,1.0,,,,,
12189931,home,Richmond Kickers,Chandler O'Dwyer,chandler-odwyer,C. O'Dwyer,M,,188.0,4,M,1198595,EUR,920246400,M,27,27,False,27.0,21.0,,,6.0,6.0,16.0,22.0,6.0,,,,90.0,44.0,7.6,9.0,3,1.0,3.0,4.0,2.0,,,3.0,,,2.0,,,,2.0,1.0,Chandler O'Dwyer,,1.0,,,3.0,2.0,,,1.0,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Arthur Bosua,arthur-bosua,A. Bosua,F,,193.0,1,,983772,EUR,822614400,F,9,9,False,15.0,7.0,,,3.0,4.0,4.0,11.0,,,,,80.0,29.0,6.7,14.0,1,,7.0,12.0,6.0,3.0,2.0,,,,1.0,,3.0,,,,,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12189931,home,Richmond Kickers,James Vaughan,james-vaughan,J. Vaughan,M,17,183.0,1,M,1564832,EUR,787104000,D,17,17,True,22.0,19.0,,,7.0,7.0,12.0,16.0,2.0,,,,30.0,26.0,6.5,4.0,0,1.0,,1.0,1.0,,1.0,,,,,,,,,,James Vaughan,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Ryan Sierakowski,ryan-sierakowski,R. Sierakowski,M,,185.0,3,M,882399,EUR,870912000,F,11,11,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,10.0,8.0,7.5,,2,,,,1.0,,,,,,,2.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Chris Cole,chris-cole,C. Cole,D,3,188.0,1,M,1119320,EUR,823305600,D,3,3,True,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,9.0,5.0,6.6,,0,,,,,,1.0,,,,,,,,,,Chris Cole,,,,,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Beckett Howell,beckett-howell,B. Howell,D,34,188.0,3,M,1478369,EUR,1112227200,D,34,34,True,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,,,,9.0,3.0,6.6,,0,,,,,,,,,,,,,,,,Beckett Howell,,,,,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Landon Johnson,landon-johnson,L. Johnson,F,7,175.0,1,M,1514752,EUR,1163116800,F,7,7,True,4.0,,,,,,,4.0,,,,,9.0,5.0,6.5,5.0,0,,,,,,,,,,1.0,,,,,,Landon Johnson,,,,,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,Ryan Shellow,ryan-shellow,R. Shellow,G,,183.0,5,,1113519,EUR,876441600,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Ryan Shellow,,,,,,,,,,,,,,,,,,,,,,
12189931,home,Richmond Kickers,João Silva,joao-silva,J. Silva,M,8,,3,M,1193328,EUR,866764800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,João Silva,,,,,,,,,,,,,,,,,,,,,,
12189931,away,Maryland Bobcats FC,Trevor Jackson,trevor-jackson,T. Jackson,G,,198.0,0,,1823237,EUR,963792000,G,27,27,False,27.0,13.0,19.0,5.0,11.0,15.0,2.0,12.0,11.0,3.0,1.0,4.0,90.0,38.0,6.5,16.0,0,,,,,,1.0,,,,1.0,,,,,,Trevor Jackson,,,,,,,,,,,,,,,,,,1.0,,,,
12189931,away,Maryland Bobcats FC,Travis Ward,travis-ward,T. Ward,F,7,185.0,0,M,983357,EUR,831600000,D,12,12,False,28.0,20.0,8.0,2.0,11.0,14.0,9.0,14.0,7.0,,,,83.0,45.0,5.7,12.0,0,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,
12189931,away,Maryland Bobcats FC,Luis Almeida,luis-almeida,L. Almeida,D,3,194.0,4,M,1823232,EUR,886982400,D,4,4,False,58.0,44.0,15.0,6.0,32.0,36.0,12.0,22.0,8.0,,,,90.0,72.0,6.2,14.0,0,,1.0,5.0,11.0,,7.0,2.0,2.0,2.0,,,8.0,,,,Luis Almeida,1.0,,,,1.0,1.0,4.0,,,,,,1.0,,,,1.0,,,,,
12189931,away,Maryland Bobcats FC,Abdul Kooistra,abdul-kooistra,A. Kooistra,D,,183.0,1,M,982722,EUR,850780800,D,6,6,False,44.0,36.0,5.0,2.0,27.0,30.0,9.0,14.0,2.0,,,,90.0,59.0,6.8,10.0,1,,2.0,4.0,5.0,,4.0,,3.0,3.0,1.0,,2.0,,1.0,1.0,,,,,,,,2.0,,,,,,3.0,,,,,,1.0,,,
