match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_aerialLost,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_challengeLost,stat_goals,stat_totalOffside,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_outfielderBlock,stat_penaltyConceded
11408450,away,Boavista,Gaius Makouta,makouta-gaius,G. Makouta,M,42,180,299,M,847013,EUR,869788800,M,42,42,False,29.0,25.0,,,16.0,18.0,10.0,13.0,2.0,3.0,90.0,48.0,6.7,11.0,0.0420064,1,,,,,2.0,8.0,5.0,1.0,4.0,,,,,1.0,2.0,2.0,1.0,1.0,2.0,0.0791,,1.0,0.2855,2.0,1.0,,1.0,,2.0,,1.0,1.0,,,,,,
11408450,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,24.0,19.0,2.0,1.0,10.0,12.0,9.0,12.0,3.0,3.0,80.0,40.0,6.5,5.0,0.0144176,1,,,,,2.0,4.0,8.0,,1.0,1.0,,1.0,,1.0,5.0,1.0,,,1.0,0.0136,True,,,,2.0,,,,,1.0,,,,,,,,1.0
11408450,away,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,M,10,10,False,11.0,9.0,,,6.0,6.0,3.0,5.0,3.0,1.0,58.0,21.0,6.7,2.0,0.00273052,0,,,,,,4.0,4.0,,,,,,,2.0,3.0,2.0,,1.0,1.0,,,,,,2.0,,,,,1.0,,,,,,,,
11408450,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,7,7,False,12.0,8.0,,,5.0,7.0,4.0,8.0,,5.0,79.0,23.0,5.9,10.0,0.00199066,0,,,,,,7.0,1.0,2.0,1.0,,,,,,1.0,,1.0,,2.0,,,,,3.0,,,1.0,,,2.0,,,,,,,,
11408450,away,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,18.0,13.0,,,9.0,11.0,4.0,7.0,,3.0,90.0,29.0,6.3,10.0,0.0178817,1,,,,,3.0,13.0,5.0,,2.0,,,1.0,,,1.0,1.0,2.0,1.0,5.0,0.0278,,,,,5.0,,,,,1.0,,,,,,,,
11408450,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,True,12.0,11.0,,,9.0,10.0,2.0,2.0,2.0,2.0,49.0,17.0,6.1,1.0,0.00097318,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
11408450,away,Boavista,Bruno Lourenço,bruno-lourenco,B. Lourenço,M,8,179,99,M,984810,EUR,886377600,F,8,8,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,3.0,32.0,11.0,6.3,2.0,0.00385142,0,,,,,,4.0,3.0,,2.0,,,,,,2.0,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,
11408450,away,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,True,5.0,3.0,2.0,1.0,3.0,4.0,,1.0,1.0,,10.0,8.0,5.9,4.0,8.59e-05,0,,Ilija,Vukotić,,,3.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11408450,away,Boavista,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,True,3.0,2.0,,,2.0,2.0,,1.0,,,11.0,5.0,6.3,1.0,3.884e-05,0,,Joel Silva,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
11408450,away,Boavista,Tiago Machado,machado-tiago,T. Machado,F,23,185,33,M,1494437,EUR,1080864000,F,90,90,True,,,,,,,,,,,10.0,1.0,6.4,1.0,,0,,Tiago,Machado,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11408450,away,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,1,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,0,,Tomé Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408450,away,Boavista,Gonçalo Miguel,goncalo-almeida,G. Miguel,D,17,181,26,M,1517733,EUR,1052179200,D,35,35,True,,,,,,,,,,,,,,,,0,,Gonçalo Miguel,Cardoso de Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408450,away,Boavista,Masaki Watai,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408450,away,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
