match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,player_jerseyNumber,captain,player_sofascoreId,player_firstName,player_lastName
10909934,home,Norwich City,Tim Krul,tim-krul,T. Krul,G,193,419,M,18154,EUR,576028800,G,1,1,False,,,,,
10909934,home,Norwich City,Max Aarons,max-aarons,M. Aarons,D,178,1260,M,943645,EUR,946944000,D,2,2,False,3,,,,
10909934,home,Norwich City,Andrew Omobamidele,andrew-omobamidele,A. Omobamidele,D,188,723,M,983066,EUR,1024790400,D,4,4,False,2,,,,
10909934,home,Norwich City,Grant Hanley,grant-hanley,G. Hanley,D,188,318,M,95791,EUR,690595200,D,5,5,False,4,True,,,
10909934,home,Norwich City,Dimitrios Giannoulis,dimitrios-giannoulis,D. Giannoulis,M,178,1039,M,354878,EUR,813888000,M,30,30,False,13,,,,
10909934,home,Norwich City,Marcelino Núñez,marcelino-nunez,M. Núñez,M,173,3023,M,1014801,EUR,951868800,M,26,26,False,32,,,,
10909934,home,Norwich City,Kenny McLean,kenny-mclean,K. McLean,M,183,345,M,75756,EUR,694828800,M,23,23,False,23,,,,
10909934,home,Norwich City,Onel Hernández,onel-hernandez,O. Hernández,F,172,1031,M,137017,EUR,728524800,F,25,25,False,50,,,,
10909934,home,Norwich City,Gabriel Sara,gabriel-sara,G. Sara,M,178,11687,M,913593,EUR,930355200,M,17,17,False,8,,gabrielsara,,
10909934,home,Norwich City,Adam Idah,adam-idah,A. Idah,F,190,1404,M,879850,EUR,981849600,F,11,11,False,9,,,,
10909934,home,Norwich City,Teemu Pukki,teemu-pukki,T. Pukki,F,180,2864,M,15242,EUR,638668800,F,22,22,False,20,,,,
10909934,home,Norwich City,Kieran Dowell,kieran-dowell,K. Dowell,M,183,182,M,784503,EUR,876441600,M,10,10,True,26,,,,
10909934,home,Norwich City,Danel Sinani,danel-sinani,D. Sinani,F,185,630,M,887500,EUR,860198400,F,21,21,True,10,,,,
10909934,home,Norwich City,Jordan Hugill,jordan-hugill,J. Hugill,F,183,74,M,354172,EUR,707616000,F,9,9,True,9,,,,
