match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_unsuccessfulTouch,stat_totalCross,captain,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_lastManTackle,stat_goals
12528114,home,Eyüpspor,Berke Özer,berke-ozer,B. Özer,G,1,191.0,3020,M,847494,EUR,959212800,G,1,1,False,60.0,33.0,35.0,8.0,0.0,27.0,28.0,6.0,32.0,2.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,69.0,5.8,27.0,0.00831492,0,-1.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,6,178.0,97,M,828872,EUR,824601600,D,57,57,False,39.0,38.0,1.0,1.0,0.0,18.0,18.0,20.0,21.0,10.0,3.0,2.0,5.0,7.0,1.0,,,,,,,90.0,63.0,7.0,4.0,0.0236126,0,,1.0,2.0,5.0,1.0,1.0,1.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Dorukhan Toköz,dorukhan-tokoz,D. Toköz,M,24,180.0,156,M,796133,EUR,832636800,D,5,5,False,12.0,10.0,3.0,1.0,0.0,7.0,7.0,3.0,5.0,1.0,,,1.0,,,,,,,,,45.0,15.0,6.2,2.0,0.00457132,0,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Rúben Vezo,ruben-vezo,R. Vezo,D,21,183.0,435,M,233180,EUR,767232000,D,14,14,False,58.0,46.0,10.0,2.0,0.0,27.0,30.0,19.0,28.0,5.0,1.0,1.0,3.0,5.0,1.0,,,,,,,90.0,67.0,6.4,12.0,0.0146526,0,,1.0,1.0,3.0,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Umut Meraş,umut-meras,U. Meraş,D,77,178.0,154,M,609746,EUR,819417600,D,77,77,False,45.0,40.0,3.0,,0.0,27.0,31.0,13.0,14.0,2.0,,,,5.0,1.0,,,,,,,90.0,61.0,6.2,10.0,0.00594373,0,,,,5.0,1.0,1.0,2.0,1.0,1.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Taras Stepanenko,taras-stepanenko,T. Stepanenko,M,33,181.0,401,M,45604,EUR,618537600,M,33,33,False,45.0,38.0,3.0,2.0,0.0,21.0,25.0,17.0,21.0,4.0,,,,5.0,2.0,,,,,,,82.0,54.0,6.9,8.0,0.017172,0,,,,,,,1.0,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Halil Akbunar,halil-akbunar,H. Akbunar,M,77,170.0,140,M,217782,EUR,752803200,M,7,7,False,8.0,5.0,,,0.0,1.0,2.0,4.0,6.0,2.0,1.0,,1.0,1.0,,,,,,,,57.0,16.0,6.3,7.0,0.0290714,0,,4.0,2.0,6.0,,,,,,,,,1.0,2.0,,True,2.0,,,,,,,,,,,,
12528114,home,Eyüpspor,Emre Mor,emre-mor,E. Mor,M,99,169.0,2594,M,826258,EUR,869702400,M,66,66,False,18.0,10.0,4.0,2.0,0.0,3.0,5.0,8.0,14.0,8.0,4.0,4.0,,1.0,2.0,,,,,,,45.0,34.0,7.2,12.0,0.150989,0,,,,2.0,,,,2.0,,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,
12528114,home,Eyüpspor,Tayfur Bingöl,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400,M,75,75,False,26.0,23.0,,,0.0,12.0,14.0,11.0,13.0,2.0,,,,5.0,1.0,,,,,,,71.0,34.0,6.4,4.0,0.018588,2,,2.0,,3.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,2.0,0.0982,,,,,,
12528114,home,Eyüpspor,Prince Ampem,prince-ampem,P. Ampem,M,40,171.0,278,M,923888,EUR,892425600,M,40,40,False,33.0,30.0,3.0,3.0,0.0,8.0,9.0,22.0,24.0,9.0,4.0,4.0,,7.0,4.0,,,,,,,90.0,51.0,6.9,7.0,0.0469398,0,,1.0,1.0,5.0,1.0,,2.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Umut Bozok,umut-bozok,U. Bozok,F,19,178.0,386,M,869839,EUR,843091200,F,19,19,False,20.0,18.0,1.0,1.0,0.0,5.0,5.0,13.0,15.0,2.0,,,,2.0,1.0,,,,,,,90.0,29.0,6.7,6.0,0.228638,1,,2.0,,4.0,,,,1.0,1.0,,,,2.0,2.0,,,,,,2.0,,,0.0339,1.0,,,,,
12528114,home,Eyüpspor,Caner Erkin,caner-erkin,C. Erkin,D,88,181.0,260,M,15680,EUR,591926400,D,88,88,True,17.0,10.0,8.0,3.0,0.0,5.0,5.0,6.0,18.0,1.0,,,,2.0,,,,,,,,45.0,33.0,6.6,14.0,0.0995855,2,,,,,,,,1.0,1.0,,,,,,6.0,,,1.0,,,,1.0,0.0598,,1.0,1.0,0.0344,,
12528114,home,Eyüpspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,8,180.0,414,M,343527,EUR,718156800,M,8,8,True,15.0,12.0,,,0.0,6.0,6.0,6.0,9.0,6.0,1.0,1.0,,2.0,3.0,,,,,,,45.0,25.0,7.1,5.0,0.0014394,2,,1.0,,1.0,,,,2.0,2.0,,,,,2.0,,,,,,,,,0.1823,1.0,1.0,,0.1813,,
12528114,home,Eyüpspor,Hüseyin Maldar,huseyin-maldar,H. Maldar,D,21,175.0,63,M,1618510,EUR,1169769600,F,17,17,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,,,,,3.0,,,,,,,,33.0,12.0,6.3,3.0,0.0010759,0,,2.0,,6.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Hamza Akman,hamza-akman,H. Akman,M,18,170.0,348,M,1394720,EUR,1096243200,M,81,81,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,3.0,,,,,2.0,,,,,,,19.0,15.0,6.7,2.0,0.0164827,0,,,,2.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,
12528114,home,Eyüpspor,Recep Niyaz,recep-niyaz,R. Niyaz,M,20,165.0,36,M,116944,EUR,807321600,M,20,20,True,5.0,4.0,1.0,,0.0,1.0,1.0,3.0,4.0,,,,,1.0,,,,,,,,8.0,9.0,6.5,2.0,0.00256137,0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Cengiz Alp Köseer,alp-koseer-cengiz,C. A. Köseer,G,,185.0,18,M,947937,EUR,1041379200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Muhammed Birkan Tetik,muhammed-birkan-tetik,M. B. Tetik,G,1,190.0,18,M,788087,EUR,814060800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Erdem Gökçe,erdem-gokce,E. Gökçe,D,23,182.0,11,M,1120637,EUR,1041379200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Batuhan Uzgul,batuhan-uzgul,B. Uzgul,D,44,,10,M,2008875,EUR,1143072000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Batuhan Uzgul,,,,,,,,,,,,,,,,,,
12528114,home,Eyüpspor,Erdem Çalık,erdem-calik,E. Çalık,M,17,,25,M,2049797,EUR,1149465600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Erdem Çalık,,,,,,,,,,,,,,,,,,
12528114,away,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190.0,177,M,236746,EUR,724636800,G,1,1,False,24.0,19.0,11.0,6.0,0.0,18.0,19.0,1.0,5.0,,,,1.0,19.0,,1.0,1.0,2.0,,1.0,1.0,90.0,44.0,7.4,5.0,0.00046579,0,0.2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528114,away,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177.0,133,M,929098,EUR,919814400,D,14,14,False,13.0,9.0,3.0,2.0,0.0,7.0,9.0,2.0,7.0,2.0,2.0,1.0,3.0,,1.0,,,,,,,53.0,36.0,6.7,10.0,0.00090396,1,,1.0,,5.0,1.0,,2.0,,,2.0,,,,,3.0,,,,,,,,0.0374,1.0,,,,,
12528114,away,Kasımpaşa,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191.0,2379,M,942335,EUR,961545600,D,91,91,False,42.0,39.0,3.0,1.0,0.0,31.0,32.0,8.0,10.0,2.0,1.0,1.0,6.0,3.0,,,,,,,,90.0,53.0,7.1,3.0,0.00504187,0,,,1.0,4.0,3.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
12528114,away,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185.0,1802,M,1392102,EUR,1145491200,D,58,58,False,60.0,51.0,14.0,8.0,1.0,30.0,35.0,21.0,25.0,6.0,,,3.0,8.0,,,,,,,,90.0,69.0,7.1,10.0,0.0113543,0,,,3.0,8.0,3.0,,1.0,3.0,1.0,4.0,,,1.0,,,,,,,1.0,,,,,,,,,
12528114,away,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,False,45.0,37.0,5.0,4.0,0.0,20.0,23.0,17.0,23.0,9.0,3.0,2.0,11.0,5.0,,,,,,,,90.0,80.0,7.7,17.0,0.0306333,1,,2.0,4.0,6.0,2.0,1.0,2.0,3.0,3.0,1.0,,,1.0,2.0,1.0,,,,,,,1.0,0.027,,,,,,
12528114,away,Kasımpaşa,Cafú,cafu,Cafú,M,8,185.0,212,M,110956,EUR,730684800,M,8,8,False,47.0,46.0,1.0,1.0,0.0,36.0,36.0,10.0,12.0,1.0,1.0,,1.0,6.0,,,,,,,,89.0,55.0,6.6,7.0,0.00658459,0,,,1.0,4.0,,,1.0,,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,
12528114,away,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184.0,380,M,822228,EUR,694137600,M,7,7,False,15.0,13.0,1.0,1.0,0.0,6.0,6.0,7.0,10.0,3.0,,,,8.0,1.0,,,,,,,90.0,28.0,7.1,9.0,0.0494804,0,,,,2.0,,,1.0,2.0,2.0,1.0,,,1.0,5.0,1.0,,,,,,1.0,,,,,,,1.0,
12528114,away,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179.0,1215,M,254979,EUR,761529600,M,10,10,False,41.0,31.0,6.0,,1.0,16.0,17.0,15.0,25.0,8.0,3.0,2.0,1.0,1.0,2.0,,,,,,,90.0,58.0,7.6,17.0,0.159422,0,,,1.0,6.0,2.0,,1.0,3.0,2.0,2.0,,,1.0,4.0,1.0,,,,2.0,5.0,,,,,,,,,
