match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_aerialWon,stat_bigChanceMissed,stat_challengeLost,stat_wasFouled,stat_fouls,stat_totalOffside,player_sofascoreId,stat_accurateCross,stat_keyPass,captain,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_goals,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox
12436928,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,False,25.0,16.0,11.0,2.0,0.0,14.0,14.0,2.0,11.0,1.0,10.0,1.0,2.0,1.0,90.0,39.0,6.5,10.0,0.00020091,0,-0.4581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436928,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,980634,EUR,1037059200,D,21,21,False,18.0,16.0,1.0,,0.0,10.0,11.0,6.0,7.0,1.0,3.0,,,,64.0,32.0,6.7,5.0,0.00130981,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0716,0.1396,,,,,,,,,,,,,,,,,,,
12436928,home,Newcastle United,Fabian Schär,,,fabian-schar,F. Schär,D,5,186,3172,M,101882,EUR,693187200,D,5,5,False,52.0,40.0,13.0,4.0,0.0,28.0,28.0,12.0,26.0,7.0,5.0,,,,90.0,65.0,6.7,14.0,0.0444789,1,,4.0,4.0,1.0,,,1.0,2.0,,,,0.1595,0.2149,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12436928,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,99090,EUR,705369600,D,33,33,False,43.0,37.0,2.0,1.0,0.0,29.0,31.0,8.0,13.0,6.0,1.0,,,,90.0,59.0,7.1,10.0,0.00767248,1,,3.0,6.0,10.0,,,1.0,2.0,1.0,,3.0,0.121,0.7155,1.0,9.0,,1.0,1.0,2.0,1.0,,,,,,,,,,,,
12436928,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,1136730,EUR,1094601600,D,20,20,False,34.0,30.0,4.0,2.0,0.0,16.0,19.0,15.0,19.0,,6.0,,,,87.0,55.0,7.1,9.0,0.0792565,0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,2.0,,,4.0,,,1.0,,,,lewishall_10,1.0,1.0,,,,,,,,,
12436928,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,866469,EUR,879638400,M,39,39,False,32.0,29.0,4.0,4.0,0.0,8.0,9.0,21.0,23.0,6.0,6.0,,,,87.0,52.0,7.4,8.0,0.439149,1,,,4.0,7.0,3.0,1.0,,,1.0,,2.0,0.0453,,,1.0,,,4.0,1.0,1.0,BrunoGuimarães,,1.0,True,1.0,1.0,1.0,,,,,
12436928,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,892673,EUR,957744000,M,8,8,False,50.0,41.0,5.0,3.0,0.0,23.0,25.0,18.0,27.0,,4.0,,,,90.0,67.0,6.8,15.0,0.0276695,1,,,5.0,3.0,1.0,,,,1.0,,1.0,0.0227,,2.0,,,2.0,2.0,2.0,,sandrotonali,,,,,,1.0,1.0,3.0,,,
12436928,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,560128,EUR,839980800,M,7,7,False,31.0,26.0,,,0.0,15.0,17.0,11.0,14.0,,2.0,,,,64.0,39.0,6.0,9.0,0.0201887,0,,2.0,11.0,3.0,3.0,1.0,,,,,,,,,1.0,,3.0,2.0,2.0,,joelinton34,,1.0,,,,,,,,,
12436928,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,372336,EUR,793584000,F,23,23,False,26.0,18.0,2.0,1.0,0.0,5.0,9.0,15.0,19.0,2.0,3.0,,,,87.0,38.0,7.4,11.0,0.11722,2,,,4.0,2.0,1.0,2.0,1.0,,,,1.0,0.1844,0.6132,2.0,,,1.0,,2.0,,,2.0,,,2.0,,1.0,,1.0,1.0,,
12436928,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,823941,EUR,937872000,F,14,14,False,18.0,15.0,2.0,2.0,0.0,6.0,6.0,9.0,12.0,,,,,,90.0,34.0,6.8,11.0,0.198906,1,,1.0,9.0,4.0,4.0,3.0,,,2.0,,1.0,0.0375,,,1.0,,,1.0,1.0,1.0,AlexIsak,,2.0,,,1.0,1.0,1.0,,,,
