match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_dispossessed,stat_shotOffTarget,stat_fouls,player_sofascoreId,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wonTackle,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_totalOffside
10388500,home,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388500,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388500,home,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,113920,EUR,714873600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388500,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388500,away,FC Schalke 04,Ralf Fährmann,ralf-fahrmann,R. Fährmann,G,,196,176,M,14113,EUR,591321600,G,1,1,False,49.0,44.0,16.0,11.0,35.0,36.0,9.0,13.0,1.0,5.0,1.0,2.0,4.0,,,90.0,57.0,7.7,5.0,0.0,0.0,0.00256587,,0,0.4862,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388500,away,FC Schalke 04,Cédric Brunner,cedric-brunner,C. Brunner,D,26,179,95,M,330689,EUR,761443200,D,27,27,False,32.0,24.0,2.0,1.0,18.0,21.0,6.0,11.0,1.0,6.0,,,,,,78.0,52.0,7.6,9.0,0.0,0.0,0.00570471,1.0,0,,,,,1.0,1.0,7.0,1.0,,2.0,Cédric,Brunner,,,1.0,3.0,,,1.0,,1.0,1.0,,3.0,1.0,,,
10388500,away,FC Schalke 04,Maya Yoshida,maya-yoshida,M. Yoshida,D,4,189,842,M,24248,EUR,588384000,D,4,4,False,53.0,45.0,8.0,4.0,35.0,38.0,10.0,16.0,2.0,6.0,,,,,,90.0,65.0,7.7,10.0,0.0,0.0,0.00441442,,0,,1.0,,2.0,3.0,2.0,3.0,5.0,,,,,,,3.0,,,,,,,,,,,,,
10388500,away,FC Schalke 04,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,25,25,False,45.0,39.0,7.0,3.0,35.0,36.0,4.0,9.0,7.0,6.0,,,,,,90.0,64.0,7.4,7.0,0.0316,0.0,0.00465723,,1,,,,1.0,3.0,3.0,6.0,,1.0,,,,1.0,,2.0,3.0,,1.0,1.0,,,,,3.0,,,,
10388500,away,FC Schalke 04,Jere Uronen,jere-uronen,J. Uronen,D,21,177,224,M,138463,EUR,774057600,D,18,18,False,20.0,20.0,1.0,1.0,15.0,15.0,5.0,6.0,,7.0,,,,,,78.0,37.0,6.5,3.0,0.0179,0.0,0.0022453,,1,,1.0,,2.0,1.0,6.0,5.0,,,2.0,Jere,Uronen,3.0,,,2.0,,1.0,,,1.0,,,2.0,,,,
10388500,away,FC Schalke 04,Éder Balanta,eder-balanta,É. Balanta,M,,181,410,M,322529,EUR,730857600,M,33,33,False,25.0,16.0,6.0,1.0,11.0,15.0,5.0,10.0,2.0,3.0,,,,,,59.0,32.0,6.7,10.0,0.0,0.0,0.00295535,2.0,0,,,,,,2.0,2.0,1.0,,,,,,,,2.0,1.0,,1.0,,,,,2.0,,,,
10388500,away,FC Schalke 04,Soichiro Kozuki,soichiro-kozuki,S. Kozuki,M,41,180,284,M,905353,EUR,977443200,M,38,38,False,18.0,12.0,1.0,,4.0,8.0,9.0,13.0,,3.0,,,,,,66.0,32.0,6.8,10.0,0.1249,0.0158,0.0850947,1.0,3,,3.0,1.0,1.0,,8.0,4.0,,1.0,2.0,,,2.0,1.0,,1.0,1.0,2.0,4.0,,1.0,1.0,,1.0,,,,
10388500,away,FC Schalke 04,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,30,30,False,40.0,30.0,4.0,1.0,16.0,18.0,14.0,24.0,5.0,9.0,,,,,,90.0,55.0,6.7,15.0,0.0157,0.0,0.0830764,,1,,2.0,,2.0,4.0,5.0,7.0,,1.0,,,,1.0,,,2.0,1.0,,,,2.0,1.0,1.0,2.0,,,,
10388500,away,FC Schalke 04,Tom Krauß,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,6,6,False,25.0,18.0,2.0,1.0,7.0,8.0,11.0,18.0,,7.0,,,,,,90.0,43.0,7.3,11.0,0.0669,0.0,0.0419904,1.0,1,,1.0,,2.0,2.0,6.0,10.0,1.0,2.0,,,,2.0,,,7.0,,1.0,1.0,,2.0,1.0,,4.0,,,,
10388500,away,FC Schalke 04,Tim Skarke,tim-skarke,T. Skarke,M,21,179,194,M,800252,EUR,842054400,M,20,20,False,22.0,15.0,3.0,3.0,6.0,10.0,12.0,19.0,1.0,8.0,,,,,,90.0,52.0,7.5,18.0,0.1869,0.4705,0.15193,4.0,6,,7.0,3.0,2.0,1.0,7.0,5.0,,3.0,2.0,,,1.0,2.0,,2.0,,3.0,1.0,,3.0,,1.0,1.0,,,,1.0
10388500,away,FC Schalke 04,Simon Terodde,simon-terodde,S. Terodde,F,,192,422,M,26231,EUR,573264000,F,9,9,False,17.0,12.0,1.0,,2.0,3.0,10.0,14.0,,2.0,,,,,,66.0,21.0,6.5,6.0,0.1955,0.2653,0.00905698,,2,,,,1.0,6.0,3.0,6.0,,1.0,,,,,1.0,,,,,2.0,,,,1.0,,,True,1.0,1.0
10388500,away,FC Schalke 04,Dominick Drexler,dominick-drexler,D. Drexler,M,,183,65,M,88494,EUR,643680000,M,24,24,True,17.0,13.0,,,8.0,10.0,6.0,9.0,,3.0,,,,,,31.0,23.0,6.9,7.0,0.0,0.0,0.21624,2.0,0,,2.0,1.0,1.0,,3.0,2.0,,1.0,,,,,,,2.0,1.0,,1.0,,,,,2.0,,,,
10388500,away,FC Schalke 04,Marius Bülter,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,11,11,True,6.0,5.0,,,,,5.0,9.0,,3.0,,,,,,24.0,14.0,6.6,6.0,0.2612,0.0,0.00235536,,2,,3.0,,,1.0,2.0,1.0,,,,,,,,,,,2.0,,,2.0,,,,,,,
10388500,away,FC Schalke 04,Michael Frey,michael-frey,M. Frey,F,99,189,394,M,134248,EUR,774576000,F,26,26,True,8.0,5.0,,,,,5.0,8.0,,,,,,,,24.0,13.0,6.9,5.0,0.0812,0.0785,0.0246227,1.0,2,,,,3.0,4.0,5.0,4.0,,2.0,,,,,1.0,,,,1.0,2.0,,,,,,,,,2.0
10388500,away,FC Schalke 04,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184,243,M,798180,EUR,844041600,D,2,2,True,7.0,4.0,2.0,1.0,,1.0,5.0,8.0,,2.0,,,,,,12.0,13.0,7.0,5.0,0.0,0.0,0.0846241,1.0,0,,2.0,1.0,,2.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,
10388500,away,FC Schalke 04,Mehmet Aydın,mehmet-aydin,M. Aydın,M,8,180,343,M,980632,EUR,1013212800,M,23,23,True,7.0,1.0,2.0,,,3.0,1.0,5.0,,3.0,,,,,,12.0,14.0,6.8,7.0,0.0,0.0,0.00054906,,0,,1.0,,,1.0,1.0,4.0,,,,,,1.0,,,3.0,,,,,,,,2.0,,,,
10388500,away,FC Schalke 04,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388500,away,FC Schalke 04,Henning Matriciani,henning-matriciani,H. Matriciani,D,41,185,146,M,962577,EUR,952992000,D,41,41,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388500,away,FC Schalke 04,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2797,M,966575,EUR,934416000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388500,away,FC Schalke 04,Kenan Karaman,kenan-karaman,K. Karaman,F,19,189,1025,M,168943,EUR,762825600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
