match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotValueNormalized,captain,stat_duelLost,stat_fouls,stat_totalCross,stat_aerialLost,stat_totalContest,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_accurateCross,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_outfielderBlock,player_sofascoreId,stat_lastManTackle
14062174,home,SV Werder Bremen,Mio Backhaus,Mio Backhaus,,mio-backhaus,M. Backhaus,G,30,194,1073,M,1083390,EUR,1082073600,G,30,30,False,30.0,23.0,8.0,2.0,0.0,21.0,23.0,2.0,7.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,90.0,36.0,5.7,8.0,0.00066118,87.784273433833,13.0,26.67,8.61,0.0573,0,-0.936,-0.07,0.01,-0.45,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062174,home,SV Werder Bremen,Amos Pieper,,,amos-pieper,A. Pieper,D,5,191,299,M,851254,EUR,884995200,D,5,5,False,85.0,74.0,12.0,6.0,0.0,39.0,41.0,35.0,44.0,6.0,8.0,2.0,,,,,90.0,96.0,7.1,11.0,0.0314769,318.63479898031,39.0,212.52,26.46,,1,,0.33,0.19,-0.37,,1.0,8.0,2.0,2.0,0.0473,78.178714441346,4.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,
14062174,home,SV Werder Bremen,Marco Friedl,,,marco-friedl,M. Friedl,D,32,187,536,M,825771,EUR,890006400,D,32,32,False,75.0,71.0,5.0,4.0,0.0,42.0,42.0,29.0,33.0,3.0,4.0,4.0,,,,,90.0,83.0,6.5,4.0,0.0135575,260.85611043728,28.0,34.65,21.42,,0,,0.14,-0.09,-0.48,,,5.0,1.0,,,,,,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14062174,home,SV Werder Bremen,Karim Coulibaly,,,karim-coulibaly,K. Coulibaly,D,31,191,703,M,1797852,EUR,1179878400,D,31,31,False,58.0,48.0,4.0,2.0,0.0,27.0,34.0,21.0,24.0,1.0,4.0,4.0,,2.0,,,90.0,78.0,6.3,18.0,0.0203348,116.44164793772,15.0,60.06,13.65,,0,,0.12,0.06,-0.4,,,4.0,3.0,2.0,,,,,,3.0,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,
14062174,home,SV Werder Bremen,Yukinari Sugawara,,,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,M,3,3,False,53.0,39.0,9.0,3.0,1.0,16.0,20.0,23.0,33.0,,4.0,4.0,,1.0,,,90.0,84.0,6.9,25.0,0.252034,102.13910930491,17.0,56.385,14.805,,0,,0.22,-0.32,-0.11,,,2.0,1.0,,,14.954320078158,1.0,,,4.0,1.0,5.0,,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
14062174,home,SV Werder Bremen,Senne Lynen,,,senne-lynen,S. Lynen,M,14,182,401,M,826171,EUR,919382400,M,14,14,False,42.0,37.0,6.0,5.0,0.0,15.0,17.0,22.0,25.0,1.0,4.0,2.0,,,,,90.0,53.0,7.0,6.0,0.0677891,85.044056277614,9.0,15.015,24.99,,1,,0.42,0.07,-0.16,,,3.0,3.0,2.0,0.0423,36.637567659439,1.0,0.0,,4.0,,,2.0,,1.0,,,,,1.0,1.0,2.0,0.0561,,,,,,,,
14062174,home,SV Werder Bremen,Jens Stage,,,jens-stage,J. Stage,M,6,187,697,M,830142,EUR,847411200,M,6,6,False,46.0,36.0,9.0,6.0,0.0,17.0,18.0,19.0,28.0,1.0,5.0,8.0,,,,,90.0,62.0,7.9,10.0,0.39946,161.36630327858,21.0,32.025,17.22,,4,,0.11,-0.05,-0.13,,1.0,2.0,2.0,1.0,0.2805,28.113435205614,2.0,0.48,,1.0,,1.0,,,,,1.0,2.0,3.0,1.0,1.0,,0.5834,1.0,2.0,1.0,,,,,
14062174,home,SV Werder Bremen,Isaac Schmidt,,,isaac-schmidt,I. Schmidt,D,23,172,532,M,1015164,EUR,944524800,M,23,23,False,37.0,26.0,1.0,1.0,0.0,10.0,16.0,16.0,21.0,3.0,7.0,2.0,,2.0,,,64.0,64.0,6.7,16.0,0.270646,156.4445252377,16.0,40.215,45.885,,1,,0.4,0.06,-0.1,,,,2.0,2.0,0.0151,61.958691193944,2.0,-0.05,,4.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,
14062174,home,SV Werder Bremen,Romano Schmid,,,romano-schmid,R. Schmid,M,20,168,1020,M,830127,EUR,948931200,F,20,20,False,44.0,31.0,2.0,,1.0,9.0,10.0,22.0,34.0,,6.0,7.0,,6.0,,,90.0,86.0,6.9,34.0,0.465104,189.14686260517,17.0,109.305,27.195,,0,,0.45,0.52,-0.09,,,,2.0,1.0,,82.602226074864,4.0,,,14.0,3.0,7.0,1.0,6.0,4.0,2.0,1.0,2.0,3.0,2.0,,1.0,,1.0,,,,,,,
14062174,home,SV Werder Bremen,Marco Grüll,,,marco-grull,M. Grüll,F,17,182,648,M,815612,EUR,899683200,F,17,17,False,27.0,17.0,1.0,,0.0,3.0,5.0,14.0,22.0,,2.0,3.0,,2.0,,,75.0,41.0,6.0,16.0,0.0204814,79.283581192663,10.0,22.995,22.05,,0,,-0.4,-0.29,-0.03,,,,,,,23.328222306897,1.0,,,5.0,1.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,
