match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,playerName,rescinded,id,isHome,incidentClass,player_id,player_name,confirmed,length,injury,reason
14062174,FT,3.0,3.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14062174,,,,,90,6.0,,1,,,card,Nathaniel Brown,False,124522096.0,False,yellow,1159759.0,Nathaniel Brown,,,,
14062174,,,,,90,5.0,,1,,,varDecision,,,93781.0,False,goalNotAwarded,997012.0,Ansgar Knauff,False,,,
14062174,,3.0,3.0,,90,4.0,,1,,,goal,,,335164831.0,False,regular,997012.0,Ansgar Knauff,,,,
14062174,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,4.0,,
14062174,,,,,89,,,2,,,substitution,,,125348274.0,True,regular,,,,,False,
14062174,,,,,85,,,6,,,card,Ayoube Amaimouni-Echghouyab,False,124522081.0,False,yellow,1898148.0,Ayoube Amaimouni-Echghouyab,,,,Foul
14062174,,,,,83,,,8,,,substitution,,,125348235.0,False,regular,,,,,False,
14062174,,,,,83,,,8,,,substitution,,,125348220.0,False,regular,,,,,False,
14062174,,3.0,2.0,,80,,,11,,,goal,,,335164034.0,True,regular,1154491.0,Jovan Milošević,,,,
14062174,,2.0,2.0,,78,,,13,,,goal,,,335163939.0,True,regular,830142.0,Jens Stage,,,,
14062174,,,,,78,,,13,,,card,Ritsu Doan,False,124522072.0,False,yellow,790965.0,Ritsu Doan,,,,Foul
14062174,,,,,75,,,16,,,substitution,,,125348178.0,True,regular,,,,,False,
14062174,,,,,66,,,25,,,card,Arthur Theate,False,124522034.0,False,yellow,965778.0,Arthur Theate,,,,Time wasting
14062174,,,,,65,,,26,,,substitution,,,125348115.0,False,injury,,,,,True,
14062174,,,,,64,,,27,,,substitution,,,125348113.0,True,regular,,,,,False,
14062174,,1.0,2.0,,56,,,35,,,goal,,,335162624.0,False,regular,1048569.0,Nnamdi Collins,,,,
14062174,,,,,52,,,39,,,substitution,,,125348073.0,False,injury,,,,,True,
14062174,,,,,52,,,39,,,card,Romano Schmid,False,124521968.0,True,yellow,830127.0,Romano Schmid,,,,Foul
14062174,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14062174,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,5.0,,
14062174,,1.0,1.0,,29,,,17,,,goal,,,335158235.0,True,regular,1005343.0,Justin Njinmah,,,,
14062174,,0.0,1.0,,1,,,45,,,goal,,,335154869.0,False,regular,954061.0,Arnaud Kalimuendo,,,,
