match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wonContest,stat_clearanceOffLine,stat_wasFouled,captain,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_penaltyConceded,player_sofascoreId,stat_penaltyMiss,stat_penaltyWon
11388385,home,Almere City FC,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196,132,M,945955,EUR,878256000,G,1,1,False,38.0,10.0,35.0,7.0,6.0,8.0,4.0,30.0,1.0,1.0,4.0,8.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,90.0,47.0,7.3,28.0,0.00066143,0,0.3028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388385,home,Almere City FC,Hamdi Akujobi,hamdi-akujobi,H. Akujobi,D,,175,76,M,983662,EUR,948326400,D,20,20,False,27.0,23.0,4.0,2.0,13.0,14.0,11.0,17.0,,3.0,1.0,6.0,,,,,,,,,90.0,61.0,7.0,18.0,0.0684237,1,,4.0,1.0,1.0,8.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,0.0462,1.0,,,,,,,,,,,,,,,,,,,,
11388385,home,Almere City FC,Damian van Bruggen,damian-van-bruggen,D. v. Bruggen,D,14,184,62,M,285991,EUR,827107200,D,4,4,False,36.0,27.0,7.0,2.0,19.0,20.0,8.0,16.0,6.0,6.0,2.0,9.0,,,,,,,,,90.0,47.0,6.9,10.0,0.00905289,0,,,,5.0,7.0,,,,2.0,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
11388385,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,False,32.0,24.0,3.0,1.0,10.0,12.0,14.0,20.0,2.0,6.0,7.0,2.0,,,,,,,,,89.0,49.0,7.6,10.0,0.0617328,0,,,,1.0,2.0,,1.0,,1.0,,2.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11388385,home,Almere City FC,Sherel Floranus,sherel-floranus,S. Floranus,D,2,181,189,M,803021,EUR,903830400,D,2,2,False,30.0,22.0,3.0,1.0,9.0,10.0,13.0,20.0,4.0,5.0,1.0,6.0,,,,,,,,,90.0,53.0,7.1,13.0,0.0445707,0,,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,Sherel,Floranus,,,,True,,,,,,,,,,,,,
11388385,home,Almere City FC,Jochem Ritmeester van de Kamp,jochem-ritmeester-van-de-kamp,J. R. v. d. Kamp,M,39,177,175,M,1157777,EUR,1067731200,M,39,39,False,37.0,30.0,1.0,1.0,7.0,7.0,23.0,30.0,4.0,8.0,3.0,2.0,,,,,,,,,90.0,48.0,7.6,8.0,0.392478,0,,,,1.0,5.0,1.0,,,,,3.0,2.0,2.0,,1.0,,Jochem van de Kamp,,,,1.0,,1.0,1.0,,,,,,,,,,,
11388385,home,Almere City FC,Stije Resink,stije-resink,S. Resink,M,6,186,608,M,1090328,EUR,1053993600,M,28,28,False,33.0,23.0,4.0,2.0,9.0,10.0,14.0,24.0,,1.0,2.0,8.0,,,,,,,,,79.0,47.0,6.9,15.0,0.137587,1,,1.0,,1.0,5.0,2.0,1.0,,,,,,2.0,0.112,2.0,4.0,Stije Resink,,1.0,,,,,,1.0,0.0759,,,,,,,,,
11388385,home,Almere City FC,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,15,15,False,50.0,39.0,5.0,3.0,10.0,12.0,31.0,42.0,,3.0,,13.0,,,,,,,,,90.0,67.0,7.7,15.0,0.411929,2,,4.0,2.0,,6.0,3.0,1.0,2.0,,,1.0,1.0,2.0,0.0416,3.0,1.0,,,,,2.0,,,1.0,,,1.0,,,,,,,,
11388385,home,Almere City FC,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,M,19,19,False,24.0,16.0,,,3.0,4.0,13.0,21.0,,9.0,,5.0,,,,,,,,,90.0,62.0,6.9,27.0,0.147913,4,,1.0,,1.0,10.0,2.0,8.0,3.0,,,3.0,1.0,,0.1216,2.0,9.0,,,4.0,,2.0,,3.0,,,,,1.0,,,,,,,
11388385,home,Almere City FC,Kornelius Normann,kornelius-hansen,K. Hansen,M,11,175,64,M,989864,EUR,989107200,F,17,17,False,19.0,13.0,,,2.0,5.0,11.0,15.0,1.0,2.0,,1.0,,,,,,,,,66.0,24.0,7.5,8.0,0.019468,1,,1.0,,2.0,3.0,1.0,,,1.0,,1.0,,,0.6368,1.0,1.0,,,,,,,,,1.0,0.688,,,1.0,1.0,,,,,
