match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_expectedGoalsOnTarget,captain,stat_unsuccessfulTouch,stat_keyPass,stat_totalOffside,player_sofascoreId,stat_dispossessed,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals
12436994,home,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,171919,EUR,739929600,G,1,1,False,36.0,29.0,9.0,2.0,0.0,27.0,27.0,2.0,9.0,8.0,2.0,3.0,3.0,90.0,46.0,7.0,7.0,0.00121387,0,-0.3147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436994,home,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,576384,EUR,892771200,D,20,20,False,27.0,22.0,3.0,2.0,0.0,12.0,12.0,10.0,16.0,,,,,89.0,39.0,6.9,6.0,0.00304822,1,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0791,,,,,,,,,,,,,,,,,,,,,,,
12436994,home,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,958916,EUR,988588800,D,22,22,False,57.0,53.0,7.0,4.0,0.0,31.0,31.0,22.0,26.0,6.0,,,,90.0,77.0,7.5,4.0,0.00958415,1,,,5.0,3.0,7.0,1.0,1.0,1.0,11.0,,1.0,,1.0,0.0268,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12436994,home,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,855864,EUR,738633600,D,5,5,False,54.0,51.0,3.0,2.0,0.0,38.0,38.0,13.0,16.0,1.0,,,,90.0,64.0,6.9,3.0,0.00538104,0,,,5.0,4.0,6.0,,,,4.0,2.0,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,
12436994,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,D,23,23,False,46.0,36.0,6.0,5.0,0.0,15.0,17.0,22.0,32.0,5.0,,,,90.0,66.0,7.7,12.0,0.0313988,2,,3.0,4.0,2.0,6.0,1.0,1.0,,4.0,2.0,,,,0.0464,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0427,,,,,,,,,,,,
12436994,home,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,135256,EUR,763257600,M,6,6,False,65.0,57.0,6.0,4.0,0.0,24.0,27.0,34.0,39.0,11.0,,,,90.0,82.0,7.5,9.0,0.0826203,3,,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,1.0,,,0.1879,2.0,1.0,,,1.0,,1.0,,,,,True,1.0,2.0,,,,,,,,,
12436994,home,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,42.0,38.0,5.0,3.0,0.0,19.0,19.0,19.0,24.0,2.0,,,,75.0,50.0,6.7,5.0,0.0640305,0,,1.0,2.0,4.0,3.0,,,,1.0,,,,2.0,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,
12436994,home,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,M,19,19,False,34.0,26.0,1.0,,0.0,10.0,12.0,18.0,28.0,5.0,,,,90.0,60.0,6.9,20.0,0.0754964,1,,6.0,1.0,5.0,6.0,5.0,2.0,,2.0,,3.0,3.0,,0.0492,1.0,,,,2.0,,1.0,,,,,,3.0,,,bryan_m19,1.0,,,,,,
12436994,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,False,42.0,36.0,2.0,2.0,0.0,8.0,9.0,29.0,44.0,5.0,,,,90.0,66.0,7.2,20.0,0.0821759,0,,11.0,,4.0,6.0,1.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,2.0,3.0,,,1.0,1.0,,,,,
12436994,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,M,7,7,False,21.0,16.0,1.0,1.0,0.0,2.0,5.0,14.0,19.0,4.0,,,,90.0,49.0,6.9,17.0,0.039308,2,,3.0,3.0,8.0,5.0,1.0,,1.0,2.0,,2.0,1.0,1.0,0.1457,2.0,1.0,,,,1.0,,1.0,,,0.3274,,2.0,1.0,,,3.0,,,,,,
