match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_challengeLost,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_outfielderBlock,stat_fouls,stat_totalOffside,player_sofascoreId,stat_wonContest,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_bigChanceMissed
10382072,home,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,False,29.0,14.0,22.0,7.0,7.0,10.0,7.0,19.0,1.0,6.0,1.0,2.0,90.0,36.0,7.3,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Milan van Ewijk,milan-van-ewijk,M. v. Ewijk,D,27,175,699,M,948723,EUR,968371200,D,27,27,False,22.0,16.0,2.0,,9.0,12.0,9.0,15.0,8.0,5.0,4.0,,90.0,50.0,7.4,14.0,2,5.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Sven van Beek,sven-van-beek,S. v. Beek,D,22,188,75,M,309302,EUR,775353600,D,4,4,False,43.0,37.0,7.0,2.0,25.0,26.0,12.0,17.0,5.0,7.0,2.0,,90.0,59.0,7.1,6.0,1,,,3.0,1.0,4.0,,,,,3.0,2.0,2.0,1.0,,1.0,True,1.0,1.0,,,,,,,,,,
10382072,home,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,37.0,33.0,,,19.0,19.0,14.0,18.0,1.0,4.0,,,90.0,46.0,7.0,5.0,0,,,1.0,1.0,1.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Joost van Aken,joost-van-aken,J. v. Aken,D,,194,26,,339335,EUR,768787200,D,3,3,False,47.0,35.0,11.0,4.0,25.0,27.0,10.0,20.0,5.0,9.0,1.0,,90.0,56.0,7.3,14.0,0,,,2.0,3.0,5.0,,,,,1.0,,1.0,,2.0,,,,,,,2.0,3.0,,,,,,
10382072,home,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,33.0,28.0,4.0,3.0,12.0,14.0,16.0,21.0,5.0,3.0,1.0,,87.0,58.0,7.3,9.0,1,2.0,,,,3.0,,,,,2.0,3.0,4.0,2.0,1.0,1.0,,3.0,1.0,,,,,1.0,,,,,
10382072,home,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,51.0,39.0,11.0,6.0,14.0,15.0,26.0,40.0,5.0,12.0,,,88.0,67.0,7.4,18.0,0,4.0,1.0,1.0,2.0,4.0,,3.0,,,1.0,1.0,2.0,2.0,1.0,3.0,,1.0,,,,1.0,1.0,,thomhaye,1.0,,,
10382072,home,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,36.0,30.0,3.0,3.0,15.0,19.0,15.0,17.0,4.0,6.0,4.0,,90.0,49.0,7.0,9.0,0,,,,,1.0,,1.0,,,1.0,3.0,,,2.0,,,,,,,,,1.0,,,,,
10382072,home,SC Heerenveen,Tibor Halilović,tibor-halilovic,T. Halilović,M,7,176,395,M,843167,EUR,795484800,M,10,10,False,38.0,32.0,6.0,5.0,17.0,19.0,15.0,20.0,5.0,4.0,1.0,,62.0,48.0,6.6,9.0,2,1.0,,,1.0,2.0,,1.0,1.0,,,,2.0,1.0,1.0,2.0,,,1.0,,,,2.0,,,1.0,,,
10382072,home,SC Heerenveen,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,F,9,9,False,13.0,10.0,2.0,,2.0,2.0,8.0,12.0,4.0,2.0,2.0,,90.0,32.0,6.7,11.0,3,1.0,,1.0,,6.0,1.0,3.0,2.0,1.0,,,1.0,1.0,3.0,1.0,,,,,,,2.0,,,1.0,,,
10382072,home,SC Heerenveen,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,False,11.0,8.0,1.0,1.0,3.0,3.0,6.0,9.0,1.0,,1.0,,63.0,17.0,6.8,3.0,1,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,1.0,,,1.0,Sydney,van Hooijdonk,,,1.0,,,,,
10382072,home,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,True,2.0,,,,,,,2.0,,,,,27.0,6.0,6.6,4.0,1,,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Rami Kaib,rami-kaib,R. Kaib,M,24,178,374,M,834724,EUR,863049600,D,13,13,True,1.0,,1.0,,,1.0,,1.0,2.0,1.0,1.0,,10.0,4.0,6.7,2.0,0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,9.0,2.0,6.6,1.0,0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Xavier Mous,xavier-mous,X. Mous,G,,188,36,,352328,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Alex Timossi Andersson,alex-timossi-andersson,A. T. Andersson,D,21,170,90,M,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Rami Al Hajj,rami-al-hajj,R. Al Hajj,M,22,180,219,M,978289,EUR,1000684800,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Timo Zaal,timo-zaal,T. Zaal,M,22,184,36,M,1047394,EUR,1076284800,M,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,home,SC Heerenveen,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,away,NEC Nijmegen,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185,1498,M,123865,EUR,609206400,G,22,22,False,36.0,21.0,22.0,8.0,18.0,24.0,3.0,12.0,,10.0,,2.0,90.0,43.0,7.2,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10382072,away,NEC Nijmegen,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,71.0,59.0,6.0,3.0,24.0,29.0,36.0,46.0,3.0,7.0,,,90.0,91.0,7.6,19.0,1,4.0,1.0,,2.0,2.0,,,1.0,,3.0,2.0,1.0,,,2.0,,,,,,,2.0,,,,,1.0,
10382072,away,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,50.0,45.0,4.0,1.0,26.0,28.0,19.0,22.0,1.0,2.0,,,90.0,56.0,7.0,5.0,1,,,,1.0,2.0,,,1.0,,4.0,,,,,,,1.0,,,,1.0,1.0,,,,,,
10382072,away,NEC Nijmegen,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,5,5,False,66.0,61.0,2.0,2.0,41.0,45.0,20.0,21.0,2.0,2.0,,,90.0,75.0,7.3,5.0,0,,,,1.0,1.0,,,,,5.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,
10382072,away,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,39.0,32.0,8.0,5.0,17.0,17.0,15.0,22.0,4.0,4.0,,,63.0,67.0,7.5,10.0,1,,,1.0,1.0,3.0,1.0,,1.0,,4.0,1.0,3.0,1.0,,,,,,,,1.0,1.0,,c.verdonk,,,,
10382072,away,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,41.0,37.0,2.0,1.0,16.0,16.0,21.0,25.0,2.0,3.0,1.0,,76.0,46.0,6.8,4.0,0,,,1.0,,3.0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,
10382072,away,NEC Nijmegen,Mikkel Duelund,mikkel-duelund,M. Duelund,F,10,178,139,M,770075,EUR,867542400,M,10,10,False,27.0,18.0,2.0,2.0,5.0,8.0,13.0,20.0,1.0,3.0,,,84.0,37.0,6.3,15.0,1,1.0,,1.0,,10.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,7.0,,,,,,
10382072,away,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,False,72.0,63.0,3.0,1.0,25.0,27.0,39.0,48.0,,12.0,,,90.0,81.0,6.5,16.0,0,3.0,1.0,,,7.0,5.0,,,,,,,,,,True,1.0,,,,1.0,1.0,,,,,,
10382072,away,NEC Nijmegen,Elayis Tavsan,elayis-tavsan,E. Tavsan,F,7,183,301,M,929631,EUR,988588800,F,7,7,False,29.0,25.0,1.0,1.0,7.0,8.0,21.0,30.0,8.0,3.0,3.0,,90.0,52.0,7.4,13.0,2,9.0,3.0,1.0,1.0,3.0,,6.0,,1.0,,,,,,3.0,,,1.0,,,,,1.0,,4.0,,,
10382072,away,NEC Nijmegen,Landry Dimata,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,31.0,25.0,1.0,1.0,8.0,8.0,17.0,23.0,5.0,2.0,,,90.0,43.0,6.8,10.0,4,,,4.0,4.0,7.0,1.0,2.0,2.0,1.0,,,,,1.0,2.0,,,1.0,,,,1.0,,,1.0,,,1.0
10382072,away,NEC Nijmegen,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,F,16,16,False,46.0,43.0,2.0,1.0,12.0,12.0,32.0,36.0,3.0,6.0,2.0,,90.0,61.0,6.8,9.0,2,2.0,1.0,1.0,,6.0,,3.0,1.0,,,,1.0,1.0,2.0,1.0,,,1.0,,,1.0,2.0,,,,,,
10382072,away,NEC Nijmegen,Ibrahim Cissoko,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,M,21,21,True,12.0,12.0,,,2.0,2.0,10.0,12.0,2.0,2.0,1.0,,27.0,18.0,6.7,3.0,0,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,Ibrahim Cissoko,,,,,,,,,
10382072,away,NEC Nijmegen,Jordy Bruijn,jordy-bruijn,J. Bruijn,M,8,170,76,M,825278,EUR,838080000,M,6,6,True,20.0,16.0,6.0,3.0,5.0,6.0,11.0,14.0,1.0,,,,14.0,23.0,6.7,5.0,0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10382072,away,NEC Nijmegen,Pedro Marques,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,4.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,,,13.0,5.0,6.5,2.0,0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
10382072,away,NEC Nijmegen,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382072,away,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
