match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,player_firstName,stat_totalCross,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_unsuccessfulTouch,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded,player_sofascoreId
15237911,home,Athletico,Julimar,julimar,Julimar,F,20,188.0,376,M,1167536,EUR,980380800,F,20,20,False,,18.0,14.0,,,0.0,5.0,5.0,9.0,13.0,,3.0,,,,,67.0,35.0,7.1,14.0,0.0689431,173.27396144453,16.0,55.975219674597,3.0,,2,,0.25,0.07,-0.01,,2.0,2.0,6.0,6.0,,2.0,1.0,2.0,1.0,,1.0,,2.0,,3.0,,,,3.0,31.933731539717,79.185965148635,,,,0.8453,0.39,,,1.0,2.0,1.0,,,0.7749,,,,,
15237911,home,Athletico,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187.0,2128,M,29735,EUR,553996800,M,14,14,True,,29.0,28.0,1.0,1.0,0.0,16.0,17.0,12.0,12.0,,2.0,,,,,48.0,35.0,7.0,3.0,0.0103679,171.96977686625,15.0,8.2676180705487,1.0,,0,,0.11,0.02,0.14,,,1.0,2.0,3.0,,1.0,1.0,,,,,,,,2.0,,,1.0,,19.688764520683,19.695132622046,,1.0,,,,,,,,,,,,,,,,
15237911,home,Athletico,Chiqueti,felipe-chiqueti,F. Chiqueti,M,47,176.0,225,M,1459788,EUR,1125619200,M,47,47,True,,7.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,3.0,,,,,,,23.0,17.0,6.9,6.0,0.00073703,68.574086585377,8.0,19.11833131123,2.0,,3,,-0.09,0.35,0.14,,,1.0,2.0,4.0,,1.0,,2.0,1.0,,,Chiqueti,1.0,,1.0,,,,2.0,16.87123882545,27.332795810688,,,1.0,0.1016,-0.16,,1.0,,1.0,,,,0.2503,,,,,
15237911,home,Athletico,Dudu,dudu,Dudu,M,53,177.0,549,M,1482354,EUR,1136073600,M,53,53,True,,9.0,8.0,,,0.0,1.0,1.0,7.0,8.0,1.0,1.0,,,,,23.0,14.0,6.9,3.0,0.0144297,82.594301851289,8.0,26.028827927459,0.0,,0,,,,,,,,,2.0,,,,1.0,,,,Dudu,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
15237911,home,Athletico,Jádson,jadson,Jádson,M,16,171.0,454,M,243651,EUR,746668800,M,16,16,True,,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,8.0,4.0,6.8,,8.87e-06,,,,,,0,,-0.01,,0.15,,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,home,Athletico,Bruninho Braga Ramos,bruninho-braga-ramos,B. B. Ramos,F,48,175.0,306,M,2436878,EUR,1218844800,M,48,48,True,,2.0,1.0,1.0,,0.0,,,1.0,2.0,,,,,,,8.0,2.0,6.6,1.0,0.00569038,13.687650955326,2.0,4.9881034934889,0.0,,0,,0.0,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,home,Athletico,Mycael,mycael,Mycael,G,1,191.0,790,M,1128850,EUR,1079049600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mycael,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,home,Athletico,Juan Felipe Aguirre,juan-felipe-aguirre,J. F. Aguirre,D,33,186.0,364,M,925173,EUR,841276800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,home,Athletico,Léo,leo,Léo,D,3,183.0,707,M,360940,EUR,826070400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,home,Athletico,Gilberto Junior,gilberto-junior,G. Junior,D,2,165.0,1377,M,1941312,EUR,1111881600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,home,Athletico,Diogo Riquelme,diogo-riquelme,D. Riquelme,M,63,181.0,81,M,1635772,EUR,1114214400,M,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Diogo Riquelme,,,,,,,,,,Rivas do Nascimento,,,,,,,,,,,,,,,,,
15237911,home,Athletico,João Cruz,joao-cruz,J. Cruz,M,8,172.0,469,M,1485226,EUR,1147392000,M,57,57,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,home,Athletico,Leozinho,leonardo-caetano-silva,Leozinho,F,21,173.0,1261,M,1546647,EUR,912816000,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Leonardo,,,,,,,,,,Caetano Silva,,,,,,,,,,,,,,,,,
15237911,away,Santos,Gabriel Brazão,gabriel-brazao,G. Brazão,G,77,191.0,3074,M,905448,EUR,970704000,G,77,77,False,,13.0,9.0,5.0,1.0,0.0,9.0,11.0,,2.0,2.0,2.0,3.0,3.0,1.0,1.0,90.0,22.0,6.9,4.0,3.717e-05,14.469453856826,3.0,-3.52221543094,0.0,0.8303,1,0.2331,0.0,-0.05,0.16,0.61,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,0.0623,-0.13,,,,1.0,,,,0.125,1.0,1.0,1.0,,
15237911,away,Santos,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173.0,1630,M,840119,EUR,859939200,D,18,18,False,,33.0,25.0,2.0,,0.0,11.0,13.0,14.0,20.0,,4.0,,,,,90.0,56.0,5.8,19.0,0.00844155,128.19350175261,10.0,45.87491620695,2.0,,1,,-0.05,0.1,-0.36,,3.0,1.0,10.0,4.0,,1.0,,,4.0,,2.0,,,,4.0,,1.0,2.0,4.0,24.911623717873,52.441305015161,,1.0,,0.0257,-0.08,,,,1.0,,,,0.2575,,,,,
15237911,away,Santos,Zé Ivaldo,ze-ivaldo,Z. Ivaldo,D,2,185.0,1464,M,844602,EUR,856483200,D,2,2,False,,42.0,30.0,20.0,10.0,0.0,17.0,19.0,13.0,23.0,6.0,1.0,,,,,90.0,57.0,7.0,12.0,0.0157389,85.522039755286,17.0,13.300470149581,0.0,,0,,0.22,0.03,-0.12,,,1.0,3.0,5.0,,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
15237911,away,Santos,Luan Peres,luan-peres,L. Peres,D,14,190.0,1198,M,842098,EUR,774576000,D,14,14,False,,27.0,18.0,9.0,1.0,0.0,12.0,15.0,6.0,12.0,8.0,2.0,,,,,90.0,46.0,7.3,9.0,0.0508493,24.223978137567,5.0,-8.3462585652382,0.0,,0,,0.14,0.02,0.48,,,3.0,2.0,8.0,,4.0,3.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Vinicius Rodrigues Lira,vinicius-lira,V. Lira,D,3,187.0,801,M,2039241,EUR,1192147200,D,3,3,False,,14.0,8.0,2.0,,0.0,4.0,7.0,4.0,7.0,5.0,1.0,,,,,89.0,41.0,5.9,15.0,0.00302217,59.095376850447,7.0,33.852534425112,1.0,,0,,-0.11,0.03,-0.31,,,,1.0,,,,,,1.0,,2.0,Vinicius Lira,1.0,,,,,,4.0,18.997765485413,23.184020013794,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Gabriel Menino,gabriel-menino,G. Menino,M,25,176.0,2791,M,974556,EUR,970185600,M,25,25,False,,37.0,28.0,5.0,1.0,0.0,10.0,12.0,18.0,25.0,1.0,5.0,,,,,90.0,59.0,6.8,12.0,0.0194727,72.450567089194,16.0,32.4426721528,0.0,,1,,0.18,0.07,-0.11,,2.0,3.0,8.0,10.0,,3.0,2.0,4.0,2.0,,3.0,,,2.0,2.0,,,,1.0,,,,,1.0,0.0231,-0.03,,,,,,,,,,,,,
15237911,away,Santos,João Schmidt,joao-schmidt,J. Schmidt,M,5,183.0,1085,M,244591,EUR,737769600,M,5,5,False,True,46.0,40.0,5.0,3.0,0.0,18.0,20.0,22.0,26.0,3.0,7.0,,,,,90.0,55.0,7.0,6.0,0.00787792,119.65393661878,16.0,1.9130810172936,0.0,,0,,0.13,0.07,-0.02,,,1.0,1.0,3.0,,2.0,1.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Gabriel Bontempo,gabriel-bontempo,G. Bontempo,M,49,181.0,1665,M,1656036,EUR,1105833600,M,49,49,False,,28.0,24.0,,,0.0,6.0,6.0,18.0,22.0,,6.0,,,,,68.0,36.0,6.6,5.0,0.0190116,144.75314504814,12.0,84.566511882814,3.0,,0,,-0.2,0.27,-0.01,,,,1.0,5.0,,2.0,,3.0,1.0,,,,,,,,2.0,,1.0,17.690089679178,60.428499339712,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Miguelito,miguel-terceros,Miguelito,M,30,177.0,8050,M,1159656,EUR,1082851200,F,30,30,False,,19.0,16.0,1.0,1.0,0.0,5.0,5.0,11.0,14.0,,3.0,,,,,68.0,32.0,6.5,8.0,0.0120913,108.7008090823,11.0,45.649501198003,1.0,,2,,-0.08,0.29,-0.09,,,,5.0,2.0,,,,,1.0,,,Miguel,,2.0,3.0,,,2.0,2.0,23.123119165245,28.35815403019,Terceros,1.0,,0.0917,-0.25,,2.0,,,,,,,,,,,
15237911,away,Santos,Thaciano,thaciano,Thaciano,M,16,182.0,1796,M,872039,EUR,800236800,F,16,16,False,,15.0,9.0,,,0.0,3.0,4.0,6.0,11.0,3.0,,,,,,88.0,30.0,8.3,13.0,0.239337,31.712770592315,4.0,26.694100878958,1.0,,2,,0.03,0.28,0.21,,1.0,4.0,4.0,7.0,,1.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,5.0,11.517163788202,12.2,,1.0,1.0,0.2836,0.54,,,,1.0,1.0,,2.0,0.5902,,,,,
15237911,away,Santos,Rony,rony,Rony,F,11,167.0,5631,M,835260,EUR,800150400,F,11,11,False,,18.0,16.0,2.0,2.0,0.0,4.0,4.0,12.0,14.0,2.0,2.0,,,,,88.0,29.0,6.7,6.0,0.0106972,81.097780552057,9.0,55.684219688632,2.0,,1,,-0.15,0.05,0.17,,2.0,2.0,2.0,3.0,,,,2.0,,,1.0,,3.0,,,,,,,17.630168679336,34.115026599698,,,,0.0106,-0.01,,,,1.0,,,1.0,0.1036,,,,,Rony
15237911,away,Santos,Álvaro Barreal,alvaro-barreal,Á. Barreal,M,22,172.0,2811,M,949687,EUR,966470400,M,22,22,True,,9.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,,,,,,,22.0,11.0,6.6,2.0,0.0275521,74.51415920779,6.0,39.324844509248,1.0,,0,,0.14,0.13,-0.04,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,22.192592695264,22.230191092296,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Moisés,moises,Moisés,M,21,177.0,1067,M,1046501,EUR,841622400,F,21,21,True,,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,,3.0,,,,,22.0,11.0,6.9,5.0,0.00229909,98.367830446308,7.0,71.078639663196,2.0,,2,,0.05,0.3,0.13,,,,1.0,,,,,,,,,Moisés,,,1.0,,,,4.0,48.029014525609,64.145981630771,,,1.0,0.4735,0.22,,,1.0,1.0,,,,0.8493,,,,,
15237911,away,Santos,João Basso,joao-basso,J. Basso,D,13,189.0,689,M,850955,EUR,853113600,D,13,13,True,,5.0,5.0,,,0.0,1.0,1.0,4.0,4.0,,,,,,,8.0,7.0,6.4,,0.00103937,29.035116483781,2.0,25.174805419403,0.0,,0,,0.05,0.01,-0.17,,,,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Lautaro Díaz,lautaro-diaz,L. Díaz,F,19,181.0,1860,M,992093,EUR,895708800,F,19,19,True,,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,1.0,,,,,9.0,7.0,6.6,1.0,0.00567967,24.988327792448,3.0,3.109380871084,0.0,,0,,0.19,0.03,0.14,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Benjamín Rollheiser,benjamin-rollheiser,B. Rollheiser,M,32,175.0,4255,M,922454,EUR,953856000,F,32,32,True,,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,,1.0,4.0,,1.0,0.0563939,14.192823095054,2.0,3.6846027621695,0.0,,0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
15237911,away,Santos,Diogenes,diogenes,Diogenes,G,1,190.0,497,M,1128754,EUR,978739200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Diogenes,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,31,171.0,1242,M,840500,EUR,858470400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,away,Santos,João Paulo Ananias,joao-paulo-ananias,J. P. Ananias,D,26,,71,,1888624,EUR,1171152000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,João,,,,,,,,,,Paulo Ananias,,,,,,,,,,,,,,,,,
15237911,away,Santos,Mayke,mayke,Mayke,D,12,178.0,2322,M,273329,EUR,721353600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Tomás Rincón,tomas-rincon,T. Rincón,M,8,175.0,2716,M,46798,EUR,569030400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237911,away,Santos,Gustavo Henrique Pereira,henrique-pereira-gustavo,G. H. Pereira,M,48,,227,M,1587827,EUR,1112832000,M,48,48,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Gustavo Henrique,,,,,,,,,,Pereira,,,,,,,,,,,,,,,,,
15237911,away,Santos,Robinho Júnior,robson-junior,Robinho Jr,M,7,170.0,10511,M,2191860,EUR,1197849600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
