match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,playerName,rescinded,length,injury,reason
13981479,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
13981479,,,,,90,5.0,,1,,,varDecision,False,False,89485.0,goalAwarded,875136.0,Noa Lang,,,,,
13981479,,,,,90,4.0,,1,,,card,,False,124099118.0,yellow,875136.0,Noa Lang,Noa Lang,False,,,
13981479,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,5.0,,
13981479,,,,,84,,,7,,,substitution,,True,124825990.0,regular,,,,,,False,
13981479,,,,,84,,,7,,,substitution,,True,124825989.0,regular,,,,,,False,
13981479,,,,,82,,,9,,,substitution,,False,124825952.0,regular,,,,,,False,
13981479,,,,,75,,,16,,,substitution,,True,124825864.0,regular,,,,,,False,
13981479,,,,,75,,,16,,,substitution,,True,124825863.0,regular,,,,,,False,
13981479,,,,,74,,,17,,,substitution,,False,124825852.0,regular,,,,,,False,
13981479,,,,,74,,,17,,,substitution,,False,124825865.0,regular,,,,,,False,
13981479,,,,,64,,,27,,,substitution,,False,124825752.0,regular,,,,,,False,
13981479,,,,,63,,,28,,,substitution,,False,124825723.0,regular,,,,,,False,
13981479,,,,,62,,,29,,,substitution,,True,124825716.0,injury,,,,,,True,
13981479,,,,,47,,,44,,,card,,True,124098640.0,yellow,1084846.0,Franco Israel,Franco Israel,False,,,Time wasting
13981479,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
13981479,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,1.0,,
13981479,,1.0,0.0,,32,,,14,,,goal,,True,324973605.0,regular,341143.0,Giovanni Simeone,,,,,
13981479,,,,,10,,,36,,,card,,False,124097862.0,yellow,108484.0,Juan Jesus,Juan Jesus,False,,,Foul
