match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wonTackle,player_firstName,player_lastName,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,captain,stat_hitWoodwork,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
11352321,home,Chelsea,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,19,19,False,15.0,14.0,,,3.0,3.0,11.0,13.0,2.0,8.0,2.0,,,,66.0,38.0,7.0,11.0,0.0771037,2,,1.0,,9.0,1.0,1.0,1.0,1.0,,0.2889,1.0,1.0,,,1.0,,6.0,4.0,,,,6.0,,1.0,,,,,,,,1.0,,
11352321,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,11,11,True,11.0,8.0,,,4.0,5.0,4.0,7.0,1.0,2.0,5.0,,,,24.0,19.0,6.8,5.0,0.0321822,1,,1.0,,3.0,,2.0,,,,0.0641,,1.0,,,,1.0,2.0,1.0,,,,,,,1.0,,0.1314,,,,,,,
11352321,home,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,True,11.0,10.0,,,6.0,6.0,5.0,7.0,,,1.0,,,,13.0,17.0,6.2,6.0,0.0813067,0,,2.0,1.0,4.0,,,1.0,,,,1.0,1.0,,,,,3.0,,,,,,,,,,,,,,,1.0,,
11352321,home,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,42,42,True,,,,,,,,,,,,,,,1.0,2.0,,,,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,home,Chelsea,Carney Chukwuemeka,carney-chukwuemeka,C. Chukwuemeka,M,17,185,10392,M,chukwuemeka10,994556,EUR,1066608000,M,17,17,True,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,1.0,3.0,,1.0,5.34e-06,0,,,,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,
11352321,home,Chelsea,Lucas Bergström,lucas-bergstrom,L. Bergström,G,13,206,3167,M,,996903,EUR,1031184000,G,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,home,Chelsea,Marcus Bettinelli,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,marcusbettss,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,home,Chelsea,Benoît Badiashile,benoit-badiashile,B. Badiashile,D,5,194,10555,M,badiashile,904827,EUR,985564800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,home,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,home,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6815,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Deivid Washington,,,,,,,,,,,,,,
11352321,away,Fulham,Bernd Leno,bernd-leno,B. Leno,G,1,190,2695,M,,103335,EUR,699667200,G,17,17,False,32.0,24.0,13.0,5.0,19.0,20.0,5.0,12.0,,,7.0,2.0,1.0,2.0,90.0,42.0,7.1,8.0,0.00331077,0,0.1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11352321,away,Fulham,Kenny Tete,kenny-tete,K. Tete,D,2,180,1146,M,,190877,EUR,813196800,D,2,2,False,20.0,11.0,3.0,1.0,3.0,8.0,8.0,13.0,,5.0,3.0,,,,64.0,44.0,7.0,13.0,0.0109968,0,,1.0,,5.0,,2.0,1.0,1.0,3.0,,,,2.0,3.0,4.0,2.0,1.0,,3.0,,,,,,,,,,,,,,,
11352321,away,Fulham,Tosin Adarabioyo,tosin-adarabioyo,T. Adarabioyo,D,4,196,10523,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,49.0,35.0,5.0,4.0,24.0,26.0,11.0,23.0,6.0,7.0,1.0,,,,90.0,67.0,7.7,15.0,0.00606545,1,,,,3.0,1.0,8.0,1.0,,,0.0118,,2.0,2.0,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11352321,away,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,False,58.0,52.0,2.0,1.0,43.0,48.0,9.0,10.0,,2.0,5.0,,,,90.0,75.0,6.8,7.0,0.100918,0,,,,4.0,,5.0,1.0,,2.0,,,1.0,1.0,4.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,,1.0
11352321,away,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2862,M,,803174,EUR,870998400,D,33,33,False,47.0,31.0,8.0,2.0,17.0,26.0,16.0,27.0,,1.0,4.0,,,,90.0,76.0,6.6,23.0,0.146544,0,,6.0,2.0,4.0,,4.0,1.0,,,,2.0,,,3.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,
11352321,away,Fulham,João Palhinha,joao-palhinha,J. Palhinha,M,6,189,16491,M,Palhinha,364612,EUR,805248000,M,26,26,False,27.0,21.0,3.0,1.0,11.0,13.0,10.0,14.0,1.0,9.0,3.0,,,,82.0,48.0,7.3,9.0,0.0125349,0,,,,4.0,,4.0,2.0,1.0,1.0,,1.0,1.0,,2.0,6.0,1.0,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,
11352321,away,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,581,M,,82566,EUR,664329600,M,10,10,False,52.0,46.0,1.0,1.0,26.0,28.0,20.0,25.0,1.0,7.0,8.0,,,,90.0,69.0,7.0,13.0,0.0457318,2,,1.0,,4.0,1.0,,2.0,1.0,,0.0967,,,,1.0,2.0,,3.0,3.0,1.0,,,4.0,,1.0,,,,True,,,,,,
11352321,away,Fulham,Harry Wilson,harry-wilson,H. Wilson,M,8,173,4932,M,,355528,EUR,858988800,M,8,8,False,19.0,12.0,1.0,1.0,4.0,7.0,8.0,12.0,,3.0,1.0,,,,64.0,37.0,6.8,13.0,0.0110197,2,,,,3.0,,,4.0,,1.0,0.1108,1.0,,,1.0,3.0,,,,2.0,,,2.0,,1.0,1.0,,0.1111,,,,,,,
11352321,away,Fulham,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14092,M,andreaspereira,285949,EUR,820454400,M,18,18,False,15.0,13.0,1.0,,4.0,4.0,10.0,18.0,,3.0,1.0,,,,82.0,37.0,6.7,13.0,0.156713,2,,7.0,1.0,8.0,1.0,,1.0,2.0,,0.1035,3.0,1.0,,,,3.0,2.0,1.0,,,,3.0,,,1.0,,0.5419,,,,,,,
11352321,away,Fulham,Willian,willian,Willian,F,88,175,9698,M,willianborges88,31417,EUR,587088000,M,20,20,False,49.0,43.0,6.0,6.0,18.0,19.0,26.0,31.0,1.0,6.0,3.0,,,,90.0,62.0,7.7,8.0,0.236164,2,,1.0,1.0,2.0,1.0,,1.0,2.0,,0.1942,2.0,,,,1.0,1.0,3.0,2.0,1.0,,,,,1.0,,,,,,,,,,
11352321,away,Fulham,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,RJimenez9,192442,EUR,673401600,F,7,7,False,18.0,13.0,,,6.0,6.0,7.0,12.0,2.0,7.0,5.0,,,,90.0,39.0,6.9,13.0,0.00315206,4,,,,14.0,2.0,1.0,2.0,4.0,1.0,0.2778,,7.0,,,1.0,1.0,3.0,,1.0,,,2.0,,,2.0,,0.3433,,,,,,,
11352321,away,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2321,M,,329417,EUR,818121600,D,21,21,True,18.0,15.0,1.0,,10.0,11.0,5.0,7.0,1.0,3.0,3.0,,,,26.0,29.0,6.9,5.0,0.00653469,0,,,,,,,2.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
11352321,away,Fulham,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,,151499,EUR,728611200,F,14,14,True,7.0,5.0,,,2.0,3.0,3.0,5.0,,1.0,,,,,26.0,13.0,6.7,3.0,0.00248289,1,,1.0,,,,,,1.0,,0.061,,,,,,,,,,,,,,1.0,,,,,,,,,,
11352321,away,Fulham,Saša Lukić,sasa-lukic,S. Lukić,M,20,183,2086,M,,371222,EUR,839894400,M,28,28,True,8.0,7.0,,,3.0,4.0,4.0,4.0,,3.0,3.0,,,,8.0,13.0,6.5,2.0,0.00055965,0,,,,3.0,,,,,1.0,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,,,,
11352321,away,Fulham,Rodrigo Muniz,rodrigo-muniz,R. Muniz,F,9,184,4470,M,RodrigoMuniz019,1015256,EUR,988934400,F,19,19,True,4.0,2.0,,,,,2.0,4.0,3.0,4.0,,,,,8.0,6.0,7.0,3.0,0.116361,0,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11352321,away,Fulham,Marek Rodák,marek-rodak,M. Rodák,G,1,188,517,M,,358694,EUR,850435200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,away,Fulham,Tim Ream,tim-ream,T. Ream,D,3,185,548,M,,118179,EUR,560390400,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,away,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,353,M,,365802,EUR,791164800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,away,Fulham,Tyrese Francois,tyrese-francois,T. Francois,M,35,167,88,M,,941757,EUR,963705600,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352321,away,Fulham,Carlos Vinícius,carlos-vinicius,C. Vinícius,F,95,190,7091,M,,891920,EUR,796089600,F,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
