match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_shotOffTarget,stat_fouls,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_goalAssist,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,player_sofascoreId,stat_dispossessed,stat_hitWoodwork,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_clearanceOffLine,stat_outfielderBlock,stat_penaltyConceded
10433792,home,Trabzonspor,Muhammet Taha Tepe,,,muhammet-taha-tepe,M. T. Tepe,G,54,184.0,104,M,910094,EUR,978307200,G,54,54,False,8.0,7.0,2.0,1.0,7.0,7.0,1.0,5.0,1.0,3.0,1.0,1.0,90.0,15.0,6.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433792,home,Trabzonspor,Jens Stryger Larsen,,,jens-stryger-larsen,J. Stryger Larsen,D,17,180.0,369,M,44848,EUR,667094400,D,19,19,False,65.0,62.0,2.0,1.0,20.0,20.0,46.0,5.0,,,,,83.0,78.0,7.5,6.0,1,43.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10433792,home,Trabzonspor,Taha Altıkardeş,,,taha-altikardes,T. Altıkardeş,D,4,188.0,271,M,1101279,EUR,1061510400,D,22,22,False,66.0,60.0,9.0,5.0,36.0,37.0,29.0,11.0,,,,,90.0,72.0,6.6,6.0,0,24.0,,,,1.0,1.0,,,,,,,,,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,
10433792,home,Trabzonspor,Hüseyin Türkmen,,,huseyin-turkmen,H. Türkmen,D,4,183.0,128,M,913994,EUR,883612800,D,4,4,False,77.0,72.0,10.0,8.0,35.0,38.0,39.0,6.0,,,,,90.0,80.0,6.8,5.0,1,37.0,,,2.0,4.0,4.0,,,,,1.0,1.0,,,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10433792,home,Trabzonspor,Eren Elmalı,,,eren-elmali,E. Elmalı,D,17,180.0,4102,M,981483,EUR,962928000,D,18,18,False,72.0,67.0,3.0,3.0,22.0,22.0,51.0,3.0,,,,,90.0,87.0,7.0,6.0,0,46.0,1.0,1.0,1.0,2.0,3.0,1.0,,,,1.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
10433792,home,Trabzonspor,Manolis Siopis,,,manolis-siopis,M. Siopis,M,6,168.0,971,M,136675,EUR,768873600,M,6,6,False,68.0,62.0,10.0,9.0,16.0,17.0,51.0,5.0,,,,,90.0,76.0,7.2,7.0,0,46.0,,,,3.0,5.0,2.0,1.0,,,3.0,2.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
10433792,home,Trabzonspor,Edin Višća,,,edin-visca,E. Višća,M,7,172.0,1000,M,109779,EUR,635212800,M,7,7,False,66.0,56.0,3.0,2.0,9.0,10.0,61.0,3.0,,,,,83.0,83.0,8.2,13.0,3,50.0,5.0,3.0,,4.0,3.0,2.0,2.0,,,,,,1.0,,4.0,,,2.0,,2.0,1.0,7.0,1.0,1.0,,,,,,,,,,,
10433792,home,Trabzonspor,Anastasios Bakasetas,,,anastasios-bakasetas,A. Bakasetas,M,11,180.0,2113,M,114076,EUR,741225600,M,11,11,False,28.0,23.0,,,6.0,7.0,22.0,,,,,,49.0,37.0,7.4,7.0,2,17.0,1.0,,,1.0,3.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,
10433792,home,Trabzonspor,Marek Hamšík,,,marek-hamsik,M. Hamšík,M,17,183.0,1354,,25985,EUR,554342400,M,17,17,False,67.0,60.0,7.0,7.0,24.0,24.0,48.0,4.0,,,,,62.0,80.0,8.2,12.0,5,36.0,5.0,,1.0,2.0,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,,,2.0,,,,2.0,1.0,1.0,True,1.0,,,,,,,,,
10433792,home,Trabzonspor,Mahmoud Trézéguet,,,mahmoud-trezeguet,M. Trézéguet,M,7,179.0,38551,M,295361,EUR,780969600,M,27,27,False,35.0,29.0,2.0,1.0,2.0,2.0,34.0,1.0,,,,,62.0,51.0,8.1,10.0,5,27.0,1.0,,,2.0,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,,1.0,mahmoudtrezeguet,1.0,1.0,,,,,,
