match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_wasFouled,stat_totalContest,stat_totalOffside,captain,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12117173,home,Juventude,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,26.0,22.0,7.0,3.0,0.0,20.0,20.0,2.0,6.0,2.0,5.0,1.0,2.0,5.0,1.0,90.0,37.0,7.6,4.0,0.00020082,0,0.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117173,home,Juventude,Ewerthon,ewerton,Ewerthon,D,2,171,176,M,992512,EUR,971222400,D,14,14,False,55.0,43.0,4.0,,0.0,25.0,29.0,18.0,27.0,3.0,5.0,,,,,90.0,76.0,6.5,20.0,0.0109435,1,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0191,0.0102,1.0,,,,,,,,,,,,,,,,,
12117173,home,Juventude,Rodrigo Sam,rodrigo-sam,R. Sam,D,34,185,108,M,794640,EUR,806544000,D,34,34,False,51.0,41.0,1.0,,0.0,26.0,29.0,15.0,22.0,2.0,1.0,,,,,90.0,60.0,7.0,10.0,0.0376234,1,,,1.0,5.0,2.0,8.0,,,,,3.0,,0.1549,,,,,1.0,3.0,1.0,,,,,,,,,,,,
12117173,home,Juventude,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,False,70.0,61.0,9.0,5.0,0.0,45.0,50.0,16.0,20.0,4.0,3.0,,,,,90.0,86.0,7.0,12.0,0.00648903,0,,,3.0,1.0,6.0,4.0,,1.0,,,2.0,2.0,,,,,,,2.0,2.0,3.0,1.0,,,,,,,,,,
12117173,home,Juventude,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,False,47.0,41.0,3.0,3.0,0.0,24.0,27.0,17.0,21.0,,4.0,,,,,90.0,78.0,6.5,14.0,0.0172139,0,,1.0,1.0,4.0,13.0,11.0,1.0,5.0,,3.0,4.0,,,,1.0,Gabriel Inocêncio,,,3.0,5.0,,3.0,1.0,1.0,,,,,,,,
12117173,home,Juventude,Jádson,jadson,Jádson,M,16,171,454,M,243651,EUR,746668800,M,16,16,False,67.0,56.0,2.0,1.0,1.0,21.0,22.0,36.0,46.0,,12.0,,,,,90.0,84.0,7.7,14.0,0.0571429,1,,1.0,3.0,1.0,5.0,11.0,1.0,1.0,,,1.0,2.0,0.0367,,3.0,,,1.0,,,,7.0,2.0,,True,1.0,2.0,,,,,
12117173,home,Juventude,Caique Gonçalves,caique-goncalves,Caique,M,95,178,364,M,871032,EUR,813283200,M,95,95,False,51.0,48.0,7.0,7.0,0.0,38.0,39.0,10.0,12.0,2.0,5.0,,,,,55.0,57.0,7.1,3.0,0.00650284,0,,,,,,4.0,,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,,
12117173,home,Juventude,Lucas Barbosa,lucas-barbosa,L. Barbosa,M,21,193,762,M,1067641,EUR,982800000,M,21,21,False,24.0,16.0,2.0,1.0,0.0,5.0,6.0,11.0,19.0,,2.0,,,,,71.0,35.0,6.5,10.0,0.0164789,1,,1.0,2.0,3.0,4.0,4.0,1.0,,,,,1.0,0.0202,,,Lucas Barbosa,,,,1.0,,1.0,,,,,,1.0,,,,
12117173,home,Juventude,Jean Carlos,jean-carlos,J. Carlos,M,20,178,459,M,850475,EUR,698112000,M,20,20,False,18.0,16.0,4.0,3.0,0.0,8.0,9.0,9.0,13.0,,2.0,,,,,55.0,25.0,7.0,6.0,0.0448836,1,,4.0,,,1.0,,,,1.0,,,1.0,0.0162,0.1648,2.0,,,,,1.0,,,,,,1.0,,,,,,
12117173,home,Juventude,Erick Farias,erick-farias,E. Farias,F,97,172,479,M,927667,EUR,852249600,M,7,7,False,20.0,16.0,,,0.0,7.0,9.0,10.0,14.0,,2.0,,,,,82.0,33.0,6.8,9.0,0.0253826,2,,3.0,,2.0,3.0,5.0,1.0,,1.0,1.0,,3.0,0.0674,0.0427,,,,1.0,,2.0,,1.0,2.0,,,1.0,2.0,,1.0,,,
12117173,home,Juventude,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,9,9,False,7.0,6.0,1.0,,0.0,5.0,5.0,1.0,3.0,1.0,1.0,,,,,55.0,16.0,6.7,4.0,0.00542164,0,,1.0,1.0,1.0,1.0,4.0,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,
12117173,home,Juventude,Luís Oyama,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,5,5,True,20.0,18.0,1.0,1.0,0.0,11.0,12.0,7.0,8.0,,2.0,,,,,35.0,27.0,7.3,2.0,0.0164937,1,,,2.0,,3.0,5.0,,,1.0,,3.0,,0.035,0.2459,,,,,1.0,1.0,,2.0,,,,,,,,1.0,,
12117173,home,Juventude,Nenê,nene,Nenê,M,10,181,1562,M,5672,EUR,364348800,M,10,10,True,17.0,13.0,5.0,3.0,0.0,2.0,2.0,13.0,21.0,,,,,,,35.0,31.0,6.9,10.0,0.31093,2,,6.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,0.075,0.0092,1.0,,,,,,,,1.0,,,2.0,1.0,1.0,,,,
12117173,home,Juventude,Gabriel Taliari,gabriel-taliari,G. Taliari,F,19,176,441,M,933955,EUR,860889600,F,19,19,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,1.0,,,,,35.0,10.0,6.4,2.0,0.00845717,0,,,1.0,,4.0,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
12117173,home,Juventude,Marcelinho,marcelinho,Marcelinho,M,99,164,258,M,1046439,EUR,1039564800,F,11,11,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,19.0,7.0,6.5,3.0,0.00230358,2,,,1.0,,2.0,,,,,,,1.0,0.0454,,,Marcelinho,,1.0,,,,,1.0,,,,,1.0,,,,
12117173,home,Juventude,Diego Gonçalves,diego-goncalves,Diego Gonçalves,F,11,181,185,M,344077,EUR,774835200,F,13,13,True,6.0,4.0,,,0.0,2.0,3.0,2.0,3.0,,2.0,,,,,8.0,14.0,6.9,4.0,0.00156031,0,,,,,2.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,3.0,,,,3.0,,,,,
12117173,home,Juventude,Mateus Claus,mateus-claus,M. Claus,G,12,194,90,M,974334,EUR,775872000,G,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117173,home,Juventude,Abner,abner,Abner,D,23,189,249,M,1464653,EUR,1082332800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Abner,,,,,,,,,,,,,,,,
12117173,home,Juventude,Joao Vitor,cardoso-de-souza-joao-vitor,J. Vitor,D,2,174,68,M,1643776,EUR,1027555200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117173,home,Juventude,Guilherme Castilho,guilherme-castilho,G. Castilho,M,8,180,281,M,924228,EUR,937699200,M,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
