match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_totalContest,stat_wonContest,stat_lastManTackle,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside
14566984,home,Kairat Almaty,Temirlan Anarbekov,,,temirlan-anarbekov,T. Anarbekov,G,77,189,8783,M,1005884,EUR,1066089600,G,77,77,False,23.0,15.0,9.0,1.0,0.0,15.0,15.0,8.0,3.0,8.0,2.0,2.0,1.0,2.0,2.0,90.0,35.0,6.2,8.0,5.054e-05,24.408,5.11281,0.0,38.234726031328,6.0,19.32,6.09,0.6059,0,-0.7778,-0.03,0.01,-0.4,-0.44,3.6,1.36,0.11,0.04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Erkin Tapalov,,,erkin-tapalov,E. Tapalov,D,20,179,335,M,890314,EUR,747014400,D,20,20,False,55.0,41.0,7.0,1.0,0.0,21.0,22.0,33.0,,3.0,,,,,,80.0,71.0,6.0,18.0,0.0138434,29.52,10.14941,11.0,151.73298090631,19.0,-9.765,11.97,,0,,0.19,0.01,-0.49,,2.37,5.13,1.74,0.69,0.22,20.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Aleksandr Martynovich,,,aleksandr-martynovich,A. Martynovich,D,14,192,436,M,56544,EUR,556934400,D,14,14,False,93.0,83.0,11.0,3.0,0.0,49.0,50.0,43.0,3.0,5.0,,,,,,90.0,102.0,6.8,10.0,0.0172877,28.116,10.63679,4.0,255.20213396597,36.0,141.225,16.695,,0,,0.27,0.12,-0.3,,3.01,5.61,1.45,0.5,0.06,34.0,,,5.0,,,2.0,1.0,,,True,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Egor Sorokin,,,egor-sorokin,E. Sorokin,D,80,189,283,M,603944,EUR,815443200,D,80,80,False,82.0,74.0,5.0,2.0,0.0,46.0,48.0,34.0,4.0,7.0,,,,,,90.0,92.0,6.1,10.0,0.00971429,30.492,10.42855,9.0,118.26708441859,20.0,47.565,11.97,,0,,0.02,0.09,-0.5,,3.03,5.46,1.26,0.52,0.16,28.0,1.0,2.0,3.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Luís Mata,,,luis-mata,L. Mata,D,3,180,286,M,318947,EUR,868147200,D,3,3,False,48.0,41.0,3.0,,0.0,23.0,26.0,22.0,,4.0,,,,,,90.0,72.0,6.0,15.0,0.0138559,31.212,10.96677,10.0,213.486216668,18.0,-43.05,8.505,,0,,0.05,-0.28,-0.16,,3.03,5.49,1.59,0.63,0.21,18.0,6.0,3.0,3.0,1.0,3.0,1.0,1.0,,1.0,,1.0,1.0,,,2.0,1.0,1.0,17.183494435068,1.0,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Dan Glazer,,,dan-glazer,D. Glazer,M,18,178,220,M,801381,EUR,843177600,M,18,18,False,40.0,32.0,1.0,,0.0,18.0,22.0,18.0,,1.0,,,,,,76.0,46.0,6.0,9.0,0.0174717,27.972,10.44582,4.0,50.456046893941,8.0,-1.995,10.185,,1,,-0.07,0.18,-0.33,,2.1,5.86,1.85,0.57,0.07,14.0,,3.0,2.0,,,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.0276,0.0,,,,,,,,,,,,
14566984,home,Kairat Almaty,Damir Kasabulat,,,damir-kasabulat,D. Kasabulat,M,4,181,238,M,1184364,EUR,1030579200,M,4,4,False,40.0,33.0,3.0,1.0,0.0,16.0,16.0,24.0,1.0,2.0,,,,,,80.0,50.0,6.6,9.0,0.0213924,29.628,10.7219,7.0,79.8309428135,11.0,20.895,11.445,,0,,0.05,0.06,-0.16,,2.26,5.65,1.96,0.71,0.14,17.0,,1.0,3.0,1.0,,1.0,1.0,2.0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Aleksandr Mrynskiy,Aleksandr Mrynskiy,,aleksandr-mrynskiy,A. Mrynskiy,D,24,175,198,M,1101824,EUR,1089849600,M,24,24,False,31.0,27.0,1.0,1.0,1.0,13.0,14.0,17.0,2.0,,,,,,,90.0,51.0,6.7,12.0,0.0950958,31.932,11.94846,16.0,62.245299645016,10.0,19.32,9.24,,0,,0.19,0.06,-0.21,,2.91,5.67,2.01,0.98,0.37,14.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,5.0,1.0,,,,,,1.0,1.0,,,,,,,,2.0,1.0,2.0,,,,,,,,,
14566984,home,Kairat Almaty,Jorginho,,,jorge-gabriel-costa-monteiro,J. G. C. Monteiro,M,7,169,1144,M,913111,EUR,879033600,M,7,7,False,23.0,20.0,1.0,1.0,0.0,7.0,8.0,15.0,2.0,5.0,,,,,,76.0,44.0,6.5,9.0,0.0255787,31.032,8.51277,5.0,114.30942771339,13.0,55.86,21.84,,1,,0.03,0.18,-0.2,,2.67,4.36,0.99,0.38,0.1,13.0,,7.0,7.0,2.0,,,,2.0,,,,,6.0,1.0,3.0,1.0,,41.468449512474,2.0,,,0.0549,-0.11,,2.0,,1.0,,,,,,,,
14566984,home,Kairat Almaty,Valeriy Gromyko,,,valeri-gromyko,V. Gromyko,M,55,177,540,M,797646,EUR,853977600,M,55,55,False,41.0,33.0,3.0,,0.0,13.0,14.0,27.0,1.0,9.0,,,,,,90.0,57.0,6.3,15.0,0.115398,29.52,11.40159,10.0,111.4453837705,16.0,45.15,15.015,,0,,0.1,0.1,-0.2,,2.89,5.72,1.84,0.79,0.17,20.0,1.0,4.0,4.0,,1.0,1.0,,3.0,1.0,,,,3.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,
14566984,home,Kairat Almaty,Edmilson,Edmilson,,edmilson,Edmilson,F,26,190,464,M,1417710,EUR,861408000,F,26,26,False,29.0,25.0,1.0,1.0,0.0,11.0,12.0,17.0,1.0,4.0,,,,,,76.0,41.0,6.5,9.0,0.0200044,30.924,8.61792,8.0,70.924547275638,10.0,33.18,23.31,,1,,-0.22,0.1,0.14,,2.69,4.16,1.12,0.49,0.17,14.0,1.0,4.0,4.0,,,1.0,,2.0,,,2.0,,,2.0,1.0,1.0,,23.537412687039,1.0,,,0.0293,-0.05,,2.0,1.0,,1.0,0.0097,,,,,,
14566984,home,Kairat Almaty,Adilet Sadybekov,Adilet Sadybekov,,adilet-sadybekov,A. Sadybekov,M,6,184,213,M,1128502,EUR,1022371200,M,6,6,True,9.0,8.0,,,0.0,5.0,5.0,4.0,,2.0,,,,,,14.0,12.0,7.5,3.0,0.00549751,25.632,2.22013,0.0,63.026092593013,7.0,11.55,8.715,,1,,0.02,0.05,-0.06,,0.52,1.07,0.52,0.1,0.01,3.0,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,0.0224,0.56,,,1.0,,1.0,0.0579,1.0,,,,,
14566984,home,Kairat Almaty,Ricardinho,Ricardinho,,ricardinho,Ricardinho,F,99,181,662,M,1105992,EUR,987984000,F,99,99,True,2.0,2.0,,,0.0,,,2.0,,1.0,,,,,,14.0,8.0,6.2,2.0,0.00299053,26.172,1.89921,1.0,11.797650914338,2.0,-3.99,3.465,,1,,-0.01,0.03,0.0,,0.56,0.95,0.28,0.1,0.01,2.0,,4.0,1.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,0.0189,-0.13,,1.0,,1.0,,,,,,,,
14566984,home,Kairat Almaty,Mansur Birkurmanov,Mansur Birkurmanov,,mansur-birkurmanov,M. Birkurmanov,F,79,174,26,M,1584951,EUR,1175644800,F,79,79,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,14.0,5.0,6.3,1.0,3.416e-05,29.376,1.89923,2.0,,,,,,2,,0.01,,-0.05,,0.59,0.87,0.27,0.13,0.04,,,4.0,,1.0,,,,,,,,,,2.0,,,,,,1.0,,0.0686,-0.14,,1.0,,1.0,,,,,,,,
14566984,home,Kairat Almaty,Jug Stanojev,,,jug-stanojev,J. Stanojev,M,33,175,155,M,889106,EUR,933206400,M,33,33,True,1.0,1.0,,,0.0,,,1.0,,1.0,,,,,,10.0,3.0,6.5,2.0,0.00064827,30.6,1.59722,5.0,46.088442156273,2.0,45.885,25.2,,0,,-0.01,0.1,-0.05,,0.43,0.69,0.25,0.13,0.09,1.0,1.0,,,,,,,1.0,,,,,,,,,,46.088442156273,2.0,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Mukhamedali Abish,Mukhamedali,Abish,mukhamedali-abish,M. Abish,M,42,174,17,M,1929397,EUR,1193011200,M,42,42,True,6.0,5.0,,,0.0,,,6.0,,1.0,,,,,,10.0,9.0,6.4,2.0,0.00696094,26.208,1.83763,1.0,7.6638409888332,2.0,4.2,3.675,,1,,0.01,-0.02,-0.06,,0.39,0.94,0.34,0.16,0.02,5.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.0557,-0.09,,,,1.0,,,,,,,,
14566984,home,Kairat Almaty,Sherkhan Kalmurza,Sherkhan Kalmurza,,sherkhan-kalmurza,S. Kalmurza,G,82,187,7719,M,1584932,EUR,1181865600,G,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Danila Buch,Danila Buch,,danila-buch,D. Buch,G,41,189,38,M,1957684,EUR,1208649600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Aleksandr Shirobokov,,,aleksandr-shirobokov,A. Shirobokov,D,25,182,133,M,1000277,EUR,1041465600,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Amirbek Bazarbayev,Amirbek Bazarbaev,,amirbek-bazarbaev,A. Bazarbaev,D,47,184,19,M,1584920,EUR,1167696000,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566984,home,Kairat Almaty,Ramazan Bagdat,,,ramazan-bagdat,R. Bagdat,F,89,182,510,M,1566315,EUR,1160352000,F,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566984,away,Club Brugge KV,Nordin Jackers,,,nordin-jackers,N. Jackers,G,29,185,425,M,361722,EUR,873417600,G,29,29,False,23.0,18.0,6.0,2.0,0.0,17.0,18.0,5.0,2.0,6.0,1.0,1.0,2.0,,,90.0,31.0,6.1,5.0,0.00124775,23.544,5.04134,0.0,37.608588059831,7.0,19.74,5.565,0.0685,0,-0.9325,0.12,0.02,-0.17,-0.57,3.68,1.23,0.09,0.03,0.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,
14566984,away,Club Brugge KV,Kyriani Sabbe,,,kyriani-sabbe,K. Sabbe,D,64,176,1052,M,1101258,EUR,1106697600,D,64,64,False,92.0,80.0,10.0,5.0,0.0,41.0,43.0,49.0,,8.0,,,,,,85.0,107.0,7.6,17.0,0.115395,31.536,10.67784,13.0,237.04969607904,30.0,132.93,23.205,,0,,0.36,0.19,0.15,,2.3,5.75,1.71,0.67,0.25,39.0,3.0,2.0,4.0,,,2.0,1.0,,2.0,,1.0,,1.0,,,,,47.558586681876,2.0,,,,,1.0,,3.0,,,,,,,,,
