match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_dispossessed,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_totalContest,stat_wonTackle,stat_fouls,stat_challengeLost,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_wonContest,stat_goals,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated
10352155,home,Kickers Offenbach,Törles Knöll,torles-knoll,T. Knöll,F,9,184.0,73,M,902370,EUR,874022400,F,9,9,False,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,,1.0,,,,,,45.0,9.0,6.5,3.0,0,,,,2.0,,5.0,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,
10352155,home,Kickers Offenbach,Christian Derflinger,christian-derflinger,C. Derflinger,M,13,173.0,12,M,138140,EUR,760147200,M,17,17,True,14.0,10.0,1.0,1.0,1.0,2.0,9.0,12.0,,2.0,,,,,,45.0,21.0,6.5,7.0,1,,,,,,3.0,3.0,1.0,,2.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,
10352155,home,Kickers Offenbach,Dejan Božić,dejan-bozic,D. Božić,F,33,194.0,7,M,270869,EUR,727660800,F,33,33,True,16.0,10.0,2.0,,4.0,4.0,6.0,12.0,,2.0,,,,,,45.0,20.0,6.9,6.0,3,,,,2.0,,3.0,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,
10352155,home,Kickers Offenbach,Dominik Wanner,dominik-wanner,D. Wanner,D,17,176.0,8,M,887391,EUR,925776000,M,20,20,True,9.0,7.0,,,2.0,2.0,5.0,7.0,2.0,2.0,,,,,,29.0,18.0,6.7,2.0,0,,,,,,,2.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,
10352155,home,Kickers Offenbach,Rafael García,rafael-garcia,R. García,F,10,181.0,6,M,264149,EUR,749088000,M,7,7,True,9.0,6.0,2.0,1.0,2.0,3.0,4.0,6.0,,2.0,,,,,,29.0,17.0,6.3,7.0,2,,,,,,2.0,,1.0,,,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,
10352155,home,Kickers Offenbach,Shako W'Okitasombo,shako-wokitasombo,S. W'Okitasombo,F,,182.0,2,M,988254,EUR,960163200,M,2,2,True,10.0,6.0,3.0,1.0,3.0,3.0,3.0,9.0,,2.0,,,,,,18.0,18.0,6.4,7.0,0,,,2.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,
10352155,home,Kickers Offenbach,Michael Zadach,michael-zadach,M. Zadach,G,1,188.0,1,M,1085420,EUR,963360000,G,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,home,Kickers Offenbach,Maik Vetter,maik-vetter,M. Vetter,D,18,185.0,1,M,129049,EUR,684115200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,Maik,Vetter,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,home,Kickers Offenbach,Osarenren Okungbowa,osarenren-okungbowa,O. Okungbowa,D,22,187.0,10,M,289261,EUR,768787200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,home,Kickers Offenbach,Philipp Hosiner,philipp-hosiner,P. Hosiner,F,16,179.0,42,M,39815,EUR,611193600,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Florian Kastenmeier,florian-kastenmeier,F. Kastenmeier,G,33,191.0,163,M,795024,EUR,867456000,G,33,33,False,65.0,46.0,38.0,19.0,36.0,40.0,10.0,25.0,,11.0,,,1.0,,,90.0,68.0,6.5,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Christoph Klarer,christoph-klarer,C. Klarer,D,4,191.0,229,M,865554,EUR,960940800,D,5,5,False,64.0,52.0,10.0,5.0,38.0,41.0,14.0,23.0,3.0,1.0,,,,,,90.0,76.0,6.6,14.0,0,,,,,2.0,2.0,3.0,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Andre Hoffmann,andre-hoffmann,A. Hoffmann,D,4,188.0,57,M,97935,EUR,730857600,D,3,3,False,64.0,54.0,8.0,5.0,46.0,52.0,8.0,12.0,6.0,6.0,,,,,,85.0,77.0,7.7,11.0,1,,,,1.0,3.0,2.0,4.0,,,,,,True,1.0,2.0,1.0,,,,,,,,1.0,,1.0,,,
10352155,away,Fortuna Düsseldorf,Jordy de Wijs,jordy-de-wijs,J. d. Wijs,D,30,189.0,76,M,359032,EUR,789523200,D,30,30,False,50.0,40.0,9.0,3.0,31.0,34.0,9.0,16.0,4.0,3.0,,,,,,90.0,58.0,6.6,11.0,0,,,,1.0,1.0,3.0,1.0,,2.0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,
10352155,away,Fortuna Düsseldorf,Felix Klaus,felix-klaus,F. Klaus,M,30,179.0,246,M,116570,EUR,716342400,M,11,11,False,38.0,27.0,2.0,,12.0,17.0,15.0,26.0,2.0,2.0,,,,,,90.0,70.0,6.9,22.0,0,,,5.0,2.0,2.0,6.0,5.0,,,1.0,1.0,2.0,,2.0,2.0,1.0,,2.0,,1.0,,,,,1.0,,,1.0,
10352155,away,Fortuna Düsseldorf,Shinta Karl Appelkamp,appelkamp-shinta-karl,S. K. Appelkamp,M,23,175.0,391,M,980466,EUR,973036800,M,23,23,False,32.0,26.0,4.0,3.0,9.0,11.0,17.0,25.0,,4.0,,,,,,86.0,44.0,6.7,11.0,1,,,4.0,,,2.0,2.0,,,2.0,,,,,,,,1.0,2.0,1.0,,,1.0,,,,,,
10352155,away,Fortuna Düsseldorf,Marcel Sobottka,marcel-sobottka,M. Sobottka,M,31,183.0,50,M,142613,EUR,767232000,M,31,31,False,50.0,41.0,7.0,4.0,24.0,25.0,17.0,25.0,,12.0,,,,,,90.0,61.0,7.2,9.0,0,,,,,3.0,1.0,9.0,,2.0,2.0,,,,,,4.0,,,,1.0,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Ao Tanaka,ao-tanaka,A. Tanaka,M,22,180.0,4911,M,871886,EUR,905385600,M,4,4,False,55.0,46.0,6.0,4.0,25.0,27.0,21.0,28.0,1.0,6.0,,,,,,90.0,70.0,8.4,11.0,1,,,,2.0,,5.0,7.0,,,3.0,2.0,3.0,,,1.0,4.0,,,1.0,3.0,,,,1.0,,,,2.0,1.0
10352155,away,Fortuna Düsseldorf,Nicolas Gavory,nicolas-gavory,N. Gavory,D,5,183.0,64,M,272761,EUR,792892800,M,34,34,False,30.0,25.0,1.0,1.0,14.0,16.0,14.0,20.0,2.0,4.0,,,,,,86.0,54.0,7.4,10.0,0,,,6.0,,1.0,1.0,3.0,,,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,3.0,,,,,,1.0,
10352155,away,Fortuna Düsseldorf,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180.0,135,M,366942,EUR,785980800,F,7,7,False,17.0,11.0,2.0,1.0,2.0,4.0,9.0,15.0,,4.0,,,,,,62.0,30.0,7.4,15.0,2,,,2.0,,3.0,2.0,3.0,,,,4.0,1.0,,2.0,,,,,,,,,,2.0,,1.0,,,
10352155,away,Fortuna Düsseldorf,Rouwen Hennings,rouwen-hennings,R. Hennings,M,,180.0,124,M,13009,EUR,557107200,F,28,28,False,20.0,12.0,1.0,,4.0,8.0,8.0,12.0,,2.0,,,,,,62.0,23.0,6.6,9.0,1,,,,1.0,1.0,2.0,2.0,,,1.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,
10352155,away,Fortuna Düsseldorf,Dawid Kownacki,dawid-kownacki,D. Kownacki,F,9,186.0,2579,M,286103,EUR,858297600,F,9,9,True,5.0,4.0,,,1.0,2.0,3.0,3.0,,2.0,,,,,,28.0,10.0,6.5,4.0,1,,,,1.0,1.0,4.0,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,
10352155,away,Fortuna Düsseldorf,Daniel Ginczek,daniel-ginczek,D. Ginczek,F,,190.0,51,M,48022,EUR,671500800,F,10,10,True,11.0,7.0,1.0,1.0,4.0,4.0,3.0,7.0,,1.0,,,,,,28.0,15.0,8.3,5.0,2,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,,2.0,,2.0,,,
10352155,away,Fortuna Düsseldorf,Tim Christopher Oberdorf,tim-christopher-oberdorf,T. C. Oberdorf,D,15,185.0,74,M,844199,EUR,840153600,D,15,15,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,8.0,4.0,6.6,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Benjamin Böckle,bockle-benjamin,B. Böckle,D,20,182.0,72,M,962272,EUR,1024272000,D,22,22,True,5.0,3.0,1.0,,3.0,3.0,,2.0,,1.0,,,,,,4.0,10.0,,3.0,0,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Daniel Bunk,bunk-daniel,D. Bunk,M,,170.0,21,M,1191141,EUR,1080172800,M,35,35,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,,,,,4.0,4.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Raphael Wolf,raphael-wolf,R. Wolf,G,,190.0,4,,26512,EUR,581558400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Niko Vukančić,niko-vukancic,N. Vukančić,D,3,186.0,29,M,1137896,EUR,1013817600,M,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Tom Geerkens,tom-geerkens,T. Geerkens,M,6,185.0,5,M,1066805,EUR,970876800,M,45,45,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10352155,away,Fortuna Düsseldorf,Kwadwo Baah,kwadwo-baah,K. Baah,F,34,182.0,333,M,998357,EUR,1043625600,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
