match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_challengeLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
12513676,home,CD Nacional,Lucas França,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,False,21.0,17.0,7.0,3.0,0.0,16.0,17.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,2.0,90.0,30.0,6.9,4.0,0.00011213,0,-0.9425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513676,home,CD Nacional,João Aurélio,joao-aurelio,J. Aurélio,D,2,185,24,M,44684,EUR,587779200,D,2,2,False,23.0,17.0,3.0,,1.0,6.0,6.0,14.0,24.0,,4.0,2.0,3.0,,,,90.0,50.0,6.9,12.0,0.690009,0,,True,7.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
12513676,home,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,False,53.0,47.0,6.0,2.0,0.0,32.0,34.0,15.0,20.0,1.0,6.0,3.0,4.0,,,,90.0,71.0,7.5,7.0,0.0120522,1,,,1.0,,3.0,,1.0,1.0,,,2.0,1.0,2.0,1.0,,,2.0,1.0,1.0,2.0,2.0,0.14,0.736,,,,,,,,,,,,
12513676,home,CD Nacional,Ze Vitor,ze-vitor,Zé Vitor,D,38,189,125,M,1112474,EUR,981676800,D,38,38,False,60.0,54.0,9.0,5.0,0.0,45.0,47.0,9.0,13.0,4.0,8.0,4.0,9.0,,,,90.0,73.0,7.4,7.0,0.0149473,1,,,,,1.0,,,,,,3.0,2.0,1.0,,,,,,,1.0,2.0,0.0136,,,,1.0,1.0,1.0,,,,,,,
12513676,home,CD Nacional,Arvin Appiah,arvin-appiah,A. Appiah,D,25,173,145,M,934229,EUR,978652800,D,70,70,False,33.0,26.0,4.0,,0.0,15.0,18.0,11.0,17.0,1.0,3.0,4.0,6.0,,,,90.0,67.0,6.3,18.0,0.0234592,0,,,2.0,,2.0,1.0,1.0,,,,2.0,1.0,,1.0,,,,,,,2.0,,,,,,,4.0,,,,,,,
12513676,home,CD Nacional,Chiheb Labidi,chiheb-labidi,C. Labidi,M,15,190,432,M,1011997,EUR,991353600,M,15,15,False,28.0,24.0,5.0,5.0,0.0,9.0,9.0,15.0,19.0,1.0,5.0,,1.0,,,,45.0,36.0,6.7,7.0,0.0139663,0,,,,,2.0,,,,,,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,
12513676,home,CD Nacional,Djibril Soumaré,djibril-soumare,D. Soumaré,M,18,185,289,M,1394929,EUR,1041897600,M,27,27,False,30.0,19.0,3.0,,0.0,7.0,11.0,12.0,19.0,2.0,5.0,,4.0,,,,45.0,35.0,6.6,11.0,0.0224449,0,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,El Hadji Djibril,Soumaré,1.0,,,,,,,,,
12513676,home,CD Nacional,Fuki Yamada,fuki-yamada,F. Yamada,M,71,180,153,M,1028308,EUR,994723200,M,71,71,False,10.0,8.0,,,0.0,4.0,4.0,4.0,8.0,,2.0,1.0,1.0,,,,45.0,17.0,6.3,6.0,0.00881892,0,,,2.0,,3.0,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,
12513676,home,CD Nacional,Daniel Penha,daniel-penha,D. Penha,M,14,170,229,M,862256,EUR,908582400,M,17,17,False,12.0,6.0,1.0,,0.0,1.0,1.0,5.0,12.0,1.0,3.0,,2.0,,,,45.0,20.0,6.6,9.0,0.00809165,1,,,1.0,,2.0,,1.0,,,,2.0,2.0,,1.0,,,,,,,,0.1865,,,,,,1.0,1.0,,,,,,
12513676,home,CD Nacional,Paulinho Bóia,paulinho-boia,Paulinho Bóia,M,11,171,270,M,912781,EUR,898819200,M,98,98,False,15.0,12.0,1.0,,0.0,2.0,2.0,10.0,13.0,1.0,4.0,,4.0,,,,90.0,28.0,6.8,7.0,0.0709279,3,,,,,6.0,1.0,2.0,1.0,,,2.0,1.0,,2.0,,2.0,1.0,2.0,,,,0.7371,0.6808,,,1.0,,2.0,1.0,1.0,1.0,,,,
