match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalClearance,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_wonTackle,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_keyPass,stat_challengeLost,captain,player_sofascoreId,stat_goals,stat_goalAssist,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded
10389794,home,Ajaccio,Benjamin Leroy,,,benjamin-leroy,B. Leroy,G,16,184,45,M,80392,EUR,607910400,G,1,1,False,23.0,12.0,18.0,7.0,8.0,9.0,4.0,14.0,7.0,1.0,3.0,4.0,1.0,1.0,90.0,29.0,7.2,11.0,0.0,0.0,0.00248252,0,1.5766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389794,home,Ajaccio,Clement Vidal,,,clement-vidal,C. Vidal,D,5,181,43,M,940993,EUR,961286400,D,15,15,False,44.0,32.0,7.0,3.0,14.0,17.0,18.0,28.0,5.0,,,,,,83.0,61.0,6.3,17.0,0.0,0.0,0.0175135,0,,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10389794,home,Ajaccio,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,21,186,314,M,842744,EUR,888364800,D,25,25,False,42.0,31.0,8.0,3.0,26.0,28.0,5.0,14.0,7.0,,,,,,90.0,52.0,7.0,12.0,0.0,0.0,0.00135456,0,,,,6.0,,9.0,,1.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10389794,home,Ajaccio,Cedric Avinel,,,cedric-avinel,C. Avinel,D,,183,14,M,23568,EUR,526780800,D,21,21,False,38.0,30.0,2.0,,25.0,31.0,5.0,7.0,8.0,,,,,,90.0,45.0,6.8,8.0,0.0,0.0,0.0024531,0,,,1.0,4.0,1.0,5.0,,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10389794,home,Ajaccio,Ismaël Diallo,,,ismael-diallo,I. Diallo,D,5,177,979,M,359208,EUR,854496000,D,3,3,False,39.0,32.0,4.0,1.0,17.0,20.0,15.0,19.0,8.0,,,,,,90.0,59.0,7.2,12.0,0.0,0.0,0.00535411,0,,,2.0,2.0,2.0,7.0,,3.0,,1.0,2.0,3.0,4.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
10389794,home,Ajaccio,Cyrille Bayala,,,cyrille-bayala,C. Bayala,F,,181,606,M,785876,EUR,832896000,M,14,14,False,23.0,18.0,2.0,,8.0,9.0,11.0,17.0,6.0,,,,,,79.0,49.0,7.0,15.0,0.4157,0.1017,0.575925,3,,3.0,3.0,1.0,8.0,5.0,,,1.0,,2.0,,3.0,,,,8.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,
10389794,home,Ajaccio,Vincent Marchetti,,,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,8,8,False,42.0,32.0,,,12.0,15.0,20.0,27.0,5.0,,,,,,90.0,70.0,6.5,16.0,0.1325,0.0,0.0611543,3,,,1.0,,8.0,9.0,3.0,1.0,,,,3.0,1.0,3.0,,1.0,5.0,3.0,,,,1.0,,2.0,,2.0,,,,,,,
10389794,home,Ajaccio,Mathieu Coutadeur,,,mathieu-coutadeur,M. Coutadeur,M,,170,9,M,16655,EUR,511660800,M,6,6,False,69.0,62.0,10.0,6.0,24.0,25.0,38.0,44.0,10.0,,,,,,90.0,78.0,6.8,9.0,0.0,0.0,0.0630749,0,,,,,2.0,2.0,1.0,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,True,,,,,,
10389794,home,Ajaccio,Youcef Belaïli,,,youcef-belaili,Y. Belaïli,M,11,178,24608,M,901827,EUR,700531200,M,10,10,False,27.0,24.0,3.0,3.0,7.0,8.0,21.0,24.0,3.0,,,,,,83.0,49.0,8.4,8.0,0.8263,1.2112,0.711224,2,,5.0,1.0,,3.0,4.0,1.0,,,,1.0,,1.0,,,,5.0,4.0,4.0,1.0,,,2.0,,6.0,,,belaili_youcef,1.0,,,,
10389794,home,Ajaccio,Mounaim El Idrissy,,,mounaim-el-idrissy,M. El Idrissy,F,9,181,188,M,960007,EUR,918604800,F,7,7,False,21.0,16.0,,,7.0,7.0,9.0,15.0,1.0,,,,,,90.0,37.0,7.5,9.0,1.3348,0.9814,0.00828384,3,,1.0,6.0,9.0,12.0,11.0,1.0,1.0,3.0,,2.0,,2.0,4.0,,,,,,1.0,1.0,2.0,1.0,,1.0,2.0,,,1.0,,,,
