match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_crossNotClaimed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_wonTackle,stat_challengeLost,stat_lastManTackle,stat_totalCross,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_shotOffTarget,player_sofascoreId,stat_bigChanceCreated,stat_hitWoodwork,stat_goals
12530790,home,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184,999,M,189193,EUR,807753600,F,17,17,True,5.0,4.0,,,0.0,4.0,5.0,,,1.0,1.0,,,,,,,45.0,13.0,5.8,7.0,8.955e-05,0,,,,,4.0,,1.0,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,
12530790,home,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,F,60,60,True,7.0,4.0,,,0.0,2.0,4.0,2.0,3.0,,,,,,,,,24.0,10.0,6.4,5.0,0.00023966,0,,Ozan Demirbag,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12530790,home,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,,177,26,M,863172,EUR,931996800,M,22,22,True,11.0,9.0,,,0.0,6.0,7.0,3.0,4.0,1.0,3.0,,,,,,,10.0,15.0,6.5,3.0,0.00079791,0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
12530790,home,Adana Demirspor,Bunyamin Balat,bunyamin-balat,B. Balat,M,,172,28,M,996317,EUR,852422400,M,21,21,True,9.0,5.0,,,0.0,3.0,5.0,2.0,4.0,,2.0,,,,,,,10.0,16.0,6.3,7.0,0.00210103,1,,,,,1.0,,,1.0,,,,2.0,,,,,,0.0213,,,,,,,,,,,1.0,,,,,
12530790,home,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,M,24,24,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,8.0,1.0,6.4,,6.7e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,home,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,Murat Ugur Eser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,home,Adana Demirspor,Kadir Karayigit,kadir-karayigit,K. Karayigit,D,,178,27,M,1918333,EUR,1130716800,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,0,,Kadir Karayigit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,home,Adana Demirspor,Osman Kaynak,osman-kaynak,O. Kaynak,D,77,175,21,M,1170288,EUR,1147651200,F,87,87,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,home,Adana Demirspor,Florent Shehu,florent-shehu,F. Shehu,M,6,184,63,M,1009692,EUR,1021593600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,1,1,False,15.0,12.0,6.0,3.0,0.0,12.0,13.0,,2.0,,7.0,,,,1.0,2.0,,90.0,22.0,7.2,3.0,0.00018678,0,0.2311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,away,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,836683,EUR,923097600,D,16,16,False,52.0,47.0,7.0,3.0,0.0,17.0,18.0,30.0,34.0,2.0,5.0,,,,,,,90.0,67.0,7.6,6.0,0.282959,1,,,,,3.0,7.0,,1.0,,3.0,3.0,,2.0,1.0,2.0,,,0.1076,,,2.0,1.0,,,,1.0,,,,1.0,,,,
12530790,away,Fenerbahçe,Alexander Djiku,alexander-djiku,A. Djiku,D,6,182,4708,M,289977,EUR,776390400,D,6,6,False,45.0,40.0,4.0,2.0,0.0,19.0,20.0,21.0,25.0,7.0,7.0,,,,,,,45.0,55.0,7.0,5.0,0.0747646,0,,,,2.0,3.0,3.0,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,,,,alex_djiku,,,
12530790,away,Fenerbahçe,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,22,22,False,64.0,50.0,5.0,3.0,0.0,30.0,33.0,20.0,33.0,5.0,8.0,,,,,,,90.0,83.0,7.9,17.0,0.0196711,0,,,,2.0,2.0,4.0,,1.0,1.0,4.0,,,2.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,
12530790,away,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,243623,EUR,731289600,M,13,13,False,75.0,66.0,3.0,1.0,0.0,34.0,35.0,33.0,42.0,1.0,8.0,,,,,,,90.0,98.0,7.8,15.0,0.533138,1,,,,1.0,3.0,10.0,1.0,,,3.0,5.0,4.0,5.0,1.0,,,,0.0222,,,2.0,,,2.0,,1.0,1.0,,1.0,,fred08,1.0,,
12530790,away,Fenerbahçe,Oğuz Aydın,oguz-aydin,O. Aydın,M,70,183,3374,M,999396,EUR,972604800,M,70,70,False,25.0,18.0,1.0,1.0,0.0,10.0,11.0,9.0,18.0,2.0,5.0,,,,,,,66.0,43.0,7.4,11.0,0.061387,1,,,,,,7.0,,,,1.0,1.0,,1.0,,5.0,1.0,,0.1754,0.149,,,,,4.0,,1.0,1.0,,,,,,,
12530790,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,False,22.0,17.0,2.0,1.0,0.0,6.0,8.0,13.0,20.0,,2.0,,,,,,,72.0,39.0,7.0,14.0,0.155106,2,,,,,8.0,3.0,3.0,2.0,1.0,,2.0,1.0,,3.0,,1.0,,0.1976,0.0748,,2.0,1.0,,6.0,,3.0,2.0,,,1.0,irfankahveci,,,
12530790,away,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,847983,EUR,926294400,M,53,53,False,25.0,17.0,3.0,2.0,0.0,4.0,5.0,18.0,28.0,2.0,2.0,,,,,,,90.0,51.0,7.3,15.0,0.541233,0,,,,,5.0,3.0,2.0,1.0,,,3.0,1.0,,1.0,,,,,,,2.0,1.0,,8.0,,3.0,5.0,,,,szymanski_11,,,
12530790,away,Fenerbahçe,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,126588,EUR,720576000,M,18,18,False,19.0,16.0,1.0,,0.0,7.0,8.0,9.0,13.0,3.0,2.0,,,,,,,45.0,36.0,6.7,8.0,0.0673715,0,,,,,2.0,3.0,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,,2.0,,1.0,,,,,filipkostic,,,
12530790,away,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34492,M,846470,EUR,865123200,F,19,19,False,7.0,5.0,,,1.0,1.0,1.0,5.0,8.0,,,,,,,,,90.0,24.0,9.2,8.0,0.340919,6,,,,5.0,8.0,4.0,2.0,,,,1.0,2.0,1.0,1.0,2.0,2.0,,1.958,1.6506,,1.0,,,2.0,1.0,2.0,1.0,1.0,1.0,3.0,ennesyri15,2.0,1.0,2.0
12530790,away,Fenerbahçe,Edin Džeko,edin-dzeko,E. Džeko,F,10,193,23278,M,14990,EUR,511401600,F,9,9,False,15.0,9.0,,,0.0,4.0,6.0,5.0,9.0,,2.0,,,,,,,76.0,22.0,7.9,7.0,0.00506094,6,,,,,,3.0,,,,,,,,1.0,3.0,2.0,,0.9935,1.0942,True,,,,,,1.0,,,1.0,3.0,EDzeko,,,1.0
12530790,away,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,D,21,21,True,19.0,16.0,,,0.0,2.0,3.0,14.0,16.0,1.0,1.0,,,,,,,45.0,26.0,7.0,5.0,0.104435,0,,,,1.0,2.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,
12530790,away,Fenerbahçe,Çağlar Söyüncü,caglar-soyuncu,Ç. Söyüncü,D,4,187,4168,M,758608,EUR,832809600,D,4,4,True,37.0,35.0,3.0,2.0,0.0,15.0,15.0,20.0,22.0,1.0,2.0,,,,,,,45.0,41.0,7.1,2.0,0.0128473,0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,soyuncu_caglar,,,
12530790,away,Fenerbahçe,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12216,M,38560,EUR,595987200,F,10,10,True,11.0,8.0,,,2.0,,,10.0,16.0,,1.0,,,,,,,24.0,22.0,7.8,9.0,0.921888,1,,,,,2.0,,2.0,,,1.0,,1.0,,,,1.0,,0.1556,0.1134,,,,,5.0,,3.0,2.0,1.0,,,dusantadic,2.0,,
12530790,away,Fenerbahçe,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183,27456,M,359272,EUR,840585600,M,34,34,True,23.0,22.0,1.0,1.0,1.0,6.0,7.0,17.0,17.0,,4.0,,,,,,,18.0,26.0,7.5,1.0,0.445532,1,,,,,,,,,,,,,,,,1.0,,0.0432,0.0143,,,,,1.0,,1.0,1.0,,,,sofyanamrabat,1.0,,
12530790,away,Fenerbahçe,Cenk Tosun,cenk-tosun,C. Tosun,F,23,183,2904,M,72127,EUR,676252800,F,23,23,True,,,,,0.0,,,,,,,,,,,,,14.0,4.0,7.1,1.0,,2,,,,,2.0,1.0,,,,,,1.0,1.0,2.0,,2.0,,0.5609,0.5543,,,,,,,,,1.0,,,,,,1.0
12530790,away,Fenerbahçe,Osman Ertuğrul Çetin,osman-ertugrul-cetin,O. E. Çetin,G,34,188,500,M,1023481,EUR,1050883200,G,54,54,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,away,Fenerbahçe,Yusuf Akçiçek,akcicek-yusuf,Y. Akçiçek,D,4,193,4010,M,1479523,EUR,1138147200,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,away,Fenerbahçe,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,6,179,1215,M,997165,EUR,1045612800,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,away,Fenerbahçe,Mert Hakan Yandaş,mert-hakan-yandas,M. H. Yandaş,M,8,174,1764,M,856849,EUR,777254400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530790,away,Fenerbahçe,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4739,M,758876,EUR,868838400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cengizunder,,,
