match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass
10408402,FT,0.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,
10408402,,,,,90,0.0,,1,,,injuryTime,3.0,,,,
10408402,,,,,86,,,5,,,substitution,,121662005.0,False,False,regular
10408402,,,,,82,,,9,,,substitution,,121661979.0,False,True,regular
10408402,,,,,82,,,9,,,substitution,,121661980.0,False,False,regular
10408402,,,,,73,,,18,,,substitution,,121661790.0,False,False,regular
10408402,,,,,72,,,19,,,substitution,,121661788.0,False,False,regular
10408402,,,,,72,,,19,,,substitution,,121661789.0,False,False,regular
10408402,,,,,69,,,22,,,substitution,,121661731.0,False,True,regular
10408402,,,,,59,,,32,,,substitution,,121661536.0,False,True,regular
10408402,,,,,59,,,32,,,substitution,,121661537.0,False,True,regular
10408402,,,,,59,,,32,,,substitution,,121661538.0,False,True,regular
10408402,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,
