match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_totalContest,captain,stat_dispossessed,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_aerialLost,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_lastManTackle,stat_clearanceOffLine,stat_goals
12450246,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,21.0,19.0,5.0,3.0,0.0,17.0,19.0,2.0,2.0,1.0,8.0,2.0,1.0,3.0,1.0,1.0,1.0,90.0,31.0,6.8,2.0,0.00165936,0,-0.7008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450246,home,Nice,Moise Bombito,bombito-moise,M. Bombito,D,64,190,602,M,,1469180,EUR,954374400,D,64,64,False,49.0,44.0,5.0,3.0,0.0,25.0,27.0,19.0,22.0,3.0,7.0,,,,,,,84.0,65.0,6.3,7.0,0.0210529,1,,Moise Bombito,,1.0,2.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0225,,,,,,,,,,,,,,,,,,
12450246,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,,985934,EUR,909446400,D,55,55,False,38.0,32.0,1.0,,0.0,18.0,20.0,14.0,18.0,5.0,3.0,,,,,,,90.0,48.0,6.2,8.0,0.00429812,0,,,,3.0,4.0,3.0,,,2.0,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,
12450246,home,Nice,Dante,dante,Dante,D,4,188,1257,M,,3577,EUR,435283200,D,4,4,False,47.0,42.0,4.0,1.0,0.0,25.0,27.0,17.0,20.0,3.0,9.0,,,,,,,90.0,59.0,6.7,7.0,0.0271291,1,,,,1.0,4.0,4.0,,,,1.0,,,,1.0,,1.0,0.0199,2.0,2.0,True,1.0,2.0,1.0,0.0257,1.0,,,,,,,,,,
12450246,home,Nice,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,,821728,EUR,717379200,M,92,92,False,43.0,31.0,1.0,1.0,0.0,12.0,15.0,24.0,39.0,,3.0,,,,,,,90.0,76.0,7.6,22.0,0.492147,1,,,,1.0,1.0,4.0,1.0,,1.0,2.0,2.0,,,1.0,,,0.0387,1.0,1.0,,,1.0,,,3.0,11.0,5.0,1.0,,,,,,,
12450246,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,False,26.0,23.0,1.0,1.0,0.0,9.0,10.0,14.0,17.0,2.0,3.0,,,,,,,77.0,43.0,7.0,6.0,0.0666166,2,,,,,3.0,4.0,,,1.0,2.0,2.0,,,1.0,2.0,,0.0721,2.0,,,,,,,1.0,1.0,,,1.0,2.0,,,,,
12450246,home,Nice,Baptiste Santamaria,baptiste-santamaria,B. Santamaria,M,22,183,473,M,,344751,EUR,794707200,M,28,28,False,38.0,31.0,3.0,2.0,0.0,15.0,18.0,16.0,20.0,3.0,4.0,,,,,,,90.0,49.0,6.8,7.0,0.026108,1,,,,1.0,3.0,4.0,,,,3.0,3.0,,1.0,,,1.0,0.0204,1.0,,,,,,,2.0,,,,2.0,1.0,,,,,
12450246,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,M,26,26,False,27.0,20.0,3.0,,0.0,12.0,15.0,9.0,13.0,,6.0,,,,,,,84.0,44.0,7.0,11.0,0.472943,1,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,0.0118,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,
12450246,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,False,14.0,12.0,1.0,1.0,0.0,5.0,5.0,7.0,9.0,,6.0,,,,,,,90.0,36.0,7.1,10.0,0.0190328,2,,,,,9.0,7.0,1.0,1.0,,1.0,,,,3.0,4.0,3.0,0.144,1.0,4.0,,3.0,2.0,1.0,0.1612,,,,,1.0,,,,,,
12450246,home,Nice,Mohamed-Ali Cho,mohamed-ali-cho,M. Cho,F,25,182,1757,M,,1063235,EUR,1074470400,F,25,25,False,10.0,5.0,,,0.0,1.0,2.0,4.0,12.0,,2.0,,,,,,,66.0,26.0,6.6,13.0,0.0913639,2,,,,,2.0,2.0,1.0,,,1.0,,,,2.0,1.0,,0.4675,,1.0,,1.0,,1.0,0.1431,1.0,4.0,,,,,1.0,,,,
