match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_blockedScoringAttempt,stat_totalClearance,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_challengeLost,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_wonContest,stat_goals,stat_dispossessed,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock
12764362,home,AS Monaco,Breel Embolo,,,breel-embolo,B. Embolo,F,7,185,4494,M,352296,EUR,855878400,F,36,36,False,8.0,7.0,,,0.0,4.0,4.0,3.0,4.0,,3.0,1.0,,,,2.0,,,,59.0,14.0,6.7,2.0,0.00674883,2,,breelembolo97,,2.0,3.0,,,1.0,2.0,0.2225,,,1.0,2.0,0.2202,,,,,1.0,,1.0,,,1.0,,,,
12764362,home,AS Monaco,Aleksandr Golovin,,,aleksandr-golovin,A. Golovin,M,10,180,8571,M,318963,EUR,833414400,M,10,10,True,32.0,28.0,5.0,3.0,0.0,7.0,8.0,21.0,28.0,,2.0,2.0,,,,1.0,,,,45.0,44.0,6.8,13.0,0.0792074,0,,alex_golovin17,4.0,,5.0,,,,,,3.0,,1.0,,,,,1.0,,2.0,,1.0,,3.0,,,,,
12764362,home,AS Monaco,George Ilenikhena,George,Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2533,M,1462434,EUR,1155686400,F,21,21,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,1.0,,,,31.0,9.0,7.3,1.0,0.00316001,2,,,,,3.0,,,2.0,1.0,0.443,,,,1.0,0.155,,,,,1.0,1.0,1.0,1.0,1.0,,,,,
12764362,home,AS Monaco,Folarin Balogun,,,folarin-balogun,F. Balogun,F,9,179,6033,M,934237,EUR,994118400,F,9,9,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,2.0,1.0,,,,,,,,21.0,11.0,7.0,3.0,0.0172866,2,,balogun,,,2.0,1.0,,1.0,1.0,0.0781,1.0,,,1.0,0.5574,,,,,3.0,,2.0,,,,,,,
12764362,home,AS Monaco,Caio Henrique,,,caio-henrique,C. Henrique,D,12,178,3728,M,845170,EUR,870307200,D,12,12,True,15.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,14.0,,1.0,,,,,1.0,,,,20.0,19.0,6.7,7.0,0.00735253,0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12764362,home,AS Monaco,Christian Mawissa,,,christian-mawissa,C. Mawissa,D,13,184,901,M,1407848,EUR,1113782400,D,13,13,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,,,,,9.0,6.0,6.3,1.0,0.00775497,0,,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12764362,home,AS Monaco,Yann Lienard,Yann Lienard,,yann-lienard,Y. Lienard,G,50,192,255,M,1136884,EUR,1047772800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,home,AS Monaco,Jordan Teze,,,jordan-teze,J. Teze,D,4,183,1078,M,825846,EUR,938649600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,home,AS Monaco,Kassoum Ouattara,,,ouattara-kassoum,K. Ouattara,D,20,176,693,M,1397558,EUR,1097712000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,home,AS Monaco,Eliot Matazo,,,eliot-matazo,E. Matazo,M,36,174,580,M,1046150,EUR,1013731200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,home,AS Monaco,Krépin Diatta,,,krepin-diatta,K. Diatta,M,27,173,13053,M,873534,EUR,919900800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,krepindiatta,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,home,AS Monaco,Soungoutou Magassa,Soungoutou Magassa,,soungoutou-magassa,S. Magassa,M,27,188,1777,M,1170560,EUR,1065571200,M,88,88,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Marc-André Ter Stegen,,,marc-andre-ter-stegen,M. ter Stegen,G,22,187,119845,M,88625,EUR,704592000,G,1,1,False,44.0,28.0,21.0,8.0,0.0,25.0,32.0,3.0,12.0,2.0,2.0,19.0,,,,,3.0,4.0,4.0,90.0,70.0,8.3,17.0,0.00080833,0,0.097,terStegen,,,,,4.0,,,,,,,,,,True,,,,,,,,,5.0,6.0,2.0,
12764362,away,Barcelona,Jules Koundé,,,jules-kounde,J. Koundé,D,23,180,146374,M,827212,EUR,910828800,D,23,23,False,35.0,29.0,2.0,2.0,0.0,22.0,24.0,7.0,12.0,2.0,7.0,3.0,,2.0,2.0,1.0,,,,90.0,62.0,6.8,11.0,0.00670871,0,,JKoundé,1.0,,2.0,,4.0,1.0,,,,,3.0,,,,,,,3.0,,2.0,,,,,,,
12764362,away,Barcelona,Pau Cubarsí,Pau Cubarsí,,pau-cubarsi,P. Cubarsí,D,5,184,156066,M,1402913,EUR,1169424000,D,2,2,False,44.0,39.0,3.0,,0.0,34.0,38.0,5.0,6.0,1.0,2.0,1.0,,1.0,1.0,,,,,79.0,52.0,6.5,6.0,0.00142057,0,,PauCubarsí,,,1.0,,5.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0
12764362,away,Barcelona,Iñigo Martínez,,,inigo-martinez,I. Martínez,D,26,181,62014,M,173883,EUR,674438400,D,5,5,False,39.0,35.0,6.0,3.0,0.0,31.0,31.0,4.0,8.0,1.0,3.0,2.0,,1.0,1.0,1.0,,,,90.0,49.0,6.7,4.0,0.00173574,0,,IñigoMartínez,,1.0,3.0,,5.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0
12764362,away,Barcelona,Alejandro Balde,,,alejandro-balde,A. Balde,D,3,175,127788,M,997035,EUR,1066435200,D,3,3,False,12.0,10.0,2.0,,0.0,3.0,3.0,7.0,9.0,,2.0,1.0,,,,1.0,,,,88.0,28.0,6.4,9.0,0.00642556,1,,AlejandroBalde,,,2.0,,,,,0.1639,,1.0,1.0,,,,,,,2.0,1.0,1.0,,1.0,,,,,1.0
12764362,away,Barcelona,Marc Casadó,,,marc-casado,M. Casadó,M,17,172,64239,M,1000483,EUR,1063497600,M,17,17,False,50.0,44.0,5.0,4.0,1.0,24.0,25.0,20.0,26.0,1.0,6.0,5.0,,3.0,2.0,2.0,,,,90.0,65.0,7.1,9.0,0.0165005,0,,marccasado,1.0,,4.0,,4.0,4.0,,,1.0,,2.0,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Eric García,,,eric-garcia,E. García,D,24,182,56781,M,876214,EUR,978998400,M,24,24,False,5.0,4.0,1.0,1.0,0.0,4.0,4.0,,1.0,,1.0,2.0,,,,1.0,,,,10.0,6.0,3.0,1.0,0.00014766,0,,ericgm3,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Lamine Yamal,,,lamine-yamal,L. Yamal,M,10,180,1710018,M,1402912,EUR,1184284800,M,19,19,False,22.0,16.0,1.0,1.0,0.0,4.0,6.0,12.0,17.0,,3.0,5.0,,1.0,1.0,2.0,,,,80.0,35.0,6.8,13.0,0.0804163,2,,Lamiyamal,1.0,,7.0,,,2.0,,0.1976,,,3.0,1.0,0.2597,,,2.0,,3.0,1.0,,1.0,,,,,,
12764362,away,Barcelona,Pedri,,,pedri,Pedri,M,8,174,648138,M,992587,EUR,1038182400,M,8,8,False,36.0,32.0,3.0,3.0,0.0,19.0,23.0,13.0,13.0,,4.0,5.0,,3.0,1.0,1.0,,,,83.0,52.0,6.4,11.0,0.0116786,0,,Pedri,,1.0,8.0,,,1.0,,,,1.0,4.0,,,,,3.0,,1.0,,,,2.0,,,,,1.0
12764362,away,Barcelona,Raphinha,,,raphinha,Raphinha,M,11,176,891210,M,831005,EUR,850521600,M,11,11,False,25.0,14.0,3.0,1.0,0.0,3.0,7.0,12.0,21.0,,4.0,2.0,,,,3.0,,,,90.0,41.0,6.4,17.0,0.0548761,1,,Raphinha,3.0,,5.0,,1.0,1.0,2.0,0.0461,1.0,,1.0,,,,,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,
12764362,away,Barcelona,Robert Lewandowski,,,robert-lewandowski,R. Lewandowski,F,9,186,575786,M,41789,EUR,588124800,F,9,9,False,19.0,14.0,1.0,,0.0,6.0,8.0,8.0,11.0,1.0,3.0,,,,,2.0,,,,80.0,24.0,6.6,6.0,0.00694615,0,,Lewa,,5.0,6.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Ferran Torres,,,ferran-torres,F. Torres,F,7,185,144112,M,855833,EUR,951782400,F,7,7,True,,,,,0.0,,,,,,,,,,,,,,,11.0,2.0,6.6,,,0,,FerranTorres,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0
12764362,away,Barcelona,Sergi Domínguez,Sergi Domínguez,,sergi-dominguez,S. Domínguez,D,36,191,6129,M,1153335,EUR,1112313600,D,36,36,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,,,,,10.0,7.0,6.7,1.0,0.00095082,0,,sergidominguez_,,,1.0,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12764362,away,Barcelona,Gerard Martín,Gerard,,gerard-martin,G. Martín,D,18,186,43965,M,1094827,EUR,1014681600,D,35,35,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,,,,,,,,10.0,5.0,6.4,2.0,0.00110167,0,,gerardmaartin,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Pablo Torre,,,pablo-torre,P. Torre,M,20,173,37535,M,1082981,EUR,1049328000,M,14,14,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,,,,,,,,14.0,4.0,6.4,,0.00087204,0,,PabloTorre,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
12764362,away,Barcelona,Ansu Fati,,,ansu-fati,A. Fati,F,31,178,167976,M,962883,EUR,1036022400,F,10,10,True,,,,,0.0,,,,,,,,,,,,,,,9.0,1.0,6.4,1.0,,0,,AnsuFati,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
12764362,away,Barcelona,Iñaki Peña,,,inaki-pena,I. Peña,G,13,185,45631,M,794949,EUR,920332800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,inakipenya,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Ander Astralaga,,,ander-astralaga,A. Astralaga,G,13,190,10258,M,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,anderastralaga,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Hector Fort,Héctor Fort,,fort-hector,H. Fort,D,39,185,45620,M,1402908,EUR,1154476800,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,hctorfort,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Andrés Cuenca,Andrés Cuenca,,andres-cuenca,A. Cuenca,D,44,181,4431,M,1503832,EUR,1181520000,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,andreas_cuenca4,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Guillermo Fernández,Guillermo Fernández,,guillermo-fernandez,G. Fernández,M,10,181,8311,M,1544614,EUR,1213747200,M,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,gfernandez15,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Toni Fernández,,,toni-fernandez,T. Fernández,M,29,175,28224,M,1590761,EUR,1216080000,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,toni.fernandez10,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764362,away,Barcelona,Pau Víctor,,,pau-victor,P. Víctor,F,18,182,38734,M,1031567,EUR,1006819200,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,PauVíctor,,,,,,,,,,,,,,,,,,,,,,,,,,,
