match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_fouls,stat_keyPass,stat_goalAssist,stat_blockedScoringAttempt,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,player_firstName,player_lastName
10411594,home,Bologna,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192.0,8675,M,m.arnautovic7,21927,EUR,608947200,F,9,9,False,23.0,19.0,1.0,1.0,9.0,9.0,10.0,14.0,,1.0,2.0,,1.0,,,,,84.0,31.0,6.9,6.0,0.6286,0.6494,0.0178116,2,,,,4.0,2.0,,,,,,,2.0,,,,,,,1.0,1.0,,,,1.0,1.0,,
10411594,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183.0,5740,M,,793645,EUR,854064000,F,7,7,True,6.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,,,,2.0,,,,,,22.0,10.0,6.2,4.0,0.0,0.0,0.0006383,0,,,,4.0,,1.0,,,,1.0,,,,,,3.0,,,,,,,,,,,
10411594,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182.0,2495,M,,814882,EUR,889660800,M,6,6,True,7.0,6.0,1.0,,4.0,4.0,2.0,3.0,,2.0,,2.0,,,,,,13.0,10.0,6.8,1.0,0.0,0.0,0.00040656,0,,,,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,
10411594,home,Bologna,Joaquín Sosa,joaquin-sosa,J. Sosa,D,4,189.0,503,M,,1015274,EUR,1010620800,D,4,4,True,1.0,1.0,,,1.0,1.0,,,,,3.0,,,,,,,10.0,4.0,6.6,,0.0,0.0,1.703e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,home,Bologna,Musa Barrow,musa-barrow,M. Barrow,F,99,183.0,3265,M,,916680,EUR,911001600,F,99,99,True,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,10.0,3.0,6.5,1.0,0.0,0.0,8.13e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,home,Bologna,Francesco Bardi,francesco-bardi,F. Bardi,G,24,188.0,63,M,,80203,EUR,695692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,home,Bologna,Francesco Raffaelli,francesco-raffaelli,F. Raffaelli,G,1,,21,M,,1397469,EUR,1116633600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185.0,372,M,,14718,EUR,580348800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,home,Bologna,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181.0,7318,M,andrea_cambiaso,917048,EUR,951004800,D,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,home,Bologna,Jerdy Schouten,jerdy-schouten,J. Schouten,M,22,185.0,1247,M,,844234,EUR,853027200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193.0,26112,M,JZirkzee,917007,EUR,990489600,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,home,Bologna,Emanuel Vignato,emanuel-vignato,E. Vignato,F,25,175.0,267,M,,862373,EUR,967075200,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Emanuel,Vignato
10411594,home,Bologna,Nicola Sansone,nicola-sansone,N. Sansone,F,,175.0,193,M,,100580,EUR,684460800,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Nicola,Sansone
10411594,away,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,,189.0,262,M,,38618,EUR,538704000,G,47,47,False,35.0,27.0,16.0,8.0,25.0,28.0,2.0,7.0,,,2.0,8.0,,,,1.0,2.0,90.0,42.0,5.9,8.0,0.0,0.0,0.00172973,0,-1.0359,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182.0,343,M,,149606,EUR,776304000,D,22,22,False,34.0,28.0,1.0,1.0,12.0,16.0,16.0,18.0,,,,2.0,,,,,,66.0,46.0,6.3,9.0,0.0,0.0,0.0596229,0,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,
10411594,away,Sassuolo,Kaan Ayhan,kaan-ayhan,K. Ayhan,D,23,185.0,4066,M,,138152,EUR,784425600,D,5,5,False,67.0,59.0,11.0,4.0,38.0,39.0,21.0,28.0,,3.0,1.0,6.0,2.0,,,,,90.0,74.0,6.6,8.0,0.0,0.0,0.0103343,0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,
10411594,away,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,,189.0,224,M,,170887,EUR,705888000,D,13,13,False,55.0,47.0,8.0,4.0,32.0,37.0,15.0,18.0,,2.0,3.0,4.0,2.0,,,,,90.0,63.0,6.3,9.0,0.0,0.0,0.00579093,0,,,,2.0,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,True,,,,,
10411594,away,Sassuolo,Rogério,rogerio,Rogério,D,13,178.0,289,M,,830551,EUR,884649600,D,6,6,False,70.0,60.0,12.0,10.0,31.0,37.0,30.0,35.0,,2.0,3.0,8.0,,,,,,90.0,97.0,6.7,17.0,0.0,0.0,0.0474559,0,,2.0,1.0,2.0,1.0,,,2.0,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,
10411594,away,Sassuolo,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178.0,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,False,25.0,21.0,3.0,2.0,7.0,8.0,14.0,17.0,,3.0,1.0,3.0,3.0,,,,,82.0,34.0,6.3,8.0,0.0,0.0,0.0148882,0,,,,4.0,2.0,,1.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,
10411594,away,Sassuolo,Pedro Obiang,pedro-obiang,P. Obiang,M,14,192.0,280,M,,46799,EUR,701654400,M,14,14,False,17.0,11.0,3.0,,9.0,10.0,2.0,7.0,1.0,1.0,,1.0,,,,,,54.0,19.0,6.2,7.0,0.0,0.0,0.00056832,0,,,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,
10411594,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187.0,1387,M,,924973,EUR,921283200,M,42,42,False,12.0,10.0,,,8.0,8.0,2.0,4.0,,2.0,,2.0,1.0,,,,,45.0,19.0,6.6,3.0,0.0572,0.0,0.0010057,1,,,,2.0,,,3.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,
10411594,away,Sassuolo,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177.0,3127,M,,892924,EUR,950659200,F,23,23,False,10.0,9.0,2.0,2.0,6.0,6.0,3.0,7.0,,1.0,,4.0,,,,,,54.0,20.0,6.2,8.0,0.1892,0.0,0.00056613,1,,3.0,,3.0,2.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,
10411594,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185.0,2688,M,,826198,EUR,927072000,F,9,9,False,18.0,16.0,,,8.0,8.0,8.0,10.0,1.0,4.0,1.0,,2.0,,,,,90.0,31.0,6.9,6.0,0.1861,0.5014,0.0152045,3,,,,7.0,2.0,1.0,,,,2.0,5.0,,,,,,1.0,1.0,2.0,,1.0,,,,1.0,,
10411594,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177.0,2531,M,,932643,EUR,912729600,F,45,45,False,29.0,23.0,,,6.0,6.0,18.0,31.0,,5.0,,4.0,2.0,,,,,90.0,58.0,7.1,23.0,0.0222,0.0277,0.264577,1,,8.0,1.0,8.0,4.0,6.0,,,,3.0,1.0,,3.0,,,,3.0,,1.0,,,,1.0,,,,
10411594,away,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,8,175.0,2961,M,,912786,EUR,882489600,M,7,7,True,28.0,24.0,1.0,,7.0,7.0,17.0,21.0,,,,2.0,,,,,,45.0,30.0,6.4,4.0,0.0,0.0,0.0433666,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10411594,away,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,10,185.0,5071,M,berardi25,253367,EUR,775699200,F,10,10,True,22.0,15.0,4.0,1.0,4.0,5.0,11.0,20.0,,,,1.0,,,,,,36.0,28.0,6.7,10.0,0.0566,0.0,0.0291493,1,,3.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10411594,away,Sassuolo,Agustín Álvarez,agustin-alvarez,A. Álvarez,F,25,180.0,1490,M,,1065937,EUR,990230400,F,11,11,True,10.0,9.0,2.0,2.0,3.0,3.0,6.0,8.0,1.0,1.0,,2.0,,,,,,36.0,16.0,6.5,4.0,0.2083,0.0,0.00440229,1,,1.0,,3.0,,1.0,1.0,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,
10411594,away,Sassuolo,Georgios Kyriakopoulos,georgios-kyriakopoulos,G. Kyriakopoulos,M,77,186.0,878,M,,377302,EUR,823478400,D,77,77,True,13.0,12.0,1.0,1.0,7.0,7.0,5.0,8.0,,4.0,1.0,3.0,,,,,,24.0,31.0,6.6,6.0,0.0,0.0,0.00755094,0,,2.0,,3.0,1.0,4.0,1.0,2.0,1.0,,,,,,,,2.0,,,,,,,,,,
10411594,away,Sassuolo,Abdou Harroui,abdou-harroui,A. Harroui,M,21,181.0,1064,M,,915812,EUR,884649600,M,8,8,True,11.0,10.0,1.0,1.0,1.0,1.0,9.0,11.0,,1.0,,1.0,,,,,,8.0,15.0,6.7,3.0,0.0438,0.0,0.03516,1,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,
10411594,away,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,,182.0,58,M,,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Gioele Zacchi,gioele-zacchi,G. Zacchi,G,16,183.0,105,M,,1012165,EUR,1057795200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,6,192.0,1953,M,,789234,EUR,885600000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Filippo Romagna,filippo-romagna,F. Romagna,D,19,185.0,187,M,,356032,EUR,864604800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Ruan,ruan,Ruan,D,4,187.0,1238,M,,914487,EUR,928713600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Riccardo Marchizza,marchizza-riccardo,R. Marchizza,D,5,185.0,121,M,,792311,EUR,890870400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,35,175.0,915,M,,933263,EUR,999475200,F,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Janis Antiste,janis-antiste,J. Antiste,F,90,180.0,356,M,,963398,EUR,1029628800,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411594,away,Sassuolo,Luca D'Andrea,luca-dandrea,L. D'Andrea,F,11,173.0,238,M,,1122910,EUR,1094428800,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Luca,D'Andrea
