match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,stat_aerialLost,stat_challengeLost,stat_wasFouled,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyWon,player_lastName,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,player_sofascoreId,stat_totalOffside
14689179,home,Bahia,Ronaldo,ronaldo,Ronaldo,G,96,193.0,1025,M,840106,EUR,840672000,G,96,96,False,28.0,22.0,9.0,3.0,0.0,22.0,25.0,3.0,1.0,7.0,2.0,2.0,2.0,2.0,90.0,37.0,7.3,6.0,0.00011977,0,0.3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14689179,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181.0,1500,M,261687,EUR,731462400,D,2,2,False,75.0,69.0,1.0,,0.0,35.0,37.0,38.0,,9.0,,,,,90.0,96.0,7.2,13.0,0.0333289,0,,34.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14689179,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190.0,1259,M,1117710,EUR,989107200,D,3,3,False,72.0,64.0,8.0,3.0,0.0,51.0,54.0,18.0,8.0,1.0,,,,,90.0,84.0,7.2,8.0,0.0079718,0,,13.0,,2.0,5.0,4.0,,,,1.0,2.0,2.0,2.0,,Gabriel Xavier,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14689179,home,Bahia,Santiago Ramos Mingo,ramos-mingo-santiago,S. R. Mingo,D,21,185.0,2035,M,989843,EUR,1006300800,D,21,21,False,63.0,55.0,9.0,4.0,0.0,27.0,28.0,35.0,6.0,3.0,,,,,90.0,74.0,7.4,8.0,0.0253712,0,,28.0,,2.0,,4.0,,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14689179,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176.0,3659,M,1017264,EUR,935884800,D,46,46,False,39.0,35.0,4.0,4.0,0.0,16.0,17.0,22.0,1.0,4.0,,,,,64.0,59.0,7.5,7.0,0.321404,2,,19.0,4.0,,3.0,4.0,,2.0,1.0,1.0,,,,3.0,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0478,,,,,,,,,,,,,,,
14689179,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173.0,1112,M,959620,EUR,924048000,M,26,26,False,62.0,54.0,3.0,3.0,0.0,21.0,21.0,41.0,,6.0,,,,,78.0,75.0,6.9,11.0,0.0542907,1,,33.0,1.0,1.0,7.0,3.0,1.0,,,2.0,,,2.0,,,3.0,1.0,2.0,1.0,,1.0,2.0,0.0348,1.0,,,,,,,,,,,,,,
14689179,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600,M,6,6,False,40.0,37.0,5.0,5.0,0.0,12.0,14.0,26.0,,6.0,,,,,90.0,60.0,7.4,10.0,0.0554855,3,,25.0,,2.0,7.0,6.0,3.0,2.0,1.0,,3.0,1.0,,1.0,,1.0,2.0,,,1.0,1.0,3.0,0.3412,,True,1.0,0.6282,,,,,,,,,,,
14689179,home,Bahia,Ademir,ademir,Ademir,F,7,172.0,1700,M,922546,EUR,792892800,M,7,7,False,20.0,16.0,,,0.0,2.0,2.0,18.0,,1.0,,,,,75.0,48.0,7.5,19.0,0.104582,3,,14.0,5.0,1.0,7.0,7.0,,7.0,4.0,,,,1.0,1.0,,2.0,1.0,2.0,1.0,1.0,,6.0,0.1143,,,2.0,0.0886,1.0,,,,,,,,,,
14689179,home,Bahia,Michel Araújo,michel-araujo,M. Araújo,M,15,178.0,1551,M,924857,EUR,843868800,M,15,15,False,30.0,25.0,1.0,1.0,0.0,11.0,12.0,18.0,1.0,10.0,,,,,64.0,52.0,7.7,10.0,0.0110352,0,,14.0,1.0,3.0,4.0,13.0,1.0,2.0,,2.0,7.0,5.0,,1.0,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,
14689179,home,Bahia,Mateo Sanabria,mateo-sanabria,M. Sanabria,M,23,178.0,992,M,1182233,EUR,1080604800,M,23,23,False,17.0,12.0,3.0,3.0,0.0,1.0,2.0,15.0,,1.0,,,,,64.0,34.0,7.0,14.0,0.0116607,2,,11.0,2.0,,4.0,3.0,1.0,4.0,2.0,,1.0,1.0,,1.0,Mateo,1.0,,,,1.0,,3.0,0.0496,,,1.0,0.0542,,Sanabria,,,,,,,,,
14689179,home,Bahia,Willian José,willian-jose,W. José,F,12,189.0,3025,M,123223,EUR,690854400,F,12,12,False,22.0,18.0,2.0,1.0,0.0,6.0,6.0,16.0,1.0,3.0,,,,,90.0,32.0,6.9,7.0,0.0974873,6,,12.0,,3.0,2.0,3.0,,,,,,,1.0,1.0,,1.0,,,,3.0,1.0,3.0,1.3343,,,2.0,1.6209,,,2.0,1.0,1.0,1.0,,,,,
14689179,home,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181.0,848,M,869644,EUR,859075200,D,25,25,True,13.0,11.0,1.0,,0.0,5.0,5.0,8.0,1.0,1.0,,,,,26.0,23.0,6.6,5.0,0.363452,0,,6.0,1.0,1.0,2.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
