match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,confirmed,description
14689179,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
14689179,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,,
14689179,,,,,78,,,13,,,substitution,,124970147.0,False,True,regular,,,,,,,
14689179,,,,,76,,,15,,,card,,124218997.0,,True,yellow,Nicolás Acevedo,Argument,False,959620.0,Nicolás Acevedo,,
14689179,,,,,75,,,16,,,substitution,,124970145.0,False,True,regular,,,,,,,
14689179,,,,,72,,,19,,,card,,124218994.0,,False,red,Alisson Rodrigues de Melo,Foul,False,1890696.0,Alisson Rodrigues de Melo,,
14689179,,,,,71,,,20,,,varDecision,,89736.0,,False,cardUpgrade,,,,1890696.0,Alisson Rodrigues de Melo,False,
14689179,,,,,69,,,22,,,substitution,,124970125.0,False,False,regular,,,,,,,
14689179,,,,,64,,,27,,,substitution,,124970120.0,False,True,regular,,,,,,,
14689179,,,,,64,,,27,,,substitution,,124970119.0,False,True,regular,,,,,,,
14689179,,,,,64,,,27,,,substitution,,124970121.0,False,False,regular,,,,,,,
14689179,,,,,64,,,27,,,substitution,,124970114.0,False,True,regular,,,,,,,
14689179,,,,,52,,,39,,,card,,124218959.0,,False,yellow,Gabriel Mercado,Foul,False,128376.0,Gabriel Mercado,,
14689179,,,,,46,,,45,,,substitution,,124970097.0,False,False,regular,,,,,,,
14689179,,,,,46,,,45,,,substitution,,124970095.0,False,False,regular,,,,,,,
14689179,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
14689179,,1.0,0.0,,45,6.0,,1,,,goal,,325403233.0,,True,regular,,,,123223.0,Willian José,,
14689179,,,,,45,6.0,,1,,,inGamePenalty,,118574424.0,,True,missed,,goalkeeperSave,,123223.0,Willian José,,Goalkeeper save
14689179,,,,,45,0.0,,1,,,injuryTime,5.0,,,,,,,,,,,
14689179,,,,,42,,,4,,,substitution,,124970046.0,True,False,injury,,,,,,,
14689179,,,,,8,,,38,,,card,,124218918.0,,False,yellow,Alexandro Bernabei,Foul,False,989200.0,Alexandro Bernabei,,
