match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_wasFouled,stat_challengeLost,stat_totalTackle,stat_wonTackle,player_sofascoreId,stat_dispossessed,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_accurateCross,stat_outfielderBlock,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalAssist,stat_bigChanceCreated
11067344,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,12.0,10.0,2.0,1.0,10.0,11.0,1.0,3.0,1.0,90.0,14.0,5.7,2.0,0.0,0.0,2.92e-05,0,-0.2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,16.0,15.0,,,7.0,7.0,10.0,1.0,,27.0,20.0,6.4,2.0,0.0,0.0,0.066489,0,,8.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,Nino,,,nino,Nino,D,33,188,1659,M,870788,EUR,860630400,D,33,33,False,92.0,90.0,4.0,4.0,38.0,38.0,54.0,6.0,,90.0,101.0,7.3,2.0,0.1007,0.2034,0.22382,2,,52.0,,2.0,2.0,,1.0,True,1.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,Felipe Melo,,,felipe-melo,F. Melo,D,,183,1013,M,4811,EUR,425433600,D,30,30,False,50.0,40.0,3.0,1.0,20.0,24.0,26.0,5.0,,45.0,54.0,6.4,10.0,0.0,0.0,0.0166322,0,,20.0,,,3.0,2.0,1.0,,1.0,2.0,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
11067344,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,91.0,77.0,7.0,3.0,22.0,22.0,74.0,4.0,,81.0,118.0,7.0,20.0,0.2198,0.2302,0.0891889,4,,55.0,5.0,,1.0,,1.0,,,6.0,1.0,1.0,,,,5.0,,1.0,1.0,Marcelo12,1.0,2.0,,,,,,,,,,,
11067344,home,Fluminense,André,André,,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,98.0,95.0,2.0,2.0,36.0,37.0,62.0,10.0,,90.0,112.0,7.5,6.0,0.0,0.0,0.0636927,0,,59.0,1.0,,,,1.0,,2.0,6.0,,,1.0,1.0,2.0,,,3.0,3.0,Andre7,,,1.0,1.0,1.0,,,,,,,,
11067344,home,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,False,53.0,47.0,1.0,1.0,8.0,9.0,46.0,6.0,,90.0,75.0,6.6,13.0,0.0674,0.0,0.0503537,1,,39.0,2.0,2.0,9.0,2.0,,,2.0,7.0,1.0,,,1.0,,1.0,2.0,1.0,1.0,,1.0,,5.0,3.0,2.0,,,,,,,,
11067344,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,68.0,61.0,1.0,1.0,8.0,9.0,70.0,9.0,,90.0,110.0,7.5,24.0,0.0463,0.0,0.469946,1,,57.0,11.0,4.0,15.0,2.0,4.0,,1.0,10.0,1.0,,,,,2.0,1.0,4.0,3.0,jhonariasa,4.0,,7.0,3.0,2.0,4.0,1.0,1.0,,,,,
11067344,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,85.0,71.0,1.0,1.0,16.0,17.0,74.0,3.0,,90.0,105.0,7.5,21.0,0.1109,0.543,0.108529,2,,55.0,6.0,,1.0,,2.0,,1.0,7.0,,2.0,,,,3.0,,,,,1.0,,3.0,3.0,,,,,,,,,
11067344,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,45.0,39.0,,,7.0,8.0,44.0,5.0,,81.0,65.0,7.7,14.0,0.6804,1.2089,0.184482,3,,34.0,7.0,2.0,4.0,,1.0,,,3.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,2.0,,,1.0,,,,
11067344,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,17.0,15.0,2.0,2.0,4.0,5.0,13.0,1.0,,90.0,32.0,6.9,8.0,0.264,0.3741,0.028163,5,,11.0,1.0,1.0,4.0,2.0,,,,1.0,3.0,2.0,,,,1.0,,,,germancano14,1.0,,1.0,,2.0,,,,,,,,
11067344,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,75.0,70.0,2.0,2.0,23.0,23.0,57.0,2.0,,63.0,93.0,7.3,9.0,0.0,0.0,0.258125,0,,50.0,5.0,1.0,2.0,,4.0,,2.0,4.0,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,3.0,,,,,,,
11067344,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,12.0,8.0,,,3.0,3.0,9.0,2.0,,45.0,22.0,6.6,9.0,0.2672,0.1531,0.00639985,4,,5.0,,,5.0,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,,2.0,2.0,1.0,,2.0,,,,,,,,
11067344,home,Fluminense,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,True,4.0,3.0,1.0,1.0,1.0,1.0,3.0,,,9.0,6.0,6.8,1.0,0.0,0.0,0.00907724,0,,2.0,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,15.0,13.0,,,4.0,5.0,10.0,1.0,,9.0,18.0,6.6,3.0,0.0412,0.0,0.0266153,1,,9.0,,,2.0,1.0,,,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
11067344,home,Fluminense,Pedro Rangel,,,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,David Braz,,,david-braz,D. Braz,D,33,187,246,M,46942,EUR,548553600,D,44,44,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,Vitor Mendes,,,vitor-mendes,Vitor Mendes,D,4,186,110,M,988873,EUR,918864000,D,4,4,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,Isaac,,,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,M,32,32,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067344,home,Fluminense,Gabriel Pirani,Gabriel Pirani,,gabriel-pirani,Gabriel Pirani,M,10,170,625,M,1065962,EUR,1018569600,M,20,20,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
