match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12504363,home,Fiorentina,David De Gea,,,david-de-gea,D. De Gea,G,43,192,23723,M,d_degea,69378,EUR,657936000,G,43,43,False,19.0,11.0,18.0,10.0,0.0,7.0,10.0,4.0,9.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,90.0,26.0,7.4,9.0,0.00222154,1.0,0,0.2089,,,,,,,,,,,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Marin Pongračić,,,marin-pongracic,M. Pongračić,D,5,193,2505,M,,847467,EUR,873936000,D,5,5,False,37.0,34.0,5.0,2.0,0.0,26.0,27.0,8.0,10.0,1.0,5.0,3.0,6.0,,,,90.0,47.0,7.2,3.0,0.00445286,,0,,1.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,18,18,False,23.0,17.0,3.0,1.0,0.0,12.0,13.0,5.0,10.0,4.0,5.0,7.0,,,,,90.0,38.0,7.4,7.0,0.00164402,,0,,,2.0,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Luca Ranieri,,,luca-ranieri,L. Ranieri,D,6,187,1115,M,,893998,EUR,924825600,D,6,6,False,35.0,25.0,7.0,3.0,0.0,17.0,21.0,8.0,15.0,,,3.0,2.0,,,,78.0,45.0,6.9,12.0,0.00590707,,0,,,,,,1.0,,,,,2.0,True,1.0,,,,,,,,,,,,,
12504363,home,Fiorentina,Dodô,,,dodo,Dodô,D,2,166,3348,M,,822518,EUR,911260800,M,2,2,False,23.0,11.0,5.0,,0.0,8.0,16.0,4.0,11.0,,4.0,1.0,6.0,,,,90.0,43.0,6.7,18.0,0.0293529,,1,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,,,,4.0,1.0,2.0,1.0,2.0,2.0,0.0125,,,,,,,
12504363,home,Fiorentina,Rolando Mandragora,,,rolando-mandragora,R. Mandragora,M,8,183,2103,M,,548178,EUR,867542400,M,8,8,False,28.0,22.0,4.0,,0.0,9.0,14.0,13.0,15.0,,3.0,3.0,5.0,,,,90.0,42.0,7.4,7.0,0.0232919,1.0,3,,2.0,3.0,,,1.0,2.0,2.0,,,,,1.0,,1.0,,,1.0,0.1759,1.0,2.0,1.0,0.4302,,,
12504363,home,Fiorentina,Danilo Cataldi,,,danilo-cataldi,D. Cataldi,M,32,180,952,M,,317301,EUR,776131200,M,32,32,False,48.0,44.0,5.0,3.0,0.0,28.0,31.0,17.0,18.0,,4.0,2.0,7.0,,,,89.0,62.0,7.4,4.0,0.0470441,2.0,0,,,2.0,1.0,1.0,1.0,,,1.0,,2.0,,1.0,1.0,1.0,,,3.0,,,,,,,,
12504363,home,Fiorentina,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,44,44,False,40.0,36.0,3.0,2.0,2.0,22.0,24.0,15.0,17.0,,5.0,,3.0,,,,85.0,50.0,7.5,6.0,0.0505287,2.0,0,,,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,3.0,,,3.0,,,,,,,,
12504363,home,Fiorentina,Robin Gosens,,,robin-gosens,R. Gosens,D,21,183,3165,M,,377118,EUR,773366400,M,21,21,False,42.0,33.0,4.0,2.0,0.0,16.0,20.0,17.0,22.0,3.0,5.0,2.0,2.0,,,,90.0,64.0,7.5,12.0,0.00688523,,2,,3.0,4.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,0.1034,1.0,1.0,1.0,0.5658,,,
12504363,home,Fiorentina,Albert Guðmundsson,,,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,,804909,EUR,866332800,F,10,10,False,23.0,22.0,,,0.0,11.0,12.0,11.0,11.0,,,,6.0,,,,79.0,29.0,7.1,5.0,0.00686941,,1,,,1.0,,,,,,,,,,,,1.0,,3.0,,0.031,1.0,,1.0,0.2162,,,
12504363,home,Fiorentina,Moise Kean,,,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,20,20,False,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,4.0,6.0,1.0,3.0,,,,89.0,29.0,6.6,10.0,0.010506,,2,,1.0,6.0,4.0,1.0,,,,1.0,1.0,,,,,,2.0,4.0,1.0,0.0702,,,,,3.0,,
12504363,home,Fiorentina,Pietro Comuzzo,Pietro Comuzzo,,comuzzo-pietro,P. Comuzzo,D,15,185,1322,M,,1210848,EUR,1108857600,D,15,15,True,7.0,6.0,,,0.0,5.0,5.0,1.0,2.0,,,,,,,,12.0,7.0,6.5,1.0,0.00030591,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Lucas Beltrán,,,lucas-beltran,L. Beltrán,M,15,177,3780,M,beltranlucass,962029,EUR,985824000,F,9,9,True,6.0,4.0,,,0.0,1.0,2.0,3.0,4.0,,1.0,,2.0,,,,11.0,9.0,6.5,4.0,0.00130887,,0,,,3.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Michael Folorunsho,,,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,,869795,EUR,886809600,M,90,90,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,,,5.0,5.0,,2.0,7.393e-05,,0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Yacine Adli,,,yacine-adli,Y. Adli,M,29,187,3790,M,adliyacine,859024,EUR,964828800,M,29,29,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,1.0,,,,1.0,2.0,,,2.55e-05,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,189,9127,M,nicolozaniolo,864898,EUR,930873600,M,17,17,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00040388,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Pietro Terracciano,,,pietro-terracciano,P. Terracciano,G,1,193,1591,M,,136856,EUR,636854400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12504363,home,Fiorentina,Tommaso Martinelli,,,martinelli-tommaso,T. Martinelli,G,50,194,712,M,,1397756,EUR,1136505600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
