match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,player_lastName,stat_accurateCross,stat_keyPass,captain,stat_blockedScoringAttempt,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_outfielderBlock,stat_goalAssist,stat_goals
11453143,home,Al Wehda,Munir El Kajoui,munir-mohamedi,M. El Kajoui,G,1,190,3804,M,Munir,141967,EUR,610761600,G,1,1,False,25.0,22.0,10.0,8.0,19.0,22.0,3.0,3.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,90.0,39.0,6.9,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
11453143,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184,20,M,,872205,EUR,668476800,D,2,2,False,43.0,40.0,1.0,1.0,24.0,24.0,16.0,30.0,4.0,6.0,2.0,2.0,4.0,1.0,,,,,,86.0,69.0,6.9,16.0,0,11.0,1.0,1.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11453143,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174,20,M,,1399144,EUR,924566400,D,22,22,False,53.0,50.0,6.0,5.0,34.0,34.0,16.0,19.0,5.0,5.0,1.0,4.0,5.0,,,,,,,90.0,66.0,6.8,4.0,0,,1.0,,2.0,4.0,2.0,,Ali Makki,3.0,1.0,,,,,,,,,,,,,,,
11453143,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188,29,M,,160901,EUR,725241600,D,17,17,False,59.0,56.0,5.0,4.0,28.0,28.0,28.0,31.0,3.0,4.0,,6.0,10.0,1.0,,,,,,90.0,73.0,7.1,4.0,1,,1.0,,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,
11453143,home,Al Wehda,Islam Ahmed Hawsawi,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170,30,M,,1106232,EUR,1009411200,D,27,27,False,31.0,28.0,1.0,,8.0,10.0,21.0,29.0,2.0,2.0,1.0,1.0,5.0,1.0,,,,,,65.0,47.0,6.6,15.0,0,8.0,1.0,,,,,,Hawsawi Islam Ahmed,1.0,,,3.0,,1.0,1.0,,,,,,,,,,
11453143,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176,23,M,,911303,EUR,626832000,M,4,4,False,44.0,39.0,9.0,7.0,14.0,14.0,25.0,30.0,,3.0,,,2.0,1.0,,,,,,66.0,48.0,7.0,7.0,0,,1.0,,,1.0,1.0,,,,,,2.0,,,,True,,,,,,,,,
11453143,home,Al Wehda,Fayçal Fajr,faycal-fajr,F. Fajr,M,76,178,1037,M,,143786,EUR,586396800,M,76,76,False,86.0,79.0,23.0,21.0,23.0,24.0,57.0,70.0,1.0,1.0,,1.0,5.0,,,,,,,90.0,102.0,7.6,16.0,1,8.0,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,
11453143,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173,80,M,,1085115,EUR,916617600,M,24,24,False,20.0,16.0,,,3.0,3.0,13.0,20.0,5.0,3.0,,,1.0,,,,,,,78.0,37.0,6.7,14.0,3,3.0,2.0,5.0,1.0,,,,Abdulaziz Noor,1.0,,1.0,3.0,,,,,1.0,1.0,1.0,1.0,,,,,
11453143,home,Al Wehda,Anselmo,anselmo,Anselmo,M,87,182,171,M,,256671,EUR,603936000,M,87,87,False,43.0,34.0,3.0,2.0,6.0,8.0,28.0,37.0,6.0,4.0,,,7.0,1.0,,,,,,90.0,55.0,7.0,14.0,2,2.0,,1.0,,2.0,1.0,1.0,,4.0,1.0,1.0,2.0,,,,,,1.0,1.0,2.0,1.0,,,,
11453143,home,Al Wehda,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,214,M,,385708,EUR,822873600,M,7,7,False,38.0,37.0,3.0,3.0,7.0,7.0,31.0,38.0,6.0,3.0,4.0,,3.0,,,,,,,90.0,52.0,6.9,8.0,0,7.0,1.0,2.0,,1.0,,,,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,
