match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_interceptionWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wasFouled,stat_keyPass,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAShot,player_sofascoreId,stat_errorLeadToAGoal,stat_penaltyWon
12451000,home,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,31.0,21.0,14.0,4.0,0.0,19.0,20.0,2.0,11.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,90.0,38.0,6.5,11.0,0.00068486,0,0.4126,,,,,,,,,,,,,,,,,,,,,,,,,,
12451000,home,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183,647,M,922759,EUR,919900800,D,3,3,False,71.0,61.0,4.0,1.0,0.0,33.0,36.0,28.0,35.0,3.0,,3.0,,,1.0,,,,90.0,85.0,7.7,11.0,0.013594,1,,1.0,4.0,7.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,0.4534,0.9695,,,,,,,,,,,,,,
12451000,home,Toulouse,Ümit Akdağ,Umit Akdag,,umit-akdag,Ü. Akdağ,D,50,192,604,M,1215071,EUR,1065398400,D,6,6,False,69.0,62.0,4.0,1.0,0.0,34.0,34.0,28.0,35.0,,,3.0,,,,,,,61.0,74.0,6.7,7.0,0.011471,1,,,1.0,2.0,,,,2.0,,1.0,,0.0667,,1.0,,,,,,,,,,,,,
12451000,home,Toulouse,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,D,17,17,False,64.0,56.0,5.0,2.0,0.0,25.0,28.0,33.0,40.0,7.0,2.0,3.0,,,3.0,,,,90.0,93.0,7.3,12.0,0.146895,0,,1.0,2.0,7.0,1.0,,,4.0,1.0,4.0,1.0,,,,True,4.0,2.0,1.0,1.0,1.0,4.0,,,,,,
12451000,home,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,M,12,12,False,33.0,30.0,,,0.0,14.0,14.0,16.0,19.0,2.0,1.0,5.0,2.0,,,,,,66.0,51.0,7.0,6.0,0.0137218,2,,,,5.0,1.0,,,,1.0,,,0.0881,,1.0,,,,1.0,3.0,2.0,,3.0,1.0,,,,
12451000,home,Toulouse,Jaydee Canvot,Jaydee Canvot,,jaydee-canvot,J. Canvot,D,23,188,804,M,1471671,EUR,1154131200,M,29,29,False,37.0,33.0,1.0,1.0,0.0,16.0,17.0,18.0,22.0,6.0,,2.0,1.0,,3.0,,,,82.0,47.0,6.7,7.0,0.0398907,0,,2.0,3.0,3.0,1.0,,,5.0,,,,,,,,2.0,1.0,,,,1.0,,,,,,
12451000,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,23,23,False,64.0,52.0,4.0,,0.0,19.0,21.0,33.0,48.0,4.0,1.0,8.0,1.0,,3.0,,,,90.0,84.0,7.4,19.0,0.0190051,0,,,,8.0,1.0,,,,,4.0,3.0,,,,,5.0,,,,4.0,,,,,,,
12451000,home,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,M,15,15,False,36.0,23.0,7.0,3.0,0.0,7.0,9.0,18.0,36.0,7.0,1.0,5.0,2.0,,,,,,90.0,64.0,7.3,27.0,0.184864,3,,1.0,,6.0,4.0,,,,,,,0.0962,,,,9.0,2.0,1.0,4.0,3.0,4.0,3.0,3.0,1.0,,,
12451000,home,Toulouse,Zakaria Aboukhlal,,,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,F,7,7,False,14.0,10.0,2.0,1.0,0.0,,,10.0,15.0,10.0,,3.0,3.0,,2.0,,,,90.0,29.0,6.7,11.0,0.00705921,1,,4.0,,2.0,1.0,1.0,,,,1.0,1.0,0.1026,0.1691,,,1.0,,1.0,2.0,1.0,1.0,,,,zakariaaboukhlal,,
12451000,home,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,F,10,10,False,24.0,22.0,1.0,,0.0,5.0,5.0,17.0,20.0,5.0,,2.0,1.0,,,,,,60.0,41.0,7.1,8.0,0.0305325,2,,,,8.0,1.0,1.0,,,,,,0.2362,0.6753,1.0,,1.0,,1.0,6.0,5.0,1.0,3.0,,,,,
12451000,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,9,9,False,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,6.0,,,,,1.0,,,,61.0,15.0,6.9,3.0,0.00241144,5,,2.0,3.0,5.0,2.0,1.0,,,,,,0.4338,0.084,1.0,,,,,1.0,2.0,,,3.0,,,,
12451000,home,Toulouse,Shavy Warren Babicka,,,babicka-shavy-warren,S. W. Babicka,F,80,180,1188,M,1136280,EUR,959817600,F,80,80,True,7.0,6.0,,,0.0,,,7.0,8.0,2.0,,2.0,1.0,,,,,,30.0,14.0,6.5,3.0,0.0692749,0,,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,
12451000,home,Toulouse,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1164,M,139256,EUR,773020800,M,21,21,True,15.0,11.0,1.0,1.0,0.0,5.0,5.0,6.0,10.0,1.0,,2.0,,,1.0,,,,29.0,18.0,6.7,4.0,0.0204221,0,,,,2.0,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,
12451000,home,Toulouse,Joshua King,,,joshua-king,J. King,F,7,180,2232,M,100621,EUR,695433600,F,13,13,True,6.0,5.0,,,0.0,1.0,2.0,4.0,4.0,3.0,,2.0,1.0,,2.0,,,,29.0,14.0,6.7,4.0,0.00195011,0,,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,3.0,1.0,,2.0,,,,,
12451000,home,Toulouse,Rafik Messali,Rafik Messali,,rafik-messali,R. Messali,M,22,177,837,M,1198264,EUR,1051488000,M,22,22,True,13.0,12.0,3.0,3.0,0.0,4.0,4.0,8.0,10.0,4.0,,,1.0,,3.0,,,,24.0,25.0,6.8,4.0,0.0244282,0,,,,2.0,,,,2.0,,2.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,
12451000,home,Toulouse,Edhy Zuliani,,,edhy-zuliani,E. Zuliani,M,87,175,576,M,1444641,EUR,1092182400,M,37,37,True,2.0,2.0,,,0.0,,,2.0,2.0,,1.0,,,,,,,,8.0,3.0,6.6,,0.00035621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451000,home,Toulouse,Kjetil Haug,,,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451000,home,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451000,home,Toulouse,Dayann Methalie,,,dayann-methalie,D. Methalie,M,24,186,426,M,1894003,EUR,1139961600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451000,home,Toulouse,Mathis Saka,Mathis Saka,,mathis-saka,M. Saka,M,28,173,96,M,1884150,EUR,1158710400,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451000,away,Nice,Marcin Bułka,,,marcin-bulka,M. Bułka,G,99,198,4805,M,889590,EUR,938995200,G,1,1,False,35.0,26.0,13.0,5.0,0.0,25.0,28.0,1.0,7.0,,,8.0,1.0,,,3.0,,3.0,90.0,45.0,6.3,10.0,0.00019126,0,0.898,,,,,,,1.0,,,,,,,,,,,,,,,,,marcinbulka1,1.0,
12451000,away,Nice,Youssouf Ndayishimiye,,,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,985934,EUR,909446400,D,55,55,False,61.0,56.0,7.0,4.0,0.0,41.0,44.0,15.0,17.0,4.0,,4.0,,,2.0,,,,90.0,82.0,7.3,5.0,0.00940066,1,,2.0,,5.0,,,,8.0,1.0,4.0,1.0,0.1457,,1.0,,,,,,1.0,,,,,,,
12451000,away,Nice,Dante,,,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,61.0,53.0,5.0,3.0,0.0,47.0,50.0,6.0,11.0,3.0,,3.0,1.0,,2.0,,,,90.0,70.0,6.7,9.0,0.0132694,0,,1.0,4.0,6.0,,,,4.0,,2.0,,,,,True,,,,,,,,,,,,
12451000,away,Nice,Melvin Bard,,,melvin-bard,M. Bard,D,26,173,502,M,906075,EUR,973468800,D,26,26,False,49.0,40.0,9.0,3.0,0.0,32.0,34.0,9.0,17.0,2.0,,4.0,1.0,,,,,,90.0,71.0,7.1,13.0,0.0670155,0,,1.0,2.0,8.0,,,,7.0,,4.0,3.0,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
